	mean.x	mean.y	mean.diff	pvalue	logFC
MAR07068	6.33745882	6.32993447	0.00752435	0.189461468	0.00171390331997869
MAR07069	6.33745882	6.32993447	0.00752435	0.189461468	0.00171390331997869
MAR07070	6.33745882	6.32993447	0.00752435	0.189461468	0.00171390331997869
MAR07071	6.33789581	6.3305273	0.007368501	0.190790629	0.00167826949609089
MAR07072	6.33789581	6.3305273	0.007368501	0.190790629	0.00167826949609089
MAR07073	6.33745882	6.32993447	0.00752435	0.189461468	0.00171390331997869
MAR07074	6.33745882	6.32993447	0.00752435	0.189461468	0.00171390331997869
MAR07075	6.33789581	6.3305273	0.007368501	0.190790629	0.00167826949609089
MAR07076	6.33789581	6.3305273	0.007368501	0.190790629	0.00167826949609089
MAR07077	6.33789581	6.3305273	0.007368501	0.190790629	0.00167826949609089
MAR07078	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07079	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07080	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07081	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07082	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07083	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07084	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07085	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07086	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07087	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07088	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07089	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07090	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07099	6.32120378	6.31386588	0.007337896	0.199145323	0.00167570949992248
MAR07100	6.32120378	6.31386588	0.007337896	0.199145323	0.00167570949992248
MAR07101	0.31870213	0.31277854	0.005923591	0.525409566	0.0270671296788348
MAR07102	3.82302968	3.80278671	0.02024297	0.509212253	0.00765937692052539
MAR07103	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07104	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07105	3.91883994	3.89131196	0.02752798	0.480799345	0.0101700057054733
MAR07106	6.32120378	6.31386588	0.007337896	0.199145323	0.00167570949992248
MAR07108	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07109	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07110	8.15545461	8.14815221	0.007302403	0.282738868	0.00129236887118357
MAR07111	8.15545461	8.14815221	0.007302403	0.282738868	0.00129236887118357
MAR07112	8.15545461	8.14815221	0.007302403	0.282738868	0.00129236887118357
MAR07113	8.15545461	8.14815221	0.007302403	0.282738868	0.00129236887118357
MAR07114	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07115	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07116	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07117	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07118	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07119	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07120	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07121	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07122	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07123	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07124	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07125	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07126	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07127	6.33789581	6.33053098	0.007364829	0.191039291	0.00167743084301251
MAR07128	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07129	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07130	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07131	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07133	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07137	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07140	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07141	7.12807286	7.11959837	0.008474491	0.118193158	0.00171622519098039
MAR07142	0.41777197	0.41122931	0.006542663	0.483319113	0.0227726044546586
MAR07143	0.49246833	0.48764617	0.004822156	0.613383956	0.014196223916688
MAR07144	0.4933078	0.48848252	0.004825283	0.61331253	0.0141811615716709
MAR07148	8.4827782	8.46654951	0.0162287	0.332207079	0.0027627122607506
MAR07149	0.63368221	0.62681221	0.00687	0.565011453	0.0157262307780135
MAR07150	2.81418854	2.77286017	0.04132837	0.35973107	0.0213441210511947
MAR07151	3.89202946	3.86374474	0.02828472	0.434398516	0.0105228453367634
MAR07152	1.32413587	1.32595353	-0.001817668	0.864834378	-0.00197904982317831
MAR07153	3.89202946	3.86374474	0.02828472	0.434398516	0.0105228453367634
MAR07154	2.71907639	2.70170936	0.01736703	0.48036988	0.00924419998746358
MAR07155	0.68094655	0.68027428	0.0006722714	0.922948515	0.00142501591603348
MAR07156	0.41250952	0.41090016	0.00160936	0.863847888	0.0056395223518206
MAR07157	1.33388701	1.33588972	-0.002002703	0.843685727	-0.00216445090319355
MAR07158	0.13860387	0.13710167	0.001502202	0.859042177	0.0157213956365862
MAR07160	0.66731175	0.66214863	0.005163121	0.609060672	0.0112058173087643
MAR07161	0.66795951	0.66312691	0.0048326	0.628750545	0.0104756514417821
MAR07162	1.43456453	1.42956994	0.004994589	0.613017931	0.00503166146970421
MAR07163	0.66731175	0.66214863	0.005163121	0.609060672	0.0112058173087643
MAR07164	1.43852923	1.43344049	0.005088744	0.606743523	0.00511252440730701
MAR07171	1.40385027	1.3983262	0.005524067	0.522881645	0.0056881205046687
MAR07172	1.40385027	1.3983262	0.005524067	0.522881645	0.0056881205046687
MAR07173	1.39645687	1.3909733	0.005483565	0.522883903	0.00567628888864234
MAR07174	1.36082479	1.3537904	0.007034388	0.443719109	0.0074769361943665
MAR07175	1.36082479	1.3537904	0.007034388	0.443719109	0.0074769361943665
MAR07178	3.01889577	3.01889577	0	NA	0
MAR07179	3.14431883	3.02316372	0.1211551	0.152081197	0.0566884019853525
MAR07180	1.3664829	1.35925974	0.007223159	0.422066866	0.00764624022219128
MAR07181	1.3664829	1.35925974	0.007223159	0.422066866	0.00764624022219128
MAR07182	1.3664829	1.35925974	0.007223159	0.422066866	0.00764624022219128
MAR07183	1.40895872	1.40210484	0.006853882	0.424745739	0.00703511540723977
MAR07184	1.39809992	1.39131961	0.006780308	0.424746832	0.0070136017711117
MAR07185	6.38934738	6.38951256	-0.0001651783	0.975134856	-3.72966552550441e-05
MAR07186	6.38934738	6.38951256	-0.0001651783	0.975134856	-3.72966552550441e-05
MAR07187	6.38934738	6.38951256	-0.0001651783	0.975134856	-3.72966552550441e-05
MAR07189	3.89202946	3.86374474	0.02828472	0.434398516	0.0105228453367634
MAR07190	1.6855925	1.6907823	-0.005189799	0.329087523	-0.00443511462047597
MAR07191	2.86513222	2.92410521	-0.05897299	0.238602955	-0.0293935027865523
MAR07192	2.81418854	2.77286017	0.04132837	0.35973107	0.0213441210511947
MAR07193	0.84959966	0.84121782	0.008381845	0.44512004	0.0143037769615826
MAR07194	3.30845442	3.13095816	0.1774963	0.029678204	0.0795531745254739
MAR07196	0.19314132	0.18992525	0.003216072	0.700741461	0.0242251223253795
MAR07197	1.39298777	1.3842174	0.008770372	0.333249745	0.00911204653138918
MAR07198	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07200	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07201	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07202	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07203	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07204	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07205	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07206	0.41343154	0.41005934	0.003372199	0.666035742	0.0118157554126663
MAR07207	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07208	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07209	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07210	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07211	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07212	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07213	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07214	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07215	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07216	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07217	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07218	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07219	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07220	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07221	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07222	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07223	0.50751193	0.50343642	0.00407551	0.632744947	0.011632147020639
MAR07224	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07225	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07226	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07227	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07228	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07229	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07230	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07231	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07232	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07233	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07234	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07235	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07236	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07237	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07238	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07239	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07240	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07241	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07242	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07243	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07244	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07245	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07246	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07247	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07248	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07249	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07250	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07251	0.51419903	0.51007491	0.004124119	0.636773633	0.0116177506670849
MAR07252	0.37799993	0.37483669	0.003163233	0.678568891	0.012123792590891
MAR07253	8.51932605	8.51924112	8.492474e-05	0.954786963	1.4382440565549e-05
MAR07254	0.60230796	0.59999459	0.002313373	0.809105212	0.00555183309801495
MAR07257	0.38202613	0.37666657	0.005359562	0.519648886	0.0203833232013717
MAR07258	0.60230796	0.59999459	0.002313373	0.809105212	0.00555183309801495
MAR07259	0.60230796	0.59999459	0.002313373	0.809105212	0.00555183309801495
MAR07260	0.60230796	0.59999459	0.002313373	0.809105212	0.00555183309801495
MAR07261	0.2757484	0.2705768	0.005171607	0.557827251	0.0273143707890242
MAR07263	0.2757484	0.2705768	0.005171607	0.557827251	0.0273143707890242
MAR07264	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07265	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07266	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07267	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07268	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07269	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07270	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07271	0.29002459	0.2857189	0.004305693	0.595623102	0.0215787534774273
MAR07272	0.29002459	0.2857189	0.004305693	0.595623102	0.0215787534774273
MAR07273	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07274	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07275	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07276	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07277	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07278	0.24052786	0.23575162	0.004776236	0.519201599	0.0289363243751842
MAR07279	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07280	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07281	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07282	1.08579981	1.0785371	0.007262712	0.432654647	0.00968233270898789
MAR07283	1.08579981	1.0785371	0.007262712	0.432654647	0.00968233270898789
MAR07284	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07285	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07286	0.27901809	0.27469192	0.00432617	0.592240804	0.0225441870136872
MAR07287	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07288	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07289	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07290	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07291	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07292	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07293	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07294	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07295	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07296	0.27901809	0.27469192	0.00432617	0.592240804	0.0225441870136872
MAR07297	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07298	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07299	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07300	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07301	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07302	0.27901809	0.27469192	0.00432617	0.592240804	0.0225441870136872
MAR07303	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07304	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07305	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07306	0.27615798	0.27183718	0.004320801	0.591496126	0.0227510254529065
MAR07307	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07308	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07309	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07310	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07311	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07312	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07313	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07314	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07315	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07316	0.27827177	0.27394877	0.004323	0.591999332	0.0225884320445121
MAR07317	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07318	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07319	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07320	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07321	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07322	0.27854907	0.27422145	0.004327629	0.591749522	0.0225900740020695
MAR07323	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07324	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07325	0.28169421	0.27734719	0.004347027	0.591467067	0.0224368019944387
MAR07326	0.28655568	0.28219734	0.004358336	0.591248061	0.0221111039855383
MAR07327	1.03048188	1.02361923	0.006862651	0.464632514	0.00963998112019267
MAR07328	1.03048188	1.02361923	0.006862651	0.464632514	0.00963998112019267
MAR07329	1.03048188	1.02361923	0.006862651	0.464632514	0.00963998112019267
MAR07330	1.03048188	1.02361923	0.006862651	0.464632514	0.00963998112019267
MAR07331	0.44538825	0.44159879	0.003789463	0.62983902	0.012327279127307
MAR07332	0.26688891	0.26314486	0.003744043	0.640355528	0.0203821436163037
MAR07333	0.26688891	0.26314486	0.003744043	0.640355528	0.0203821436163037
MAR07334	0.26688891	0.26314486	0.003744043	0.640355528	0.0203821436163037
MAR07335	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07336	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07337	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07338	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07339	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07340	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07341	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07342	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07343	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07344	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07345	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07346	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07347	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07348	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07349	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07350	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07351	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07352	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07353	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07354	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07355	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07356	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07357	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07358	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07359	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07360	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07361	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07362	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07363	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07364	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07365	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07366	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07367	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07368	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07369	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07370	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07371	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07372	0.41610783	0.41176292	0.004344914	0.601682696	0.0151435176672301
MAR07373	1.35733622	1.35219616	0.00514006	0.531655627	0.00547367362878044
MAR07374	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07375	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07376	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07377	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07378	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07379	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07380	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07381	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07382	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07383	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07384	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07385	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07386	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07387	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07388	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07389	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07390	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07391	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07392	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07393	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07394	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07395	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07396	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07397	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07398	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07399	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07400	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07401	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07402	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07403	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07404	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07405	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07406	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07407	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07408	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07409	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07410	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07411	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07412	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07413	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07414	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07415	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07416	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07417	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07418	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07419	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07420	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07421	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07422	0.33032744	0.32625798	0.00406946	0.608435434	0.017883628726227
MAR07423	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07424	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07425	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07426	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07427	0.33039127	0.32631802	0.004073257	0.608097734	0.0178969081895557
MAR07428	0.28422563	0.2799039	0.004321728	0.593535952	0.0221050666066191
MAR07429	0.28422563	0.2799039	0.004321728	0.593535952	0.0221050666066191
MAR07430	0.28422563	0.2799039	0.004321728	0.593535952	0.0221050666066191
MAR07433	0.23588575	0.23186466	0.004021093	0.655438128	0.0248053209241639
MAR07434	0.23824671	0.2345546	0.003692114	0.623565595	0.0225324970622228
MAR07436	0.22589418	0.22226081	0.003633372	0.623340683	0.0233935127391533
MAR07437	1.39809992	1.39131961	0.006780308	0.424746832	0.0070136017711117
MAR07438	1.3489132	1.34157278	0.007340414	0.408541891	0.0078721940100016
MAR07440	1.30077327	1.29360034	0.007172925	0.430461937	0.00797755332379859
MAR07442	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07443	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07444	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07445	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07446	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07447	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07448	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07449	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07450	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07451	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07452	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07453	0.35677592	0.35294606	0.003829857	0.637903512	0.0155705299205147
MAR07454	0.36016202	0.35632781	0.003834211	0.637675219	0.0154409688045826
MAR07455	0.36016202	0.35632781	0.003834211	0.637675219	0.0154409688045826
MAR07456	0.36016202	0.35632781	0.003834211	0.637675219	0.0154409688045826
MAR07457	0.36016202	0.35632781	0.003834211	0.637675219	0.0154409688045826
MAR07458	0.35988777	0.35606981	0.003817957	0.639124902	0.0153869567845156
MAR07459	0.36016202	0.35632781	0.003834211	0.637675219	0.0154409688045826
MAR07460	0.35988777	0.35606981	0.003817957	0.639124902	0.0153869567845156
MAR07461	0.36354431	0.35971291	0.003831401	0.638034882	0.0152852770317201
MAR07462	0.36354431	0.35971291	0.003831401	0.638034882	0.0152852770317201
MAR07463	0.36326306	0.35944833	0.003814735	0.639521176	0.0152302654735973
MAR07464	0.36326306	0.35944833	0.003814735	0.639521176	0.0152302654735973
