	mean.x	mean.y	mean.diff	pvalue	logFC
MAR10097	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10098	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10099	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10100	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10101	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10102	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10103	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10105	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10106	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10107	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10108	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10109	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10110	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10111	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10112	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10113	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10114	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10117	7.88354478	7.88278771	0.0007570732	0.9254721	0.000138551072183572
MAR10118	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10119	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10120	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10121	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10122	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10123	5.84299208	5.84692706	-0.003934975	0.4651102	-0.00097126015645178
MAR10124	5.82935805	5.83464796	-0.005289911	0.3309885	-0.00130859456698636
MAR10125	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10126	5.82935805	5.83464796	-0.005289911	0.3309885	-0.00130859456698636
MAR10127	1.34325147	1.35799214	-0.01474067	0.2141132	-0.0157457124771587
MAR10128	0.56627581	0.5815202	-0.01524439	0.09036052	-0.0383244042754254
MAR10129	0.56595466	0.58121264	-0.01525798	0.09036948	-0.0383795986273166
MAR10130	6.75969682	6.76047872	-0.000781897	0.9321751	-0.000166868137235541
MAR10131	6.7911312	6.78970612	0.001425081	0.8963163	0.000302773062952153
MAR10132	5.84299208	5.84692706	-0.003934975	0.4651102	-0.00097126015645178
MAR10134	2.62225366	2.6256929	-0.003439235	0.4823168	-0.00189093968318159
MAR10135	2.62225366	2.6256929	-0.003439235	0.4823168	-0.00189093968318159
MAR10136	8.67442732	8.67236505	0.002062276	0.3888579	0.00034302903413264
MAR10137	8.67442732	8.67236505	0.002062276	0.3888579	0.00034302903413264
MAR10138	2.62326932	2.6256929	-0.002423576	0.6346541	-0.00133225843476189
MAR10139	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10140	0.36254187	0.37922971	-0.01668784	0.084932	-0.0649243719905207
MAR10141	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10142	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10143	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10144	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10145	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10146	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10147	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10148	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10149	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10150	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10151	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10152	8.43732156	8.44783819	-0.01051662	0.09469083	-0.00179711558959288
MAR10154	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10155	1.27396202	1.28661006	-0.01264804	0.3058105	-0.014252606388089
MAR10156	1.27396202	1.28661006	-0.01264804	0.3058105	-0.014252606388089
MAR10157	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10158	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10159	8.48156368	8.48746175	-0.005898064	0.4436052	-0.0010028998680662
MAR10160	8.45625709	8.4774322	-0.02117511	0.009785913	-0.0036081023558662
MAR10161	4.53627239	4.5526844	-0.01641202	0.07967283	-0.00521018016023874
MAR10162	3.74684015	3.76069087	-0.01385072	0.11655	-0.0053232914189327
MAR10163	1.36353537	1.37733066	-0.01379529	0.1566012	-0.014522829147858
MAR10165	0.70347072	0.71922335	-0.01575262	0.2268434	-0.0319494829696553
MAR10166	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10167	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10168	8.48398485	8.48836593	-0.004381082	0.1027909	-0.000744806964226621
MAR10169	8.20793153	8.21050984	-0.002578307	0.6543488	-0.000453114275298804
MAR10170	4.73266083	4.75264617	-0.01998534	0.03332621	-0.00607946449701773
MAR10171	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10172	2.76551526	2.77679067	-0.01127541	0.2025386	-0.00587012003267268
MAR10173	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10174	7.92045767	7.92494242	-0.004484747	0.4032086	-0.000816656786277858
MAR10175	1.79221752	1.80816193	-0.01594441	0.3627648	-0.012778137379884
MAR10176	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10177	1.22700982	1.23970701	-0.01269719	0.178365	-0.0148524018734112
MAR10179	9.19981291	9.20124513	-0.001432214	0.1256554	-0.000224580205240589
MAR10180	8.74053451	8.74805137	-0.007516858	0.5139747	-0.00124018458522365
MAR10181	8.74469013	8.74527824	-0.0005881098	0.9542709	-9.70228605182067e-05
MAR10182	8.08809363	8.10443576	-0.01634213	0.1423795	-0.00291204880293958
MAR10183	8.29885274	8.30438337	-0.005530631	0.6652373	-0.000961139468986187
MAR10184	8.2522277	8.25895957	-0.006731877	0.664142	-0.00117641885398578
MAR10185	0.76549903	0.78681713	-0.02131809	0.1571589	-0.0396278176274759
MAR10186	8.02475367	8.03324291	-0.008489239	0.220611	-0.00152539397164244
MAR10187	7.6559331	7.65621592	-0.0002828133	0.8901877	-5.32940230632432e-05
MAR10188	8.41624768	8.42016401	-0.003916333	0.254564	-0.00067117270299887
MAR10189	8.10897778	8.11627106	-0.007293275	0.01678232	-0.00129698837906739
MAR10190	3.96233122	3.98457251	-0.02224129	0.03882603	-0.00807546779373849
MAR10191	7.65349859	7.65684772	-0.003349128	0.5238765	-0.000631177534659193
MAR10192	8.28198435	8.28196848	1.58644e-05	0.9964673	2.76450561477667e-06
MAR10193	8.62306388	8.624551	-0.00148712	0.5950562	-0.000248783460142268
MAR10194	8.82202507	8.82788844	-0.005863373	0.4647031	-0.000958537856662456
MAR10195	4.07729936	4.09362938	-0.01633002	0.08949279	-0.00576660768639146
MAR10196	0.82936574	0.84294324	-0.01357751	0.1902817	-0.0234270371998358
MAR10197	8.4533841	8.45998043	-0.006596323	0.1822262	-0.00112532229110194
MAR10198	8.40234026	8.41250299	-0.01016273	0.07143543	-0.00174390230585603
MAR10199	0.75120751	0.77007603	-0.01886853	0.1810224	-0.0357894048292282
MAR10200	8.08667593	8.09290132	-0.006225392	0.02694232	-0.00111020697080553
MAR10201	8.27999153	8.28223997	-0.002248443	0.5070317	-0.000391712102039151
MAR10202	8.48010442	8.49557719	-0.01547277	0.07052408	-0.00262993795975777
MAR10203	4.91474546	4.93204764	-0.01730217	0.01112204	-0.00507003543574742
MAR10205	8.45021306	8.4446836	0.005529461	0.6864085	0.000944347274347522
MAR10206	8.38044121	8.39404905	-0.01360784	0.3056755	-0.00234069319393885
MAR10207	8.46434735	8.46897505	-0.004627696	0.5381754	-0.000788546966652293
MAR10208	7.63357442	7.65627749	-0.02270307	0.01689365	-0.00428436204171696
MAR10209	8.50830013	8.52024939	-0.01194926	0.287005	-0.00202473392741054
MAR10210	8.4841533	8.48836593	-0.004212623	0.1089685	-0.000716162456798004
MAR10211	8.67442732	8.67236505	0.002062276	0.3888579	0.00034302903413264
MAR10212	8.67442732	8.67236505	0.002062276	0.3888579	0.00034302903413264
MAR10213	0.36254187	0.37922971	-0.01668784	0.084932	-0.0649243719905207
MAR10214	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10215	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10216	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10217	8.19317843	8.20005528	-0.006876857	0.2603914	-0.00121040157779816
MAR10218	8.19317843	8.20005528	-0.006876857	0.2603914	-0.00121040157779816
MAR10219	8.43732156	8.44783819	-0.01051662	0.09469083	-0.00179711558959288
MAR10222	8.48156368	8.48746175	-0.005898064	0.4436052	-0.0010028998680662
MAR10223	8.45625709	8.4774322	-0.02117511	0.009785913	-0.0036081023558662
MAR10224	4.53627239	4.5526844	-0.01641202	0.07967283	-0.00521018016023874
MAR10225	8.11372458	8.12654287	-0.01281829	0.2057881	-0.00227741166367413
MAR10226	1.36353537	1.37733066	-0.01379529	0.1566012	-0.014522829147858
MAR10227	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10228	0.41568503	0.43106237	-0.01537734	0.1333076	-0.0524058332291719
MAR10229	8.48398485	8.48836593	-0.004381082	0.1027909	-0.000744806964226621
MAR10230	8.20793153	8.21050984	-0.002578307	0.6543488	-0.000453114275298804
MAR10231	4.73266083	4.75264617	-0.01998534	0.03332621	-0.00607946449701773
MAR10232	8.586033	8.59095012	-0.004917122	0.5845227	-0.000825977971063992
MAR10233	2.76551526	2.77679067	-0.01127541	0.2025386	-0.00587012003267268
MAR10234	8.56095419	8.57016535	-0.009211156	0.3648995	-0.00155143347198516
MAR10235	7.92045767	7.92494242	-0.004484747	0.4032086	-0.000816656786277858
MAR10240	8.08667593	8.09290132	-0.006225392	0.02694232	-0.00111020697080553
MAR10241	8.49286675	8.49925431	-0.006387568	0.1302501	-0.00108465582806456
MAR10242	7.96305821	7.98785969	-0.02480149	0.1797892	-0.00448638771282247
MAR10243	8.03799161	8.04316148	-0.005169863	0.1578961	-0.000927613340443024
MAR10246	7.89884507	7.90263293	-0.003787861	0.1814572	-0.000691672885568744
MAR10247	7.91035468	7.91940405	-0.009049363	0.2815252	-0.00164948599243326
MAR10248	8.30811508	8.31042988	-0.002314795	0.7097761	-0.000401906485830663
MAR10249	8.09592305	8.10318201	-0.007258956	0.3513093	-0.00129296850118379
MAR10250	7.12209936	7.13141619	-0.009316831	0.1475812	-0.00188603945531508
MAR10251	4.56034066	4.58384552	-0.02350485	0.02849603	-0.00741682616190227
MAR10252	4.75483953	4.77763316	-0.02279363	0.02261079	-0.00689943117757463
MAR10254	8.2228211	8.22663748	-0.003816383	0.4247931	-0.000669429035874777
MAR10255	7.60249655	7.61492235	-0.0124258	0.03354344	-0.00235606894192939
MAR10256	7.99395415	7.99423392	-0.000279774	0.9577172	-5.04901230662062e-05
MAR10262	8.2559062	8.25947871	-0.003572514	0.06229529	-0.000624150459586753
MAR10263	8.53838176	8.53396463	0.004417131	0.3881093	0.000746537299863091
MAR10264	8.35691679	8.36876193	-0.01184514	0.1268327	-0.00204343606973355
MAR10265	8.60004647	8.60458169	-0.004535215	0.6554922	-0.000760602262837831
MAR10301	7.78663043	7.79728306	-0.01065263	0.07865675	-0.00197235423271475
MAR10320	7.84432879	7.85808663	-0.01375784	0.2169036	-0.00252806617190669
MAR10321	8.08667593	8.09290132	-0.006225392	0.02694232	-0.00111020697080553
MAR10339	8.08667593	8.09290132	-0.006225392	0.02694232	-0.00111020697080553
MAR10340	8.12648707	8.13187291	-0.00538584	0.1071604	-0.000955831332656467
MAR10342	6.97144137	6.97993592	-0.008494553	0.2858498	-0.00175682248701941
MAR10343	7.47220932	7.47462664	-0.002417314	0.7359117	-0.000466648007107487
MAR10345	8.15450428	8.16267906	-0.00817478	0.1125334	-0.00144555776659837
MAR10346	8.47849378	8.48826587	-0.009772081	0.07689949	-0.00166185501908928
MAR10347	8.14202062	8.15732009	-0.01529947	0.1644347	-0.0027083888081669
MAR10348	4.61697969	4.63237349	-0.0153938	0.04596139	-0.00480219081132821
MAR10349	7.11796596	7.12051414	-0.002548186	0.6047998	-0.000516381897888176
MAR10350	7.12583849	7.12752886	-0.001690372	0.724254	-0.000342191198447019
MAR10351	7.11796596	7.12051414	-0.002548186	0.6047998	-0.000516381897888176
MAR10352	7.15799511	7.16056377	-0.002568657	0.5589135	-0.000517620958162176
MAR10353	7.1212891	7.12455508	-0.00326598	0.4031527	-0.000661500037857746
MAR10354	7.11796596	7.12051414	-0.002548186	0.6047998	-0.000516381897888176
MAR10355	7.96305821	7.98785969	-0.02480149	0.1797892	-0.00448638771282247
MAR10356	8.56715542	8.5796334	-0.01247798	0.08744792	-0.00209974278368335
MAR10357	0.82936574	0.84294324	-0.01357751	0.1902817	-0.0234270371998358
MAR10358	0.62465103	0.63801161	-0.01336058	0.1757674	-0.0305322440385722
MAR10359	8.45738	8.45800334	-0.0006233441	0.8436036	-0.000106328010322604
MAR10360	8.45457828	8.4613004	-0.006722123	0.02438417	-0.00114661140366449
MAR10361	2.71475005	2.71284198	0.00190807	0.364636	0.00101435893665417
MAR10362	2.58466686	2.57745401	0.007212847	0.1636256	0.00403165673944969
MAR10363	2.28121242	2.28183716	-0.0006247466	0.544707	-0.000395046904345219
MAR10364	2.55836689	2.55518684	0.003180052	0.6824659	0.00179438535251956
MAR10365	2.38706199	2.37565078	0.01141121	0.3852307	0.00691325653037762
MAR10366	2.46436832	2.46696725	-0.002598935	0.8679506	-0.00152066867749585
MAR10367	3.15749883	3.17526019	-0.01776136	0.317731	-0.00809261590390507
MAR10368	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10369	1.22706719	1.23976518	-0.01269799	0.1782559	-0.0148526419774448
MAR10370	7.91035468	7.91940405	-0.009049363	0.2815252	-0.00164948599243326
MAR10371	8.30811508	8.31042988	-0.002314795	0.7097761	-0.000401906485830663
MAR10372	8.09592305	8.10318201	-0.007258956	0.3513093	-0.00129296850118379
MAR10373	7.6559331	7.65621592	-0.0002828133	0.8901877	-5.32940230632432e-05
MAR10374	1.87471704	1.8646876	0.01002944	0.656252	0.0077389100351354
MAR10375	7.12209936	7.13141619	-0.009316831	0.1475812	-0.00188603945531508
MAR10376	2.41488936	2.43013415	-0.01524479	0.2035581	-0.00907886431053013
MAR10377	1.68632054	1.69375965	-0.007439103	0.1993043	-0.0063503726722102
MAR10378	3.83371884	3.84971173	-0.0159929	0.1239237	-0.00600588401334682
MAR10379	2.09953187	2.11729389	-0.01776202	0.09946132	-0.0121538480275572
MAR10380	4.56034066	4.58384552	-0.02350485	0.02849603	-0.00741682616190227
MAR10381	4.75483953	4.77763316	-0.02279363	0.02261079	-0.00689943117757463
MAR10382	0.57586034	0.58945079	-0.01359045	0.2467242	-0.0336524097698258
MAR10384	7.60249655	7.61492235	-0.0124258	0.03354344	-0.00235606894192939
MAR10385	3.60373937	3.60652849	-0.00278912	0.6166303	-0.0011161443295247
MAR10386	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10387	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10388	8.2559062	8.25947871	-0.003572514	0.06229529	-0.000624150459586753
MAR10389	0.95413395	0.97389718	-0.01976323	0.07849658	-0.0295776475278756
MAR10390	8.35691679	8.36876193	-0.01184514	0.1268327	-0.00204343606973355
MAR10391	8.60004647	8.60458169	-0.004535215	0.6554922	-0.000760602262837831
MAR10392	8.50078337	8.50991352	-0.009130142	0.1669447	-0.00154867533971227
MAR10393	7.99562151	7.99272145	0.002900053	0.6613946	0.000523369086669176
MAR10394	7.78663043	7.79728306	-0.01065263	0.07865675	-0.00197235423271475
MAR10395	4.43705515	4.45381422	-0.01675907	0.04402832	-0.00543889574999313
MAR10396	8.50625952	8.51276807	-0.006508545	0.3516611	-0.00110345355708263
MAR10397	0.84896391	0.86647223	-0.01750832	0.2178664	-0.0294502872836447
MAR10398	7.84432879	7.85808663	-0.01375784	0.2169036	-0.00252806617190669
MAR10399	8.08667593	8.09290132	-0.006225392	0.02694232	-0.00111020697080553
MAR10400	8.08667593	8.09290132	-0.006225392	0.02694232	-0.00111020697080553
MAR10401	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10402	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10403	0.75120751	0.77007603	-0.01886853	0.1810224	-0.0357894048292282
MAR10404	6.97144137	6.97993592	-0.008494553	0.2858498	-0.00175682248701941
MAR10405	7.47220932	7.47462664	-0.002417314	0.7359117	-0.000466648007107487
MAR10407	1.31354973	1.32815419	-0.01460446	0.2023541	-0.0159518230006996
MAR10408	8.14202062	8.15732009	-0.01529947	0.1644347	-0.0027083888081669
MAR10409	1.31354973	1.32815419	-0.01460446	0.2023541	-0.0159518230006996
MAR10410	3.23147099	3.23634697	-0.004875975	0.6793572	-0.00217524783215962
MAR10411	2.43753775	2.45199681	-0.01445906	0.1161688	-0.0085325401455442
MAR10412	0.64264096	0.66308997	-0.02044901	0.1539247	-0.045191695952752
MAR10413	0.64264096	0.66308997	-0.02044901	0.1539247	-0.045191695952752
MAR10414	0.64264096	0.66308997	-0.02044901	0.1539247	-0.045191695952752
MAR10415	0.64264096	0.66308997	-0.02044901	0.1539247	-0.045191695952752
MAR10416	0.66334661	0.68264761	-0.01930099	0.1582187	-0.0413781357574281
MAR10417	0.66334661	0.68264761	-0.01930099	0.1582187	-0.0413781357574281
MAR10418	0.66334661	0.68264761	-0.01930099	0.1582187	-0.0413781357574281
MAR10419	0.66334661	0.68264761	-0.01930099	0.1582187	-0.0413781357574281
MAR10420	8.00829393	8.00664653	0.001647398	0.7057907	0.000296809822638081
MAR10421	8.00829393	8.00664653	0.001647398	0.7057907	0.000296809822638081
MAR10422	8.00829393	8.00664653	0.001647398	0.7057907	0.000296809822638081
MAR10423	3.42434308	3.43990402	-0.01556094	0.1253015	-0.00654106097860316
MAR10424	3.42434308	3.43990402	-0.01556094	0.1253015	-0.00654106097860316
MAR10425	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR10426	7.6559331	7.65621592	-0.0002828133	0.8901877	-5.32940230632432e-05
MAR10427	8.20132585	8.21120266	-0.009876819	0.002650295	-0.00173638407003723
MAR10428	8.53751543	8.54975306	-0.01223763	0.03394678	-0.00206647085133938
MAR10429	1.18399319	1.19915654	-0.01516336	0.1638951	-0.0183592199797367
MAR10430	1.09517121	1.10561077	-0.01043957	0.2729734	-0.0136871480636961
MAR10431	3.51225179	3.52336668	-0.01111488	0.3263316	-0.00455835122148246
MAR10432	7.94372391	7.9520158	-0.008291891	0.3612011	-0.00150514161478469
MAR10434	8.28784471	8.29653849	-0.008693777	0.03364273	-0.00151256447589504
MAR10435	8.45738	8.45800334	-0.0006233441	0.8436036	-0.000106328010322604
MAR10436	8.45457828	8.4613004	-0.006722123	0.02438417	-0.00114661140366449
MAR10437	8.34152467	8.34351756	-0.001992894	0.3056945	-0.000344635931282281
MAR10438	8.50078337	8.50991352	-0.009130142	0.1669447	-0.00154867533971227
MAR10439	7.99562151	7.99272145	0.002900053	0.6613946	0.000523369086669176
MAR10440	8.42297317	8.41936674	0.003606426	0.4200257	0.000617845119340748
MAR10441	8.50625952	8.51276807	-0.006508545	0.3516611	-0.00110345355708263
MAR10442	8.28784471	8.29653849	-0.008693777	0.03364273	-0.00151256447589504
MAR10443	7.6559331	7.65621592	-0.0002828133	0.8901877	-5.32940230632432e-05
MAR10444	8.00829393	8.00664653	0.001647398	0.7057907	0.000296809822638081
MAR10445	6.7631256	6.76684434	-0.003718744	0.7250765	-0.000793055404445542
MAR10446	6.79467429	6.79628123	-0.001606935	0.8975073	-0.000341156937258473
MAR10447	8.26387915	8.27491587	-0.01103672	0.7028956	-0.00192548774635396
MAR10448	8.12045055	8.12334667	-0.002896117	0.602982	-0.000514438582248306
MAR10449	7.62162067	7.62193865	-0.0003179809	0.977525	-6.0189114568007e-05
MAR10450	6.81593069	6.81862394	-0.00269325	0.8252269	-0.000569954585954812
MAR10451	1.36565783	1.37016859	-0.004510755	0.7447439	-0.004757361016765
MAR10452	1.36565783	1.37016859	-0.004510755	0.7447439	-0.004757361016765
MAR10453	1.36664118	1.3721898	-0.00554862	0.68948	-0.00584554327584611
MAR10454	1.36294747	1.36816937	-0.005221901	0.7069337	-0.00551687742101134
MAR10455	1.24868654	1.26329202	-0.01460548	0.3043637	-0.0167768080145128
MAR10457	6.95840372	6.96117237	-0.002768653	0.6046122	-0.000573913695619294
MAR10458	6.95840372	6.96117237	-0.002768653	0.6046122	-0.000573913695619294
MAR10459	3.36580432	3.3816655	-0.01586117	0.1191347	-0.00678265734780968
MAR10460	8.04304463	8.05136354	-0.008318906	0.5623769	-0.0014914063499132
MAR10465	8.04304463	8.05136354	-0.008318906	0.5623769	-0.0014914063499132
MAR10474	8.15238037	8.15778522	-0.005404847	0.07102245	-0.00095615835831258
MAR10475	7.69146482	7.69591318	-0.004448363	0.4143925	-0.000834141734981723
MAR10476	8.04304463	8.05136354	-0.008318906	0.5623769	-0.0014914063499132
MAR10477	8.04304463	8.05136354	-0.008318906	0.5623769	-0.0014914063499132
MAR10479	4.52863073	4.53738722	-0.008756489	0.1357609	-0.00278687924436498
MAR10480	4.20135705	4.21084013	-0.009483076	0.05098111	-0.00325270508786323
MAR10481	8.44448444	8.45066199	-0.00617755	0.3013169	-0.00105501555537755
MAR10482	4.85636714	4.86731829	-0.01095115	0.0752991	-0.00324962723047445
MAR10483	8.46332351	8.48167688	-0.01835337	0.2267729	-0.00312520810001954
MAR10484	7.22693009	7.23921975	-0.01228965	0.05410513	-0.00245127224559208
MAR10485	8.51747007	8.52024754	-0.002777468	0.6644801	-0.00047037312419844
MAR10486	8.67322876	8.67279106	0.0004376965	0.9141612	7.28083590455782e-05
MAR10487	8.67322876	8.67279106	0.0004376965	0.9141612	7.28083590455782e-05
MAR10488	8.41989886	8.42186539	-0.001966529	0.3297676	-0.00033691281382881
MAR10489	8.46040833	8.46631962	-0.005911293	0.02644289	-0.00100765950042428
MAR10490	7.96587618	7.98359066	-0.01771448	0.01111405	-0.00320469683569259
MAR10491	4.85636714	4.86731829	-0.01095115	0.0752991	-0.00324962723047445
MAR10492	8.46332351	8.48167688	-0.01835337	0.2267729	-0.00312520810001954
MAR10493	8.71306801	8.71482182	-0.001753801	0.3359893	-0.000290363666844436
MAR10494	8.70053703	8.7026977	-0.002160673	0.8704951	-0.000358230864362356
MAR10495	8.41989886	8.42186539	-0.001966529	0.3297676	-0.00033691281382881
MAR10496	8.46040833	8.46631962	-0.005911293	0.02644289	-0.00100765950042428
MAR10497	8.36426837	8.37351126	-0.00924289	0.6809398	-0.00159336222804919
MAR10498	8.48990188	8.49846896	-0.008567084	0.7068892	-0.00145507594519016
MAR10499	8.25532642	8.26187421	-0.006547793	0.6806797	-0.00114383361542094
MAR10500	8.30716668	8.31501611	-0.007849434	0.6753259	-0.00136255685786166
MAR10501	8.21830678	8.22639356	-0.008086781	0.6361017	-0.00141890798883273
MAR10502	8.30716668	8.31501611	-0.007849434	0.6753259	-0.00136255685786166
MAR10503	8.21348117	8.22047989	-0.006998717	0.7135272	-0.00122879921768353
MAR10504	8.42814011	8.43736372	-0.009223604	0.6830297	-0.00157799706037588
MAR10505	8.50221786	8.51138401	-0.009166147	0.6888064	-0.00155451626640067
MAR10506	8.43021412	8.43621529	-0.00600117	0.7149728	-0.00102663798643146
MAR10507	8.32658585	8.33602111	-0.009435264	0.6657618	-0.00163386249211328
MAR10508	8.24462485	8.25375404	-0.009129193	0.6675994	-0.0015965978927213
MAR10509	8.36426837	8.37351126	-0.00924289	0.6809398	-0.00159336222804919
MAR10510	8.51468858	8.52446873	-0.009780154	0.6707461	-0.00165615883426099
MAR10511	8.2526732	8.26244864	-0.009775447	0.6603785	-0.0017078869407272
MAR10512	8.51468858	8.52446873	-0.009780154	0.6707461	-0.00165615883426099
MAR10513	8.19523873	8.20406968	-0.008830946	0.6044701	-0.0015537690595588
MAR10514	8.43994299	8.44957842	-0.009635426	0.668706	-0.00164610805107926
MAR10515	8.39888509	8.40741784	-0.008532754	0.6391317	-0.0014649452909604
MAR10516	8.36471751	8.37507539	-0.01035788	0.6267973	-0.0017853582904468
MAR10517	8.2526732	8.26244864	-0.009775447	0.6603785	-0.0017078869407272
MAR10518	8.45664372	8.46596101	-0.009317282	0.6686988	-0.00158864544203021
MAR10519	8.51468858	8.52446873	-0.009780154	0.6707461	-0.00165615883426099
MAR10520	8.26483678	8.27881143	-0.01397465	0.4487717	-0.00243732975852923
MAR10521	8.2526732	8.26244864	-0.009775447	0.6603785	-0.0017078869407272
MAR10522	8.2526732	8.26244864	-0.009775447	0.6603785	-0.0017078869407272
MAR10523	8.37057126	8.3799812	-0.009409945	0.66905	-0.00162092268103634
MAR10524	8.11420406	8.12523295	-0.01102889	0.3954248	-0.00195959100626385
MAR10525	8.24555368	8.25478577	-0.009232089	0.6632041	-0.00161440216308871
MAR10526	8.30546448	8.31339907	-0.007934591	0.6721473	-0.00137761459799654
MAR10527	8.33928909	8.34736638	-0.008077296	0.6829714	-0.00139669296317901
MAR10528	8.51468858	8.52446873	-0.009780154	0.6707461	-0.00165615883426099
MAR10529	8.23078761	8.23898113	-0.008193523	0.6753054	-0.00143544840649862
MAR10530	8.43173148	8.44069221	-0.00896073	0.672432	-0.00153239418197317
MAR10531	8.51468858	8.52446873	-0.009780154	0.6707461	-0.00165615883426099
MAR10532	8.3297123	8.33713052	-0.007418217	0.7033685	-0.00128425401601531
MAR10533	8.24320848	8.25239404	-0.009185563	0.6680296	-0.00160672678836049
MAR10534	8.40856425	8.41642108	-0.007856833	0.6686659	-0.00134740212602962
MAR10535	8.32593172	8.33562257	-0.009690849	0.66375	-0.00167822792162207
MAR10536	8.37801133	8.38938132	-0.01136999	0.5867719	-0.00195658693567648
MAR10537	8.36988258	8.37959677	-0.009714187	0.6651688	-0.00167343891923331
MAR10538	8.32626595	8.33574887	-0.009482919	0.6700968	-0.00164217392459338
MAR10539	8.37023106	8.37963936	-0.009408306	0.6731565	-0.00162070617148762
MAR10540	8.37023106	8.37963936	-0.009408306	0.6731565	-0.00162070617148762
MAR10541	8.20869493	8.21627461	-0.007579673	0.6598698	-0.00133152971725573
MAR10542	8.36436229	8.37308758	-0.008725288	0.6841177	-0.00150416387817438
MAR10543	8.23166352	8.23919871	-0.007535195	0.7043229	-0.00132002585556998
MAR10544	8.35246625	8.36086114	-0.0083949	0.6694178	-0.001449294554905
MAR10545	8.24353824	8.25325674	-0.009718501	0.6586875	-0.00169982513498919
MAR10546	8.42709613	8.43416886	-0.007072724	0.6643884	-0.00121032355532698
MAR10547	8.23165813	8.23973955	-0.008081421	0.674012	-0.00141566923698564
MAR10548	8.37002005	8.38000303	-0.00998298	0.6540827	-0.00171968687754192
MAR10549	8.25619315	8.26855927	-0.01236611	0.5320701	-0.00215925090747506
