	mean.x	mean.y	mean.diff	pvalue	logFC
MAR11320	3.25166938	3.26050649	-0.008837106	0.2116243	-0.00391551544465716
MAR11321	0.86499695	0.8712488	-0.006251856	0.3853943	-0.0103897181294813
MAR11322	1.26247191	1.28302738	-0.02055547	0.08080655	-0.0233006698314657
MAR11323	2.61150376	2.61092851	0.0005752429	0.9145371	0.000317825213510545
MAR11324	1.34783397	1.36319604	-0.01536207	0.1616347	-0.016350257533172
MAR11328	1.38699026	1.40469866	-0.0177084	0.08505238	-0.018303016029062
MAR11334	1.00366322	1.02401938	-0.02035616	0.06112103	-0.0289677662004233
MAR11335	1.3923786	1.40913559	-0.01675699	0.1122514	-0.0172588914759205
MAR11336	1.34783397	1.36319604	-0.01536207	0.1616347	-0.016350257533172
MAR11337	6.95343657	6.96797696	-0.01454039	0.008944929	-0.00301368192654618
MAR11339	1.33566247	1.35139581	-0.01573334	0.1304995	-0.0168948110758005
MAR11344	6.26542228	6.27652253	-0.01110025	0.05106848	-0.00255371556032716
MAR11347	1.26247191	1.28302738	-0.02055547	0.08080655	-0.0233006698314657
MAR11348	7.96024983	7.96569915	-0.00544932	0.3386843	-0.00098728273673346
MAR11349	8.40717923	8.40282552	0.004353704	0.1781273	0.000747302104945492
MAR11350	8.20760362	8.21049445	-0.002890825	0.5610705	-0.000508047415769104
MAR11351	4.17382656	4.20022474	-0.02639819	0.01490658	-0.00909587203749582
MAR11353	6.62128912	6.62968343	-0.008394316	0.1265898	-0.00182785542464601
MAR11356	1.33566247	1.35139581	-0.01573334	0.1304995	-0.0168948110758005
MAR11357	0.69516448	0.71868759	-0.0235231	0.09794175	-0.048010406065535
MAR11358	0.76549903	0.78695653	-0.0214575	0.1344507	-0.0398833965513547
MAR11359	0.88850786	0.90572649	-0.01721863	0.09158432	-0.0276909142257665
MAR11360	1.09517121	1.10866902	-0.01349781	0.1402696	-0.0176723038097839
MAR11362	8.00829393	8.01208085	-0.003786924	0.4547197	-0.000682052808504959
MAR11363	0.4800081	0.50198505	-0.02197695	0.0270567	-0.0645856477062437
MAR11364	6.62128912	6.62968343	-0.008394316	0.1265898	-0.00182785542464601
MAR11365	1.46977813	1.48409581	-0.01431768	0.1777983	-0.0139858424028377
MAR11366	2.61080077	2.60668037	0.004120397	0.5574314	0.00227867881944422
MAR11367	2.05337459	2.05032027	0.003054312	0.7284481	0.00214755398794718
MAR11368	4.78861245	4.80015261	-0.01154016	0.03108034	-0.00347259308934561
MAR11369	4.82606475	4.83770874	-0.01164399	0.03767476	-0.00347664083312358
MAR11370	3.886026	3.90441433	-0.01838833	0.04326213	-0.00681060393113789
MAR11371	0.74458563	0.76478209	-0.02019645	0.1012482	-0.0386109646358332
MAR11372	2.83189417	2.85401541	-0.02212124	0.09668962	-0.0112257726998558
MAR11373	2.83189417	2.85401541	-0.02212124	0.09668962	-0.0112257726998558
MAR11374	1.38978447	1.41308533	-0.02330086	0.02605937	-0.0239874214627398
MAR11375	1.39203022	1.41536185	-0.02333163	0.02571429	-0.0239804067655631
MAR11376	8.52449418	8.52765254	-0.003158357	0.5667283	-0.000534425422941422
MAR11377	1.38978447	1.41308533	-0.02330086	0.02605937	-0.0239874214627398
MAR11378	1.39203022	1.41536185	-0.02333163	0.02571429	-0.0239804067655631
MAR11379	7.65310316	7.65324194	-0.0001387818	0.9824322	-2.61613358998403e-05
MAR11380	1.38982827	1.41313051	-0.02330224	0.02605031	-0.0239880806284848
MAR11381	1.39112539	1.41443345	-0.02330805	0.02599855	-0.0239718345996768
MAR11382	8.36033203	8.36919101	-0.008858981	0.08995426	-0.0015279344996765
MAR11383	1.38978447	1.41308533	-0.02330086	0.02605937	-0.0239874214627398
MAR11384	1.39203022	1.41536185	-0.02333163	0.02571429	-0.0239804067655631
MAR11385	8.02322688	8.02995211	-0.006725229	0.2200156	-0.00120878942961958
MAR11386	4.77888388	4.79204319	-0.01315931	0.04592925	-0.00396719839213207
MAR11387	4.77888388	4.79204319	-0.01315931	0.04592925	-0.00396719839213207
MAR11388	1.38978447	1.41308533	-0.02330086	0.02605937	-0.0239874214627398
MAR11389	1.39153736	1.41485672	-0.02331936	0.02572276	-0.0239763186463906
MAR11390	8.44595913	8.44500262	0.0009565118	0.9010471	0.000163395341894748
MAR11391	8.61160592	8.63286847	-0.02126255	0.1049997	-0.00355770669412413
MAR11393	8.29524737	8.29445841	0.0007889625	0.5730396	0.000137221081001739
MAR11394	1.4308052	1.45183348	-0.02102828	0.05422254	-0.021048724301294
MAR11395	4.110308	4.13577496	-0.02546696	0.4259335	-0.00891118216731001
MAR11396	4.06914662	4.02716049	0.04198613	0.2751976	0.0149632971475035
MAR11397	3.23772571	3.20350077	0.03422494	0.2281751	0.0153314329323697
MAR11398	0.59049863	0.61302919	-0.02253056	0.03518091	-0.0540220584552635
MAR11400	8.48421857	8.48253347	0.001685103	0.1886294	0.000286570513397416
MAR11401	8.61561192	8.62267076	-0.007058841	0.6367645	-0.00118152767542738
MAR11402	8.49740295	8.51028182	-0.01287887	0.412352	-0.00218492824671819
MAR11403	8.70053703	8.70776227	-0.007225241	0.4750638	-0.00119756885335479
MAR11404	8.58283298	8.57714351	0.005689479	0.2132097	0.000956664533874867
MAR11405	8.74060695	8.74059456	1.238758e-05	0.9929997	2.04505297277314e-06
MAR11406	4.52389944	4.53548272	-0.01158328	0.04832907	-0.00368924710859593
MAR11409	0.55773012	0.57317624	-0.01544612	0.03285065	-0.0394116212149604
MAR11410	3.05157114	3.09003671	-0.03846557	0.4309938	-0.0180717538698003
MAR11411	0.74493802	0.76968158	-0.02474357	0.1015015	-0.0471413250759355
MAR11412	8.61561192	8.62267076	-0.007058841	0.6367645	-0.00118152767542738
MAR11413	0.74155482	0.76573127	-0.02417645	0.104019	-0.0462848245910267
MAR11414	0.84678975	0.86137048	-0.01458073	0.3429566	-0.0246300755796106
MAR11415	3.23887859	3.20350077	0.03537782	0.2174898	0.0158450521683967
MAR11416	4.15094112	4.16635996	-0.01541884	0.05076283	-0.00534902110022024
MAR11417	3.23772571	3.20350077	0.03422494	0.2281751	0.0153314329323697
MAR11418	3.23772571	3.20350077	0.03422494	0.2281751	0.0153314329323697
MAR11419	3.83371884	3.85586187	-0.02214304	0.01428539	-0.00830883479246839
MAR11420	8.73200698	8.73200698	0	NA	0
MAR11421	0.88337204	0.89374391	-0.01037186	0.2935493	-0.0168403365205846
MAR11422	8.56715542	8.58177801	-0.01462259	0.05061838	-0.00246032131115165
MAR11423	1.13776578	1.15363326	-0.01586748	0.1127963	-0.0199810685345654
MAR11424	8.50878755	8.52234505	-0.0135575	0.2328197	-0.00229689270910022
MAR11425	8.71306801	8.71677773	-0.003709711	0.0258219	-0.000614118427407429
MAR11426	8.29909173	8.312147	-0.01305527	0.1115838	-0.00226771494535701
MAR11427	8.37631945	8.37606893	0.000250516	0.9750357	4.31489472989075e-05
MAR11428	8.32685845	8.33693879	-0.01008034	0.1047732	-0.00174544350161357
MAR11430	0.98598151	1.00718108	-0.02119957	0.1091574	-0.0306905899774532
MAR11431	0.66227442	0.68548195	-0.02320753	0.1073919	-0.0496895417192645
MAR11432	8.24555288	8.24499648	0.0005564058	0.917357	9.73546124550015e-05
MAR11433	3.41212161	3.41638614	-0.004264533	0.8834802	-0.00180197996629206
MAR11438	8.51745481	8.52959496	-0.01214015	0.137102	-0.00205484672103133
MAR11439	8.30077539	8.29517117	0.005604221	0.3448211	0.000974356079075345
MAR11440	4.57585234	4.59853328	-0.02268094	0.02956468	-0.00713328339986987
MAR11441	2.32067475	2.33815703	-0.01748227	0.1316321	-0.0108274856168129
MAR11442	0.75101338	0.77418213	-0.02316875	0.1166076	-0.043834396197347
MAR11443	1.44959495	1.49192829	-0.04233334	0.02768159	-0.0415283591281558
MAR11445	4.49249418	4.51106961	-0.01857543	0.02004389	-0.00595291362199768
MAR11446	4.49249418	4.51106961	-0.01857543	0.02004389	-0.00595291362199768
MAR11447	0.98014151	0.9945019	-0.01436039	0.2433681	-0.020984070928234
MAR11448	0.98014151	0.9945019	-0.01436039	0.2433681	-0.020984070928234
MAR11449	0.68132383	0.70337455	-0.02205072	0.100822	-0.0459524678981936
MAR11450	0.68132383	0.70337455	-0.02205072	0.100822	-0.0459524678981936
MAR11451	0.68132383	0.70337455	-0.02205072	0.100822	-0.0459524678981936
MAR11452	0.71330607	0.73209995	-0.01879388	0.1256647	-0.0375193755295584
MAR11453	0.71330607	0.73209995	-0.01879388	0.1256647	-0.0375193755295584
MAR11454	0.71330607	0.73209995	-0.01879388	0.1256647	-0.0375193755295584
MAR11455	0.75799154	0.77492633	-0.0169348	0.1979604	-0.0318774176105821
MAR11456	0.75799154	0.77492633	-0.0169348	0.1979604	-0.0318774176105821
MAR11457	0.75799154	0.77492633	-0.0169348	0.1979604	-0.0318774176105821
MAR11458	0.75866986	0.78165459	-0.02298472	0.08131078	-0.0430590029484428
MAR11459	0.75866986	0.78165459	-0.02298472	0.08131078	-0.0430590029484428
MAR11460	0.75866986	0.78165459	-0.02298472	0.08131078	-0.0430590029484428
MAR11461	0.75866986	0.78165459	-0.02298472	0.08131078	-0.0430590029484428
MAR11462	4.72950709	4.74702852	-0.01752144	0.0609947	-0.00533488397349033
MAR11463	4.73831058	4.75625804	-0.01794746	0.0559494	-0.00545422196936741
MAR11464	4.73831058	4.75625804	-0.01794746	0.0559494	-0.00545422196936741
MAR11465	4.73831058	4.75625804	-0.01794746	0.0559494	-0.00545422196936741
MAR11466	4.73831058	4.75625804	-0.01794746	0.0559494	-0.00545422196936741
MAR11467	3.65520498	3.67456671	-0.01936173	0.04507479	-0.00762182998447708
MAR11468	3.65520498	3.67456671	-0.01936173	0.04507479	-0.00762182998447708
MAR11469	3.47113356	3.48451256	-0.013379	0.116836	-0.00554997779446272
MAR11470	3.47113356	3.48451256	-0.013379	0.116836	-0.00554997779446272
MAR11471	3.47113356	3.48451256	-0.013379	0.116836	-0.00554997779446272
MAR11472	3.47113356	3.48451256	-0.013379	0.116836	-0.00554997779446272
MAR11473	3.65520498	3.67456671	-0.01936173	0.04507479	-0.00762182998447708
MAR11474	3.65520498	3.67456671	-0.01936173	0.04507479	-0.00762182998447708
MAR11475	3.47113356	3.48451256	-0.013379	0.116836	-0.00554997779446272
MAR11476	8.44181864	8.44655582	-0.004737184	0.1573201	-0.000809350395353595
MAR11477	8.44181864	8.44655582	-0.004737184	0.1573201	-0.000809350395353595
MAR11478	8.44181864	8.44655582	-0.004737184	0.1573201	-0.000809350395353595
MAR11479	8.44181864	8.44655582	-0.004737184	0.1573201	-0.000809350395353595
MAR11480	8.44181864	8.44655582	-0.004737184	0.1573201	-0.000809350395353595
MAR11481	8.44181864	8.44655582	-0.004737184	0.1573201	-0.000809350395353595
MAR11482	0.72801157	0.7503213	-0.02230973	0.1191596	-0.0435471350274446
MAR11483	0.72801157	0.7503213	-0.02230973	0.1191596	-0.0435471350274446
MAR11484	0.72801157	0.7503213	-0.02230973	0.1191596	-0.0435471350274446
MAR11485	0.72801157	0.7503213	-0.02230973	0.1191596	-0.0435471350274446
MAR11486	0.85956163	0.88745702	-0.02789539	0.009581866	-0.0460761670421367
MAR11487	0.85956163	0.88745702	-0.02789539	0.009581866	-0.0460761670421367
MAR11488	0.85956163	0.88745702	-0.02789539	0.009581866	-0.0460761670421367
MAR11489	0.85956163	0.88745702	-0.02789539	0.009581866	-0.0460761670421367
MAR11490	0.85956163	0.88745702	-0.02789539	0.009581866	-0.0460761670421367
MAR11491	0.85956163	0.88745702	-0.02789539	0.009581866	-0.0460761670421367
MAR11492	0.94625123	0.95967335	-0.01342212	0.1536139	-0.0203201598734246
MAR11493	0.94625123	0.95967335	-0.01342212	0.1536139	-0.0203201598734246
MAR11494	0.94625123	0.95967335	-0.01342212	0.1536139	-0.0203201598734246
MAR11495	0.86171265	0.87602947	-0.01431682	0.1045737	-0.0237725406148218
MAR11496	0.86171265	0.87602947	-0.01431682	0.1045737	-0.0237725406148218
MAR11497	0.90190925	0.91791586	-0.01600661	0.07725685	-0.0253796392667811
MAR11498	0.90190925	0.91791586	-0.01600661	0.07725685	-0.0253796392667811
MAR11499	0.86171265	0.87602947	-0.01431682	0.1045737	-0.0237725406148218
MAR11500	0.86171265	0.87602947	-0.01431682	0.1045737	-0.0237725406148218
MAR11501	0.86171265	0.87602947	-0.01431682	0.1045737	-0.0237725406148218
MAR11502	0.80807458	0.82756764	-0.01949306	0.06617466	-0.0343887828137117
MAR11503	0.80807458	0.82756764	-0.01949306	0.06617466	-0.0343887828137117
MAR11504	0.80807458	0.82756764	-0.01949306	0.06617466	-0.0343887828137117
MAR11505	0.80807458	0.82756764	-0.01949306	0.06617466	-0.0343887828137117
MAR11506	0.66997817	0.68004287	-0.0100647	0.285937	-0.021511608146347
MAR11507	0.66997817	0.68004287	-0.0100647	0.285937	-0.021511608146347
MAR11508	0.66997817	0.68004287	-0.0100647	0.285937	-0.021511608146347
MAR11509	0.67631505	0.69864564	-0.02233058	0.1056593	-0.0468654335472355
MAR11510	0.67631505	0.69864564	-0.02233058	0.1056593	-0.0468654335472355
MAR11511	0.67631505	0.69864564	-0.02233058	0.1056593	-0.0468654335472355
MAR11512	0.67631505	0.69864564	-0.02233058	0.1056593	-0.0468654335472355
MAR11513	0.84338962	0.86966659	-0.02627697	0.02074678	-0.0442631453513359
MAR11514	0.84338962	0.86966659	-0.02627697	0.02074678	-0.0442631453513359
MAR11515	0.84338962	0.86966659	-0.02627697	0.02074678	-0.0442631453513359
MAR11516	0.84338962	0.86966659	-0.02627697	0.02074678	-0.0442631453513359
MAR11517	2.64527651	2.65216544	-0.006888936	0.6600471	-0.00375223771936336
MAR11518	2.64527651	2.65216544	-0.006888936	0.6600471	-0.00375223771936336
MAR11519	0.84338962	0.86966659	-0.02627697	0.02074678	-0.0442631453513359
MAR11520	0.80984275	0.83462235	-0.0247796	0.03306504	-0.0434817523931867
MAR11521	0.80984275	0.83462235	-0.0247796	0.03306504	-0.0434817523931867
MAR11522	0.80984275	0.83462235	-0.0247796	0.03306504	-0.0434817523931867
MAR11523	0.80984275	0.83462235	-0.0247796	0.03306504	-0.0434817523931867
MAR11524	0.80984275	0.83462235	-0.0247796	0.03306504	-0.0434817523931867
MAR11525	0.77723602	0.79827642	-0.0210404	0.119937	-0.0385356341490117
MAR11526	0.77723602	0.79827642	-0.0210404	0.119937	-0.0385356341490117
MAR11527	0.77723602	0.79827642	-0.0210404	0.119937	-0.0385356341490117
MAR11528	0.77723602	0.79827642	-0.0210404	0.119937	-0.0385356341490117
MAR11529	4.41200452	4.42510348	-0.01309896	0.05255216	-0.00427692373411172
MAR11530	4.41200452	4.42510348	-0.01309896	0.05255216	-0.00427692373411172
MAR11531	4.41200452	4.42510348	-0.01309896	0.05255216	-0.00427692373411172
MAR11532	4.41200452	4.42510348	-0.01309896	0.05255216	-0.00427692373411172
MAR11533	4.41200452	4.42510348	-0.01309896	0.05255216	-0.00427692373411172
MAR11534	4.19580316	4.21528838	-0.01948523	0.01383396	-0.00668433589603011
MAR11535	4.19580316	4.21528838	-0.01948523	0.01383396	-0.00668433589603011
MAR11536	4.19580316	4.21528838	-0.01948523	0.01383396	-0.00668433589603011
MAR11537	4.19580316	4.21528838	-0.01948523	0.01383396	-0.00668433589603011
MAR11538	4.19580316	4.21528838	-0.01948523	0.01383396	-0.00668433589603011
MAR11539	4.34182299	4.35715257	-0.01532958	0.0305984	-0.00508472101931589
MAR11540	4.34182299	4.35715257	-0.01532958	0.0305984	-0.00508472101931589
MAR11541	4.34182299	4.35715257	-0.01532958	0.0305984	-0.00508472101931589
MAR11542	4.34182299	4.35715257	-0.01532958	0.0305984	-0.00508472101931589
MAR11543	4.34182299	4.35715257	-0.01532958	0.0305984	-0.00508472101931589
MAR11544	0.61030407	0.63277102	-0.02246695	0.01729647	-0.0521553164737334
MAR11545	4.35830408	4.37538609	-0.01708201	0.1178876	-0.00564347075766286
MAR11546	4.35830408	4.37538609	-0.01708201	0.1178876	-0.00564347075766286
MAR11547	4.35830408	4.37538609	-0.01708201	0.1178876	-0.00564347075766286
MAR11548	4.40371648	4.42257528	-0.0188588	0.08592919	-0.0061651120041618
MAR11549	4.40371648	4.42257528	-0.0188588	0.08592919	-0.0061651120041618
MAR11550	4.40371648	4.42257528	-0.0188588	0.08592919	-0.0061651120041618
MAR11551	0.60806596	0.62346244	-0.01539648	0.1857574	-0.0360748200461099
MAR11552	0.60806596	0.62346244	-0.01539648	0.1857574	-0.0360748200461099
MAR11553	0.60806596	0.62346244	-0.01539648	0.1857574	-0.0360748200461099
MAR11554	0.60806596	0.62346244	-0.01539648	0.1857574	-0.0360748200461099
MAR11555	0.68841838	0.70162831	-0.01320993	0.2432107	-0.0274213440231784
MAR11556	0.68841838	0.70162831	-0.01320993	0.2432107	-0.0274213440231784
MAR11557	0.68841838	0.70162831	-0.01320993	0.2432107	-0.0274213440231784
MAR11558	0.58488	0.59993141	-0.0150514	0.1856612	-0.0366569103105135
MAR11559	0.58488	0.59993141	-0.0150514	0.1856612	-0.0366569103105135
MAR11560	0.58488	0.59993141	-0.0150514	0.1856612	-0.0366569103105135
MAR11561	0.58488	0.59993141	-0.0150514	0.1856612	-0.0366569103105135
MAR11562	4.12917886	4.1451731	-0.01599424	0.0417337	-0.00557743726196274
MAR11563	4.12917886	4.1451731	-0.01599424	0.0417337	-0.00557743726196274
MAR11564	4.12917886	4.1451731	-0.01599424	0.0417337	-0.00557743726196274
MAR11565	0.82230778	0.85279033	-0.03048255	0.0002851308	-0.0525126005712366
MAR11566	0.82230778	0.85279033	-0.03048255	0.0002851308	-0.0525126005712366
MAR11567	0.82230778	0.85279033	-0.03048255	0.0002851308	-0.0525126005712366
MAR11568	0.82230778	0.85279033	-0.03048255	0.0002851308	-0.0525126005712366
MAR11569	1.22667385	1.24559575	-0.0189219	0.02874699	-0.0220842131036928
MAR11570	1.22874716	1.24768492	-0.01893776	0.02842907	-0.0220655718835356
MAR11571	2.63784203	2.63485942	0.002982605	0.06938371	0.00163217931288974
MAR11572	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11573	1.19206992	1.21027128	-0.01820136	0.02727314	-0.0218616025731217
MAR11574	1.22667385	1.24559575	-0.0189219	0.02874699	-0.0220842131036928
MAR11575	1.22667385	1.24559575	-0.0189219	0.02874699	-0.0220842131036928
MAR11576	1.22827344	1.2472023	-0.01892886	0.02828586	-0.022063722355496
MAR11577	0.70460188	0.72389808	-0.0192962	0.1345271	-0.0389782656110721
MAR11578	0.70347072	0.72289606	-0.01942534	0.1252807	-0.0392978508264901
MAR11579	1.22874716	1.24768492	-0.01893776	0.02842907	-0.0220655718835356
MAR11580	1.22874716	1.24768492	-0.01893776	0.02842907	-0.0220655718835356
MAR11581	0.70464864	0.72394479	-0.01929614	0.1345335	-0.0389756140256384
MAR11582	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11587	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11588	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11589	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11590	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11591	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11592	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11593	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11594	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11595	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11596	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11597	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11598	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11599	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11600	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11601	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11602	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11603	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11604	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11605	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11606	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11607	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11608	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11609	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11610	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11611	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11612	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11613	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11614	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11615	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11616	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11617	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11618	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11619	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11620	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11621	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11622	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11623	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11624	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11625	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11626	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11627	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11628	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11629	0.31342203	0.33019065	-0.01676862	0.0703062	-0.0751926796629097
MAR11646	2.54396654	2.54504756	-0.001081018	0.7847978	-0.000612921161511274
MAR11647	2.25231464	2.27546834	-0.02315371	0.04724401	-0.0147551326943499
MAR11648	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11653	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11654	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11655	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11656	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11657	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11658	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11659	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11660	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11661	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11662	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11663	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11664	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11665	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11666	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11667	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11668	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11669	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11670	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11671	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11672	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11673	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11674	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11675	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11676	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11677	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11678	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11679	1.32814514	1.34749197	-0.01934684	0.04330962	-0.0208638623285466
MAR11680	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11681	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11682	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11683	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11684	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11685	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11686	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11687	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11688	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11689	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11690	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11691	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11692	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11693	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11694	1.32753892	1.34867369	-0.02113477	0.02937825	-0.0227871744237303
MAR11695	0.40915491	0.4285852	-0.01943028	0.04527825	-0.0669348665377513
MAR11696	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11698	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11700	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11702	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11704	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11706	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11708	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11710	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11712	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11714	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11716	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11718	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11720	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11722	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11724	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11726	1.26492818	1.31029245	-0.04536427	0.002750479	-0.0508333752146674
MAR11731	2.64527651	2.65216544	-0.006888936	0.6600471	-0.00375223771936336
MAR11733	2.64527651	2.65216544	-0.006888936	0.6600471	-0.00375223771936336
MAR11734	2.64527651	2.65216544	-0.006888936	0.6600471	-0.00375223771936336
