"name"	"mIDH2"	"Cluster_NR"	"distance"
"36559"	"ZBTB49"	0.51903472373584	0.519688112324401	0.0075
"36560"	"ZBTB5"	0.546737885858018	0.550310098592298	0.0085
"36561"	"ZBTB6"	0.408346063017829	0.462686685112281	0.0483
"36562"	"ZBTB7A"	0.468778002229458	0.482275098224897	0.0181
"36563"	"ZBTB7B"	0.555321569581628	0.567380644311605	0.0141
"36564"	"ZBTB7C"	0.518414212974993	0.52187423735308	0.0094
"36565"	"ZBTB8A"	0.600815132898145	0.607912717881953	0.0091
"36566"	"ZBTB8OS"	0.51603307467722	0.519684263931264	0.0096
"36567"	"ZBTB9"	0.484423009693529	0.487527438184183	0.0103
"36568"	"ZC2HC1B"	0.225992451502567	0.241837267558338	0.028
"36569"	"ZC3H10"	0.482387633333187	0.482224029400841	0.0082
"36570"	"ZC3H11A"	0.735424189195679	0.742071024089742	0.0042
"36571"	"ZC3H12A"	0.522060139512922	0.525689018050056	0.0094
"36572"	"ZC3H12B"	0.457276951319662	0.462678454988169	0.0129
"36573"	"ZC3H12C"	0.520332202680594	0.521689743977584	0.0079
"36574"	"ZC3H12D"	0.44670536821157	0.461090281552136	0.0194
"36575"	"ZC3H13"	0.463352843072	0.469057656937457	0.0129
"36576"	"ZC3H14"	0.442518298141258	0.485300071962249	0.0392
"36577"	"ZC3H15"	0.564502806551947	0.574548779993582	0.0124
"36578"	"ZC3H18"	0.465406854578477	0.474263298979427	0.015
"36579"	"ZC3H3"	0.475286381472744	0.475026452057668	0.0083
"36580"	"ZC3H4"	0.497402686197277	0.507558815368321	0.0148
"36581"	"ZC3H6"	0.411068017293485	0.41860232311539	0.0159
"36582"	"ZC3H7A"	0.489291915935766	0.498974116603351	0.0147
"36583"	"ZC3H7B"	0.496035783645568	0.516130963003103	0.0217
"36584"	"ZC3H8"	0.711583218775495	0.720251789630971	0.0064
"36585"	"ZC3HAV1"	0.517014772486686	0.526842403491143	0.0139
"36586"	"ZC3HAV1L"	0.537808943663019	0.544263408225706	0.0108
"36587"	"ZC3HC1"	0.521023258154791	0.521606040166	0.0074
"36588"	"ZC4H2"	0.556792707137509	0.569046181326934	0.0142
"36589"	"ZCCHC10"	0.511574937266852	0.506629313847668	0.0039
"36590"	"ZCCHC12"	0.497445741188402	0.502594279059144	0.0113
"36591"	"ZCCHC13"	0.435286810134948	0.455275291549128	0.0237
"36592"	"ZCCHC14"	0.438938624742619	0.447629311304458	0.0158
"36593"	"ZCCHC17"	0.454629748976869	0.400117894693623	-0.0284
"36594"	"ZCCHC2"	0.477683726574494	0.510815095939735	0.0313
"36595"	"ZCCHC24"	0.541266889112553	0.557434224520076	0.0174
"36596"	"ZCCHC3"	0.450328307058864	0.474081776201662	0.0258
"36597"	"ZCCHC4"	0.457586368666301	0.473608475866964	0.0202
"36598"	"ZCCHC5"	0.235280375527231	0.255152985233888	0.0305
"36599"	"ZCCHC7"	0.528460755568074	0.531313127823052	0.0087
"36600"	"ZCCHC8"	0.477803674874831	0.504870474289832	0.0271
"36601"	"ZCCHC9"	0.493223504844734	0.496339135533329	0.0101
"36602"	"ZCRB1"	0.659116385637725	0.672202849694617	0.0112
"36603"	"ZCWPW1"	0.484073614665994	0.494614973835394	0.0155
"36604"	"ZCWPW2"	0.519031962331085	0.527235896381106	0.0127
"36605"	"ZDBF2"	0.471691203034825	0.477004568145608	0.0123
"36606"	"ZDHHC1"	0.480267736893806	0.480634189601889	0.0086
"36607"	"ZDHHC11"	0.504734581154886	0.507376085093378	0.0093
"36608"	"ZDHHC11B"	0.439675691271002	0.479105609271456	0.0369
"36609"	"ZDHHC12"	0.475621763873469	0.488006342382098	0.0171
"36610"	"ZDHHC13"	0.527236315722572	0.530082169407551	0.0087
"36611"	"ZDHHC14"	0.497646127794054	0.489994534295721	0.0025
"36612"	"ZDHHC15"	0.45780562091409	0.482940481402144	0.0265
"36613"	"ZDHHC16"	0.503607823959878	0.488247998706685	-0.003
"36614"	"ZDHHC17"	0.499059471010367	0.508826542591215	0.0144
"36615"	"ZDHHC18"	0.477787886758025	0.488788260075938	0.016
"36616"	"ZDHHC19"	0.50546459208105	0.509639400394513	0.0104
"36617"	"ZDHHC2"	0.495583182165909	0.489399628594272	0.0036
"36618"	"ZDHHC20"	0.511099918815767	0.513338150083233	0.0088
"36619"	"ZDHHC21"	0.454458587490278	0.467271413424813	0.0181
"36620"	"ZDHHC22"	0.436043105694221	0.451588196884287	0.0206
"36621"	"ZDHHC23"	0.451603220005022	0.459733913864531	0.0149
"36622"	"ZDHHC24"	0.494713263360109	0.502156326968605	0.013
"36623"	"ZDHHC3"	0.497146548024876	0.506562259523396	0.0143
"36624"	"ZDHHC4"	0.49584081785185	0.500316430805601	0.0109
"36625"	"ZDHHC5"	0.511149320638561	0.51773338476699	0.0118
"36626"	"ZDHHC6"	0.49390161648889	0.495337262593934	0.0089
"36627"	"ZDHHC7"	0.548568753500341	0.57178199238709	0.022
"36628"	"ZDHHC8"	0.474209531962402	0.498218076542755	0.0251
"36629"	"ZDHHC9"	0.530566847211251	0.541475073334969	0.0141
"36630"	"ZEB1"	0.498550906768649	0.511751901553677	0.0168
"36631"	"ZEB2"	0.570287837016057	0.584100598118597	0.0148
"36632"	"ZEB2P1"	0.274928061278675	0.289768350673453	0.0256
"36633"	"ZER1"	0.581982991481873	0.603978434224728	0.02
"36634"	"ZFAND1"	0.430943490310279	0.459196131887662	0.0295
"36635"	"ZFAND2A"	0.42526878067374	0.428733690336108	0.0126
"36636"	"ZFAND2B"	0.533039167931798	0.535461947113598	0.0082
"36637"	"ZFAND3"	0.373419154723691	0.442668662587315	0.0598
"36638"	"ZFAND5"	0.56142431513915	0.570948316149042	0.0121
"36639"	"ZFAND6"	0.508355195596261	0.515816535635954	0.0125
"36640"	"ZFAT"	0.485890822330408	0.493627554345977	0.0135
"36641"	"ZFAT-AS1"	0.229352279212727	0.243250164631567	0.0266
"36642"	"ZFC3H1"	0.479239471381678	0.490499817007817	0.0162
"36643"	"ZFHX3"	0.554669242152927	0.54290173392851	-0.0023
"36644"	"ZFHX4"	0.481340434526318	0.485570284732315	0.0112
"36645"	"ZFP1"	0.448747270881654	0.455538803834146	0.0141
"36646"	"ZFP14"	0.540993187581103	0.5452388135578	0.0092
"36647"	"ZFP2"	0.486765696007714	0.494309063495781	0.0133
"36648"	"ZFP28"	0.570574326423406	0.572927905141206	0.0069
"36649"	"ZFP3"	0.498073905309177	0.502537228191767	0.0108
"36650"	"ZFP30"	0.479605922157197	0.501353617267959	0.0234
"36651"	"ZFP36"	0.533131847682404	0.544322951366317	0.0143
"36652"	"ZFP36L1"	0.557905374778888	0.56564659005534	0.011
"36653"	"ZFP36L2"	0.439492100621669	0.468944299602556	0.0301
"36654"	"ZFP37"	0.464775799400967	0.48964022433701	0.026
"36655"	"ZFP41"	0.505985078240424	0.497683060943302	0.0017
"36656"	"ZFP42"	0.401958020316947	0.397522366362945	0.008
"36657"	"ZFP57"	0.529365555129556	0.541853280869303	0.0153
"36658"	"ZFP62"	0.548927899425062	0.545850031103272	0.0039
"36659"	"ZFP64"	0.421920468664055	0.468462080551608	0.0425
"36660"	"ZFP69"	0.234089007731756	0.252064074396941	0.0292
"36661"	"ZFP69B"	0.234089007731756	0.252064074396941	0.0292
"36662"	"ZFP82"	0.499977333920922	0.493377329810226	0.0031
"36663"	"ZFP90"	0.511595052168455	0.480698365993951	-0.014
"36664"	"ZFP91"	0.390466593998786	0.395044048241555	0.0146
"36665"	"ZFP91-CNTF"	0.464776881610434	0.456103414775777	0.0029
"36666"	"ZFP92"	0.234089007731756	0.252064074396941	0.0292
"36667"	"ZFPL1"	0.498385627758002	0.489654017614554	0.0017
"36668"	"ZFPM1"	0.539281950753766	0.551541913873018	0.0148
"36669"	"ZFPM2"	0.522019972817172	0.517649297449647	0.0039
"36670"	"ZFR"	0.56083229454188	0.569798885011086	0.0118
"36671"	"ZFR2"	0.382934787726768	0.351600863396314	-0.0099
"36672"	"ZFX"	0.486545544923348	0.49227830968506	0.0121
"36673"	"ZFX-AS1"	0.263544966174242	0.273150295312643	0.0224
"36674"	"ZFY"	0.424897577289681	0.420562982681606	0.0073
"36675"	"ZFYVE1"	0.506825589635454	0.51773181371768	0.015
"36676"	"ZFYVE16"	0.535577664079831	0.545929086838804	0.0136
"36677"	"ZFYVE19"	0.446588271414435	0.445398069517114	0.0087
"36678"	"ZFYVE21"	0.424632524792492	0.456147329275657	0.032
"36679"	"ZFYVE26"	0.50676534491558	0.503496126623106	0.0052
"36680"	"ZFYVE27"	0.483974757580639	0.489702857235191	0.0122
"36681"	"ZFYVE28"	0.502743958882275	0.50485879546243	0.009
"36682"	"ZFYVE9"	0.524688992680544	0.533654130073117	0.013
"36683"	"ZG16B"	0.423751657369912	0.428887217607873	0.0138
"36684"	"ZGLP1"	0.495048221157211	0.474317676499562	-0.0065
"36685"	"ZGPAT"	0.500484393583477	0.505919339099958	0.0114
"36686"	"ZHX1"	0.491038307113109	0.49005871852205	0.0073
"36687"	"ZHX1-C8ORF76"	0.239720563522385	0.255151526703448	0.0273
"36688"	"ZHX2"	0.492074273163058	0.461888852695971	-0.0129
"36689"	"ZHX3"	0.539820355149102	0.535547437589571	0.0034
"36690"	"ZIC1"	0.450785841146319	0.464669498101366	0.0189
"36691"	"ZIC2"	0.469283517749132	0.478867784234002	0.0153
"36692"	"ZIC3"	0.476989800430898	0.487176623708311	0.0155
"36693"	"ZIC4"	0.324193807198787	0.341547842595448	0.0257
"36694"	"ZIC5"	0.475016248526167	0.47749442801433	0.0102
"36695"	"ZIK1"	0.512675893926333	0.518659733670268	0.0114
"36696"	"ZIM2"	0.531479201117519	0.535203708000461	0.0092
"36697"	"ZIM3"	0.519819247448735	0.528587914723751	0.013
"36698"	"ZKSCAN1"	0.523315695820707	0.517864476635885	0.0031
"36699"	"ZKSCAN2"	0.508512152999231	0.508811887474766	0.0076
"36700"	"ZKSCAN3"	0.494889281367891	0.496149239290397	0.0087
"36701"	"ZKSCAN4"	0.504099664353372	0.510324993782133	0.0118
"36702"	"ZKSCAN5"	0.439443188711606	0.436090201747954	0.0074
"36703"	"ZMAT1"	0.522342180073795	0.528763811117098	0.0113
"36704"	"ZMAT2"	0.544256371078167	0.55182195501431	0.0114
"36705"	"ZMAT3"	0.473880765581812	0.482992524420233	0.0149
"36706"	"ZMAT4"	0.469470508915293	0.461799214598065	0.0034
"36707"	"ZMAT5"	0.587880235134339	0.599001820198399	0.0123
"36708"	"ZMIZ1"	0.508285098935323	0.509616320134892	0.0083
"36709"	"ZMIZ2"	0.485325285493472	0.498957875049964	0.0176
"36710"	"ZMPSTE24"	0.668206917099588	0.665037834710837	-3e-04
"36711"	"ZMYM1"	0.444761967518606	0.502021311335615	0.0491
"36712"	"ZMYM2"	0.535070405590733	0.552176892787585	0.0183
"36713"	"ZMYM3"	0.559316022647805	0.570011301031691	0.013
"36714"	"ZMYM4"	0.542929973083322	0.547861640179406	0.0096
"36715"	"ZMYM4-AS1"	0.237777062589081	0.251167676055717	0.0259
"36716"	"ZMYM5"	0.48335196593526	0.490796053701385	0.0134
"36717"	"ZMYM6"	0.466019972984853	0.468853569443421	0.0108
"36718"	"ZMYND10"	0.453890355809112	0.46972748329663	0.0202
"36719"	"ZMYND11"	0.560942981578952	0.573115876145763	0.014
"36720"	"ZMYND12"	0.386272725286654	0.428601615200316	0.0408
"36721"	"ZMYND15"	0.420618467673984	0.435856308449488	0.0209
"36722"	"ZMYND19"	0.507296875390675	0.52058365254881	0.0166
"36723"	"ZMYND8"	0.493401325587194	0.496191438194104	0.0098
"36724"	"ZNF10"	0.539921882771726	0.549887525991875	0.0132
"36725"	"ZNF100"	0.451862504836425	0.457028227798424	0.0129
"36726"	"ZNF101"	0.471297504115303	0.499053374109355	0.0278
"36727"	"ZNF106"	0.418019867108069	0.432721610132248	0.0206
"36728"	"ZNF107"	0.53859598937475	0.538072247784018	0.006
"36729"	"ZNF112"	0.234089007731756	0.252064074396941	0.0292
"36730"	"ZNF114"	0.442043809852932	0.456694272899798	0.0198
"36731"	"ZNF117"	0.532065221065649	0.533354935306424	0.0075
"36732"	"ZNF12"	0.473768408057243	0.481319059494732	0.0138
"36733"	"ZNF121"	0.504479346450646	0.505543639330267	0.0083
"36734"	"ZNF124"	0.536946561575902	0.536002969265948	0.0058
"36735"	"ZNF131"	0.550751528970147	0.561154569402182	0.0131
"36736"	"ZNF132"	0.52672843178591	0.533733935158265	0.0116
"36737"	"ZNF133"	0.556166681989029	0.562651001559582	0.0102
"36738"	"ZNF134"	0.541557922269687	0.54729547601257	0.0102
"36739"	"ZNF135"	0.50040591287109	0.522152938851929	0.0227
"36740"	"ZNF136"	0.521059103067881	0.510977065220166	0
"36741"	"ZNF138"	0.560398690295684	0.564712815812	0.0086
"36742"	"ZNF14"	0.494497896192466	0.513912088681872	0.0213
"36743"	"ZNF140"	0.483523646845242	0.481030586065813	0.0065
"36744"	"ZNF141"	0.550997772142871	0.561314741302292	0.013
"36745"	"ZNF142"	0.473619678452905	0.469410321905726	0.0057
"36746"	"ZNF143"	0.681170199233419	0.687530342119562	0.0058
"36747"	"ZNF146"	0.557454835884161	0.557523996597101	0.0057
"36748"	"ZNF148"	0.520602282013413	0.520858522995393	0.0071
"36749"	"ZNF154"	0.535763428086588	0.54302067510357	0.0114
"36750"	"ZNF155"	0.440074511257281	0.452036145414952	0.018
"36751"	"ZNF157"	0.493857864941365	0.504736531583765	0.0154
"36752"	"ZNF16"	0.505107034390268	0.514285757415183	0.0138
"36753"	"ZNF160"	0.557946187948281	0.556156407565502	0.0044
"36754"	"ZNF165"	0.446448991253753	0.431614105565214	-7e-04
"36755"	"ZNF169"	0.513162397079949	0.510814251632958	0.0056
"36756"	"ZNF17"	0.512767205844907	0.524526709085533	0.0153
"36757"	"ZNF174"	0.513758034166118	0.519183426446628	0.0109
"36758"	"ZNF175"	0.500413429709385	0.509374069868445	0.0138
"36759"	"ZNF177"	0.51352897894248	0.519991648226018	0.0117
"36760"	"ZNF18"	0.519907549914621	0.50284141374199	-0.0048
"36761"	"ZNF180"	0.49683170994258	0.499535146112887	0.0096
"36762"	"ZNF181"	0.511515313251304	0.51583897173877	0.0103
"36763"	"ZNF182"	0.446630552441369	0.465048040614733	0.0222
"36764"	"ZNF184"	0.490822051954257	0.49364906701986	0.0099
"36765"	"ZNF185"	0.542106329046656	0.540470318198824	0.0051
"36766"	"ZNF189"	0.485553059633484	0.496805494733856	0.0159
"36767"	"ZNF19"	0.475484127850834	0.486492449750257	0.0161
"36768"	"ZNF195"	0.516934397760459	0.529766747847207	0.0159
"36769"	"ZNF197"	0.492585002130892	0.498601109668089	0.0121
"36770"	"ZNF2"	0.562064800305759	0.578612223079014	0.017
"36771"	"ZNF20"	0.478844259271317	0.488283890291363	0.0149
"36772"	"ZNF200"	0.51737634550727	0.523581730009692	0.0114
"36773"	"ZNF202"	0.49362270007872	0.495138111179533	0.0089
"36774"	"ZNF204P"	0.362033906350434	0.42553680722693	0.0562
"36775"	"ZNF205"	0.51377624800539	0.530876486179876	0.019
"36776"	"ZNF205-AS1"	0	0.295941867283651	0.229
"36777"	"ZNF207"	0.493471287485009	0.502996351560339	0.0145
"36778"	"ZNF208"	0.483004104582456	0.49104012750718	0.0138
"36779"	"ZNF211"	0.471939605307866	0.503052214413099	0.0301
"36780"	"ZNF212"	0.515557105144264	0.521309851331571	0.0111
"36781"	"ZNF213"	0.437157282337861	0.465469818424273	0.0294
"36782"	"ZNF214"	0.480346317138587	0.479918290476201	0.0081
"36783"	"ZNF215"	0.517893862609187	0.524113094387485	0.0113
"36784"	"ZNF217"	0.492753148605532	0.517084713569613	0.0247
"36785"	"ZNF219"	0.478821139354814	0.528816307234681	0.0429
"36786"	"ZNF22"	0.530137657975702	0.544666981050972	0.0167
"36787"	"ZNF221"	0.516359984720669	0.534063755652182	0.0193
"36788"	"ZNF222"	0.466461583712001	0.476625030848569	0.0158
"36789"	"ZNF223"	0.465900937371559	0.464942782419243	0.0082
"36790"	"ZNF224"	0.558935317511018	0.561392983481759	0.0073
"36791"	"ZNF225"	0.527758624772436	0.530158102820457	0.0084
"36792"	"ZNF226"	0.540107372378359	0.556062711860719	0.0173
"36793"	"ZNF227"	0.499591516067038	0.514021566155735	0.0176
"36794"	"ZNF229"	0.562193194569137	0.56377034243237	0.0066
"36795"	"ZNF23"	0.481823426252634	0.484191478958344	0.0099
"36796"	"ZNF230"	0.539542568409627	0.543195498092277	0.0088
"36797"	"ZNF232"	0.496670438916906	0.500483964123655	0.0104
"36798"	"ZNF233"	0.449890327358142	0.490704560832581	0.0375
"36799"	"ZNF234"	0.477384637383193	0.467603802400068	0.0017
"36800"	"ZNF235"	0.538451765497571	0.54318766802148	0.0096
"36801"	"ZNF236"	0.470821199905127	0.48138415643928	0.016
"36802"	"ZNF239"	0.508976928355543	0.515382004009839	0.0118
"36803"	"ZNF24"	0.514814634515738	0.512086589719909	0.0053
"36804"	"ZNF248"	0.498116665805479	0.473076646738865	-0.0095
"36805"	"ZNF25"	0.497430243575616	0.512356160197404	0.0181
"36806"	"ZNF250"	0.473754806778296	0.472321972564447	0.0076
"36807"	"ZNF251"	0.511605480488497	0.510177218218041	0.0063
"36808"	"ZNF253"	0.565570584329802	0.570509947352771	0.0088
"36809"	"ZNF254"	0.533658748518356	0.539440515588874	0.0105
"36810"	"ZNF256"	0.57265716570898	0.577966948400366	0.0088
"36811"	"ZNF257"	0.540665059177418	0.544386621595948	0.0088
"36812"	"ZNF26"	0.494830938648563	0.493833897160151	0.0072
"36813"	"ZNF260"	0.563148396545169	0.571511629119239	0.0113
"36814"	"ZNF263"	0.460098749126201	0.469441526319191	0.0155
"36815"	"ZNF264"	0.505729927448655	0.503448727928508	0.0059
"36816"	"ZNF266"	0.496817847618257	0.505322160078459	0.0136
"36817"	"ZNF267"	0.534496281636152	0.541980849111835	0.0116
"36818"	"ZNF268"	0.496933018500263	0.496018491706229	0.0071
"36819"	"ZNF273"	0.498043961830896	0.482352957084642	-0.0031
"36820"	"ZNF274"	0.531981805055028	0.534978243034553	0.0086
"36821"	"ZNF275"	0.590944611514853	0.593452535247736	0.0063
"36822"	"ZNF276"	0.471434080633275	0.479921903114314	0.0145
"36823"	"ZNF277"	0.477813883166518	0.4826141459545	0.0117
"36824"	"ZNF28"	0.549617519809003	0.55073638407102	0.0067
"36825"	"ZNF280A"	0.461606272761421	0.471331139218048	0.0157
"36826"	"ZNF280B"	0.414896544149826	0.434929707734881	0.0244
"36827"	"ZNF280C"	0.548134491846451	0.557462254888074	0.0125
"36828"	"ZNF280D"	0.550401535974447	0.552767367775085	0.0076
"36829"	"ZNF281"	0.483793672050193	0.503314608557176	0.0217
"36830"	"ZNF282"	0.450374156934007	0.469540662928031	0.0226
"36831"	"ZNF283"	0.490969341461817	0.499084867932938	0.0136
"36832"	"ZNF284"	0.463500849864517	0.481312512911499	0.0212
"36833"	"ZNF285"	0.466970251126518	0.487821184961254	0.0232
"36834"	"ZNF286A"	0.473138464502037	0.490946478310223	0.0209
"36835"	"ZNF287"	0.544292100820522	0.546516736138108	0.0077
"36836"	"ZNF292"	0.549170657165926	0.538781214261039	-0.0012
"36837"	"ZNF296"	0.440455520939839	0.46531970662356	0.0269
"36838"	"ZNF3"	0.527532949776256	0.53648348112465	0.0129
"36839"	"ZNF30"	0.487219811075262	0.498170884374172	0.0157
"36840"	"ZNF300"	0.466276321669532	0.4835486668721	0.0207
"36841"	"ZNF302"	0.500164231110707	0.52391739974228	0.024
"36842"	"ZNF304"	0.462811825413688	0.444400424107385	-0.0037
"36843"	"ZNF311"	0.46130136397962	0.470808021183486	0.0156
"36844"	"ZNF316"	0.234089007731756	0.252064074396941	0.0292
"36845"	"ZNF317"	0.522304799675212	0.528427856105513	0.0111
"36846"	"ZNF318"	0.540255288852312	0.547974587469296	0.0116
"36847"	"ZNF319"	0.447286169471748	0.455155108758971	0.0149
"36848"	"ZNF32"	0.497999457437513	0.506196163982548	0.0134
"36849"	"ZNF32-AS1"	0.232047513264132	0.248088529650189	0.0279
"36850"	"ZNF32-AS2"	0.228630773517159	0.244630875062269	0.028
"36851"	"ZNF320"	0.507636444508414	0.519038630417131	0.0153
"36852"	"ZNF324"	0.52374491203228	0.528983403353149	0.0105
"36853"	"ZNF324B"	0.474934889486643	0.4785461776892	0.011
"36854"	"ZNF326"	0.502368107152342	0.517453331610745	0.018
"36855"	"ZNF329"	0.426493080274811	0.438487368476618	0.0185
"36856"	"ZNF330"	0.474962413969298	0.48086860096036	0.0126
"36857"	"ZNF331"	0.527490538092244	0.541996706979246	0.0167
"36858"	"ZNF333"	0.524002458849175	0.53117531199055	0.0118
"36859"	"ZNF334"	0.543088258923829	0.549819538832075	0.0108
"36860"	"ZNF335"	0.480530619916654	0.495721185345221	0.0188
"36861"	"ZNF337"	0.545018787053357	0.537488491326285	9e-04
"36862"	"ZNF33A"	0.489157070118921	0.501535162671374	0.0166
"36863"	"ZNF33B"	0.475759313889098	0.489216510740641	0.0178
"36864"	"ZNF34"	0.516446503874952	0.524314257763769	0.0125
"36865"	"ZNF341"	0.512599981232775	0.511739359345729	0.0066
"36866"	"ZNF343"	0.508708763331447	0.50777780721627	0.0067
"36867"	"ZNF345"	0.513655973916909	0.524449109049724	0.0146
"36868"	"ZNF346"	0.58259824310606	0.59018271876169	0.0101
"36869"	"ZNF347"	0.489311565421845	0.503725496590522	0.018
"36870"	"ZNF35"	0.444948011130454	0.475466698764701	0.0306
"36871"	"ZNF350"	0.510404151443002	0.520179435535484	0.0141
"36872"	"ZNF354A"	0.468314750833367	0.474162990429847	0.0128
"36873"	"ZNF354B"	0.47505024542793	0.471771139125891	0.0063
"36874"	"ZNF354C"	0.560816986472659	0.560077337321035	0.0051
"36875"	"ZNF358"	0.545122461979989	0.549632747522394	0.0092
"36876"	"ZNF362"	0.474712893488455	0.479677568723601	0.012
"36877"	"ZNF365"	0.487653748119139	0.496022531009891	0.0139
"36878"	"ZNF366"	0.481409941859113	0.487238511183579	0.0123
"36879"	"ZNF367"	0.479509887549507	0.491980562463296	0.017
"36880"	"ZNF37A"	0.520115327681066	0.519590315233036	0.0066
"36881"	"ZNF382"	0.474679213717326	0.526574160624353	0.0443
"36882"	"ZNF383"	0.502273918035137	0.510867428442491	0.0135
"36883"	"ZNF384"	0.452906264320467	0.467918798568338	0.0196
"36884"	"ZNF385A"	0.531127237845547	0.541916781022693	0.014
"36885"	"ZNF385B"	0.513604903814263	0.513495915540738	0.0071
"36886"	"ZNF385D"	0.464394477684384	0.475461693427932	0.0165
"36887"	"ZNF385D-AS1"	0.24078468204253	0.256291980425418	0.0273
"36888"	"ZNF391"	0.456004671283412	0.454944085394158	0.0085
"36889"	"ZNF394"	0.480470623913566	0.482454589890745	0.0097
"36890"	"ZNF395"	0.558315513545466	0.568549551550308	0.0127
"36891"	"ZNF396"	0.493012935261123	0.496329708571212	0.0102
"36892"	"ZNF397"	0.576235784376485	0.568123735348164	-5e-04
"36893"	"ZNF398"	0.499183028317949	0.491821151689572	0.0026
"36894"	"ZNF404"	0.508187187643764	0.510772026810281	0.0092
"36895"	"ZNF407"	0.495619151712728	0.509130346610071	0.0171
"36896"	"ZNF408"	0.484419567161907	0.497264733830591	0.0171
"36897"	"ZNF41"	0.521419526156599	0.524631296493534	0.0092
"36898"	"ZNF410"	0.543053706408671	0.540305347877637	0.0043
"36899"	"ZNF414"	0.492255102245725	0.504140062282255	0.0161
"36900"	"ZNF415"	0.485100886642899	0.489026048230017	0.0109
"36901"	"ZNF416"	0.46785442108644	0.483148371491253	0.0193
"36902"	"ZNF417"	0.540635174645796	0.541759174471271	0.0071
"36903"	"ZNF418"	0.531415357255627	0.526669383347634	0.0033
"36904"	"ZNF419"	0.478706396206465	0.480075023652237	0.0093
"36905"	"ZNF420"	0.489251668948277	0.509761547722355	0.0222
"36906"	"ZNF423"	0.485329183529548	0.499981428574234	0.0183
"36907"	"ZNF425"	0.532448141113611	0.543046014046747	0.0139
"36908"	"ZNF426"	0.488150169724681	0.488649197649113	0.0084
"36909"	"ZNF428"	0.513564028517284	0.518945597843075	0.0109
"36910"	"ZNF429"	0.439759281880902	0.447249255593766	0.0149
"36911"	"ZNF43"	0.552240909627575	0.563169771586232	0.0134
"36912"	"ZNF430"	0.515790741055467	0.519535597757879	0.0097
"36913"	"ZNF431"	0.551499302852465	0.545093665387399	0.0015
"36914"	"ZNF432"	0.503538283104268	0.516359933166	0.0164
"36915"	"ZNF433"	0.485539447034199	0.50014011076709	0.0182
"36916"	"ZNF436"	0.525370739532887	0.524353853354941	0.0061
"36917"	"ZNF438"	0.476796780297732	0.487093504204506	0.0156
"36918"	"ZNF439"	0.509264197083494	0.484032296021669	-0.01
"36919"	"ZNF44"	0.532965559496641	0.533485656343979	0.0069
"36920"	"ZNF440"	0.422686511104588	0.419803685984717	0.0083
"36921"	"ZNF441"	0.475319744826652	0.476199897183944	0.0091
"36922"	"ZNF442"	0.488046916709641	0.497977925456014	0.0149
"36923"	"ZNF443"	0.482738791682641	0.480866870104461	0.007
"36924"	"ZNF444"	0.441542763317905	0.449115682789137	0.0149
"36925"	"ZNF445"	0.56187256038369	0.562797404376168	0.0062
"36926"	"ZNF446"	0.516980233551167	0.525137260185365	0.0127
"36927"	"ZNF449"	0.535973225229226	0.531462318517449	0.0033
"36928"	"ZNF45"	0.497944654976124	0.492857604182726	0.0042
"36929"	"ZNF451"	0.471993901166991	0.444424559802457	-0.0104
"36930"	"ZNF454"	0.477519203532448	0.491257493387827	0.0179
"36931"	"ZNF460"	0.559558971267113	0.568832535495482	0.012
"36932"	"ZNF461"	0.440028213131853	0.459925332098272	0.0235
"36933"	"ZNF462"	0.52859106303456	0.532733579672328	0.0095
"36934"	"ZNF467"	0.55470519753893	0.559226114888428	0.0089
"36935"	"ZNF468"	0.498228609703455	0.527793423293389	0.0281
"36936"	"ZNF469"	0.378908407581945	0.426816174587594	0.0449
"36937"	"ZNF470"	0.484370965354108	0.494714996329504	0.0153
"36938"	"ZNF471"	0.516882189306095	0.515744384005925	0.0063
"36939"	"ZNF473"	0.501374153223511	0.508978134631584	0.0129
"36940"	"ZNF474"	0.478959256876333	0.482094358473211	0.0106
"36941"	"ZNF479"	0.507031861602677	0.510392860201165	0.0097
"36942"	"ZNF48"	0.519809659436567	0.52557255066614	0.011
"36943"	"ZNF480"	0.519812398964557	0.528119623237928	0.0127
"36944"	"ZNF483"	0.503200387686929	0.514715548001511	0.0155
"36945"	"ZNF484"	0.487155749666411	0.489675914314649	0.0099
"36946"	"ZNF485"	0.484121575192328	0.495644662170821	0.0162
"36947"	"ZNF486"	0.506407022626801	0.526990865879253	0.0216
"36948"	"ZNF487"	0.239350163178897	0.254815473817529	0.0273
"36949"	"ZNF488"	0.495225399114306	0.501763699823639	0.0123
"36950"	"ZNF490"	0.49916357416877	0.537709411197755	0.0343
"36951"	"ZNF491"	0.450711724174087	0.44513342396857	0.0055
"36952"	"ZNF492"	0.534624679590057	0.542305412231299	0.0118
"36953"	"ZNF493"	0.56301905012728	0.567097090475545	0.0083
"36954"	"ZNF496"	0.542702088924709	0.548504291266264	0.0102
"36955"	"ZNF497"	0.54804012140342	0.543515981581109	0.0029
"36956"	"ZNF500"	0.505404296255106	0.487437511373483	-0.0049
"36957"	"ZNF501"	0.443979134925913	0.447480183347501	0.012
"36958"	"ZNF502"	0.473833865163956	0.469458424469762	0.0056
"36959"	"ZNF503"	0.526778828844898	0.540074160332427	0.0159
"36960"	"ZNF503-AS1"	0.237168123036171	0.261184065728149	0.0333
"36961"	"ZNF506"	0.523338159337587	0.507403210636945	-0.0041
"36962"	"ZNF507"	0.430981554014171	0.457261586398918	0.0282
