"name"	"Cluster_NR"	"mIDH1"	"distance"
"34310"	"TAGLN3"	0.46064803001007	0.41144025473241	-0.0413
"34311"	"TAL1"	0.598209464436269	0.583343363294451	-0.018
"34312"	"TAL2"	0.4654839089972	0.468988728374388	-0.0043
"34313"	"TALDO1"	0.576348778043483	0.566174749419058	-0.0145
"34314"	"TANC1"	0.42304767036228	0.443054726667115	0.0076
"34315"	"TANC2"	0.524563291084157	0.573578620746966	0.0275
"34316"	"TANGO2"	0.282632858729889	0.260692269735978	-0.0211
"34317"	"TANK"	0.57711456891915	0.563585537667927	-0.0169
"34318"	"TAOK1"	0.726646920592833	0.715782464038597	-0.0159
"34319"	"TAOK2"	0.416351348706554	0.450968919672604	0.0179
"34320"	"TAOK3"	0.457618724825737	0.458841690810402	-0.0058
"34321"	"TAP1"	0.681055013276157	0.670282624339676	-0.0156
"34322"	"TAP2"	0.669262499897989	0.643714643051425	-0.0259
"34323"	"TAPBP"	0.626826386599693	0.60546872322718	-0.0227
"34324"	"TAPBPL"	0.428036454944645	0.387032127984047	-0.0354
"34325"	"TAPT1"	0.469204638916127	0.479963526245042	8e-04
"34326"	"TARBP1"	0.487733574319764	0.467323577199077	-0.0212
"34327"	"TARBP2"	0.536651286322219	0.527496764679242	-0.0136
"34328"	"TARDBP"	0.726262271522459	0.711520107754214	-0.0186
"34329"	"TARM1"	0.329043246045693	0.306354730598487	-0.0219
"34330"	"TARP"	0.508334805677755	0.531854588598248	0.0096
"34331"	"TARS1"	0.483213364436133	0.477650326935036	-0.0107
"34332"	"TARS2"	0.562107160925029	0.584033060873504	0.0082
"34333"	"TARSL2"	0.350952493405223	0.349775601198812	-0.0069
"34334"	"TAS1R1"	0.474926693752054	0.479059924625571	-0.0039
"34335"	"TAS1R2"	0.54316417397104	0.502083195425908	-0.0361
"34336"	"TAS1R3"	0.487215942544417	0.504445532651442	0.0053
"34337"	"TAS2R1"	0.480237889514122	0.463693803779494	-0.0185
"34338"	"TAS2R10"	0.499200256846226	0.492823137319082	-0.0114
"34339"	"TAS2R12"	0.266276921213641	0.269602061328609	-0.0032
"34340"	"TAS2R13"	0.447634860332031	0.435055049281659	-0.0155
"34341"	"TAS2R14"	0.459381118351496	0.462371057375414	-0.0046
"34342"	"TAS2R16"	0.475208155045406	0.472783091915327	-0.0085
"34343"	"TAS2R19"	0.527927709188636	0.523601443971191	-0.0101
"34344"	"TAS2R20"	0.456370474284235	0.448701366501629	-0.0121
"34345"	"TAS2R3"	0.530253279757007	0.522628099816568	-0.0125
"34346"	"TAS2R30"	0.533632172022555	0.533665780644614	-0.0071
"34347"	"TAS2R31"	0.51948239167873	0.520840685025009	-0.0061
"34348"	"TAS2R38"	0.450912719092833	0.434573795948821	-0.0181
"34349"	"TAS2R39"	0.504196167471781	0.499062671272279	-0.0106
"34350"	"TAS2R4"	0.438296324895836	0.457281050652567	0.0068
"34351"	"TAS2R40"	0.51092732252976	0.512216131839858	-0.0061
"34352"	"TAS2R41"	0.518394860261751	0.459459674225958	-0.0485
"34353"	"TAS2R42"	0.399871635134135	0.397004733032504	-0.0084
"34354"	"TAS2R43"	0.47507059233742	0.483909237942766	-6e-04
"34355"	"TAS2R45"	0.379679725525122	0.351896377335435	-0.0258
"34356"	"TAS2R46"	0.446184336905885	0.394091945062021	-0.0433
"34357"	"TAS2R5"	0.516557349402839	0.509637898386796	-0.0119
"34358"	"TAS2R50"	0.497048304791489	0.484249244198422	-0.0159
"34359"	"TAS2R6"	0.254059568527794	0.243574429084944	-0.0129
"34360"	"TAS2R60"	0.532477304905713	0.515099445568878	-0.0193
"34361"	"TAS2R7"	0.469892464431987	0.48950172342922	0.0071
"34362"	"TAS2R8"	0.457078228237745	0.489513094215309	0.0162
"34363"	"TAS2R9"	0.493779050289735	0.484066459257532	-0.0137
"34364"	"TASOR"	0.367982585255618	0.347734858599284	-0.0204
"34365"	"TASP1"	0.415952901309719	0.437559801521959	0.0088
"34366"	"TAT"	0.555257268474704	0.552702921631693	-0.009
"34367"	"TATDN1"	0.506291802036298	0.556079842941246	0.0281
"34368"	"TATDN2"	0.399729170558247	0.474423691769326	0.0463
"34369"	"TATDN2P2"	0.244229888766408	0.233292120961467	-0.0131
"34370"	"TATDN3"	0.529423865907108	0.480619149464463	-0.0415
"34371"	"TAX1BP1"	0.619798198597178	0.592018947237977	-0.0272
"34372"	"TAX1BP3"	0.433937410908572	0.421963322175366	-0.015
"34373"	"TAZ"	0.306186255808928	0.299153990929678	-0.0107
"34374"	"TBC1D1"	0.546508009050455	0.529351282193372	-0.0193
"34375"	"TBC1D10A"	0.493673906637223	0.464333499180564	-0.0275
"34376"	"TBC1D10B"	0.474278626674997	0.435712424231255	-0.0339
"34377"	"TBC1D10C"	0.48263170697561	0.46246903567208	-0.021
"34378"	"TBC1D12"	0.455897615136972	0.426093234932585	-0.0277
"34379"	"TBC1D13"	0.435324658945977	0.428939974816057	-0.011
"34380"	"TBC1D14"	0.54341688444543	0.534951337160669	-0.0131
"34381"	"TBC1D15"	0.418046626299251	0.429261358813848	0.0015
"34382"	"TBC1D16"	0.537484655851456	0.533771869430288	-0.0098
"34383"	"TBC1D17"	0.51537073301247	0.499276998146885	-0.0183
"34384"	"TBC1D19"	0.441760980697963	0.38260523265865	-0.0482
"34385"	"TBC1D2"	0.539449910352801	0.522659695056239	-0.019
"34386"	"TBC1D20"	0.514135812216057	0.535131067008031	0.0078
"34387"	"TBC1D21"	0.467458059512305	0.369846216551125	-0.0755
"34388"	"TBC1D22A"	0.508025858301778	0.492541647433631	-0.0179
"34389"	"TBC1D22B"	0.496970102783542	0.479721797716045	-0.019
"34390"	"TBC1D23"	0.427953727429091	0.469562352605667	0.0228
"34391"	"TBC1D24"	0.532295277187231	0.528218363344423	-0.01
"34392"	"TBC1D25"	0.487344372467859	0.486753727328897	-0.0073
"34393"	"TBC1D26"	0.366073050076142	0.393291669780731	0.013
"34394"	"TBC1D28"	0.449560592201908	0.394025211018216	-0.0457
"34395"	"TBC1D2B"	0.497941527355597	0.463220939674635	-0.0314
"34396"	"TBC1D3"	0.538457132941705	0.524727705274483	-0.0168
"34397"	"TBC1D30"	0.346038923267585	0.327310970178587	-0.0192
"34398"	"TBC1D31"	0.49559173251907	0.490605995109042	-0.0104
"34399"	"TBC1D32"	0.243269565883912	0.216358901270337	-0.0244
"34400"	"TBC1D3B"	0.521905829168242	0.523064140446997	-0.0062
"34401"	"TBC1D3C"	0.426635523755783	0.39326419449834	-0.03
"34402"	"TBC1D3F"	0.272526915216493	0.255550209387418	-0.0176
"34403"	"TBC1D3H"	0.527658240768278	0.523130380282371	-0.0103
"34404"	"TBC1D4"	0.452582963358049	0.433452743150153	-0.0201
"34405"	"TBC1D4-AS1"	0.263689565117781	0.256172407211742	-0.0108
"34406"	"TBC1D5"	0.60900421549114	0.571979813201737	-0.0336
"34407"	"TBC1D7"	0.577215566105208	0.558575660214839	-0.0205
"34408"	"TBC1D8"	0.504317315015627	0.461663446420909	-0.037
"34409"	"TBC1D8B"	0.497175125475397	0.452288070770549	-0.0385
"34410"	"TBC1D9"	0.508365992185199	0.492440587779274	-0.0182
"34411"	"TBC1D9B"	0.468836564327061	0.459160779824692	-0.0136
"34412"	"TBCA"	0.540493242723916	0.520342840024951	-0.0213
"34413"	"TBCB"	0.652334520898235	0.642651703257294	-0.0146
"34414"	"TBCC"	0.565055297746709	0.548535004710457	-0.0189
"34415"	"TBCCD1"	0.47515966926334	0.44464862147276	-0.0283
"34416"	"TBCD"	0.615234279580115	0.605405426783907	-0.0145
"34417"	"TBCE"	0.619849380366501	0.641672762718039	0.0078
"34418"	"TBCEL"	0.545916208127549	0.580184842045072	0.0169
"34419"	"TBCK"	0.469865936392553	0.435913884970372	-0.0307
"34420"	"TBK1"	0.766902305439307	0.750894370071785	-0.0197
"34421"	"TBKBP1"	0.569364843152523	0.578869616413013	-6e-04
"34422"	"TBL1X"	0.596910374926001	0.581619691185074	-0.0183
"34423"	"TBL1XR1"	0.746800352713374	0.728175135232871	-0.0215
"34424"	"TBL1XR1-AS1"	0.249140823125743	0.2434818749555	-0.0094
"34425"	"TBL1Y"	0.5004143509958	0.487276074012519	-0.0162
"34426"	"TBL2"	0.612208704905442	0.566250087736211	-0.0399
"34427"	"TBL3"	0.811806804805323	0.798050784003337	-0.0184
"34428"	"TBP"	0.703273797257207	0.689988233442138	-0.0175
"34429"	"TBPL1"	0.493948329247257	0.468366154008098	-0.0249
"34430"	"TBPL2"	0.483781999913894	0.474866801973432	-0.0131
"34431"	"TBR1"	0.516241128417951	0.495640041146263	-0.0215
"34432"	"TBRG1"	0.469857005791173	0.416830831288034	-0.0441
"34433"	"TBRG4"	0.572299104362599	0.532243659564979	-0.0355
"34434"	"TBX1"	0.533535630032327	0.521118360755606	-0.0159
"34435"	"TBX10"	0.497249464494539	0.494261710872595	-0.009
"34436"	"TBX15"	0.47934495606447	0.488917169926791	-1e-04
"34437"	"TBX18"	0.501989842022215	0.49150398447406	-0.0143
"34438"	"TBX19"	0.477076502264635	0.471028905189411	-0.011
"34439"	"TBX2"	0.477200908486224	0.461503494389257	-0.0178
"34440"	"TBX20"	0.412601767755386	0.45724439321346	0.025
"34441"	"TBX21"	0.520605000357166	0.517344654550364	-0.0093
"34442"	"TBX22"	0.446341613479509	0.378292662935897	-0.0545
"34443"	"TBX3"	0.496143139077747	0.483040470602452	-0.0161
"34444"	"TBX4"	0.540315899589937	0.530127654158954	-0.0143
"34445"	"TBX5"	0.501380638100794	0.492396455841729	-0.0133
"34446"	"TBX6"	0.462089635961638	0.412141859333685	-0.0419
"34447"	"TBXA2R"	0.509560733744922	0.484842581900973	-0.0244
"34448"	"TBXAS1"	0.623726113628905	0.607523675634308	-0.019
"34449"	"TBXT"	0.359138354575277	0.341067201041298	-0.0188
"34450"	"TC2N"	0.416110619752898	0.407103575766207	-0.0128
"34451"	"TC4"	0.484860784119774	0.471236491095631	-0.0164
"34452"	"TCAM1P"	0.440792053494101	0.421300623627174	-0.0203
"34453"	"TCAP"	0.573602181050181	0.560969709444846	-0.0162
"34454"	"TCEA1"	0.750504209308565	0.731639553568275	-0.0217
"34455"	"TCEA2"	0.553260462983245	0.541968157928835	-0.0152
"34456"	"TCEA3"	0.502584159608275	0.471733521348614	-0.0287
"34457"	"TCEAL1"	0.512932686994064	0.497930014872956	-0.0176
"34458"	"TCEAL2"	0.47279449659482	0.47281993186548	-0.0067
"34459"	"TCEAL3"	0.555280102242823	0.544518811376607	-0.0148
"34460"	"TCEAL3-AS1"	0.270431128159121	0.260114232037197	-0.0129
"34461"	"TCEAL4"	0.557827973929149	0.545778029708159	-0.0157
"34462"	"TCEAL5"	0.447752130790487	0.475656772753134	0.013
"34463"	"TCEAL6"	0.492733807698038	0.481711746337275	-0.0146
"34464"	"TCEAL7"	0.464427216634337	0.453652927624797	-0.0143
"34465"	"TCEAL8"	0.529813850289249	0.514246685106015	-0.0181
"34466"	"TCEANC"	0.441759939604807	0.430000508386864	-0.0149
"34467"	"TCEB1P28"	0.303982823457705	0.281677507340009	-0.0215
"34468"	"TCEB1P29"	0.256992525094551	0.244736492340708	-0.0141
"34469"	"TCEB3B"	0.290428470368738	0.272876592297539	-0.0181
"34470"	"TCEB3C"	0.290428470368738	0.272876592297539	-0.0181
"34471"	"TCERG1"	0.564509052500838	0.548508782732712	-0.0186
"34472"	"TCERG1L"	0.398393737427547	0.390542465950403	-0.0119
"34473"	"TCERG1L-AS1"	0.280098457359352	0.269431769683799	-0.0132
"34474"	"TCF12"	0.544218130691332	0.550134876690107	-0.003
"34475"	"TCF15"	0.530920308406459	0.515691493421251	-0.0178
"34476"	"TCF19"	0.516456303974253	0.496588627450315	-0.021
"34477"	"TCF20"	0.534845600371499	0.540651764276401	-0.003
"34478"	"TCF21"	0.47440856636721	0.451684674404079	-0.0228
"34479"	"TCF23"	0.472633181714217	0.467435358353808	-0.0104
"34480"	"TCF25"	0.438753976631861	0.429995418031414	-0.0127
"34481"	"TCF3"	0.626442238027394	0.649082127894828	0.0083
"34482"	"TCF4"	0.544821658995762	0.53623226161903	-0.0132
"34483"	"TCF7"	0.506359930210614	0.497097119397711	-0.0135
"34484"	"TCF7L1"	0.542878169688891	0.526473630140477	-0.0187
"34485"	"TCF7L2"	0.594589234226221	0.579532638814282	-0.0181
"34486"	"TCFL5"	0.525342818489285	0.518076901990838	-0.0122
"34487"	"TCHH"	0.512866595636635	0.446156956706008	-0.054
"34488"	"TCHHL1"	0.465183630099728	0.467717215113456	-0.0049
"34489"	"TCHP"	0.557038851159597	0.57166558781968	0.003
"34490"	"TCIM"	0.329565342236454	0.315805411665398	-0.0156
"34491"	"TCIRG1"	0.700879729980208	0.685384194699224	-0.019
"34492"	"TCL1A"	0.464322096958879	0.475949894496802	0.0015
"34493"	"TCL1B"	0.498235214069416	0.446945682736279	-0.043
"34494"	"TCL6"	0.48420228979386	0.476548545850278	-0.0122
"34495"	"TCN1"	0.430274245985633	0.392483409770678	-0.0331
"34496"	"TCN2"	0.355527531085737	0.392927179360278	0.0203
"34497"	"TCOF1"	0.530227770572942	0.518009216621725	-0.0157
"34498"	"TCP1"	0.719652427146949	0.705311124004893	-0.0183
"34499"	"TCP10L"	0.558096452591502	0.533224593296603	-0.0248
"34500"	"TCP10L2"	0.482680068124919	0.463946535816298	-0.02
"34501"	"TCP11"	0.523912244484591	0.572018112642471	0.0268
"34502"	"TCP11L1"	0.494778991929575	0.504209849398538	-2e-04
"34503"	"TCP11L2"	0.434959143429049	0.500141461139601	0.0394
"34504"	"TCTA"	0.358385261055177	0.393484803017448	0.0186
"34505"	"TCTE1"	0.532173733070359	0.45253896759494	-0.0632
"34506"	"TCTN1"	0.620643385058731	0.617333888969262	-0.01
"34507"	"TCTN2"	0.603396824690846	0.607120204845599	-0.0049
"34508"	"TCTN3"	0.632937435509867	0.632748180742091	-0.0078
"34509"	"TDG"	0.532984481393917	0.516409812194892	-0.0188
"34510"	"TDGF1"	0.490573988116273	0.456617745124245	-0.0308
"34511"	"TDH"	0.416682353179871	0.422774471642361	-0.0021
"34512"	"TDO2"	0.59533367054632	0.591169253239495	-0.0104
"34513"	"TDP1"	0.55709148824592	0.593150184694628	0.0181
"34514"	"TDP2"	0.49340709968546	0.502320803134142	-6e-04
"34515"	"TDRD1"	0.541944854217839	0.518413916401342	-0.0237
"34516"	"TDRD10"	0.412290800369876	0.392676356649752	-0.0202
"34517"	"TDRD12"	0.573114553694127	0.554465148171593	-0.0205
"34518"	"TDRD3"	0.477362622993238	0.460349434296502	-0.0188
"34519"	"TDRD5"	0.356479186562231	0.297081255696061	-0.0479
"34520"	"TDRD6"	0.500819092056967	0.462232262398952	-0.0341
"34521"	"TDRD7"	0.565272735934011	0.568153710265357	-0.0053
"34522"	"TDRD9"	0.580610892290705	0.549570456563252	-0.0292
"34523"	"TDRG1"	0.503998748963954	0.45644666654163	-0.0404
"34524"	"TDRKH"	0.619691685447135	0.587117643283133	-0.0306
"34525"	"TEAD1"	0.498937808154805	0.492454374872978	-0.0115
"34526"	"TEAD2"	0.509591524035355	0.505116105258403	-0.0101
"34527"	"TEAD3"	0.509568432244717	0.49199558749611	-0.0194
"34528"	"TEAD4"	0.416171141942191	0.415349888711921	-0.007
"34529"	"TEC"	0.727374587175081	0.709674303109021	-0.0207
"34530"	"TECPR1"	0.427624916814319	0.44649947034725	0.0068
"34531"	"TECPR2"	0.62780113481569	0.548420809965372	-0.0636
"34532"	"TECR"	0.769710219785191	0.763957707381946	-0.0125
"34533"	"TECRL"	0.742991090483755	0.748882681732336	-0.0042
"34534"	"TECTA"	0.552491718704016	0.553551947300209	-0.0065
"34535"	"TECTB"	0.44771186072913	0.447189980803671	-0.007
"34536"	"TEDDM1"	0.433881855396722	0.362659997503113	-0.0567
"34537"	"TEF"	0.49730022320849	0.479143408486245	-0.0197
"34538"	"TEFM"	0.343455082393033	0.331358095486877	-0.0145
"34539"	"TEK"	0.48911513311628	0.518996511896767	0.0142
"34540"	"TEKT1"	0.452666467588819	0.472752550289496	0.0075
"34541"	"TEKT2"	0.471650276816323	0.439394465059095	-0.0295
"34542"	"TEKT3"	0.426884489570945	0.434047892830101	-0.0015
"34543"	"TEKT4"	0.383810731218621	0.336755247932601	-0.0394
"34544"	"TEKT5"	0.389035268779907	0.422213662672486	0.0171
"34545"	"TELO2"	0.554094613952718	0.547649813948974	-0.0118
"34546"	"TENT2"	0.489665598223288	0.485013779243101	-0.0101
"34547"	"TENT4A"	0.408891890491373	0.405791891626302	-0.0086
"34548"	"TEP1"	0.539945273800435	0.50558571775825	-0.0313
"34549"	"TEPP"	0.458669862763493	0.414360139010326	-0.0379
"34550"	"TERC"	0.485340828672982	0.443131204310732	-0.0366
"34551"	"TERF1"	0.57342131407597	0.551306876747162	-0.0229
"34552"	"TERF2"	0.714834411651923	0.697303099096089	-0.0205
"34553"	"TERF2IP"	0.691749718002631	0.672654396090236	-0.0215
"34554"	"TERT"	0.586639449210201	0.569477871378784	-0.0195
"34555"	"TES"	0.500582652836923	0.45023856721598	-0.0424
"34556"	"TESC"	0.561203996759367	0.551614100416288	-0.014
"34557"	"TESK1"	0.617160204640159	0.569772475070652	-0.041
"34558"	"TESK2"	0.545331334016596	0.567760645000184	0.0086
"34559"	"TET1"	0.564638201034468	0.548201816308102	-0.0189
"34560"	"TET2"	0.464072198194498	0.452115836995649	-0.0151
"34561"	"TET2-AS1"	0.240365377230668	0.229710371158406	-0.0129
"34562"	"TET3"	0.505023066605178	0.503438649928949	-0.0081
"34563"	"TEX10"	0.725223519453801	0.712766092525649	-0.017
"34564"	"TEX101"	0.588205321120613	0.540129337289167	-0.0413
"34565"	"TEX11"	0.351845424943357	0.437870760903496	0.0545
"34566"	"TEX12"	0.565921631740744	0.545872670940945	-0.0214
"34567"	"TEX13A"	0.375953598725042	0.429026006481744	0.0312
"34568"	"TEX13B"	0.459646556544948	0.413660394391675	-0.0391
"34569"	"TEX14"	0.448605389052785	0.445226307723129	-0.009
"34570"	"TEX15"	0.493030651121474	0.553479688848992	0.0357
"34571"	"TEX19"	0.403322611820772	0.377833924441894	-0.0243
"34572"	"TEX2"	0.438094985021559	0.434390651007204	-0.0092
"34573"	"TEX22"	0.303684386997516	0.309491688651838	-0.0017
"34574"	"TEX26"	0.272650437487192	0.265787327394362	-0.0104
"34575"	"TEX26-AS1"	0.339172803972622	0.332063636740438	-0.011
"34576"	"TEX261"	0.345121345935568	0.354590381587067	6e-04
"34577"	"TEX264"	0.485808180036655	0.437356545759347	-0.041
"34578"	"TEX28"	0.425100542035558	0.378795485994751	-0.0391
"34579"	"TEX29"	0.250340806407791	0.239431107869403	-0.0132
"34580"	"TEX35"	0.244429232290271	0.235395224442062	-0.0118
"34581"	"TEX37"	0.243228557197556	0.233483872629676	-0.0123
"34582"	"TEX38"	0.281919363929658	0.292038787660483	0.0015
"34583"	"TEX9"	0.460026634740339	0.357297756860097	-0.079
"34584"	"TF"	0.67959650862491	0.673790064340195	-0.0121
"34585"	"TFAM"	0.511097521028357	0.507234471699721	-0.0097
"34586"	"TFAMP1"	0.392953999857673	0.394123003956735	-0.0055
"34587"	"TFAP2A"	0.556534993856981	0.537336047063147	-0.0208
"34588"	"TFAP2B"	0.484305544263991	0.457000405836908	-0.0261
"34589"	"TFAP2C"	0.49878477944596	0.484907897264318	-0.0167
"34590"	"TFAP2D"	0.537455245445177	0.527650069719213	-0.014
"34591"	"TFAP2E"	0.57283024427084	0.572346058641128	-0.0077
"34592"	"TFAP4"	0.531100180359777	0.513307121800022	-0.0196
"34593"	"TFB1M"	0.556298881030499	0.553314463062743	-0.0093
"34594"	"TFB2M"	0.571859290603649	0.553810754634796	-0.02
"34595"	"TFCP2"	0.529400917079756	0.521261673315385	-0.0128
"34596"	"TFCP2L1"	0.558417637607307	0.538969833729048	-0.021
"34597"	"TFDP1"	0.552207599578222	0.535335811005662	-0.0191
"34598"	"TFDP2"	0.576922846641468	0.564766367899783	-0.0159
"34599"	"TFDP3"	0.50128463302356	0.490471933588313	-0.0145
"34600"	"TFE3"	0.538914193530798	0.521673364460769	-0.0193
"34601"	"TFEB"	0.577930902264896	0.528177110899601	-0.0424
"34602"	"TFEC"	0.506208566891871	0.485956021625267	-0.0212
"34603"	"TFF1"	0.54236132334619	0.514186532682522	-0.027
"34604"	"TFF2"	0.537860441660222	0.500038711163781	-0.0338
"34605"	"TFF3"	0.570439259309165	0.53830168763308	-0.03
"34606"	"TFG"	0.664515807921792	0.648027474112179	-0.0195
"34607"	"TFIP11"	0.729591397925837	0.715068989282505	-0.0185
"34608"	"TFPI"	0.508189134344869	0.491258636700223	-0.0189
"34609"	"TFPI2"	0.634555707998501	0.67259753769304	0.0191
"34610"	"TFPT"	0.490218991329765	0.472122095544004	-0.0196
"34611"	"TFR2"	0.527895921630332	0.527798670796207	-0.0072
"34612"	"TFRC"	0.682682177308502	0.667071623659645	-0.019
"34613"	"TG"	0.502670600496266	0.493136667940961	-0.0137
"34614"	"TGDS"	0.664385238629096	0.673292602893149	-0.0016
"34615"	"TGFA"	0.656817528017271	0.64292743221314	-0.0176
"34616"	"TGFB1"	0.768501052988993	0.771514075170374	-0.0064
"34617"	"TGFB1I1"	0.484310999065915	0.473850129585813	-0.0142
"34618"	"TGFB2"	0.541623964062712	0.560771551858818	0.0063
"34619"	"TGFB3"	0.503928921298941	0.472171436359675	-0.0293
"34620"	"TGFBI"	0.582832395240396	0.600759666257297	0.0052
"34621"	"TGFBR1"	0.600032341785315	0.583280614112068	-0.0193
"34622"	"TGFBR2"	0.555080787198668	0.556845575953037	-0.006
"34623"	"TGFBR3"	0.525976325419076	0.515398459674049	-0.0145
"34624"	"TGFBRAP1"	0.602509143691199	0.587812475203777	-0.0179
"34625"	"TGIF1"	0.489169433214938	0.474809883006528	-0.017
"34626"	"TGIF2"	0.571501318743329	0.547922846946211	-0.0239
"34627"	"TGIF2LX"	0.378224721855113	0.340196232002499	-0.033
"34628"	"TGIF2LY"	0.480071067720632	0.478824705350975	-0.0077
"34629"	"TGM1"	0.537948273961005	0.550958573279413	0.002
"34630"	"TGM2"	0.523614241762507	0.52507968788823	-0.006
"34631"	"TGM3"	0.536004267688803	0.517554637990603	-0.0201
"34632"	"TGM4"	0.568174803315693	0.599584773560644	0.0148
"34633"	"TGM5"	0.533906618599003	0.529634947555827	-0.0101
"34634"	"TGM6"	0.592876400874058	0.584004584815071	-0.0137
"34635"	"TGM7"	0.588942524046516	0.556731362254803	-0.0301
"34636"	"TGOLN2"	0.693229079710208	0.66748659126598	-0.0262
"34637"	"TGS1"	0.58549685373439	0.574857110407204	-0.0149
"34638"	"TH"	0.678761812373592	0.675075916287889	-0.0106
"34639"	"THADA"	0.418861343224962	0.358105879348393	-0.0492
"34640"	"THAP1"	0.502480143351839	0.535111573043905	0.016
"34641"	"THAP10"	0.65621287334277	0.66519185173785	-0.0015
"34642"	"THAP11"	0.509422054924693	0.499526730902321	-0.0139
"34643"	"THAP12"	0.345501935584574	0.323432510213228	-0.0216
"34644"	"THAP2"	0.418538674509609	0.439841551974644	0.0086
"34645"	"THAP3"	0.565898345646933	0.588043889257329	0.0083
"34646"	"THAP4"	0.453774697025042	0.401017064915491	-0.0438
"34647"	"THAP5"	0.536010110374033	0.503468993326697	-0.03
"34648"	"THAP6"	0.410816546323485	0.430457894007944	0.0074
"34649"	"THAP7"	0.505200486119088	0.494478854696507	-0.0145
"34650"	"THAP8"	0.601382030834664	0.614715863621385	0.0019
"34651"	"THAP9"	0.454589877018049	0.462035598317866	-0.0014
"34652"	"THBD"	0.683714965119428	0.701677131357819	0.0047
"34653"	"THBS1"	0.592775193471778	0.57088530831192	-0.0229
"34654"	"THBS2"	0.529480866491388	0.509169860882103	-0.0214
"34655"	"THBS3"	0.516536671605677	0.562820664674515	0.0256
"34656"	"THBS4"	0.511490685126207	0.519517302795213	-0.0013
"34657"	"THEG"	0.4644180386746	0.444735148561409	-0.0206
"34658"	"THEM4"	0.510557237017353	0.475139898676681	-0.0319
"34659"	"THEM5"	0.461674679838476	0.461950416509218	-0.0065
"34660"	"THEMIS"	0.539143794111186	0.526705298389059	-0.0159
"34661"	"THEMIS2"	0.309018892644245	0.282829257529204	-0.0243
"34662"	"THG1L"	0.440209594075935	0.521958137500807	0.051
"34663"	"THNSL1"	0.617526755831499	0.654151490834891	0.0182
"34664"	"THNSL2"	0.438733026246907	0.42691495883796	-0.0149
"34665"	"THOC1"	0.75018636539296	0.736579942262721	-0.018
"34666"	"THOC2"	0.751506332497958	0.732475868538412	-0.0218
"34667"	"THOC3"	0.745213821696548	0.736071494181294	-0.0148
"34668"	"THOC5"	0.734632880896302	0.720736319348707	-0.0181
"34669"	"THOC6"	0.742914629675358	0.728629770679384	-0.0184
"34670"	"THOC7"	0.744167760105644	0.735340886445184	-0.0146
"34671"	"THOP1"	0.538636050116911	0.521999427613639	-0.0189
"34672"	"THPO"	0.435349150315388	0.428434835254412	-0.0114
"34673"	"THRA"	0.573948911491531	0.557439474924055	-0.019
"34674"	"THRAP3"	0.671698022639409	0.652800508342555	-0.0212
"34675"	"THRB"	0.547829509029751	0.530934853296425	-0.0191
"34676"	"THRSP"	0.41955332810125	0.421992695537943	-0.0047
"34677"	"THSD1"	0.49395366473455	0.446357484315046	-0.0404
"34678"	"THSD1P1"	0.424717226345759	0.388191312220719	-0.0322
"34679"	"THSD4"	0.504498749752271	0.556555057036615	0.0297
"34680"	"THSD7A"	0.419513288876456	0.405220673248158	-0.0165
"34681"	"THSD7B"	0.40093236136441	0.422468099977571	0.0088
"34682"	"THTPA"	0.621646860247716	0.635793160033727	0.0023
"34683"	"THUMPD1"	0.574252582143056	0.562960667018775	-0.0153
"34684"	"THUMPD2"	0.447009064252713	0.402075115140427	-0.0383
"34685"	"THUMPD3"	0.487308235222763	0.459655196837398	-0.0263
"34686"	"THY1"	0.475132722117609	0.451248619606069	-0.0236
"34687"	"THYN1"	0.517066522258748	0.517124248653345	-0.007
"34688"	"TIA1"	0.709066414932536	0.711870986372074	-0.0062
"34689"	"TIAF1"	0.248518675695839	0.237255760996449	-0.0134
"34690"	"TIAL1"	0.645650488644646	0.624861756195418	-0.0224
"34691"	"TIAM1"	0.574139690613724	0.55861364331847	-0.0183
"34692"	"TIAM2"	0.485335762565577	0.48201185738821	-0.0092
"34693"	"TICAM1"	0.549877415251868	0.531154839244332	-0.0204
"34694"	"TICAM2"	0.528693070891233	0.51613118073721	-0.0159
"34695"	"TICRR"	0.379083690611702	0.370681853473246	-0.0121
"34696"	"TIE1"	0.502118430817848	0.495950773563412	-0.0113
"34697"	"TIFA"	0.50129582303062	0.4706294439966	-0.0285
"34698"	"TIFAB"	0.441812674103951	0.466024594086093	0.0105
"34699"	"TIGAR"	0.445180819433733	0.437493071644532	-0.012
"34700"	"TIGD1"	0.480539291727118	0.471623874028343	-0.0131
"34701"	"TIGD2"	0.466600211957466	0.429186512068303	-0.0331
"34702"	"TIGD3"	0.46966862227462	0.430792727277272	-0.0341
"34703"	"TIGD4"	0.476795183884515	0.467717452620049	-0.0132
"34704"	"TIGD5"	0.434200062854008	0.423414948601007	-0.0141
"34705"	"TIGD6"	0.500284396728941	0.486451887700619	-0.0167
"34706"	"TIGD7"	0.483793752400499	0.472680722488242	-0.0147
"34707"	"TIGIT"	0.457315006013999	0.472379637516205	0.0039
"34708"	"TIMD4"	0.436144492454127	0.451434636987638	0.0042
"34709"	"TIMELESS"	0.576715032326199	0.563052267464423	-0.017
"34710"	"TIMM10"	0.601664235650515	0.597590353892425	-0.0104
"34711"	"TIMM10B"	0.471876768792142	0.455071479144871	-0.0186
"34712"	"TIMM13"	0.596615525560089	0.626547991337485	0.0136
