A	B	scaled_weight
1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[c]	MAR11285	1
MAR11285	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)[l]	0.282224343013113
Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[c]	MAR11286	1
MAR11286	Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)[l]	0.282224343013113
Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[c]	MAR11287	1
MAR11287	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)[l]	0.282224343013113
hippurate[m]	MAR11288	1
MAR11288	hippurate[c]	0.282224343013113
phenylacetylglycine[m]	MAR11289	0.911981993199624
MAR11289	phenylacetylglycine[c]	0.282224343013113
Hexanoate (N-C6:0)[m]	MAR11290	0.720981655805849
MAR11290	Hexanoate (N-C6:0)[c]	0.282224343013113
Hexanoate (N-C6:0)[x]	MAR11291	0.966968664279702
MAR11291	Hexanoate (N-C6:0)[c]	0.966968664279702
Hexanoate (N-C6:0)[c]	MAR11292	0.668325154350521
MAR11292	Hexanoate (N-C6:0)[e]	1
Hexanoate (N-C6:0)[e]	MAR11293	0.668325154350523
MAR11293	Hexanoate (N-C6:0)[e]	1
H2O[c]	MAR11294	0.952872226717706
Tetradecenoyl Coenzyme A (N-C14:1)[c]	MAR11294	0.952872226717706
ATP[m]	MAR11295	0.911981993199625
CoA[m]	MAR11295	0.911981993199625
phenylacetate[m]	MAR11295	0.911981993199625
phenylacetaldehyde[c]	MAR11296	0.911981993199625
MAR11296	phenylacetaldehyde[m]	0.884937147323453
benzoate[c]	MAR11297	1
MAR11297	benzoate[m]	0.282224343013113
glcnac-alpha-1,4-core 1[c]	MAR11298	0.804132652873618
MAR11298	glcnac-alpha-1,4-core 1[e]	0.282224343013113
GSH[c]	MAR11299	1
L-Homocystine[c]	MAR11299	1
MAR11299	GSSG[c]	0.658893640571721
MAR11299	homocysteine[c]	0.658893640571721
L-Homocystine[c]	MAR11300	0.658893640571708
MAR11300	L-Homocystine[e]	1
L-Homocystine[e]	MAR11301	0.658893640571704
MAR11301	L-Homocystine[e]	1
phosphatidate-LD-TAG pool[c]	MAR11302	0.282224343013113
MAR11302	phosphatidate-LD-TAG pool[m]	0.282224343013113
L-carnitine[e]	MAR11303	0.798038057785224
palmitolate[c]	MAR11303	0.798038057785224
MAR11303	L-carnitine[c]	0.79219621150617
MAR11303	palmitolate[e]	0.79219621150617
L-carnitine[m]	MAR11304	0.798121963326994
palmitolate[c]	MAR11304	0.798121963326994
MAR11304	L-carnitine[c]	0.282224343013113
MAR11304	palmitolate[m]	0.282224343013113
H+[c]	MAR11305	0.684511893299888
malonyl-CoA[c]	MAR11305	0.684511893299888
NADPH[c]	MAR11305	0.684511893299888
palmitate[c]	MAR11305	0.684511893299888
3-methoxytyramine[c]	MAR11306	0.885460321302396
ATP[c]	MAR11306	0.885460321302396
H2O[c]	MAR11306	0.885460321302396
H+[e]	MAR11307	1
5-aminolevulinate[e]	MAR11307	1
H+[e]	MAR11308	1
N-acetylneuraminate[e]	MAR11308	1
SAM[c]	MAR11309	0.282224343013113
Band Membrane Protein (Universal, Erythrocyte --> 2.1,3,4.1)[c]	MAR11309	0.282224343013113
MAR11309	H+[c]	0.282224343013113
MAR11309	SAH[c]	0.282224343013113
MAR11309	Band Membrane Protein (Methylated, Universal, Erythrocyte -> 2.1,3,4.1)[c]	0.282224343013113
CoA[c]	MAR11310	1
octadecenoylcarnitine(5)[c]	MAR11310	1
MAR11310	L-carnitine[c]	1
MAR11310	oleoyl-CoA[c]	1
Ca2+[e]	MAR11311	0.707784292822304
MAR11311	Ca2+[c]	1
ATP[c]	MAR11312	0.722741447442176
GSSG[c]	MAR11312	0.722741447442176
H2O[c]	MAR11312	0.722741447442176
homocysteine[e]	MAR11313	1
MAR11313	homocysteine[c]	0.656719508389563
ATP[c]	MAR11314	0.88813364565562
H2O[c]	MAR11314	0.88813364565562
normetanephrine[c]	MAR11314	0.88813364565562
H+[e]	MAR11315	1
orotate[e]	MAR11315	1
O2[c]	MAR11316	1
protoporphyrinogen IX[c]	MAR11316	1
H+[c]	MAR11317	0.737812833049286
spermine[e]	MAR11317	0.737812833049286
MAR11317	H+[e]	0.740777561146816
MAR11317	spermine[c]	0.740777561146816
H+[e]	MAR11318	0.988769869192675
MAR11318	H+[c]	0.986107793662669
thiamin-P[e]	MAR11319	0.834244087616002
MAR11319	thiamin-P[c]	0.834244087616002
thiamin[e]	MAR11320	0.902950193366217
MAR11320	thiamin[c]	0.974450579947203
bilirubin[c]	MAR11321	0.698014971512176
UDP-glucuronate[c]	MAR11321	0.698014971512176
MAR11321	bilirubin-monoglucuronoside[c]	0.850170138779932
MAR11321	UDP[c]	0.850170138779932
N-acetylgalactosamine[c]	MAR11322	0.77234530915298
N-acetylneuraminate[c]	MAR11323	1
core 4[g]	MAR11324	0.789233619905634
core 5[g]	MAR11325	0.282224343013113
core 7[g]	MAR11326	0.282224343013113
core 8[g]	MAR11327	0.282224343013113
disialyl-T antigen[g]	MAR11328	0.81352400270691
D-Galactosamine[e]	MAR11329	0.282224343013113
MAR11329	D-Galactosamine[c]	0.282224343013113
Menaquinone-10[c]	MAR11330	0.282224343013113
MAR11330	Menaquinone-10[e]	0.282224343013113
Menaquinone-11[c]	MAR11331	0.282224343013113
MAR11331	Menaquinone-11[e]	0.282224343013113
Menaquinone-7[c]	MAR11332	0.282224343013113
MAR11332	Menaquinone-7[e]	0.282224343013113
Menaquinone-9[c]	MAR11333	0.282224343013113
MAR11333	Menaquinone-9[e]	0.282224343013113
de-Fuc form of PA6 (wo peptide linkage)[e]	MAR11334	1
MAR11334	de-Fuc form of PA6 (wo peptide linkage)[c]	0.768362166945127
sialyl-Tn antigen[g]	MAR11335	0.801288739312222
core 4[e]	MAR11336	0.789233619905634
MAR11336	core 4[e]	0.282224343013113
F1alpha[e]	MAR11337	0.80275099426782
MAR11337	F1alpha[e]	1
D-Galactosamine[e]	MAR11338	0.282224343013113
MAR11338	D-Galactosamine[e]	0.282224343013113
glcnac-alpha-1,4-core 1[e]	MAR11339	0.804132652873618
MAR11339	glcnac-alpha-1,4-core 1[e]	0.282224343013113
Menaquinone-10[e]	MAR11340	0.282224343013113
MAR11340	Menaquinone-10[e]	0.282224343013113
Menaquinone-11[e]	MAR11341	0.282224343013113
MAR11341	Menaquinone-11[e]	0.282224343013113
Menaquinone-7[e]	MAR11342	0.282224343013113
MAR11342	Menaquinone-7[e]	0.282224343013113
Menaquinone-9[e]	MAR11343	0.282224343013113
MAR11343	Menaquinone-9[e]	0.282224343013113
de-Fuc form of PA6 (wo peptide linkage)[e]	MAR11344	0.768362166945122
MAR11344	de-Fuc form of PA6 (wo peptide linkage)[e]	1
lipoamide[e]	MAR11345	0.282224343013113
MAR11345	lipoamide[e]	0.282224343013113
H+[e]	MAR11346	0.282224343013113
lipoamide[e]	MAR11346	0.282224343013113
MAR11346	H+[c]	0.282224343013113
MAR11346	lipoamide[c]	0.282224343013113
N-acetylgalactosamine[e]	MAR11347	0.772345309152976
MAR11347	N-acetylgalactosamine[e]	0.282224343013113
N-acetylneuraminate[e]	MAR11348	0.801294653700509
MAR11348	N-acetylneuraminate[e]	1
creatine-phosphate[e]	MAR11349	0.752922201784971
MAR11349	creatine-phosphate[e]	1
cis-aconitate[e]	MAR11350	0.757978154843285
MAR11350	cis-aconitate[e]	1
azelaic acid[e]	MAR11351	0.912071706668485
MAR11351	azelaic acid[e]	0.282224343013113
phosphatidate-LD-TAG pool[e]	MAR11352	0.282224343013113
MAR11352	phosphatidate-LD-TAG pool[e]	0.282224343013113
O-methylhippurate[e]	MAR11353	1
MAR11353	O-methylhippurate[e]	0.282224343013113
F1alpha[e]	MAR11354	0.282224343013113
MAR11354	F1alpha[l]	0.282224343013113
F1alpha[e]	MAR11355	0.282224343013113
MAR11355	F1alpha[g]	0.282224343013113
glcnac-alpha-1,4-core 1[g]	MAR11356	0.804132652873615
MAR11356	glcnac-alpha-1,4-core 1[c]	0.282224343013113
4-hydroxyphenyllactate[c]	MAR11357	0.6624330658702
H+[c]	MAR11357	0.6624330658702
MAR11357	H+[m]	0.661546185191467
MAR11357	4-hydroxyphenyllactate[m]	0.661546185191467
3-hydroxyisobutyrate[m]	MAR11358	0.670137350418402
hydracrylate[c]	MAR11359	1
MAR11359	hydracrylate[m]	0.763674331661044
N-acetyl-L-glutamate[c]	MAR11360	0.282224343013113
MAR11360	N-acetyl-L-glutamate[m]	0.282224343013113
lipoamide[c]	MAR11361	0.282224343013113
H+[i]	MAR11361	0.282224343013113
homoserine[m]	MAR11362	0.282224343013113
MAR11362	homoserine[c]	0.282224343013113
pool[m]	MAR11363	0.704633971991315
MAR11363	pool[c]	0.707501396831045
O-methylhippurate[c]	MAR11364	1
MAR11364	O-methylhippurate[e]	0.282224343013113
taurolithocholate[c]	MAR11365	0.896598959121227
MAR11365	taurolithocholate[x]	0.918432472567055
prostaglandin E2[r]	MAR11366	0.99224114266098
MAR11366	prostaglandin E2[c]	0.973773870776067
prostaglandin E2[m]	MAR11367	0.883834056842334
MAR11367	prostaglandin E2[c]	0.883834056842334
estradiol-17beta[r]	MAR11368	1
H+[r]	MAR11368	1
NADPH[r]	MAR11368	1
O2[r]	MAR11368	1
16alpha-hydroxyestrone[r]	MAR11369	1
H+[r]	MAR11369	1
NADH[r]	MAR11369	1
lathosterol[c]	MAR11370	0.963148450286811
MAR11370	lathosterol[r]	0.938177924781424
pool[m]	MAR11371	0.707014137511925
MAR11371	pool[c]	0.701339403505913
glycogenin G4G4[c]	MAR11372	0.716653698803881
MAR11372	glycogenin G4G4[e]	0.836269605413948
glycogenin G4G4[e]	MAR11373	0.716653698803884
MAR11373	glycogenin G4G4[e]	0.836269605413947
3alpha,7alpha-dihydroxy-5beta-cholestanate[c]	MAR11374	0.803120772299901
ATP[c]	MAR11374	0.803120772299901
H2O[c]	MAR11374	0.803120772299901
3alpha,7alpha-dihydroxy-5beta-cholestanate[c]	MAR11375	0.975688888768798
Na+[c]	MAR11375	0.975688888768798
MAR11375	Na+[e]	0.803514912908402
MAR11375	3alpha,7alpha-dihydroxy-5beta-cholestanate[e]	0.803514912908402
3alpha,7alpha-dihydroxy-5beta-cholestanate[e]	MAR11376	0.975688888768801
MAR11376	3alpha,7alpha-dihydroxy-5beta-cholestanate[e]	1
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[c]	MAR11377	0.803120772299897
ATP[c]	MAR11377	0.803120772299897
H2O[c]	MAR11377	0.803120772299897
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[c]	MAR11378	1
Na+[c]	MAR11378	1
MAR11378	Na+[e]	0.803514912908404
MAR11378	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[e]	0.803514912908404
3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[e]	MAR11379	1
MAR11379	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate[e]	1
5beta-cholestane-3alpha,7alpha,26-triol[c]	MAR11380	0.80312050967569
ATP[c]	MAR11380	0.80312050967569
H2O[c]	MAR11380	0.80312050967569
5beta-cholestane-3alpha,7alpha,26-triol[c]	MAR11381	0.979448508434978
Na+[c]	MAR11381	0.979448508434978
MAR11381	Na+[e]	0.80323578414219
MAR11381	5beta-cholestane-3alpha,7alpha,26-triol[e]	0.80323578414219
5beta-cholestane-3alpha,7alpha,26-triol[e]	MAR11382	0.979448508434976
MAR11382	5beta-cholestane-3alpha,7alpha,26-triol[e]	1
7alpha-hydroxycholest-4-en-3-one[c]	MAR11383	0.80312077229989
ATP[c]	MAR11383	0.80312077229989
H2O[c]	MAR11383	0.80312077229989
7alpha-hydroxycholest-4-en-3-one[c]	MAR11384	0.970889906131668
Na+[c]	MAR11384	0.970889906131668
MAR11384	Na+[e]	0.803514912908403
MAR11384	7alpha-hydroxycholest-4-en-3-one[e]	0.803514912908403
7alpha-hydroxycholest-4-en-3-one[e]	MAR11385	0.970889906131672
MAR11385	7alpha-hydroxycholest-4-en-3-one[e]	1
7alpha,12alpha-dihydroxycholest-4-en-3-one[c]	MAR11386	1
ATP[c]	MAR11386	1
H2O[c]	MAR11386	1
7alpha,12alpha-dihydroxycholest-4-en-3-one[e]	MAR11387	1
MAR11387	7alpha,12alpha-dihydroxycholest-4-en-3-one[e]	0.282224343013113
ATP[c]	MAR11388	0.803120772299897
H2O[c]	MAR11388	0.803120772299897
7-Ketolithocholate[c]	MAR11388	0.803120772299897
Na+[c]	MAR11389	1
7-Ketolithocholate[c]	MAR11389	1
MAR11389	Na+[e]	0.803530985949593
MAR11389	7-Ketolithocholate[e]	0.803530985949593
7-Ketolithocholate[e]	MAR11390	1
MAR11390	7-Ketolithocholate[e]	1
2-oxobutyrate[e]	MAR11391	0.667263873614813
MAR11391	2-oxobutyrate[e]	0.933363840929299
Glutarate[e]	MAR11392	0.282224343013113
MAR11392	Glutarate[e]	0.282224343013113
D-gluconic acid[e]	MAR11393	0.794504986208222
MAR11393	D-gluconic acid[e]	1
ATP[c]	MAR11394	0.80496100724322
CoA[c]	MAR11394	0.80496100724322
propanoate[c]	MAR11394	0.80496100724322
adenosine[e]	MAR11395	0.676776530079233
H+[e]	MAR11395	0.676776530079233
MAR11395	adenosine[c]	0.680829984169747
MAR11395	H+[c]	0.680829984169747
butyrate[e]	MAR11396	0.682250377371499
H+[e]	MAR11396	0.682250377371499
MAR11396	butyrate[c]	0.611900209072958
MAR11396	H+[c]	0.611900209072958
cytidine[e]	MAR11397	0.673590754240791
H+[e]	MAR11397	0.673590754240791
MAR11397	cytidine[c]	0.680341165887425
MAR11397	H+[c]	0.680341165887425
dUTP[c]	MAR11398	0.722351190653207
H2O[c]	MAR11398	0.722351190653207
AKG[c]	MAR11399	0.282224343013113
L-erythro-4-hydroxyglutamate[c]	MAR11399	0.282224343013113
fumarate[e]	MAR11400	0.767154382342532
MAR11400	fumarate[e]	1
Glycylleucine[e]	MAR11401	0.282224343013113
MAR11401	Glycylleucine[e]	0.282224343013113
Glycyl-Phenylalanine[e]	MAR11402	0.282224343013113
MAR11402	Glycyl-Phenylalanine[e]	0.282224343013113
Glycylproline[e]	MAR11403	0.684565355450635
MAR11403	Glycylproline[e]	1
malate[e]	MAR11404	0.759504404857973
MAR11404	malate[e]	1
PPi[e]	MAR11405	0.699540665742883
MAR11405	PPi[e]	1
Fe2+[c]	MAR11406	1
protoporphyrin[c]	MAR11406	1
Fe2+[c]	MAR11407	0.282224343013113
H+[c]	MAR11407	0.282224343013113
O2[c]	MAR11407	0.282224343013113
farnesyl-PP[c]	MAR11408	0.282224343013113
isopentenyl-pPP[c]	MAR11408	0.282224343013113
farnesyl-PP[c]	MAR11409	0.784292056929391
isopentenyl-pPP[c]	MAR11409	0.784292056929391
galactose[e]	MAR11410	0.623149941955571
H+[e]	MAR11410	0.623149941955571
MAR11410	galactose[c]	0.625909104998313
MAR11410	H+[c]	0.625909104998313
H2O[c]	MAR11411	0.879422030557776
Glycylleucine[c]	MAR11411	0.879422030557776
MAR11411	glycine[c]	0.656028709123641
MAR11411	leucine[c]	0.656028709123641
H+[e]	MAR11412	0.945102965339521
Glycylleucine[e]	MAR11412	0.945102965339521
H2O[c]	MAR11413	0.900989862166176
Glycyl-Phenylalanine[c]	MAR11413	0.900989862166176
MAR11413	glycine[c]	0.659183272291606
MAR11413	phenylalanine[c]	0.659183272291606
H2O[c]	MAR11414	1
Glycylproline[c]	MAR11414	1
MAR11414	glycine[c]	0.684565355450627
MAR11414	proline[c]	0.684565355450627
H+[e]	MAR11415	0.638429153723526
inosine[e]	MAR11415	0.638429153723526
MAR11415	H+[c]	0.677515298091128
MAR11415	inosine[c]	0.677515298091128
ATP[c]	MAR11416	0.974531562939669
cysteine[c]	MAR11416	0.974531562939669
D-4-phosphopantothenate[c]	MAR11416	0.974531562939669
H+[e]	MAR11417	0.673590754240792
thymidine[e]	MAR11417	0.673590754240792
MAR11417	H+[c]	0.680341165887425
MAR11417	thymidine[c]	0.680341165887425
H+[e]	MAR11418	0.673590754240791
uridine[e]	MAR11418	0.673590754240791
MAR11418	H+[c]	0.680341165887425
MAR11418	uridine[c]	0.680341165887425
indoleacetate[e]	MAR11419	0.945429424714044
MAR11419	indoleacetate[e]	0.282224343013113
NH4+[e]	MAR11420	0.7692146571635
MAR11420	NH4+[e]	1
citrate[c]	MAR11421	0.788819165863953
galactitol[e]	MAR11422	0.754762081390625
MAR11422	galactitol[e]	1
D-glucarate[e]	MAR11423	0.800458051200392
MAR11423	D-glucarate[e]	0.282224343013113
glucuronate[e]	MAR11424	0.809182601785289
MAR11424	glucuronate[e]	0.964084742676495
maltohexaose[e]	MAR11425	1
MAR11425	maltohexaose[e]	1
putrescine[e]	MAR11426	0.827165018499787
MAR11426	putrescine[e]	1
spermidine[e]	MAR11427	0.701619481095554
MAR11427	spermidine[e]	1
xanthine[e]	MAR11428	0.807793616822613
MAR11428	xanthine[e]	1
H2O[c]	MAR11429	0.282224343013113
(Z)-But-2-Ene-1,2,3-Tricarboxylate[c]	MAR11429	0.282224343013113
MAR11429	(2S,3R)-3-Hydroxybutane-1,2,3-Tricarboxylate[c]	0.282224343013113
H+[c]	MAR11430	0.713077285827515
OAA[c]	MAR11430	0.713077285827515
4-hydroxybenzoate[e]	MAR11431	0.65389104387844
MAR11431	4-hydroxybenzoate[e]	0.282224343013113
3,4-dihydroxyphenylacetate[e]	MAR11432	0.971938092952032
MAR11432	3,4-dihydroxyphenylacetate[e]	1
H+[c]	MAR11433	0.972464804178414
thiamin[e]	MAR11433	0.972464804178414
MAR11433	H+[e]	0.682284504044458
MAR11433	thiamin[c]	0.682284504044458
Menaquinone-8[e]	MAR11434	0.282224343013113
MAR11434	Menaquinone-8[e]	0.282224343013113
Menaquinone-8[c]	MAR11435	0.282224343013113
MAR11435	Menaquinone-8[e]	0.282224343013113
Indole[e]	MAR11436	0.282224343013113
MAR11436	Indole[e]	0.282224343013113
Methanethiol[e]	MAR11437	0.282224343013113
MAR11437	Methanethiol[e]	0.282224343013113
phenylpyruvate[e]	MAR11438	0.661556197603549
MAR11438	phenylpyruvate[e]	1
tyramine[e]	MAR11439	0.666902263417118
MAR11439	tyramine[e]	1
2-hydroxyphenylacetate[e]	MAR11440	0.925582647916367
MAR11440	2-hydroxyphenylacetate[e]	0.282224343013113
lanosterol[e]	MAR11441	0.83283108913527
MAR11441	lanosterol[e]	0.282224343013113
H+[e]	MAR11442	1
phenylpyruvate[e]	MAR11442	1
MAR11442	H+[c]	0.661556197603549
MAR11442	phenylpyruvate[c]	0.661556197603549
H+[m]	MAR11443	0.599885117667086
phenylpyruvate[m]	MAR11443	0.599885117667086
MAR11443	H+[c]	0.700401852133691
MAR11443	phenylpyruvate[c]	0.700401852133691
vanillylmandelate[m]	MAR11444	0.282224343013113
vanillylmandelate[c]	MAR11445	1
vanillylmandelate[e]	MAR11446	1
MAR11446	vanillylmandelate[e]	0.282224343013113
glyoxalate[c]	MAR11447	0.749882504578776
glyoxalate[e]	MAR11448	0.749882504578776
MAR11448	glyoxalate[e]	0.282224343013113
2-methylbutyrylglycine[m]	MAR11449	0.671767691306637
chloride[c]	MAR11450	0.671767691306654
Na+[c]	MAR11450	0.671767691306654
2-methylbutyrylglycine[c]	MAR11450	0.671767691306654
MAR11450	chloride[e]	0.282224343013113
MAR11450	Na+[e]	0.282224343013113
MAR11450	2-methylbutyrylglycine[e]	0.282224343013113
2-methylbutyrylglycine[e]	MAR11451	0.671767691306644
MAR11451	2-methylbutyrylglycine[e]	0.282224343013113
3-methylcrotonoylglycine[m]	MAR11452	0.697098930970896
chloride[c]	MAR11453	0.697098930970747
Na+[c]	MAR11453	0.697098930970747
3-methylcrotonoylglycine[c]	MAR11453	0.697098930970747
MAR11453	chloride[e]	0.282224343013113
MAR11453	Na+[e]	0.282224343013113
MAR11453	3-methylcrotonoylglycine[e]	0.282224343013113
3-methylcrotonoylglycine[e]	MAR11454	0.69709893097091
MAR11454	3-methylcrotonoylglycine[e]	0.282224343013113
isovalerylglycine[m]	MAR11455	0.689500206089514
chloride[c]	MAR11456	0.689500206089535
Na+[c]	MAR11456	0.689500206089535
isovalerylglycine[c]	MAR11456	0.689500206089535
MAR11456	chloride[e]	0.282224343013113
MAR11456	Na+[e]	0.282224343013113
MAR11456	isovalerylglycine[e]	0.282224343013113
isovalerylglycine[e]	MAR11457	0.689500206089652
MAR11457	isovalerylglycine[e]	0.282224343013113
acetyl-CoA[m]	MAR11458	0.687282611740835
tyrosine[m]	MAR11458	0.687282611740835
N-Acetyl-Tyrosine[m]	MAR11459	0.687282611740835
N-Acetyl-Tyrosine[c]	MAR11460	0.687282611740835
N-Acetyl-Tyrosine[e]	MAR11461	0.687282611740835
MAR11461	N-Acetyl-Tyrosine[e]	0.282224343013113
fumarylacetoacetate[c]	MAR11462	0.95794320309743
H+[c]	MAR11462	0.95794320309743
NADH[c]	MAR11462	0.95794320309743
4-maleylacetoacetate[c]	MAR11463	0.958123076139678
H+[c]	MAR11463	0.958123076139678
NADH[c]	MAR11463	0.958123076139678
H+[c]	MAR11464	0.958123076139679
Succinyl-Acetoacetate[c]	MAR11464	0.958123076139679
Succinylacetone[c]	MAR11465	0.958123076139679
Succinylacetone[e]	MAR11466	0.958123076139679
MAR11466	Succinylacetone[e]	0.282224343013113
3-O-methyldopa[c]	MAR11467	0.919244832579262
AKG[c]	MAR11467	0.919244832579262
MAR11467	glutamate[c]	0.282224343013113
MAR11467	Vanilpyruvic Acid[c]	0.282224343013113
H+[c]	MAR11468	0.919244832579262
NADH[c]	MAR11468	0.919244832579262
Vanilpyruvic Acid[c]	MAR11468	0.919244832579262
MAR11468	NAD+[c]	0.282224343013113
MAR11468	Vanil-Lactate[c]	0.282224343013113
3-O-methyldopa[c]	MAR11469	0.943957441825603
acetyl-CoA[m]	MAR11470	0.943957441825603
3-O-methyldopa[m]	MAR11470	0.943957441825603
N-Acetylvanilalanine[m]	MAR11471	0.943957441825603
N-Acetylvanilalanine[c]	MAR11472	0.943957441825603
Vanil-Lactate[c]	MAR11473	0.919244832579262
Vanil-Lactate[e]	MAR11474	0.919244832579262
MAR11474	Vanil-Lactate[e]	0.282224343013113
N-Acetylvanilalanine[e]	MAR11475	0.943957441825603
MAR11475	N-Acetylvanilalanine[e]	0.282224343013113
2-oxo-3-methylvalerate[c]	MAR11476	0.642910390075853
H+[c]	MAR11476	0.642910390075853
NADH[c]	MAR11476	0.642910390075853
MAR11476	NAD+[c]	1
MAR11476	2-Hydroxy-3-Methyl-Valerate[c]	1
2-Hydroxy-3-Methyl-Valerate[c]	MAR11477	0.642910390075847
MAR11477	2-Hydroxy-3-Methyl-Valerate[e]	1
2-Hydroxy-3-Methyl-Valerate[e]	MAR11478	0.642910390075854
MAR11478	2-Hydroxy-3-Methyl-Valerate[e]	1
3-methyl-2-oxobutyrate[c]	MAR11479	0.642735138451178
H+[c]	MAR11479	0.642735138451178
NADH[c]	MAR11479	0.642735138451178
MAR11479	NAD+[c]	1
MAR11479	2-Hydroxy-Isovalerate[c]	1
2-Hydroxy-Isovalerate[c]	MAR11480	0.64273513845115
MAR11480	2-Hydroxy-Isovalerate[e]	1
2-Hydroxy-Isovalerate[e]	MAR11481	0.642735138451191
MAR11481	2-Hydroxy-Isovalerate[e]	1
(S)-3-hydroxy-2-methylbutyryl-CoA[m]	MAR11482	0.664592590820842
H2O[m]	MAR11482	0.664592590820842
2-Methyl-3-Hydroxy-Butyrate[m]	MAR11483	0.664592590820842
2-Methyl-3-Hydroxy-Butyrate[c]	MAR11484	0.664592590820842
2-Methyl-3-Hydroxy-Butyrate[e]	MAR11485	0.664592590820842
MAR11485	2-Methyl-3-Hydroxy-Butyrate[e]	0.282224343013113
propanoyl-CoA[m]	MAR11486	0.742362802153817
MAR11486	CoA[m]	0.282224343013113
MAR11486	2-Methyl-3-Oxo-Valeryl Coenzyme A[m]	0.282224343013113
H2O[m]	MAR11487	0.742362802153765
2-Methyl-3-Oxo-Valeryl Coenzyme A[m]	MAR11487	0.742362802153765
2-Methyl-3-Oxo-Valerate[m]	MAR11488	0.742362802153765
H+[c]	MAR11489	0.742362802153849
NADH[c]	MAR11489	0.742362802153849
2-Methyl-3-Oxo-Valerate[c]	MAR11489	0.742362802153849
MAR11489	NAD+[c]	0.282224343013113
MAR11489	2-Methyl-3-Hydroxy-Valerate[c]	0.282224343013113
2-Methyl-3-Hydroxy-Valerate[c]	MAR11490	0.742362802153755
2-Methyl-3-Hydroxy-Valerate[e]	MAR11491	0.742362802153755
MAR11491	2-Methyl-3-Hydroxy-Valerate[e]	0.282224343013113
H2O[c]	MAR11492	0.793017078593356
HMG-CoA[c]	MAR11492	0.793017078593356
3-Hydroxy-3-Methyl-Glutarate[c]	MAR11493	0.793017078593356
3-Hydroxy-3-Methyl-Glutarate[e]	MAR11494	0.793017078593356
MAR11494	3-Hydroxy-3-Methyl-Glutarate[e]	0.282224343013113
3-methylglutaconyl-CoA[m]	MAR11495	0.791778920902342
H2O[m]	MAR11495	0.791778920902342
3-Methyl-Glutaconate[m]	MAR11496	0.791778920902342
3-Methyl-Glutaconate[c]	MAR11497	0.787816215942381
3-Methyl-Glutaconate[e]	MAR11498	0.787816215942381
MAR11498	3-Methyl-Glutaconate[e]	0.282224343013113
H+[c]	MAR11499	0.791778920902373
NADPH[c]	MAR11499	0.791778920902373
3-Methyl-Glutaconate[c]	MAR11499	0.791778920902373
3-Methyl-Glutarate[c]	MAR11500	0.791778920902373
3-Methyl-Glutarate[e]	MAR11501	0.791778920902373
MAR11501	3-Methyl-Glutarate[e]	0.282224343013113
glycine[m]	MAR11502	0.75042710445939
propanoyl-CoA[m]	MAR11502	0.75042710445939
MAR11502	CoA[m]	0.282224343013113
MAR11502	H+[m]	0.282224343013113
MAR11502	Propionyl-Glycine[m]	0.282224343013113
Propionyl-Glycine[m]	MAR11503	0.750427104459309
Propionyl-Glycine[c]	MAR11504	0.750427104459309
Propionyl-Glycine[e]	MAR11505	0.750427104459309
MAR11505	Propionyl-Glycine[e]	0.282224343013113
(R)-mevalonate[c]	MAR11506	0.753360355147492
H+[c]	MAR11506	0.753360355147492
Mevalonate-Lactone[c]	MAR11507	0.753360355147492
Mevalonate-Lactone[e]	MAR11508	0.753360355147492
MAR11508	Mevalonate-Lactone[e]	0.282224343013113
glycine[m]	MAR11509	0.664185856549622
tiglyl-CoA[m]	MAR11509	0.664185856549622
MAR11509	CoA[m]	0.282224343013113
MAR11509	H+[m]	0.282224343013113
MAR11509	Tiglyl Glycine[m]	0.282224343013113
Tiglyl Glycine[m]	MAR11510	0.66418585654963
Tiglyl Glycine[c]	MAR11511	0.66418585654963
Tiglyl Glycine[e]	MAR11512	0.66418585654963
MAR11512	Tiglyl Glycine[e]	0.282224343013113
FAD[m]	MAR11513	0.726139856151694
glutaryl-CoA[m]	MAR11513	0.726139856151694
H2O[m]	MAR11514	0.726139856151694
Trans-Delta-2-Glutaryl Coenzyme A[m]	MAR11514	0.726139856151694
H2O[m]	MAR11515	0.726139856151694
3-Hydroxy-Glutaryl Coenzyme A[m]	MAR11515	0.726139856151694
3-Hydroxy-Glutarate[m]	MAR11516	0.726139856151694
3-Hydroxy-Glutarate[c]	MAR11517	0.816149093835189
AKG[e]	MAR11518	0.723565130862274
3-Hydroxy-Glutarate[c]	MAR11518	0.723565130862274
MAR11518	AKG[c]	0.816149093835189
MAR11518	3-Hydroxy-Glutarate[e]	0.816149093835189
