"name"	"Double_NR"	"Double_R"	"distance"
"28291"	"PRAMEF2"	0.282649427826295	0.406020230053379	0.0764
"28292"	"PRAMEF20"	0.439422507521636	0.480550547586634	0.0187
"28293"	"PRAMEF22"	0.402705395888366	0.38557813812144	-0.0227
"28294"	"PRAMEF4"	0.41348198905725	0.463026410613131	0.0246
"28295"	"PRAMEF5"	0.359182037742778	0.437976056229998	0.0451
"28296"	"PRAMEF6"	0.435161019714989	0.493233267924376	0.0307
"28297"	"PRAMEF8"	0.385535511165693	0.454907969644428	0.0385
"28298"	"PRAMEF9"	0.382840025587648	0.412561179089244	0.0104
"28299"	"PRAP1"	0.442468283040117	0.425603135371712	-0.0224
"28300"	"PRB1"	0.352431965738508	0.398791293846163	0.0221
"28301"	"PRB2"	0.455781544600217	0.408538477585069	-0.0439
"28302"	"PRB3"	0.464447610616531	0.431123353900409	-0.034
"28303"	"PRB4"	0.45309448564321	0.416859832854608	-0.0361
"28304"	"PRC1"	0.592513593574996	0.57527847424792	-0.0221
"28305"	"PRC1-AS1"	0.244169639659224	0.223236165861564	-0.026
"28306"	"PRCC"	0.807772313139411	0.801141508163337	-0.0138
"28307"	"PRCD"	0.507241964706278	0.465483834905935	-0.0398
"28308"	"PRCP"	0.555628503761333	0.499040620193751	-0.0501
"28309"	"PRDM1"	0.526749313500212	0.498209761378566	-0.0303
"28310"	"PRDM10"	0.500341957238835	0.486112359051514	-0.0203
"28311"	"PRDM11"	0.407453017184784	0.457246878110589	0.0247
"28312"	"PRDM12"	0.466072019148327	0.447827617649091	-0.0233
"28313"	"PRDM13"	0.525353391709248	0.516447781922025	-0.0164
"28314"	"PRDM14"	0.432614339120556	0.41800220904674	-0.0208
"28315"	"PRDM15"	0.528802106349758	0.541459557927891	-0.0011
"28316"	"PRDM16"	0.576219996257085	0.564754873761509	-0.0181
"28317"	"PRDM2"	0.432737167925012	0.400397131818489	-0.0334
"28318"	"PRDM4"	0.442909185387462	0.462766034404889	0.0037
"28319"	"PRDM5"	0.548458020836398	0.524020844746318	-0.0274
"28320"	"PRDM6"	0.478968745403012	0.464546861734367	-0.0205
"28321"	"PRDM7"	0.484679215367967	0.486651578473694	-0.0089
"28322"	"PRDM8"	0.54146599476804	0.529196392339093	-0.0188
"28323"	"PRDM9"	0.494255407475866	0.47812522627292	-0.0217
"28324"	"PRDX1"	0.614926579601649	0.601954479149727	-0.019
"28325"	"PRDX2"	0.598639920128653	0.585692105201603	-0.019
"28326"	"PRDX3"	0.617951206497837	0.605540083795575	-0.0186
"28327"	"PRDX4"	0.596030887762507	0.583085554852445	-0.019
"28328"	"PRDX5"	0.60402014998738	0.595726864991098	-0.0157
"28329"	"PRDX6"	0.734117890820324	0.729666226521958	-0.0125
"28330"	"PREB"	0.497996225560129	0.482220231816391	-0.0214
"28331"	"PRELID1"	0.632916783959732	0.594281005574229	-0.0371
"28332"	"PRELID2"	0.43353341314175	0.449009794285577	5e-04
"28333"	"PRELP"	0.507926440237914	0.490140386363085	-0.0228
"28334"	"PREP"	0.546246650484654	0.587247924598634	0.019
"28335"	"PREPL"	0.451756548559428	0.472708415657811	0.0045
"28336"	"PREX1"	0.625536975922278	0.613139959595106	-0.0185
"28337"	"PREX2"	0.421680571643547	0.422557586849254	-0.0099
"28338"	"PRF1"	0.601472330779744	0.598986591997705	-0.0116
"28339"	"PRG2"	0.432497136607588	0.451028981427415	0.0027
"28340"	"PRG3"	0.440999035958255	0.471405894151091	0.0111
"28341"	"PRG4"	0.458518402545808	0.413918424484365	-0.042
"28342"	"PRH1"	0.494987039325709	0.512937195695868	0.0025
"28343"	"PRH2"	0.442913657512111	0.441886450793498	-0.0112
"28344"	"PRICKLE1"	0.689099396391916	0.675134736040172	-0.0194
"28345"	"PRICKLE2"	0.482809983431316	0.399791025282022	-0.0691
"28346"	"PRICKLE2-AS1"	0.243262744111104	0.222346451919755	-0.026
"28347"	"PRICKLE2-AS2"	0.24439577450905	0.223583041853024	-0.0259
"28348"	"PRICKLE2-AS3"	0.244389939053605	0.223522657769312	-0.026
"28349"	"PRICKLE3"	0.490775484661693	0.465641374496936	-0.0281
"28350"	"PRICKLE4"	0.436486137983436	0.467199209544466	0.0113
"28351"	"PRIM1"	0.747217683838331	0.73883842218957	-0.0152
"28352"	"PRIM2"	0.708171656220113	0.699717744276099	-0.0154
"28353"	"PRIMA1"	0.41529011007157	0.478114113452196	0.034
"28354"	"PRINS"	0.445104546017149	0.471176914911736	0.0081
"28355"	"PRKAA1"	0.707115731010274	0.697750238086727	-0.0161
"28356"	"PRKAA2"	0.559326124885793	0.5442278901297	-0.0207
"28357"	"PRKAB1"	0.697259360344811	0.68582118358334	-0.0176
"28358"	"PRKAB2"	0.550837513299658	0.535935148604727	-0.0206
"28359"	"PRKACA"	0.646989177630576	0.635783172456056	-0.0176
"28360"	"PRKACB"	0.706966536726758	0.696390377342908	-0.0169
"28361"	"PRKACG"	0.521289531258985	0.507469886872116	-0.0199
"28362"	"PRKAG1"	0.699652198451492	0.686571009000395	-0.0187
"28363"	"PRKAG2"	0.536293799608017	0.520575608869586	-0.0212
"28364"	"PRKAG3"	0.533269296380866	0.51798198496502	-0.0209
"28365"	"PRKAR1A"	0.698290315906277	0.695440804456734	-0.0115
"28366"	"PRKAR1B"	0.500393975799448	0.48745148339763	-0.0194
"28367"	"PRKAR2A"	0.544225366565584	0.528088858851165	-0.0215
"28368"	"PRKAR2B"	0.753669891202474	0.744562606066283	-0.0157
"28369"	"PRKCA"	0.622642012636144	0.610259758157693	-0.0185
"28370"	"PRKCB"	0.768784947906676	0.761155288940795	-0.0146
"28371"	"PRKCD"	0.745954870188521	0.737248954885165	-0.0155
"28372"	"PRKCE"	0.64019564693335	0.628040654584468	-0.0183
"28373"	"PRKCG"	0.620221857325118	0.607855285538466	-0.0185
"28374"	"PRKCH"	0.561030582920777	0.547440719179328	-0.0196
"28375"	"PRKCI"	0.643394538714001	0.631658554575341	-0.018
"28376"	"PRKCQ"	0.643412598650078	0.630949723296931	-0.0185
"28377"	"PRKCSH"	0.601280662574675	0.588321005755223	-0.019
"28378"	"PRKCZ"	0.668419710875708	0.657192836001652	-0.0175
"28379"	"PRKD1"	0.583549180213102	0.570051281828616	-0.0195
"28380"	"PRKD2"	0.701538975630538	0.691288163138147	-0.0167
"28381"	"PRKD3"	0.56540359205774	0.568144139519701	-0.008
"28382"	"PRKDC"	0.766353862630323	0.757971461018704	-0.0152
"28383"	"PRKG1"	0.506648198965985	0.457202112273238	-0.0452
"28384"	"PRKG2"	0.449648825946343	0.426484690621181	-0.0268
"28385"	"PRKN"	0.645682391768011	0.635895628840291	-0.0166
"28386"	"PRKRA"	0.597254627933269	0.651377821725654	0.0285
"28387"	"PRKRIP1"	0.550643255786429	0.473853911130699	-0.0645
"28388"	"PRKRIRP5"	0.243851549481826	0.222692514135333	-0.0262
"28389"	"PRKX"	0.501438354428208	0.474468711523185	-0.0293
"28390"	"PRKX-AS1"	0.41132680143348	0.390191899849038	-0.0255
"28391"	"PRKXP1"	0.270428796136854	0.244501958534288	-0.0294
"28392"	"PRKY"	0.444298327362991	0.465144828636108	0.0044
"28393"	"PRL"	0.558010365843267	0.520747301267049	-0.0364
"28394"	"PRLH"	0.522214236060118	0.501018257488754	-0.0252
"28395"	"PRLHR"	0.401472281595395	0.357874149632978	-0.0415
"28396"	"PRLR"	0.564878773613727	0.594656997272596	0.0111
"28397"	"PRM1"	0.366363713272086	0.455676016985403	0.0526
"28398"	"PRM2"	0.420798251104611	0.467803149804561	0.0228
"28399"	"PRM3"	0.41896541988539	0.457193423987144	0.0166
"28400"	"PRMT1"	0.688866418533721	0.677620352002019	-0.0175
"28401"	"PRMT2"	0.518893442136382	0.509903813954571	-0.0165
"28402"	"PRMT3"	0.595873602739608	0.59028336507572	-0.0138
"28403"	"PRMT5"	0.655593614560709	0.638703699287352	-0.0216
"28404"	"PRMT6"	0.570531878639189	0.559719651207288	-0.0176
"28405"	"PRMT7"	0.479549611026427	0.472524641779837	-0.0153
"28406"	"PRMT8"	0.556997825368219	0.530169377021664	-0.029
"28407"	"PRMT9"	0.477883266198501	0.470898037155023	-0.0152
"28408"	"PRND"	0.541396971881374	0.513648430649037	-0.0297
"28409"	"PRNP"	0.73697655963028	0.712689708468905	-0.0265
"28410"	"PRNT"	0.382861132371566	0.456900377027269	0.0418
"28411"	"PROC"	0.571457770325709	0.567965852954311	-0.0124
"28412"	"PROCA1"	0.412030351075275	0.386011857662835	-0.029
"28413"	"PROCR"	0.660262529827028	0.67125223762952	-0.0018
"28414"	"PRODH"	0.552632011099972	0.581897873295474	0.0107
"28415"	"PRODH2"	0.574162917197466	0.564429051634209	-0.0168
"28416"	"PROK1"	0.507507415763724	0.502452517344965	-0.0138
"28417"	"PROK2"	0.557021722200733	0.534306444293618	-0.0261
"28418"	"PROKR1"	0.493607818591767	0.408451104158903	-0.0706
"28419"	"PROKR2"	0.426894431705948	0.417592627584281	-0.0171
"28420"	"PROM1"	0.589761218409488	0.527557014829035	-0.054
"28421"	"PROM2"	0.475122765579263	0.452804465461697	-0.0261
"28422"	"PROP1"	0.495261881163707	0.481376018750944	-0.0201
"28423"	"PRORP"	0.408398683099029	0.407407163248465	-0.0113
"28424"	"PROS1"	0.659988448255955	0.62625240804612	-0.0335
"28425"	"PROSER2-AS1"	0.287704350020361	0.270706590988424	-0.0231
"28426"	"PROX1"	0.461439697962148	0.489937935178258	0.0099
"28427"	"PROX2"	0.530643123807334	0.457600141531328	-0.0619
"28428"	"PROZ"	0.477860298169898	0.473130242052733	-0.0136
"28429"	"PRPF18"	0.57384640706296	0.525155878313942	-0.0445
"28430"	"PRPF19"	0.857755460144999	0.849824405145806	-0.0145
"28431"	"PRPF3"	0.823644565824794	0.815227458476801	-0.015
"28432"	"PRPF31"	0.815908007270608	0.806481791854637	-0.0157
"28433"	"PRPF38A"	0.804611799528693	0.796504008101367	-0.0148
"28434"	"PRPF38B"	0.590097757705216	0.564658397716069	-0.0279
"28435"	"PRPF39"	0.489921966168311	0.492190734511758	-0.0086
"28436"	"PRPF4"	0.809121643031111	0.798067914035206	-0.0169
"28437"	"PRPF40A"	0.819205256337983	0.809405904426119	-0.016
"28438"	"PRPF40B"	0.56431282516951	0.56801572005157	-0.0073
"28439"	"PRPF4B"	0.692876922010143	0.682981727167689	-0.0165
"28440"	"PRPF6"	0.821124580897613	0.812765051726286	-0.0149
"28441"	"PRPF8"	0.831064663351304	0.821236632630427	-0.0159
"28442"	"PRPH"	0.43561287603446	0.460007975531838	0.0068
"28443"	"PRPH2"	0.47993324508964	0.431998029342953	-0.0443
"28444"	"PRPS1"	0.6277309825461	0.598404268029274	-0.0305
"28445"	"PRPS1L1"	0.591539419333716	0.577453251529371	-0.0199
"28446"	"PRPS2"	0.627089615270572	0.590228262003894	-0.0359
"28447"	"PRPSAP1"	0.583698062843047	0.611026969353403	0.0095
"28448"	"PRPSAP2"	0.565851298937082	0.598737449608444	0.0134
"28449"	"PRR11"	0.565091641962809	0.573362255112179	-0.0041
"28450"	"PRR12"	0.482333034900694	0.442392346914265	-0.0386
"28451"	"PRR13"	0.468048523538174	0.423404043183511	-0.042
"28452"	"PRR14"	0.50463913322654	0.376126807134354	-0.1013
"28453"	"PRR15"	0.432116836226531	0.416841043292268	-0.0213
"28454"	"PRR15L"	0.475514596011573	0.509484481550646	0.0138
"28455"	"PRR16"	0.432201900450703	0.393702284493346	-0.0378
"28456"	"PRR18"	0.398383687859619	0.413665973628712	2e-04
"28457"	"PRR19"	0.359307227577629	0.458140560423466	0.0593
"28458"	"PRR20A"	0.34192827175206	0.369340224220905	0.0086
"28459"	"PRR20B"	0.414615009108343	0.471072950886121	0.0295
"28460"	"PRR20C"	0.34192827175206	0.369340224220905	0.0086
"28461"	"PRR20D"	0.34192827175206	0.369340224220905	0.0086
"28462"	"PRR20E"	0.34192827175206	0.369340224220905	0.0086
"28463"	"PRR20FP"	0.34192827175206	0.369340224220905	0.0086
"28464"	"PRR21"	0.414648420854323	0.458805627743054	0.0208
"28465"	"PRR22"	0.45178198806867	0.491249257760194	0.0176
"28466"	"PRR23B"	0.39785613259556	0.423899094993717	0.0079
"28467"	"PRR25"	0.412850063752838	0.365371070956698	-0.0442
"28468"	"PRR3"	0.425176358705383	0.337655741373125	-0.0725
"28469"	"PRR4"	0.479365099994341	0.484092710352148	-0.0069
"28470"	"PRR5"	0.582777210534996	0.55730382432683	-0.028
"28471"	"PRR5-ARHGAP8"	0.370224614236902	0.462720823435115	0.0549
"28472"	"PRR5L"	0.549929535551065	0.520999406703124	-0.0305
"28473"	"PRR7"	0.476788977427509	0.428903107318501	-0.0442
"28474"	"PRR9"	0.275669919585577	0.26999579925704	-0.0151
"28475"	"PRRC1"	0.425387548819794	0.442111963739063	0.0014
"28476"	"PRRC2A"	0.261836290056484	0.241859470422968	-0.0253
"28477"	"PRRC2B"	0.286334883881319	0.267014520727495	-0.0247
"28478"	"PRRC2C"	0.498954258074126	0.483980092146109	-0.0208
"28479"	"PRRG1"	0.529938060278417	0.47177271381216	-0.0513
"28480"	"PRRG2"	0.413629544354645	0.453237353379863	0.0175
"28481"	"PRRG3"	0.408178056220006	0.434904216713928	0.0084
"28482"	"PRRG4"	0.419737414153435	0.489120051705054	0.0387
"28483"	"PRRT1"	0.497616473312824	0.40882996331396	-0.0732
"28484"	"PRRT2"	0.633889638649429	0.61270441384398	-0.0247
"28485"	"PRRT3"	0.499633365177932	0.451936135208895	-0.044
"28486"	"PRRT4"	0.470796675140587	0.444871727201586	-0.0287
"28487"	"PRRX1"	0.46551679879866	0.46626522773073	-0.0098
"28488"	"PRRX2"	0.498351425201524	0.476827083884244	-0.0255
"28489"	"PRSS1"	0.564624811774519	0.472509673526064	-0.0753
"28490"	"PRSS12"	0.421711829520207	0.369057198748718	-0.0478
"28491"	"PRSS16"	0.45362120472588	0.461427017456331	-0.0048
"28492"	"PRSS2"	0.24964441797621	0.23244574922339	-0.0233
"28493"	"PRSS21"	0.483349778065019	0.50179687976868	0.0028
"28494"	"PRSS22"	0.463685083264051	0.412519370553425	-0.0466
"28495"	"PRSS23"	0.529702121056658	0.476940173760244	-0.0475
"28496"	"PRSS27"	0.525323147141875	0.491494182280687	-0.0341
"28497"	"PRSS29P"	0.343951472958051	0.346698688318919	-0.0088
"28498"	"PRSS3"	0.425602132251529	0.417335839561123	-0.0163
"28499"	"PRSS30P"	0.43607490634267	0.456028639952866	0.0037
"28500"	"PRSS33"	0.477615626246589	0.431133303804685	-0.0432
"28501"	"PRSS35"	0.493350677501265	0.450314183072351	-0.0407
"28502"	"PRSS36"	0.451810517935486	0.458080043174772	-0.0059
"28503"	"PRSS37"	0.485204230009926	0.393588008290561	-0.0752
"28504"	"PRSS38"	0.453818218954893	0.363364502932554	-0.0745
"28505"	"PRSS45"	0.376892904254774	0.354207401829524	-0.0268
"28506"	"PRSS46"	0.376892904254774	0.354207401829524	-0.0268
"28507"	"PRSS48"	0.498931146094287	0.434673194342553	-0.0558
"28508"	"PRSS50"	0.562519279217548	0.528355633937071	-0.0342
"28509"	"PRSS51"	0.299854000324353	0.337466006323332	0.0157
"28510"	"PRSS53"	0.472808592367174	0.339075861929003	-0.1051
"28511"	"PRSS54"	0.515528709515761	0.500423321081802	-0.0209
"28512"	"PRSS55"	0.418181589900676	0.43068560366757	-0.0017
"28513"	"PRSS58"	0.311356261600553	0.265635970744503	-0.0433
"28514"	"PRSS8"	0.540932330783722	0.539035818626204	-0.0114
"28515"	"PRTFDC1"	0.612021764928949	0.614674978062572	-0.0079
"28516"	"PRTG"	0.465196033085606	0.399788619272385	-0.0567
"28517"	"PRTN3"	0.595537195058	0.610711870048761	9e-04
"28518"	"PRUNE1"	0.570985384676127	0.5761016793298	-0.0063
"28519"	"PRUNE2"	0.63779188301087	0.642479491491943	-0.0064
"28520"	"PRX"	0.496053472131555	0.43630349606561	-0.0526
"28521"	"PSAP"	0.693954866364313	0.67792558930339	-0.0209
"28522"	"PSAPL1"	0.384922751606571	0.447801573013242	0.0339
"28523"	"PSAT1"	0.503636112084655	0.579663467460558	0.0437
"28524"	"PSCA"	0.465177464546763	0.32378915026133	-0.1106
"28525"	"PSCD3"	0.337542564680314	0.318799947508617	-0.0241
"28526"	"PSD"	0.529456907983802	0.516436121912321	-0.0193
"28527"	"PSD2"	0.473914269722187	0.439280134253358	-0.0349
"28528"	"PSD3"	0.494524217925149	0.440669669643477	-0.0484
"28529"	"PSD4"	0.400397552983962	0.422726857251914	0.0052
"28530"	"PSEN1"	0.56521385216967	0.552347740427115	-0.0191
"28531"	"PSEN2"	0.43121674333233	0.456968730622482	0.0078
"28532"	"PSENEN"	0.491203187163425	0.515964914831098	0.0073
"28533"	"PSG1"	0.590048544379928	0.622725900113201	0.0133
"28534"	"PSG11"	0.528172895233917	0.570229166481783	0.0197
"28535"	"PSG2"	0.428061154754655	0.461918710827436	0.0135
"28536"	"PSG3"	0.389416056353072	0.476890364792163	0.0514
"28537"	"PSG4"	0.451316321725272	0.453570441260668	-0.0088
"28538"	"PSG5"	0.403836762924767	0.392480884228965	-0.0186
"28539"	"PSG6"	0.41841986270354	0.474168199029167	0.029
"28540"	"PSG7"	0.402786769380494	0.468044832403592	0.0357
"28541"	"PSG8"	0.447630817211654	0.437260149592746	-0.0178
"28542"	"PSG9"	0.44220139385856	0.449760423265441	-0.0051
"28543"	"PSIP1"	0.592894008586759	0.582426238364764	-0.0173
"28544"	"PSKH1"	0.512524940894505	0.489776246054237	-0.0263
"28545"	"PSKH2"	0.495564939355942	0.441699743505484	-0.0484
"28546"	"PSMA1"	0.683742810397102	0.671409964766247	-0.0183
"28547"	"PSMA2"	0.693219003846641	0.678437249125865	-0.02
"28548"	"PSMA3"	0.75084106035284	0.749024716070249	-0.0106
"28549"	"PSMA4"	0.671998973278679	0.673326956219772	-0.0086
"28550"	"PSMA5"	0.675856316264929	0.674586958869119	-0.0105
"28551"	"PSMA6"	0.633287629569575	0.628654946575354	-0.013
"28552"	"PSMA7"	0.657605439512714	0.654473501151288	-0.0118
"28553"	"PSMA8"	0.568195313440865	0.596655083727491	0.0102
"28554"	"PSMB1"	0.671180454662638	0.669594742734964	-0.0107
"28555"	"PSMB10"	0.63921266067326	0.629277105565166	-0.0167
"28556"	"PSMB11"	0.58697223730224	0.560071797908688	-0.029
"28557"	"PSMB2"	0.679790675749032	0.662951432424429	-0.0215
"28558"	"PSMB3"	0.652686284652538	0.65631798254765	-0.0071
"28559"	"PSMB4"	0.668709608882047	0.674258636460537	-0.0056
"28560"	"PSMB5"	0.629563037974339	0.606935780175355	-0.0258
"28561"	"PSMB6"	0.608599589393367	0.612768850434143	-0.0068
"28562"	"PSMB7"	0.631121605349034	0.626892363152351	-0.0127
"28563"	"PSMB8"	0.640921006537208	0.615876588370885	-0.0274
"28564"	"PSMB9"	0.659734008620538	0.674128505928908	6e-04
"28565"	"PSMC1"	0.733940152744999	0.717575420221777	-0.0209
"28566"	"PSMC1P1"	0.287431475053708	0.266503491778873	-0.0258
"28567"	"PSMC1P11"	0.24071278601024	0.218491531003306	-0.0269
"28568"	"PSMC2"	0.739477453501096	0.734112724338597	-0.0131
"28569"	"PSMC3"	0.757977125350676	0.749268226401811	-0.0154
"28570"	"PSMC3IP"	0.508591646104177	0.484424123839021	-0.0273
"28571"	"PSMC4"	0.756179839806408	0.746696439812468	-0.016
"28572"	"PSMC5"	0.745944307868456	0.737293014814121	-0.0154
"28573"	"PSMC6"	0.749427044399038	0.731512712300796	-0.022
"28574"	"PSMD1"	0.689566377285268	0.684012491944187	-0.0134
"28575"	"PSMD10"	0.633490593045681	0.623244874946426	-0.017
"28576"	"PSMD11"	0.665821415034082	0.66576478516379	-0.0096
"28577"	"PSMD12"	0.647687131131181	0.644556933142073	-0.0119
"28578"	"PSMD13"	0.629976480972614	0.627395569096432	-0.0116
"28579"	"PSMD14"	0.680734894678055	0.698367655143324	0.003
"28580"	"PSMD2"	0.723732692796038	0.717151631302339	-0.014
"28581"	"PSMD3"	0.651124893014769	0.649978162237723	-0.0105
"28582"	"PSMD4"	0.685123639295139	0.674602400851833	-0.017
"28583"	"PSMD5"	0.610122099964677	0.61757413823122	-0.0045
"28584"	"PSMD6"	0.672139038073936	0.649751919133526	-0.0254
"28585"	"PSMD6-AS2"	0.248796592260845	0.229796393428929	-0.0246
"28586"	"PSMD7"	0.642936839094039	0.631030014378859	-0.0181
"28587"	"PSMD8"	0.631989538510621	0.653484124905531	0.0055
"28588"	"PSMD9"	0.59731203754778	0.584338998344668	-0.019
"28589"	"PSME1"	0.646487840147501	0.63394612404722	-0.0186
"28590"	"PSME2"	0.626791680389049	0.593777531076397	-0.0331
"28591"	"PSME3"	0.672520319475259	0.638906894796234	-0.0334
"28592"	"PSME4"	0.613332132095901	0.591190648280313	-0.0255
"28593"	"PSMF1"	0.614452398855216	0.587197438310969	-0.0291
"28594"	"PSMG1"	0.56381587202748	0.577566341939815	-2e-04
"28595"	"PSMG2"	0.585298038191744	0.597875450137807	-0.001
"28596"	"PSMG3"	0.483779339294099	0.442328863905366	-0.0397
"28597"	"PSMG4"	0.486720795781075	0.491514878505955	-0.0069
"28598"	"PSORS1C1"	0.478962853854445	0.457801073556932	-0.0253
"28599"	"PSORS1C2"	0.39244846236633	0.41566181589112	0.0058
"28600"	"PSPC1"	0.518449203037788	0.504197016364484	-0.0202
"28601"	"PSPH"	0.602887817436402	0.640113982667862	0.0166
"28602"	"PSPN"	0.569901218555378	0.549005478631847	-0.0248
"28603"	"PSRC1"	0.518592914567396	0.475823002340004	-0.0405
"28604"	"PSTK"	0.393617185751223	0.421733523512447	0.0093
"28605"	"PSTPIP1"	0.601776979024926	0.599393877000848	-0.0115
"28606"	"PSTPIP2"	0.449087817250465	0.509197644355251	0.0322
"28607"	"PTAFR"	0.602705030747359	0.586237129741139	-0.0215
"28608"	"PTAR1"	0.404263361018918	0.404190342945766	-0.0106
"28609"	"PTBP1"	0.846421041317207	0.839605805889082	-0.0137
"28610"	"PTBP2"	0.588673462639497	0.616036795846296	0.0095
"28611"	"PTBP3"	0.528224998660412	0.515781663324303	-0.0189
"28612"	"PTCD1"	0.444125032457173	0.446673543428219	-0.0086
"28613"	"PTCD2"	0.487222263223851	0.489877691823869	-0.0084
"28614"	"PTCD3"	0.601294683418558	0.572628333707667	-0.0302
"28615"	"PTCH1"	0.542809647290903	0.521589512829863	-0.0251
"28616"	"PTCH2"	0.510740678487186	0.487436773313376	-0.0267
"28617"	"PTCHD1"	0.546629371984251	0.523410011146205	-0.0265
"28618"	"PTCHD3"	0.416767808676601	0.36890778627796	-0.0445
"28619"	"PTCHD3P3"	0.28934860168483	0.2686792452298	-0.0257
"28620"	"PTCRA"	0.689037616071441	0.668371011343014	-0.0242
"28621"	"PTCSC3"	0.250564897699474	0.228995843895328	-0.0264
"28622"	"PTDSS1"	0.634294537052298	0.647042974601942	-7e-04
"28623"	"PTDSS2"	0.614950004725513	0.655681098199178	0.0191
"28624"	"PTEN"	0.829537271214994	0.823033842840082	-0.0136
"28625"	"PTENP1"	0.360058348404797	0.395212402080412	0.0142
"28626"	"PTER"	0.50511198126822	0.46042605521672	-0.0419
"28627"	"PTF1A"	0.514877270194486	0.479202112441015	-0.0354
"28628"	"PTGDR"	0.432229105044389	0.443766671788011	-0.0023
"28629"	"PTGDR2"	0.382787405881547	0.365128454526451	-0.0232
"28630"	"PTGDS"	0.591400359565713	0.628538687598691	0.0165
"28631"	"PTGER1"	0.49372466421183	0.488843961315996	-0.0137
"28632"	"PTGER2"	0.418761430379717	0.4135243490436	-0.0142
"28633"	"PTGER3"	0.527346466822133	0.52683833133023	-0.0105
"28634"	"PTGER4"	0.517775681466411	0.500299599145137	-0.0225
"28635"	"PTGES"	0.607226504718588	0.596851062866658	-0.0172
"28636"	"PTGES2"	0.535113193985677	0.524792602111109	-0.0174
"28637"	"PTGES3"	0.764051318989177	0.747470047484666	-0.021
"28638"	"PTGES3P4"	0.254927020321823	0.240103817348571	-0.0216
"28639"	"PTGFR"	0.516572650361026	0.499765974510097	-0.0221
"28640"	"PTGFRN"	0.467645146556726	0.421895401446856	-0.0428
"28641"	"PTGIR"	0.488468780421387	0.413669313322665	-0.0633
"28642"	"PTGIS"	0.502542965182548	0.551791644478271	0.0247
"28643"	"PTGR1"	0.59470159072427	0.581343764689271	-0.0193
"28644"	"PTGR2"	0.568756605208591	0.540245498028322	-0.0302
"28645"	"PTGR3"	0.50179012045998	0.491058545370211	-0.0178
"28646"	"PTGS1"	0.725801686420824	0.718008482126456	-0.0149
"28647"	"PTGS2"	0.734945820305869	0.726611842791584	-0.0152
"28648"	"PTH"	0.523131640533413	0.512509472648219	-0.0177
"28649"	"PTH1R"	0.488414639811079	0.488158089897831	-0.0104
"28650"	"PTH2"	0.554827306159106	0.513793802189095	-0.0391
"28651"	"PTH2R"	0.516007519496453	0.43436904025912	-0.068
"28652"	"PTHLH"	0.490862565657192	0.436183729354755	-0.049
"28653"	"PTK2"	0.66235404987284	0.649373927858273	-0.0188
"28654"	"PTK2B"	0.701671947769936	0.692524953169579	-0.0159
"28655"	"PTK6"	0.569468763205575	0.608495701005804	0.0177
"28656"	"PTK7"	0.510322321959017	0.413891771811835	-0.0785
"28657"	"PTMA"	0.62158450926856	0.620738526649612	-0.0104
"28658"	"PTMAP6"	0.272293132556061	0.251057406320517	-0.0261
"28659"	"PTMS"	0.651404256244722	0.644699136645107	-0.0144
"28660"	"PTN"	0.500877375506898	0.480016262610741	-0.025
"28661"	"PTOV1"	0.574963151452558	0.533685402377786	-0.0392
"28662"	"PTP4A1"	0.548689941333787	0.527357150120248	-0.0252
"28663"	"PTP4A2"	0.544869360731168	0.572306400404509	0.0094
"28664"	"PTP4A3"	0.538641160349323	0.583254470968288	0.0216
"28665"	"PTPA"	0.390565925404555	0.373686684007481	-0.0226
"28666"	"PTPDC1"	0.57508733299837	0.553951625964867	-0.0249
"28667"	"PTPLAD1"	0.268972582207957	0.249563401438302	-0.0248
"28668"	"PTPMT1"	0.619019273905102	0.591148603880199	-0.0295
"28669"	"PTPN1"	0.660236671721989	0.652100185152375	-0.0154
"28670"	"PTPN11"	0.813002974888637	0.804409012406863	-0.0151
"28671"	"PTPN12"	0.627513857133437	0.62963840031306	-0.0082
"28672"	"PTPN13"	0.575033360816689	0.555801739889786	-0.0236
"28673"	"PTPN14"	0.530678169513294	0.513964375090332	-0.0219
"28674"	"PTPN18"	0.585625240761579	0.619321252684419	0.014
"28675"	"PTPN2"	0.548061686537354	0.51451074231575	-0.0338
"28676"	"PTPN21"	0.586235096752942	0.587981787518877	-0.0087
"28677"	"PTPN22"	0.537253283243711	0.529255211747147	-0.0157
"28678"	"PTPN23"	0.510902587094848	0.56967552528558	0.0315
"28679"	"PTPN3"	0.498042595788894	0.474925055756551	-0.0266
"28680"	"PTPN4"	0.470204669074889	0.510284104221733	0.0181
"28681"	"PTPN5"	0.561064947454215	0.504371991123427	-0.0502
"28682"	"PTPN6"	0.790467805742413	0.779159473492238	-0.0171
"28683"	"PTPN7"	0.520191583179993	0.552883126360993	0.013
"28684"	"PTPN9"	0.579894873068401	0.535378452232385	-0.0415
"28685"	"PTPRA"	0.479086255114239	0.444789500436501	-0.0346
"28686"	"PTPRB"	0.482428141400409	0.440381908122412	-0.0401
"28687"	"PTPRC"	0.70758535587829	0.70024789183225	-0.0146
"28688"	"PTPRCAP"	0.596735668763821	0.610380433273085	-2e-04
"28689"	"PTPRD"	0.53983130088569	0.430354854923876	-0.0877
"28690"	"PTPRE"	0.428640368339635	0.390088586641944	-0.0378
"28691"	"PTPRF"	0.532986306664896	0.549318775473982	0.0015
