""	"x"
"2085"	"RP11-158K1.3"
"2086"	"FAM49B"
"2087"	"MIR151A"
"2088"	"RP11-10J21.3"
"2089"	"RP11-10J21.4"
"2090"	"SLC45A4"
"2091"	"SNORD5"
"2092"	"LYNX1"
"2093"	"LY6H"
"2094"	"RNU6-694P"
"2095"	"PPAPDC2"
"2096"	"KDM4C"
"2097"	"RNU7-185P"
"2098"	"SNORD27"
"2099"	"LURAP1L"
"2100"	"MPDZ"
"2101"	"RP11-272P10.2"
"2102"	"RP11-183I6.2"
"2103"	"PLIN2"
"2104"	"AL512635.1"
"2105"	"IFNA1"
"2106"	"RNU4ATAC15P"
"2107"	"DNAJB5"
"2108"	"C9orf131"
"2109"	"FLJ00273"
"2110"	"FRMPD1"
"2111"	"RNU6-765P"
"2112"	"SMC5-AS1"
"2113"	"SMC5"
"2114"	"KLF9"
"2115"	"IDNK"
"2116"	"KIF27"
"2117"	"RP11-380F14.2"
"2118"	"SLC28A3"
"2119"	"NTRK2"
"2120"	"MIR3153"
"2121"	"SECISBP2"
"2122"	"DIRAS2"
"2123"	"SUSD3"
"2124"	"FBP2"
"2125"	"AL162389.1"
"2126"	"ACTL7A"
"2127"	"LPAR1"
"2128"	"PTBP3"
"2129"	"INIP"
"2130"	"ALAD"
"2131"	"RGS3"
"2132"	"AMBP"
"2133"	"ATP6V1G1"
"2134"	"AL353141.1"
"2135"	"PAPPA"
"2136"	"ASTN2"
"2137"	"GSN-AS1"
"2138"	"GSN"
"2139"	"RP11-477J21.6"
"2140"	"RP11-162D16.2"
"2141"	"OR1B1"
"2142"	"STRBP"
"2143"	"CRB2"
"2144"	"RP11-230L22.4"
"2145"	"LHX2"
"2146"	"RP11-85O21.2"
"2147"	"RP11-85O21.4"
"2148"	"ARPC5L"
"2149"	"RPL35"
"2150"	"WDR38"
"2151"	"STXBP1"
"2152"	"C9orf16"
"2153"	"CIZ1"
"2154"	"LCN2"
"2155"	"GOLGA2"
"2156"	"SWI5"
"2157"	"RP11-409K20.6"
"2158"	"AL354898.1"
"2159"	"HMCN2"
"2160"	"RN7SL665P"
"2161"	"ASS1"
"2162"	"FUBP3"
"2163"	"EIF4A1P3"
"2164"	"SNORA67"
"2165"	"MED27"
"2166"	"NTNG2"
"2167"	"DDX31"
"2168"	"GTF3C4"
