""	"x"
"2082"	"KLHL9"
"2083"	"MIR31"
"2084"	"MTAP"
"2085"	"RP11-145E5.5"
"2086"	"CDKN2A"
"2087"	"CDKN2B-AS1"
"2088"	"CDKN2B"
"2089"	"RP11-149I2.4"
"2090"	"IFT74"
"2091"	"PLAA"
"2092"	"RP11-337A23.3"
"2093"	"IFNK"
"2094"	"MOB3B"
"2095"	"C9orf72"
"2096"	"AL353671.1"
"2097"	"AL353671.2"
"2098"	"DDX58"
"2099"	"TOPORS-AS1"
"2100"	"TOPORS"
"2101"	"APTX"
"2102"	"DNAJA1"
"2103"	"RP11-176F3.7"
"2104"	"SNORD121B"
"2105"	"UBAP2"
"2106"	"SNORD121A"
"2107"	"RNU7-36P"
"2108"	"RNU2-50P"
"2109"	"CREB3"
"2110"	"GBA2"
"2111"	"TLN1"
"2112"	"MSMP"
"2113"	"RGP1"
"2114"	"RP11-112J3.15"
"2115"	"CLTA"
"2116"	"AL158155.1"
"2117"	"GRHPR"
"2118"	"RP11-613M10.9"
"2119"	"SHB"
"2120"	"ALDH1B1"
"2121"	"IGFBPL1"
"2122"	"RFK"
"2123"	"RPSAP9"
"2124"	"KIF27"
"2125"	"HNRNPK"
"2126"	"RMI1"
"2127"	"CENPP"
"2128"	"NOL8"
"2129"	"IPPK"
"2130"	"FBP1"
"2131"	"C9orf3"
"2132"	"MIR2278"
"2133"	"TBC1D2"
"2134"	"NIPSNAP3A"
"2135"	"ABCA1"
"2136"	"RP11-217B7.2"
"2137"	"RGS3"
"2138"	"RP11-168K11.2"
"2139"	"AKNA"
"2140"	"RP11-9M16.2"
"2141"	"PAPPA"
"2142"	"RNU6-1082P"
"2143"	"TLR4"
"2144"	"RNU7-171P"
"2145"	"RP11-216B9.6"
