TF	nes_1	pval_1	nes_2	pval_2	nes_3	pval_3	combine_nes	fisher_pval
SALL4	1.0728829883027	0.283323619683079	1.0728829883027	0.283323619683079	1.0728829883027	0.283323619683079	1.0728829883027	0.282745517642214
MYPOP	1.07194881861712	0.283743021233723	1.07194881861712	0.283743021233723	1.07194881861712	0.283743021233723	1.07194881861712	0.28334504819683
HOXA1	1.07108648583024	0.284130544105993	1.07108648583024	0.284130544105993	1.07108648583024	0.284130544105993	1.07108648583024	0.283899170914074
NR3C2	-1.06975882653508	0.284727879687712	-1.06975882653508	0.284727879687712	-1.06975882653508	0.284727879687712	-1.06975882653508	0.284753610508611
VENTX	-1.06796102516043	0.285538093059362	-1.06796102516043	0.285538093059362	-1.06796102516043	0.285538093059362	-1.06796102516043	0.285913138165258
ZNF432	1.06681677175787	0.286054583498655	1.06681677175787	0.286054583498655	1.06681677175787	0.286054583498655	1.06681677175787	0.286652655303654
ZNF548	1.06615792413712	0.28635225879949	1.06615792413712	0.28635225879949	1.06615792413712	0.28635225879949	1.06615792413712	0.287078992395363
AKAP8	1.06405308953957	0.287304650089124	1.06405308953957	0.287304650089124	1.06405308953957	0.287304650089124	1.06405308953957	0.288443622810724
MGA	1.06312029873082	0.287727400215319	1.06312029873082	0.287727400215319	1.06312029873082	0.287727400215319	1.06312029873082	0.289049646944771
ZNF133	1.06131948206178	0.288544734900963	1.06131948206178	0.288544734900963	1.06131948206178	0.288544734900963	1.06131948206178	0.290221816309447
ZNF180	1.06051336828302	0.288911111483117	1.06051336828302	0.288911111483117	1.06051336828302	0.288911111483117	1.06051336828302	0.290747461416071
SOHLH2	1.06018644878766	0.289059784835373	1.06018644878766	0.289059784835373	1.06018644878766	0.289059784835373	1.06018644878766	0.290960801995709
ZNF524	1.05826873995587	0.289932940241053	1.05826873995587	0.289932940241053	1.05826873995587	0.289932940241053	1.05826873995587	0.292214175414746
NKX2-3	-1.05766581972781	0.290207823408779	-1.05766581972781	0.290207823408779	-1.05766581972781	0.290207823408779	-1.05766581972781	0.292608907957932
E2F6	1.05760560257165	0.290235287223132	1.05760560257165	0.290235287223132	1.05760560257165	0.290235287223132	1.05760560257165	0.292648349969999
ZNF121	1.05742638597462	0.290317034600002	1.05742638597462	0.290317034600002	1.05742638597462	0.290317034600002	1.05742638597462	0.292765755265704
ZNF394	-1.05723378906569	0.290404902507938	-1.05723378906569	0.290404902507938	-1.05723378906569	0.290404902507938	-1.05723378906569	0.292891957904298
ZNF486	-1.05348780982692	0.292117478332253	-1.05348780982692	0.292117478332253	-1.05348780982692	0.292117478332253	-1.05348780982692	0.295353137682102
ZFP3	-1.05282238639123	0.292422402892465	-1.05282238639123	0.292422402892465	-1.05282238639123	0.292422402892465	-1.05282238639123	0.295791637068131
ZNF462	1.05030427154614	0.293578241909713	1.05030427154614	0.293578241909713	1.05030427154614	0.293578241909713	1.05030427154614	0.297454573202699
ZNF534	1.05021585843105	0.293618880002178	1.05021585843105	0.293618880002178	1.05021585843105	0.293618880002178	1.05021585843105	0.297513062362926
MBD1	1.04993599211673	0.293747542279166	1.04993599211673	0.293747542279166	1.04993599211673	0.293747542279166	1.04993599211673	0.297698251850875
ZNF644	1.04777094917201	0.294744150108245	1.04777094917201	0.294744150108245	1.04777094917201	0.294744150108245	1.04777094917201	0.299133217512834
ZNF195	1.04613259963533	0.295499815959777	1.04613259963533	0.295499815959777	1.04613259963533	0.295499815959777	1.04613259963533	0.300221850603233
ZNF500	1.04543169518997	0.295823494241617	1.04543169518997	0.295823494241617	1.04543169518997	0.295823494241617	1.04543169518997	0.300688303894526
ZBTB3	1.04458821838554	0.296213327126738	1.04458821838554	0.296213327126738	1.04458821838554	0.296213327126738	1.04458821838554	0.30125021391852
GATA3	-1.04150028764039	0.29764341977368	-1.04150028764039	0.29764341977368	-1.04150028764039	0.29764341977368	-1.04150028764039	0.30331268922803
CSRNP2	-1.04086911336669	0.29793629828017	-1.04086911336669	0.29793629828017	-1.04086911336669	0.29793629828017	-1.04086911336669	0.30373529283241
ZNF423	1.03944017883501	0.298600065936598	1.03944017883501	0.298600065936598	1.03944017883501	0.298600065936598	1.03944017883501	0.304693331332567
ZNF296	-1.03865456771211	0.29896541777966	-1.03865456771211	0.29896541777966	-1.03865456771211	0.29896541777966	-1.03865456771211	0.305220813261887
EBF3	-1.03828547479418	0.299137169007094	-1.03828547479418	0.299137169007094	-1.03828547479418	0.299137169007094	-1.03828547479418	0.305468819853187
DR1	1.03804387411582	0.299249629498871	1.03804387411582	0.299249629498871	1.03804387411582	0.299249629498871	1.03804387411582	0.30563122460249
L3MBTL3	1.0369796987054	0.299745318548083	1.0369796987054	0.299745318548083	1.0369796987054	0.299745318548083	1.0369796987054	0.306347175825567
VEZF1	1.03226173449721	0.301949521771797	1.03226173449721	0.301949521771797	1.03226173449721	0.301949521771797	1.03226173449721	0.309533244226006
ZNF589	1.02647563523938	0.304667442492443	1.02647563523938	0.304667442492443	1.02647563523938	0.304667442492443	1.02647563523938	0.313467135390823
ETV7	-1.02619265572045	0.304800782495774	-1.02619265572045	0.304800782495774	-1.02619265572045	0.304800782495774	-1.02619265572045	0.313660275884711
NFE2	1.02588896067928	0.304943926739805	1.02588896067928	0.304943926739805	1.02588896067928	0.304943926739805	1.02588896067928	0.313867632525187
POU5F1	-1.02517545984745	0.305280405185984	-1.02517545984745	0.305280405185984	-1.02517545984745	0.305280405185984	-1.02517545984745	0.314355110730582
ZNF525	1.02326851564793	0.30618090563117	1.02326851564793	0.30618090563117	1.02326851564793	0.30618090563117	1.02326851564793	0.315660138451663
DLX4	1.02133649391846	0.307095041954491	1.02133649391846	0.307095041954491	1.02133649391846	0.307095041954491	1.02133649391846	0.31698553663239
ZNF410	1.01964748003424	0.307895678298656	1.01964748003424	0.307895678298656	1.01964748003424	0.307895678298656	1.01964748003424	0.318146868425298
PRDM2	1.01680917349936	0.309244217294032	1.01680917349936	0.309244217294032	1.01680917349936	0.309244217294032	1.01680917349936	0.320103967330593
KLF8	1.01519276334391	0.310013949510003	1.01519276334391	0.310013949510003	1.01519276334391	0.310013949510003	1.01519276334391	0.321221627523089
ZNF662	1.0142066046722	0.310484177748429	1.0142066046722	0.310484177748429	1.0142066046722	0.310484177748429	1.0142066046722	0.321904604377403
ZNF227	1.01312977821542	0.310998176366008	1.01312977821542	0.310998176366008	1.01312977821542	0.310998176366008	1.01312977821542	0.322651326519977
ZNF628	-1.01109865218577	0.311969215404494	-1.01109865218577	0.311969215404494	-1.01109865218577	0.311969215404494	-1.01109865218577	0.324062506623907
NFE2L3	1.00840944964822	0.313257938302963	1.00840944964822	0.313257938302963	1.00840944964822	0.313257938302963	1.00840944964822	0.325936324751091
NACC2	-1.00831137656433	0.313305003143684	-1.00831137656433	0.313305003143684	-1.00831137656433	0.313305003143684	-1.00831137656433	0.326004777954348
KLF12	1.00503474885818	0.314880117821409	1.00503474885818	0.314880117821409	1.00503474885818	0.314880117821409	1.00503474885818	0.328296507280612
CENPT	1.00460808591078	0.315085602188435	1.00460808591078	0.315085602188435	1.00460808591078	0.315085602188435	1.00460808591078	0.328595593776175
THRB	1.00269753106804	0.316006821508934	1.00269753106804	0.316006821508934	1.00269753106804	0.316006821508934	1.00269753106804	0.329936766433174
POU2F1	1.00107065418888	0.316792651294413	1.00107065418888	0.316792651294413	1.00107065418888	0.316792651294413	1.00107065418888	0.331081238119017
ZNF551	0.998231511396602	0.318167109575865	0.998231511396602	0.318167109575865	0.998231511396602	0.318167109575865	0.998231511396602	0.333083864420241
JUNB	0.994637211034762	0.319912742650625	0.994637211034762	0.319912742650625	0.994637211034762	0.319912742650625	0.994637211034762	0.335628880581991
EPAS1	-0.994062902909139	0.320192244437536	-0.994062902909139	0.320192244437536	-0.994062902909139	0.320192244437536	-0.994062902909139	0.336036535364268
FAM200B	0.993576764755208	0.320428960782355	0.993576764755208	0.320428960782355	0.993576764755208	0.320428960782355	0.993576764755208	0.336381821302052
ZNF138	0.993413835404658	0.320508321925414	0.993413835404658	0.320508321925414	0.993413835404658	0.320508321925414	0.993413835404658	0.336497588249379
KLF16	-0.991656791595652	0.321364975402776	-0.991656791595652	0.321364975402776	-0.991656791595652	0.321364975402776	-0.991656791595652	0.337747439185646
ZNF546	0.988653513936748	0.322832694075439	0.988653513936748	0.322832694075439	0.988653513936748	0.322832694075439	0.988653513936748	0.339889747623561
ZNF333	0.987714721515263	0.323292382587591	0.987714721515263	0.323292382587591	0.987714721515263	0.323292382587591	0.987714721515263	0.340560950510629
ZNF630	0.986988393855696	0.32364832833784	0.986988393855696	0.32364832833784	0.986988393855696	0.32364832833784	0.986988393855696	0.341080751032936
ZBTB37	0.98569484014511	0.324282882266167	0.98569484014511	0.324282882266167	0.98569484014511	0.324282882266167	0.98569484014511	0.342007573873697
ZBTB7B	0.980909207760656	0.326637516396032	0.980909207760656	0.326637516396032	0.980909207760656	0.326637516396032	0.980909207760656	0.345448478698919
ZNF704	0.971056253004918	0.331520266933346	0.971056253004918	0.331520266933346	0.971056253004918	0.331520266933346	0.971056253004918	0.352592026144644
ZFHX3	0.969965267390561	0.332063805072126	0.969965267390561	0.332063805072126	0.969965267390561	0.332063805072126	0.969965267390561	0.353387871424834
ZNF254	0.969723603971074	0.332184281662343	0.969723603971074	0.332184281662343	0.969723603971074	0.332184281662343	0.969723603971074	0.353564288981179
ZNF426	0.969242810569242	0.33242405581795	0.969242810569242	0.33242405581795	0.969242810569242	0.33242405581795	0.969242810569242	0.353915415223655
CREB5	-0.967545531348424	0.333271391380817	-0.967545531348424	0.333271391380817	-0.967545531348424	0.333271391380817	-0.967545531348424	0.35515644242981
CGGBP1	0.965769258998792	0.334159654176884	0.965769258998792	0.334159654176884	0.965769258998792	0.334159654176884	0.965769258998792	0.356457717108806
SP4	0.96492133917264	0.334584212317422	0.96492133917264	0.334584212317422	0.96492133917264	0.334584212317422	0.96492133917264	0.357079787977107
ZNF564	0.964113638956355	0.334988955448781	0.964113638956355	0.334988955448781	0.964113638956355	0.334988955448781	0.964113638956355	0.357672889205572
PRDM16	0.962829307860478	0.33563319028763	0.962829307860478	0.33563319028763	0.962829307860478	0.33563319028763	0.962829307860478	0.358617062309772
DZIP1	-0.962571664161801	0.335762523246011	-0.962571664161801	0.335762523246011	-0.962571664161801	0.335762523246011	-0.962571664161801	0.358806627643698
ZBED3	0.958411116771984	0.337855491730173	0.958411116771984	0.337855491730173	0.958411116771984	0.337855491730173	0.958411116771984	0.361875155868887
STAT4	0.957848268989096	0.338139275227986	0.957848268989096	0.338139275227986	0.957848268989096	0.338139275227986	0.957848268989096	0.362291331792253
PRDM1	0.954558054725807	0.339801237596046	0.954558054725807	0.339801237596046	0.954558054725807	0.339801237596046	0.954558054725807	0.364729179501259
MYBL1	0.954468558251034	0.339846517352612	0.954468558251034	0.339846517352612	0.954468558251034	0.339846517352612	0.954468558251034	0.364795610583823
ZBTB40	0.954388199302334	0.339887177374223	0.954388199302334	0.339887177374223	0.954388199302334	0.339887177374223	0.954388199302334	0.364855264489689
ZNF653	0.953113016692636	0.34053281164602	0.953113016692636	0.34053281164602	0.953113016692636	0.34053281164602	0.953113016692636	0.365802569356922
ZNF428	0.949123700130066	0.342557701785367	0.949123700130066	0.342557701785367	0.949123700130066	0.342557701785367	0.949123700130066	0.368774403902732
BBX	0.948743242902351	0.342751214852447	0.948743242902351	0.342751214852447	0.948743242902351	0.342751214852447	0.948743242902351	0.369058476550924
NFIX	-0.944335891872437	0.344998030222032	-0.944335891872437	0.344998030222032	-0.944335891872437	0.344998030222032	-0.944335891872437	0.37235750285031
HIVEP1	0.943747958389218	0.345298460253145	0.943747958389218	0.345298460253145	0.943747958389218	0.345298460253145	0.943747958389218	0.372798729083331
NFATC4	-0.942619819251348	0.345875398647002	-0.942619819251348	0.345875398647002	-0.942619819251348	0.345875398647002	-0.942619819251348	0.373646112877566
ZNF770	0.942057411316145	0.34616324736658	0.942057411316145	0.34616324736658	0.942057411316145	0.34616324736658	0.942057411316145	0.374068924287514
SP7	0.940856735384475	0.346778281571265	0.940856735384475	0.346778281571265	0.940856735384475	0.346778281571265	0.940856735384475	0.374972394798924
MYB	-0.939444002513061	0.347502829992646	-0.939444002513061	0.347502829992646	-0.939444002513061	0.347502829992646	-0.93944400251306	0.376036853532277
IRX3	-0.939027046681446	0.34771685808048	-0.939027046681446	0.34771685808048	-0.939027046681446	0.34771685808048	-0.939027046681446	0.376351312567201
ZNF717	-0.938336664541414	0.348071423228114	-0.938336664541414	0.348071423228114	-0.938336664541414	0.348071423228114	-0.938336664541414	0.376872277212375
ETV3	-0.935935386917417	0.349306456106351	-0.935935386917417	0.349306456106351	-0.935935386917417	0.349306456106351	-0.935935386917417	0.3786871322537
ZNF175	0.934144410183288	0.350229406267221	0.934144410183288	0.350229406267221	0.934144410183288	0.350229406267221	0.934144410183288	0.380043595807943
ZBTB22	0.933567647287119	0.350526960457695	0.933567647287119	0.350526960457695	0.933567647287119	0.350526960457695	0.933567647287119	0.380480948539615
ATF4	0.931303042184178	0.351696828759188	0.931303042184178	0.351696828759188	0.931303042184178	0.351696828759188	0.931303042184178	0.38220061382814
NFYC	0.928671715168546	0.353059243450539	0.928671715168546	0.353059243450539	0.928671715168546	0.353059243450539	0.928671715168546	0.384203624694622
ARID5B	-0.928564125267199	0.353115020908919	-0.928564125267199	0.353115020908919	-0.928564125267199	0.353115020908919	-0.928564125267199	0.384285634955588
ZNF785	-0.927297270150265	0.353772211303704	-0.927297270150265	0.353772211303704	-0.927297270150265	0.353772211303704	-0.927297270150265	0.385251947669124
NKX3-1	-0.927289124611457	0.35377643936135	-0.927289124611457	0.35377643936135	-0.927289124611457	0.35377643936135	-0.927289124611457	0.385258164698282
ZKSCAN4	0.926312292513309	0.354283709483908	0.926312292513309	0.354283709483908	0.926312292513309	0.354283709483908	0.926312292513309	0.386004085907061
ZNF17	0.926270118545777	0.3543056208192	0.926270118545777	0.3543056208192	0.926270118545777	0.3543056208192	0.926270118545777	0.386036306566906
ARNT2	0.925158046828108	0.354883702587076	0.925158046828108	0.354883702587076	0.925158046828108	0.354883702587076	0.925158046828108	0.386886402612849
RUNX2	-0.920661160390424	0.357227360006239	-0.920661160390424	0.357227360006239	-0.920661160390424	0.357227360006239	-0.920661160390424	0.390333329401283
ZXDB	-0.919753587977591	0.357701541996192	-0.919753587977591	0.357701541996192	-0.919753587977591	0.357701541996192	-0.919753587977591	0.39103081426435
ZNF329	0.919182447404857	0.358000150479136	0.919182447404857	0.358000150479136	0.919182447404857	0.358000150479136	0.919182447404857	0.391470057164965
ZFP37	-0.918508062364713	0.358352939981035	-0.918508062364713	0.358352939981035	-0.918508062364713	0.358352939981035	-0.918508062364713	0.391989010986117
TFAP2A	-0.917439328185631	0.358912472140033	-0.917439328185631	0.358912472140033	-0.917439328185631	0.358912472140033	-0.917439328185631	0.392812110118003
CUX2	-0.917107968781565	0.359086065711831	-0.917107968781565	0.359086065711831	-0.917107968781565	0.359086065711831	-0.917107968781565	0.393067481112233
TTF1	0.914737585657496	0.360329407742993	0.914737585657496	0.360329407742993	0.914737585657496	0.360329407742993	0.914737585657496	0.394896625350311
CREB3	0.913739174871655	0.360853914092318	0.913739174871655	0.360853914092318	0.913739174871655	0.360853914092318	0.913739174871655	0.395668293235461
XPA	0.913461952732082	0.360999635230733	0.913461952732082	0.360999635230733	0.913461952732082	0.360999635230733	0.913461952732082	0.395882685938656
PLSCR1	-0.912385585264636	0.361565774966225	-0.912385585264636	0.361565774966225	-0.912385585264636	0.361565774966225	-0.912385585264636	0.396715635786397
TGIF2	0.912145486613977	0.361692136147733	0.912145486613977	0.361692136147733	0.912145486613977	0.361692136147733	0.912145486613977	0.396901551516555
ZNF280B	0.91156241150361	0.361999117144246	0.91156241150361	0.361999117144246	0.91156241150361	0.361999117144246	0.91156241150361	0.397353218397784
ZNF519	0.910489510240024	0.362564411290142	0.910489510240024	0.362564411290142	0.910489510240024	0.362564411290142	0.910489510240024	0.39818496190305
SAFB	0.909769110926783	0.362944287950736	0.909769110926783	0.362944287950736	0.909769110926783	0.362944287950736	0.909769110926783	0.398743902632311
KDM2A	0.90570876369525	0.365090022695884	0.90570876369525	0.365090022695884	0.90570876369525	0.365090022695884	0.90570876369525	0.401901210276534
IRF1	0.902275869251363	0.366910340803086	0.902275869251363	0.366910340803086	0.902275869251363	0.366910340803086	0.902275869251363	0.404579802952463
ELF3	-0.898719329142148	0.368802178678554	-0.898719329142148	0.368802178678554	-0.898719329142148	0.368802178678554	-0.898719329142148	0.407363672920823
ZNF80	0.89541308335455	0.370566309314973	0.89541308335455	0.370566309314973	0.89541308335455	0.370566309314973	0.89541308335455	0.409959588827036
MECP2	0.894405526337525	0.371104956720002	0.894405526337525	0.371104956720002	0.894405526337525	0.371104956720002	0.894405526337525	0.410752192459059
DOT1L	0.892917980838126	0.371901097228642	0.892917980838126	0.371901097228642	0.892917980838126	0.371901097228642	0.892917980838126	0.411923670488218
HIVEP2	-0.891367747328136	0.372731914625879	-0.891367747328136	0.372731914625879	-0.891367747328136	0.372731914625879	-0.891367747328136	0.413146144221584
GZF1	-0.891272992543102	0.372782733864236	-0.891272992543102	0.372782733864236	-0.891272992543102	0.372782733864236	-0.891272992543102	0.413220919088636
KLF7	0.890553759820664	0.373168615354193	0.890553759820664	0.373168615354193	0.890553759820664	0.373168615354193	0.890553759820664	0.413788696295348
FOXD4L3	0.890240867052241	0.373336565216727	0.890240867052241	0.373336565216727	0.890240867052241	0.373336565216727	0.890240867052241	0.414035811265938
NFATC3	-0.889911064884587	0.373513642101685	-0.889911064884587	0.373513642101685	-0.889911064884587	0.373513642101685	-0.889911064884587	0.414296353586131
GPBP1L1	0.889729966848949	0.373610899094925	0.889729966848949	0.373610899094925	0.889729966848949	0.373610899094925	0.889729966848949	0.414439451990721
ZNF470	0.889590073234555	0.373686038371178	0.889590073234555	0.373686038371178	0.889590073234555	0.373686038371178	0.889590073234555	0.414550007245331
TIGD6	0.88704591739635	0.375054179613025	0.88704591739635	0.375054179613025	0.88704591739635	0.375054179613025	0.88704591739635	0.416562938720775
ZNF615	0.886762866598749	0.375206583679337	0.886762866598749	0.375206583679337	0.886762866598749	0.375206583679337	0.886762866598749	0.416787160731416
MBD3	0.885282072785623	0.376004516414805	0.885282072785623	0.376004516414805	0.885282072785623	0.376004516414805	0.885282072785623	0.417961075547328
ZNF718	0.884860388724499	0.376231934354189	0.884860388724499	0.376231934354189	0.884860388724499	0.376231934354189	0.884860388724499	0.418295641777564
RFX1	0.879790903922933	0.378972593162472	0.879790903922933	0.378972593162472	0.879790903922933	0.378972593162472	0.879790903922933	0.422327164538383
ZNF664	0.879143352168495	0.379323554528375	0.879143352168495	0.379323554528375	0.879143352168495	0.379323554528375	0.879143352168495	0.422843370555817
NR4A2	-0.878462589762392	0.379692730961244	-0.878462589762392	0.379692730961244	-0.878462589762392	0.379692730961244	-0.878462589762392	0.423386351621456
MLX	0.873813593629225	0.38221977630303	0.873813593629225	0.38221977630303	0.873813593629225	0.38221977630303	0.873813593629225	0.427102614710822
SP140	0.873277562535195	0.382511807278396	0.873277562535195	0.382511807278396	0.873277562535195	0.382511807278396	0.873277562535195	0.427532014582962
ZNF829	-0.872543668198634	0.38291185635593	-0.872543668198634	0.38291185635593	-0.872543668198634	0.38291185635593	-0.872543668198634	0.428120221707441
RBPJ	0.871991409199523	0.383213064174094	0.871991409199523	0.383213064174094	0.871991409199523	0.383213064174094	0.871991409199523	0.428563081948155
SNAI1	0.870703909471977	0.383915843317844	0.870703909471977	0.383915843317844	0.870703909471977	0.383915843317844	0.870703909471977	0.429596306905191
TMF1	-0.868895618232684	0.38490422645305	-0.868895618232684	0.38490422645305	-0.868895618232684	0.38490422645305	-0.868895618232684	0.431049283000071
ZNF580	-0.868848499799551	0.384930001416348	-0.868848499799551	0.384930001416348	-0.868848499799551	0.384930001416348	-0.868848499799551	0.43108717125379
RFX3	0.868392016406107	0.385179763897336	0.868392016406107	0.385179763897336	0.868392016406107	0.385179763897336	0.868392016406107	0.431454306707022
AEBP1	0.867383107811571	0.38573213419626	0.867383107811571	0.38573213419626	0.867383107811571	0.38573213419626	0.867383107811571	0.432266216046949
PBX4	-0.864654799070603	0.387228285576411	-0.864654799070603	0.387228285576411	-0.864654799070603	0.387228285576411	-0.864654799070603	0.434465059960371
ZNF207	0.864418251731048	0.38735817003823	0.864418251731048	0.38735817003823	0.864418251731048	0.38735817003823	0.864418251731048	0.434655925678996
BCL6	0.86239282582498	0.388471387062984	0.86239282582498	0.388471387062984	0.86239282582498	0.388471387062984	0.86239282582498	0.436291657261774
ZHX1	0.861856021139938	0.388766752599712	0.861856021139938	0.388766752599712	0.861856021139938	0.388766752599712	0.861856021139938	0.436725614815827
FOSL1	0.861621711075191	0.38889571965822	0.861621711075191	0.38889571965822	0.861621711075191	0.38889571965822	0.861621711075191	0.436915090030918
ZKSCAN1	0.860538705577831	0.38949215712064	0.860538705577831	0.38949215712064	0.860538705577831	0.38949215712064	0.860538705577831	0.437791312790378
ASH1L	0.859802794823623	0.389897758411653	0.859802794823623	0.389897758411653	0.859802794823623	0.389897758411653	0.859802794823623	0.438387132983757
ZNF212	0.859513858680304	0.390057077356174	0.859513858680304	0.390057077356174	0.859513858680304	0.390057077356174	0.859513858680304	0.438621158904733
ZNF202	0.858236611958796	0.390761823272849	0.858236611958796	0.390761823272849	0.858236611958796	0.390761823272849	0.858236611958796	0.439656298598997
ZNF440	0.858216006178515	0.390773199252464	0.858216006178515	0.390773199252464	0.858216006178515	0.390773199252464	0.858216006178515	0.43967300680785
ZNF518B	0.857508787792699	0.391163760267201	0.857508787792699	0.391163760267201	0.857508787792699	0.391163760267201	0.857508787792699	0.440246615274448
ZNF540	0.857479189377494	0.391180111143573	0.857479189377494	0.391180111143573	0.857479189377494	0.391180111143573	0.857479189377494	0.440270628638497
ZNF319	0.857281127247476	0.391289536106954	0.857281127247476	0.391289536106954	0.857281127247476	0.391289536106954	0.857281127247476	0.440431331572449
ZBTB34	0.853227014741374	0.393533425059381	0.853227014741374	0.393533425059381	0.853227014741374	0.393533425059381	0.853227014741374	0.443726065548001
ARID5A	0.853125043595911	0.393589964805644	0.853125043595911	0.393589964805644	0.853125043595911	0.393589964805644	0.853125043595911	0.443809066606388
ZNF541	0.851997469789206	0.394215496384495	0.851997469789206	0.394215496384495	0.851997469789206	0.394215496384495	0.851997469789206	0.444727296772772
FOXN3	0.850409556309965	0.39509742495272	0.850409556309965	0.39509742495272	0.850409556309965	0.39509742495272	0.850409556309965	0.446021712725351
SNAI3	-0.846916453625327	0.397041690742387	-0.846916453625327	0.397041690742387	-0.846916453625327	0.397041690742387	-0.846916453625327	0.448874538082986
ZNF677	0.845396186686996	0.397889672884447	0.845396186686996	0.397889672884447	0.845396186686996	0.397889672884447	0.845396186686996	0.450118427205549
ZNF836	0.843614441483556	0.398884891682959	0.843614441483556	0.398884891682959	0.843614441483556	0.398884891682959	0.843614441483556	0.451578006867486
MXI1	-0.843165127590138	0.399136098662387	-0.843165127590138	0.399136098662387	-0.843165127590138	0.399136098662387	-0.843165127590138	0.451946374663917
ZNF529	0.841673918071794	0.399970501347045	0.841673918071794	0.399970501347045	0.841673918071794	0.399970501347045	0.841673918071794	0.453169787106401
ZBED2	0.840665302246705	0.400535464028309	0.840665302246705	0.400535464028309	0.840665302246705	0.400535464028309	0.840665302246705	0.453998011103628
ZNF613	0.839573495598583	0.401147565094057	0.839573495598583	0.401147565094057	0.839573495598583	0.401147565094057	0.839573495598583	0.454895216424244
ZNF334	0.837619945895055	0.402244186987528	0.837619945895055	0.402244186987528	0.837619945895055	0.402244186987528	0.837619945895055	0.456502296585533
TRPS1	-0.837505093323567	0.402308715196649	-0.837505093323567	0.402308715196649	-0.837505093323567	0.402308715196649	-0.837505093323567	0.456596848290528
ZNF275	0.837443123210795	0.402343534761009	0.837443123210795	0.402343534761009	0.837443123210795	0.402343534761009	0.837443123210795	0.456647867980876
CDX2	0.834532794320559	0.403980815374372	0.834532794320559	0.403980815374372	0.834532794320559	0.403980815374372	0.834532794320559	0.459046411030275
MLXIPL	0.834160675757162	0.404190447441081	0.834160675757162	0.404190447441081	0.834160675757162	0.404190447441081	0.834160675757162	0.459353441080135
SETBP1	-0.832804547348327	0.404954969709386	-0.832804547348327	0.404954969709386	-0.832804547348327	0.404954969709386	-0.832804547348327	0.460473030169905
ARID3A	0.832119343681208	0.405341584302861	0.832119343681208	0.405341584302861	0.832119343681208	0.405341584302861	0.832119343681208	0.461039114859625
ZFP90	0.830066616054431	0.406501120715384	0.830066616054431	0.406501120715384	0.830066616054431	0.406501120715384	0.830066616054431	0.462736568884072
SLC2A4RG	-0.829658507725152	0.406731886981086	-0.829658507725152	0.406731886981086	-0.829658507725152	0.406731886981086	-0.829658507725152	0.463074325776182
ETV1	-0.828002399212471	0.407669141156962	-0.828002399212471	0.407669141156962	-0.828002399212471	0.407669141156962	-0.828002399212471	0.464445899897865
ZNF236	0.825123408938918	0.40930153092089	0.825123408938918	0.40930153092089	0.825123408938918	0.40930153092089	0.825123408938918	0.466833866391446
ASCL3	0.821670388177384	0.4112645167418	0.821670388177384	0.4112645167418	0.821670388177384	0.4112645167418	0.821670388177384	0.469703940576234
ZNF461	-0.821334076498138	0.411456002614433	-0.821334076498138	0.411456002614433	-0.821334076498138	0.411456002614433	-0.821334076498138	0.469983820553006
ESR2	-0.821211812764942	0.411525629061475	-0.821211812764942	0.411525629061475	-0.821211812764942	0.411525629061475	-0.821211812764942	0.470085584037512
MBD2	-0.819451122146473	0.41252907787078	-0.819451122146473	0.41252907787078	-0.819451122146473	0.41252907787078	-0.819451122146473	0.471551945272415
MAFF	-0.818432196642939	0.413110443480455	-0.818432196642939	0.413110443480455	-0.818432196642939	0.413110443480455	-0.818432196642939	0.472401296832106
HIF1A	0.816555018018303	0.414182770013168	0.816555018018303	0.414182770013168	0.816555018018303	0.414182770013168	0.816555018018303	0.473967509707922
ZNF493	0.815363844601279	0.414864073527346	0.815363844601279	0.414864073527346	0.815363844601279	0.414864073527346	0.815363844601279	0.474962321774219
GLI4	0.813239775175183	0.416080598795916	0.813239775175183	0.416080598795916	0.813239775175183	0.416080598795916	0.813239775175183	0.476738086191837
KCMF1	0.811262664609851	0.417214845845401	0.811262664609851	0.417214845845401	0.811262664609851	0.417214845845401	0.811262664609851	0.478393092696762
HES1	0.809457684151957	0.418251933610908	0.809457684151957	0.418251933610908	0.809457684151957	0.418251933610908	0.809457684151957	0.479905765384573
AEBP2	0.808259785223545	0.418941047675694	0.808259785223545	0.418941047675694	0.808259785223545	0.418941047675694	0.808259785223545	0.48091058688047
CDC5L	0.807022616155155	0.419653453345306	0.807022616155155	0.419653453345306	0.807022616155155	0.419653453345306	0.807022616155155	0.481949111102304
ZNF385B	0.806098477247223	0.420186069535204	0.806098477247223	0.420186069535204	0.806098477247223	0.420186069535204	0.806098477247223	0.482725369019315
ZNF445	0.805780274402282	0.420369553735842	0.805780274402282	0.420369553735842	0.805780274402282	0.420369553735842	0.805780274402282	0.482992751982323
ZNF695	0.804836423863546	0.420914079735981	0.804836423863546	0.420914079735981	0.804836423863546	0.420914079735981	0.804836423863546	0.483786158335979
ELF1	0.803853216840882	0.421481751311291	0.803853216840882	0.421481751311291	0.803853216840882	0.421481751311291	0.803853216840882	0.484613119073022
ZNF660	0.802658111580027	0.422172370341123	0.802658111580027	0.422172370341123	0.802658111580027	0.422172370341123	0.802658111580027	0.48561894806075
ZNF391	-0.801656638444787	0.422751605033036	-0.801656638444787	0.422751605033036	-0.801656638444787	0.422751605033036	-0.801656638444787	0.486462352677051
