"name"	"Cluster_NR"	"NR"	"distance"
"35778"	"TMEM165"	0.462676641475993	0.463002171633261	0
"35779"	"TMEM167A"	0.458558523881857	0.403832301469351	-0.0375
"35780"	"TMEM167B"	0.451086207280365	0.456329467799343	0.0039
"35781"	"TMEM168"	0.441204119789604	0.33967167971187	-0.0689
"35782"	"TMEM169"	0.431818348841968	0.425298558363831	-0.0034
"35783"	"TMEM17"	0.527189644978178	0.527685067332301	-0.0027
"35784"	"TMEM170A"	0.607786303041026	0.596087945886158	-0.0145
"35785"	"TMEM170B"	0.400269145783562	0.45076189063077	0.0371
"35786"	"TMEM171"	0.438998595846579	0.449200608445465	0.0078
"35787"	"TMEM173"	0.626940602498367	0.625503659466022	-0.0083
"35788"	"TMEM174"	0.404093448353212	0.411126083221364	0.0071
"35789"	"TMEM175"	0.500606135182601	0.478278724004049	-0.0172
"35790"	"TMEM176A"	0.3882580046888	0.40654212624029	0.0155
"35791"	"TMEM176B"	0.48834378648692	0.472233762491965	-0.0124
"35792"	"TMEM177"	0.480629099905246	0.461202762307904	-0.0143
"35793"	"TMEM179"	0.48715955172043	0.463011450996978	-0.0178
"35794"	"TMEM179B"	0.506806429163783	0.500726644082917	-0.0063
"35795"	"TMEM18"	0.427344195458789	0.433980906240653	0.0059
"35796"	"TMEM181"	0.426363092608998	0.416846350829927	-0.0052
"35797"	"TMEM182"	0.418056847558572	0.422025793236306	0.0044
"35798"	"TMEM183A"	0.479125234949692	0.48881442429658	0.0057
"35799"	"TMEM184A"	0.492429803377393	0.478950116824941	-0.0107
"35800"	"TMEM184B"	0.402306480291465	0.412851829896949	0.0096
"35801"	"TMEM184C"	0.395173616330803	0.399871825847515	0.0059
"35802"	"TMEM185A"	0.450622714384906	0.464900947980474	0.0101
"35803"	"TMEM185B"	0.45623494877247	0.429331133064568	-0.0184
"35804"	"TMEM186"	0.441560013820222	0.429496009483416	-0.0076
"35805"	"TMEM187"	0.447982664837612	0.395753020884566	-0.0354
"35806"	"TMEM189"	0.281214411598819	0.275958401765531	0.004
"35807"	"TMEM19"	0.41368483608063	0.405954877638585	-0.0034
"35808"	"TMEM190"	0.490121392998856	0.485509587462682	-0.0046
"35809"	"TMEM191A"	0.386778269919663	0.384322333634286	0.0014
"35810"	"TMEM192"	0.43872836998396	0.449098160358478	0.0079
"35811"	"TMEM196"	0.43456062280579	0.373341928909842	-0.0409
"35812"	"TMEM198"	0.461918666575816	0.478749318135995	0.0113
"35813"	"TMEM199"	0.591969269193268	0.597092217276095	-0.0023
"35814"	"TMEM2"	0.247488330644735	0.245660627336597	0.0078
"35815"	"TMEM200A"	0.354199384344103	0.361637013560843	0.0096
"35816"	"TMEM200B"	0.335939599693571	0.395193919456514	0.0459
"35817"	"TMEM200C"	0.479414804450035	0.477895160084771	-0.002
"35818"	"TMEM201"	0.536321205431634	0.528239961791089	-0.0089
"35819"	"TMEM202"	0.440378560372165	0.451071375407521	0.0081
"35820"	"TMEM203"	0.571633476494908	0.577966945905155	-6e-04
"35821"	"TMEM204"	0.52099756130397	0.489902069868334	-0.024
"35822"	"TMEM205"	0.420188214953418	0.434600806686989	0.0115
"35823"	"TMEM207"	0.45291221994297	0.432206891676922	-0.014
"35824"	"TMEM208"	0.479856504947797	0.46394003024299	-0.0119
"35825"	"TMEM209"	0.462557851486941	0.471536975400532	0.0059
"35826"	"TMEM210"	0.378243908865533	0.404602337927804	0.0215
"35827"	"TMEM211"	0.278432204073765	0.273937932494605	0.0047
"35828"	"TMEM212"	0.244105173478361	0.241348573675183	0.0073
"35829"	"TMEM213"	0.492867989703825	0.486356701453629	-0.006
"35830"	"TMEM214"	0.624939624186324	0.647767188249326	0.0084
"35831"	"TMEM215"	0.371680387742903	0.376117318364843	0.0068
"35832"	"TMEM216"	0.620811049372736	0.632724550984503	0.0011
"35833"	"TMEM217"	0.34631169416937	0.400222695489914	0.0417
"35834"	"TMEM218"	0.51834101709294	0.503710922328804	-0.0126
"35835"	"TMEM219"	0.427806524384988	0.399417685524245	-0.0182
"35836"	"TMEM220"	0.415386155262944	0.438772729705311	0.0178
"35837"	"TMEM222"	0.452847324601789	0.458177314613506	0.0039
"35838"	"TMEM223"	0.416471599819061	0.384320477924632	-0.0203
"35839"	"TMEM225"	0.40246634652762	0.390078303513115	-0.0061
"35840"	"TMEM229B"	0.478281237927052	0.480465141287872	6e-04
"35841"	"TMEM231"	0.569799797674257	0.568366302505692	-0.0058
"35842"	"TMEM232"	0.393278814384857	0.413835750182149	0.0169
"35843"	"TMEM237"	0.258314487666805	0.254310836522847	0.0059
"35844"	"TMEM240"	0.298289216185377	0.314069023888282	0.0177
"35845"	"TMEM244"	0.247022440070714	0.244510179067675	0.0074
"35846"	"TMEM247"	0.240633600153004	0.2379945363692	0.0076
"35847"	"TMEM25"	0.420315904601645	0.439947294514268	0.0151
"35848"	"TMEM252"	0.239463885212445	0.236825166852093	0.0076
"35849"	"TMEM255A"	0.266044601098589	0.263685746780813	0.0067
"35850"	"TMEM255B"	0.285267247779325	0.283950784436247	0.0065
"35851"	"TMEM257"	0.28979460581079	0.288278533515875	0.0062
"35852"	"TMEM258"	0.349057349671601	0.344903281561835	0.0018
"35853"	"TMEM259"	0.350039874166581	0.345102052595731	0.0013
"35854"	"TMEM26"	0.429428653940087	0.424586381258355	-0.0021
"35855"	"TMEM260"	0.244929368515476	0.243277316706135	0.0081
"35856"	"TMEM261"	0.252707352616028	0.250091703699851	0.0071
"35857"	"TMEM261P1"	0.370245269986918	0.373930539164991	0.0063
"35858"	"TMEM262"	0.270352227732124	0.263455486292912	0.0034
"35859"	"TMEM27"	0.288984166471024	0.285611274410827	0.005
"35860"	"TMEM30A"	0.637383453061384	0.638238122483822	-0.0072
"35861"	"TMEM30B"	0.522506346115371	0.513408362675622	-0.009
"35862"	"TMEM30C"	0.279351611512872	0.273832512508484	0.0039
"35863"	"TMEM30CP"	0.417223132932098	0.41588154710241	8e-04
"35864"	"TMEM31"	0.406036048740304	0.395904217770964	-0.0047
"35865"	"TMEM33"	0.599862078223462	0.584220923824199	-0.0169
"35866"	"TMEM37"	0.513883473214821	0.50235461357743	-0.0103
"35867"	"TMEM38A"	0.412466903522841	0.375219194116191	-0.0236
"35868"	"TMEM38B"	0.441637011161919	0.446329593063328	0.0039
"35869"	"TMEM39A"	0.448094638346478	0.430941222682365	-0.0113
"35870"	"TMEM39B"	0.474544986312034	0.469579452651539	-0.0041
"35871"	"TMEM40"	0.447127594485119	0.487674961058086	0.0282
"35872"	"TMEM41A"	0.421602805749584	0.398369120553699	-0.0144
"35873"	"TMEM41B"	0.435219757696663	0.448657811467654	0.0102
"35874"	"TMEM42"	0.42884851140176	0.440884489095335	0.0095
"35875"	"TMEM43"	0.440333484840078	0.450519333034892	0.0077
"35876"	"TMEM44"	0.438309636597259	0.425704885128115	-0.0078
"35877"	"TMEM45A"	0.467258115142725	0.445168314958083	-0.0156
"35878"	"TMEM45B"	0.448117536986759	0.430548631549292	-0.0116
"35879"	"TMEM47"	0.563518775173804	0.561913612066787	-0.0057
"35880"	"TMEM5-AS1"	0.242345239937469	0.239685898488273	0.0075
"35881"	"TMEM50A"	0.438561849543033	0.385194255390448	-0.0357
"35882"	"TMEM50B"	0.407375924802338	0.375895091685608	-0.0194
"35883"	"TMEM51"	0.38930975775568	0.3663417535871	-0.0128
"35884"	"TMEM52"	0.488153077638083	0.488908703433599	-8e-04
"35885"	"TMEM52B"	0.333674418394937	0.327721274791168	0.0013
"35886"	"TMEM53"	0.461547018861495	0.461183154912863	-4e-04
"35887"	"TMEM54"	0.596784072744821	0.607829883520656	0.0016
"35888"	"TMEM59"	0.632622325488162	0.617315782927492	-0.018
"35889"	"TMEM59L"	0.385243114288763	0.356075257007675	-0.0169
"35890"	"TMEM60"	0.512684609105974	0.500227548417164	-0.0109
"35891"	"TMEM61"	0.441277566857017	0.420947548739148	-0.0132
"35892"	"TMEM62"	0.395841816573726	0.386686564966328	-0.0036
"35893"	"TMEM63A"	0.434037893986054	0.430636755691998	-0.0013
"35894"	"TMEM63B"	0.461752040031191	0.4699502424281	0.0054
"35895"	"TMEM63C"	0.48093942385432	0.462788361993664	-0.0134
"35896"	"TMEM64"	0.384562690347133	0.408430562076203	0.0195
"35897"	"TMEM65"	0.466012567468445	0.479646357560674	0.009
"35898"	"TMEM67"	0.640726042965551	0.644708523109032	-0.0052
"35899"	"TMEM68"	0.400659420609334	0.41127014942293	0.0097
"35900"	"TMEM69"	0.442057405384671	0.461028241158235	0.0137
"35901"	"TMEM70"	0.447103309368142	0.444050528866169	-0.0016
"35902"	"TMEM71"	0.42495860641584	0.453699530815146	0.0211
"35903"	"TMEM72"	0.411947803926468	0.410639671628582	0.0011
"35904"	"TMEM74"	0.362141908930746	0.392096746946208	0.0246
"35905"	"TMEM78"	0.245240953902065	0.242873326971025	0.0075
"35906"	"TMEM79"	0.449840905186597	0.417381196974199	-0.0219
"35907"	"TMEM80"	0.489414617564337	0.499017166520373	0.0052
"35908"	"TMEM81"	0.449777886241212	0.404072373064964	-0.031
"35909"	"TMEM82"	0.431524370779206	0.414106149702822	-0.0108
"35910"	"TMEM86A"	0.428577726773577	0.442166321309282	0.0106
"35911"	"TMEM86B"	0.402794400602843	0.421262120232596	0.015
"35912"	"TMEM87A"	0.480698250399439	0.471286643843199	-0.0074
"35913"	"TMEM87B"	0.45724283820739	0.463694160669837	0.0044
"35914"	"TMEM88"	0.333431930038718	0.381792832176713	0.0385
"35915"	"TMEM89"	0.513383369854503	0.500304429941041	-0.0114
"35916"	"TMEM8B"	0.519399053269125	0.529070121863939	0.004
"35917"	"TMEM8C"	0.306605012777756	0.313542320457741	0.0113
"35918"	"TMEM9"	0.533996821564598	0.549439923558259	0.0073
"35919"	"TMEM91"	0.53099763314923	0.537850830567535	0.0015
"35920"	"TMEM92"	0.407164073634102	0.381086609802546	-0.0157
"35921"	"TMEM95"	0.449962996138402	0.440700532853929	-0.006
"35922"	"TMEM97"	0.554239645760244	0.557061500795078	-0.0022
"35923"	"TMEM98"	0.447669289764274	0.43019916413319	-0.0115
"35924"	"TMEM9B"	0.536130779544122	0.535614289987798	-0.0037
"35925"	"TMF1"	0.505004230109833	0.506405710586373	-0.0011
"35926"	"TMIE"	0.488577780686028	0.493613641404417	0.0021
"35927"	"TMIGD1"	0.460913824618028	0.462624643918994	0.001
"35928"	"TMIGD2"	0.454345197901959	0.477646801949503	0.0161
"35929"	"TMIGD3"	0.467833966564543	0.466116827457891	-0.0016
"35930"	"TMLHE"	0.550319045498007	0.565263596334874	0.0062
"35931"	"TMOD1"	0.620753137739758	0.585711635859297	-0.0311
"35932"	"TMOD2"	0.451590232773942	0.457350717341159	0.0042
"35933"	"TMOD3"	0.564040151998453	0.560694439645361	-0.0069
"35934"	"TMOD4"	0.445497582470151	0.50040160172222	0.0381
"35935"	"TMPO"	0.51897041535868	0.531902516568572	0.0062
"35936"	"TMPPE"	0.430450907859093	0.411070129241467	-0.0121
"35937"	"TMPRSS11A"	0.36387361182613	0.364807149782569	0.0047
"35938"	"TMPRSS11B"	0.473108682365206	0.462092417985237	-0.0082
"35939"	"TMPRSS11BNL"	0.456714613220711	0.402243194531699	-0.0373
"35940"	"TMPRSS11D"	0.380425517627009	0.378564305888499	0.0021
"35941"	"TMPRSS11E"	0.290280297128517	0.289768221633046	0.0069
"35942"	"TMPRSS11F"	0.461743588403226	0.458035155132369	-0.0027
"35943"	"TMPRSS12"	0.397928895653118	0.421390311782507	0.0187
"35944"	"TMPRSS13"	0.411536531866357	0.393425125854855	-0.0104
"35945"	"TMPRSS15"	0.393751814583302	0.377143529665152	-0.0086
"35946"	"TMPRSS2"	0.480343644746365	0.476371549944356	-0.0037
"35947"	"TMPRSS3"	0.458658661955828	0.457227764676882	-0.001
"35948"	"TMPRSS4"	0.480493776862434	0.507774151223185	0.0177
"35949"	"TMPRSS5"	0.404394726506348	0.387886732218658	-0.009
"35950"	"TMPRSS6"	0.506094222167331	0.514696478989438	0.0038
"35951"	"TMPRSS7"	0.456689818238861	0.459685410154298	0.0021
"35952"	"TMPRSS9"	0.475548456283678	0.457570019519242	-0.0131
"35953"	"TMSB10"	0.475571506622341	0.49407361520354	0.0119
"35954"	"TMSB15A"	0.407399021086283	0.488292656731006	0.0576
"35955"	"TMSB15B"	0.44333939049698	0.437923441484795	-0.0031
"35956"	"TMSB4X"	0.548404517107941	0.547335674967338	-0.0047
"35957"	"TMSB4Y"	0.517931915159855	0.522157868833759	3e-04
"35958"	"TMTC1"	0.426330487379211	0.443316142498062	0.013
"35959"	"TMTC2"	0.470673618132883	0.482443097372594	0.0075
"35960"	"TMTC3"	0.439128340947952	0.433488399435132	-0.0031
"35961"	"TMTC4"	0.501570500757811	0.495507952485463	-0.0061
"35962"	"TMUB1"	0.644228886606633	0.650536456020685	-0.0037
"35963"	"TMUB2"	0.604574317818617	0.60532125977029	-0.0058
"35964"	"TMX1"	0.520021565528414	0.52481991744189	6e-04
"35965"	"TMX2"	0.458583277033068	0.444013294030297	-0.01
"35966"	"TMX3"	0.617206413347128	0.604671936954048	-0.0155
"35967"	"TMX4"	0.631296180600798	0.636588352575343	-0.0039
"35968"	"TNC"	0.568955532093581	0.579081882120255	0.0021
"35969"	"TNC_VARIANT_PROTEIN"	0	0	0.0198
"35970"	"TNF"	0.691653887338457	0.678968703385276	-0.0188
"35971"	"TNFAIP1"	0.564784968407459	0.581092020162045	0.0065
"35972"	"TNFAIP2"	0.501101677767466	0.496750728970524	-0.0049
"35973"	"TNFAIP3"	0.528561958457168	0.527486361482343	-0.0038
"35974"	"TNFAIP6"	0.469025935615363	0.46556244804736	-0.0029
"35975"	"TNFAIP8"	0.668474594916134	0.65748941365181	-0.0166
"35976"	"TNFAIP8L1"	0.398030259175921	0.385775745080812	-0.0058
"35977"	"TNFAIP8L2"	0.476997720182266	0.46962825214311	-0.0059
"35978"	"TNFAIP8L3"	0.565171262298271	0.567270572141806	-0.0032
"35979"	"TNFRSF10A"	0.498140052454016	0.516602730960862	0.0109
"35980"	"TNFRSF10B"	0.464186793111336	0.466110089169433	0.001
"35981"	"TNFRSF10C"	0.478638107932564	0.442196145722074	-0.0259
"35982"	"TNFRSF10D"	0.472653800923388	0.498668391877941	0.0172
"35983"	"TNFRSF11A"	0.56947388140754	0.548231970501679	-0.0194
"35984"	"TNFRSF11B"	0.61395507871584	0.610581118558242	-0.0091
"35985"	"TNFRSF12A"	0.707742080442482	0.708489938858613	-0.0103
"35986"	"TNFRSF13B"	0.462675525451448	0.472312455413325	0.0064
"35987"	"TNFRSF13C"	0.624103929308373	0.622271721170043	-0.0084
"35988"	"TNFRSF14"	0.478628186546441	0.449949724265789	-0.0206
"35989"	"TNFRSF17"	0.478847280839165	0.465298580348285	-0.0102
"35990"	"TNFRSF18"	0.489927892459418	0.501730816374978	0.0067
"35991"	"TNFRSF19"	0.491107867498528	0.495105933079398	0.0013
"35992"	"TNFRSF1A"	0.62047677182164	0.619862404260283	-0.0075
"35993"	"TNFRSF1B"	0.566151337959445	0.566176683252784	-0.0047
"35994"	"TNFRSF21"	0.535971801840314	0.527676012488082	-0.0091
"35995"	"TNFRSF25"	0.473751506899732	0.481773956808736	0.0048
"35996"	"TNFRSF4"	0.527744609712325	0.541599834719902	0.0065
"35997"	"TNFRSF6B"	0.439726071900836	0.438057964798844	-4e-04
"35998"	"TNFRSF8"	0.533314883000453	0.532166796671214	-0.0041
"35999"	"TNFRSF9"	0.624043309266246	0.638899258138207	0.003
"36000"	"TNFSF10"	0.536875428422214	0.535783462602912	-0.0042
"36001"	"TNFSF11"	0.632070046543093	0.63318372740152	-0.0068
"36002"	"TNFSF12"	0.61720084721302	0.552879437219017	-0.051
"36003"	"TNFSF12-TNFSF13"	0.511364007013107	0.470673952913802	-0.0302
"36004"	"TNFSF13"	0.49780034195077	0.509375649736957	0.0062
"36005"	"TNFSF13B"	0.572161628758475	0.619662957872426	0.0276
"36006"	"TNFSF14"	0.585496078920425	0.584155902936398	-0.0064
"36007"	"TNFSF15"	0.495112852471254	0.494880783033812	-0.0018
"36008"	"TNFSF18"	0.452825373854905	0.465728142594046	0.009
"36009"	"TNFSF4"	0.482421897458961	0.474500889997791	-0.0065
"36010"	"TNFSF8"	0.555097279630851	0.564708804804451	0.0024
"36011"	"TNFSF9"	0.498052609306736	0.480100726943074	-0.014
"36012"	"TNIK"	0.521366590953402	0.522709556638287	-0.0018
"36013"	"TNIP1"	0.529250570757753	0.529298466434518	-0.0031
"36014"	"TNIP2"	0.575957585347485	0.571786360433376	-0.008
"36015"	"TNIP3"	0.546821104825038	0.546956223829037	-0.0038
"36016"	"TNK1"	0.504127388822774	0.511648776648756	0.0031
"36017"	"TNK2"	0.475996516289551	0.468418060557662	-0.006
"36018"	"TNKS"	0.627325768230251	0.620259794393392	-0.0122
"36019"	"TNKS1BP1"	0.60928090264234	0.616104250208781	-0.0019
"36020"	"TNKS2"	0.618425370906001	0.613527781486058	-0.0103
"36021"	"TNLG4A"	0.324569545270032	0.322891899495216	0.0046
"36022"	"TNMD"	0.481994281574362	0.506726701802461	0.0159
"36023"	"TNN"	0.467476903183209	0.458410488871169	-0.0066
"36024"	"TNNC1"	0.593316235224379	0.578737615952348	-0.0158
"36025"	"TNNC2"	0.60444787096418	0.599843515511949	-0.0095
"36026"	"TNNI1"	0.550242970170338	0.558506419666534	0.0017
"36027"	"TNNI2"	0.509510250485046	0.510151046307764	-0.0018
"36028"	"TNNI3"	0.631295940341406	0.629244870032374	-0.0089
"36029"	"TNNI3K"	0.536618393836814	0.519341058466843	-0.0152
"36030"	"TNNT1"	0.557061785720488	0.563775863286618	3e-04
"36031"	"TNNT2"	0.556868755770358	0.552227102654839	-0.0075
"36032"	"TNNT3"	0.537136266884473	0.538194858279163	-0.0027
"36033"	"TNP1"	0.488825011988641	0.479578039582601	-0.0077
"36034"	"TNP2"	0.445781194684258	0.425999885949511	-0.013
"36035"	"TNPO1"	0.657267154989077	0.658182389884828	-0.008
"36036"	"TNPO2"	0.561536842140379	0.580333213746013	0.0084
"36037"	"TNPO3"	0.450841720628359	0.451080181142814	5e-04
"36038"	"TNR"	0.555346448607068	0.559477629179553	-0.0014
"36039"	"TNRC18"	0.36736399022507	0.372160457453167	0.0072
"36040"	"TNRC6A"	0.570171895715744	0.56528244267486	-0.0082
"36041"	"TNRC6B"	0.604849192588867	0.576632332707093	-0.0257
"36042"	"TNRC6C"	0.537183732496818	0.53507144500815	-0.0049
"36043"	"TNRC6C-AS1"	0.257773295275441	0.254382411619795	0.0063
"36044"	"TNS1"	0.546032054289934	0.562819283291501	0.0077
"36045"	"TNS2"	0.518457249289934	0.516050928103645	-0.0043
"36046"	"TNS3"	0.593366924357711	0.586565724648979	-0.0105
"36047"	"TNS4"	0.5897845616502	0.587859254855496	-0.007
"36048"	"TNXB"	0.530945633995868	0.545459748472415	0.0068
"36049"	"TOB1"	0.471012086608474	0.469453580961319	-0.0016
"36050"	"TOB2"	0.626313255144296	0.628819507388693	-0.0056
"36051"	"TOE1"	0.416178166387977	0.439316337712786	0.0176
"36052"	"TOLLIP"	0.601916238592884	0.599611371680356	-0.0078
"36053"	"TOM1"	0.624038903752116	0.623116865721515	-0.0078
"36054"	"TOM1L1"	0.492534787189636	0.492019341723864	-0.0019
"36055"	"TOM1L2"	0.572575238776609	0.565963608546199	-0.0095
"36056"	"TOMM20"	0.633385837055272	0.645826566996026	9e-04
"36057"	"TOMM20L"	0.375291526120685	0.354644117642102	-0.0106
"36058"	"TOMM22"	0.633269167126717	0.633517060520524	-0.0074
"36059"	"TOMM34"	0.494336139121039	0.44955000133154	-0.0323
"36060"	"TOMM40"	0.709310447761059	0.699044900203503	-0.0179
"36061"	"TOMM40L"	0.577703415365329	0.599511426785567	0.0098
"36062"	"TOMM5"	0.563110094220837	0.54753985574949	-0.0152
"36063"	"TOMM6"	0.593053078108911	0.578937293262229	-0.0155
"36064"	"TOMM7"	0.578486015980082	0.565544964704987	-0.0141
"36065"	"TOMM70"	0.350109864103627	0.35321444068719	0.0068
"36066"	"TOMT"	0.639903564506146	0.639010502402917	-0.0085
"36067"	"TONSL"	0.244001870941555	0.241881237324202	0.0078
"36068"	"TOP1"	0.666035317189281	0.66532754377694	-0.0095
"36069"	"TOP1MT"	0.444417640399338	0.463486502430133	0.0136
"36070"	"TOP1P1"	0.406461524071431	0.38546175563643	-0.0122
"36071"	"TOP1P2"	0.450686445295261	0.462686550073048	0.0085
"36072"	"TOP2A"	0.698226966663182	0.697516910310792	-0.0109
"36073"	"TOP2B"	0.648665970626563	0.647847677919757	-0.0088
"36074"	"TOP3A"	0.663583656404092	0.665330373575016	-0.0077
"36075"	"TOP3B"	0.533241410282618	0.528615938455464	-0.0064
"36076"	"TOPAZ1"	0.247194145929936	0.244561124233657	0.0073
"36077"	"TOPBP1"	0.625355138894226	0.627537684534488	-0.0057
"36078"	"TOPORS"	0.552045180735718	0.551753777243055	-0.0043
"36079"	"TOR1A"	0.684034689078701	0.683789796303845	-0.0099
"36080"	"TOR1AIP1"	0.656164877062609	0.653407566983961	-0.0105
"36081"	"TOR1AIP2"	0.631745611234005	0.645839003050526	0.0021
"36082"	"TOR1B"	0.607107508410385	0.594642519085691	-0.015
"36083"	"TOR2A"	0.589541602924313	0.540889688717742	-0.039
"36084"	"TOR3A"	0.586987561188893	0.590459097688105	-0.0032
"36085"	"TOX"	0.537649442855391	0.532450902034155	-0.007
"36086"	"TOX2"	0.453632076300781	0.498202959880671	0.0307
"36087"	"TOX3"	0.564219281631314	0.545698560401819	-0.0173
"36088"	"TOX4"	0.591279504053253	0.574500475443275	-0.0173
"36089"	"TP53"	0.808918541857334	0.808236599914713	-0.0156
"36090"	"TP53AIP1"	0.60901482544998	0.61018527679017	-0.0057
"36091"	"TP53BP1"	0.649881727557033	0.648670073113602	-0.0091
"36092"	"TP53BP2"	0.489903217982977	0.506549855392778	0.01
"36093"	"TP53I11"	0.415035274755954	0.414541279674597	0.0015
"36094"	"TP53I13"	0.42072281042468	0.439971399576059	0.0148
"36095"	"TP53I3"	0.698404775545062	0.703662850596059	-0.0068
"36096"	"TP53INP1"	0.558509060771983	0.539541554125401	-0.0174
"36097"	"TP53INP2"	0.564052265901712	0.561864320678467	-0.0061
"36098"	"TP53RK"	0.585779243357534	0.575994688705443	-0.0122
"36099"	"TP53TG1"	0.404419576868436	0.414771179373821	0.0094
"36100"	"TP53TG3B"	0.437921941774311	0.413253520738469	-0.0161
"36101"	"TP53TG5"	0.436286606840809	0.431625984290013	-0.0023
"36102"	"TP63"	0.634025462881095	0.632965600636013	-0.0083
"36103"	"TP73"	0.662353109362571	0.661246945684929	-0.0096
"36104"	"TPBG"	0.480853252948036	0.48773681450666	0.0037
"36105"	"TPCN1"	0.617224501051299	0.611736294329989	-0.0107
"36106"	"TPCN2"	0.574780835596792	0.547433849285788	-0.0238
"36107"	"TPD52"	0.424844616617088	0.449495207654342	0.0183
"36108"	"TPD52L1"	0.433425270953893	0.416169140993303	-0.0108
"36109"	"TPD52L2"	0.427107137973369	0.436057295523863	0.0075
"36110"	"TPD52L3"	0.469670308225105	0.447919279536424	-0.0154
"36111"	"TPH1"	0.610132873603953	0.611586214003631	-0.0056
"36112"	"TPH2"	0.634952690106217	0.627792812717393	-0.0126
"36113"	"TPI1"	0.679304135266363	0.671149303669113	-0.0152
"36114"	"TPI1P2"	0.434476788099392	0.422964071146627	-0.0069
"36115"	"TPK1"	0.674723302984941	0.660183395874558	-0.0193
"36116"	"TPM1"	0.695252555889171	0.697284845151959	-0.0089
"36117"	"TPM2"	0.614296781312404	0.624672462791749	3e-04
"36118"	"TPM3"	0.740900341518855	0.737642970890468	-0.0145
"36119"	"TPM4"	0.716544285445591	0.715922015904291	-0.0116
"36120"	"TPMT"	0.607045335776001	0.6019613919423	-0.0099
"36121"	"TPO"	0.669447616459832	0.676862299052074	-0.0041
"36122"	"TPP1"	0.678589596582173	0.681027835945757	-0.0079
"36123"	"TPP2"	0.376027340157809	0.368703353467314	-0.0015
"36124"	"TPPP"	0.564516767746642	0.558562514367538	-0.0087
"36125"	"TPPP2"	0.527403637207579	0.504073077198723	-0.019
"36126"	"TPPP3"	0.433485253216975	0.424775836671775	-0.0049
"36127"	"TPR"	0.707544353571328	0.704062809702313	-0.0132
"36128"	"TPRA1"	0.478591563017528	0.464167208013794	-0.0108
"36129"	"TPRG1"	0.466573292691562	0.418907695125409	-0.033
"36130"	"TPRG1L"	0.415311188946551	0.37947155705628	-0.0227
"36131"	"TPRKB"	0.605616685217285	0.604984832524171	-0.0068
"36132"	"TPRN"	0.492134681565643	0.469257239370853	-0.0172
"36133"	"TPRX1"	0.471556859654371	0.476706568240785	0.0029
"36134"	"TPRXL"	0.479123119800309	0.500918199426712	0.014
"36135"	"TPSAB1"	0.588629202204787	0.572788970734012	-0.0165
"36136"	"TPSB2"	0.57031769905143	0.576890303182296	-4e-04
"36137"	"TPSD1"	0.569289635307739	0.555918085637196	-0.014
"36138"	"TPSG1"	0.419060976899697	0.42230540540129	0.0039
"36139"	"TPST1"	0.521971236256687	0.533840682665012	0.0054
"36140"	"TPST2"	0.519914126656951	0.524223937263521	3e-04
"36141"	"TPT1"	0.693343852376261	0.692264250391817	-0.0109
"36142"	"TPT1P8"	0.40577197435959	0.404257816103674	0.0012
"36143"	"TPTE"	0.424202423028724	0.446220301473745	0.0165
"36144"	"TPTE2"	0.598954362092236	0.594698742874611	-0.009
"36145"	"TPTE2P1"	0.469936057993856	0.468241563020637	-0.0017
"36146"	"TPTE2P3"	0.381641353069652	0.370896746053544	-0.0041
"36147"	"TPX2"	0.638421768754865	0.642347090599935	-0.0051
"36148"	"TRA1"	0.637886298804483	0.636824622456172	-0.0085
"36149"	"TRA2A"	0.618283753458128	0.613599925836845	-0.0101
"36150"	"TRA2B"	0.815520685885511	0.815315496531733	-0.0156
"36151"	"TRABD"	0.436057796710616	0.429874425528085	-0.0033
"36152"	"TRAC"	0.49004152304191	0.488838002747472	-0.0022
"36153"	"TRADD"	0.705669934757129	0.705811131127281	-0.0106
"36154"	"TRAF1"	0.542364361059659	0.541414034085378	-0.0043
"36155"	"TRAF2"	0.802079007943491	0.802078769804883	-0.0149
"36156"	"TRAF3"	0.63412582189811	0.633041780067217	-0.0084
"36157"	"TRAF3IP1"	0.546462615383186	0.55720251573737	0.0035
"36158"	"TRAF3IP2"	0.529308370622232	0.524364627775059	-0.0065
"36159"	"TRAF3IP3"	0.524800004715669	0.524461908464019	-0.0031
"36160"	"TRAF4"	0.531393542523358	0.539476267287693	0.0024
"36161"	"TRAF5"	0.518791896435509	0.51795544257716	-0.0032
"36162"	"TRAF6"	0.817628555384105	0.817483407625503	-0.0156
"36163"	"TRAF7"	0.457072608187574	0.463363540926883	0.0043
"36164"	"TRAFD1"	0.48834954992211	0.483791649649037	-0.0044
"36165"	"TRAFIP10"	0.388403427879575	0.38652770226446	0.0017
"36166"	"TRAFIP20"	0.388403427879575	0.38652770226446	0.0017
"36167"	"TRAIP"	0.475123901406309	0.467181731345756	-0.0062
"36168"	"TRAK1"	0.488957668963641	0.480270677542786	-0.0073
"36169"	"TRAK2"	0.460325041203036	0.44902922231693	-0.0079
"36170"	"TRAM1"	0.755037964908537	0.754871715301377	-0.013
"36171"	"TRAM1L1"	0.5570305099587	0.578990824650686	0.0108
"36172"	"TRAM2"	0.592569938634113	0.625448234103515	0.0167
"36173"	"TRANK1"	0.313609547392468	0.332937519035894	0.0195
"36174"	"TRAP1"	0.761064243111931	0.759699542324273	-0.014
"36175"	"TRAPPC1"	0.668594667812146	0.667154959417607	-0.0101
"36176"	"TRAPPC10"	0.681186173354869	0.677163761673694	-0.0124
