adj.P.Val,AveExpr,B,betweenness,closeness,degree,eigenvalue,EigenVector Dir,id,logFC,name,nes,P.Value,Page_Rank,pval,pval.fdr,selected,shared name,size,t,TF,
"0,09019085","1,360504","-2,007604",0,0,1,"-40,46166","1,21E-24",IL1R1,"-1,501068",IL1R1,0,"0,004221101","-7,355749",1,1,FAUX,IL1R1,0,"-3,034779",Gene,
"0,1861272","2,706428","-3,622345",0,0,1,"-40,46166","7,54E-136",IL1RN,"-1,742706",IL1RN,0,"0,02843258","-7,599873",1,1,FAUX,IL1RN,0,"-2,273702",Gene,
"0,6283392","-6,442164","-5,584666",0,0,1,"-40,46166","2,96E-136",IL23A,"0,4709602",IL23A,0,"0,3964018","-7,547904",1,1,FAUX,IL23A,0,"0,8572854",Gene,
"0,3588431","-2,872473","-4,898149",0,0,1,"-40,46166","3,14E-09",IL2RA,"-0,7314678",IL2RA,0,"0,143144","-7,647897",1,1,FAUX,IL2RA,0,"-1,493578",Gene,
"0,759411","-7,332532","-5,773006",0,0,1,"-40,46166","3,11E-14",IL31RA,"0,1778359",IL31RA,0,"0,5662262","-7,12919",1,1,FAUX,IL31RA,0,"0,5784225",Gene,
"0,3360974","7,304634","-4,809844",0,0,1,"-40,46166","-1,47E-135",ILF2,"0,2398412",ILF2,0,"0,127118","-7,565419",1,1,FAUX,ILF2,0,"1,558018",Gene,
"0,2391024","7,935461","-4,132854",0,0,1,"-40,46166","-3,77E-136",ILF3,"0,2209634",ILF3,0,"0,05323677","-7,438389",1,1,FAUX,ILF3,0,"1,99201",Gene,
"0,04307376","4,519683","1,222368",0,0,1,"-40,46166","-1,04E-135",ING4,"0,7268718",ING4,0,"1,06E-04","-7,454754",1,1,FAUX,ING4,0,"4,303693",Gene,
"0,2391024","3,752027","-4,153495",0,0,1,"-40,46166","-1,28E-135",ING5,"0,340169",ING5,0,"0,05462649","-7,619674",1,1,FAUX,ING5,0,"1,979962",Gene,
"0,3957341","-5,3769","-5,025486",0,0,1,"-40,46166","-6,24E-16",INHBE,"0,8041835",INHBE,0,"0,1704134","-7,622787",1,1,FAUX,INHBE,0,"1,396041",Gene,
"0,1374079","4,700323","-2,961737",0,0,1,"-40,46166","1,42E-136",INO80,"0,3985697",INO80,0,"0,01289539","-7,517237",1,1,FAUX,INO80,0,"2,603363",Gene,
"0,05298884","9,073284","-0,2227841",0,0,1,"-40,46166","1,62E-135",INPP5D,"0,4234148",INPP5D,0,"5,45E-04","-7,619674",1,1,FAUX,INPP5D,0,"3,759919",Gene,
"0,1097673","4,007538","-2,481088",0,0,1,"-40,46166","-5,41E-12",INPP5F,"0,5064808",INPP5F,0,"0,007326025","-7,619674",1,1,FAUX,INPP5F,0,"2,825974",Gene,
"0,2391024","-7,581263","-4,355331",24986,0,2,"-40,46166","2,27E-20",INSC,"0,1641706",INSC,0,"0,07042984","-7,389099",1,1,FAUX,INSC,0,"1,858833",Gene,
"0,2391024","-2,500668","-4,33662",0,0,1,"-40,46166","-3,62E-136",INSIG1,"-1,674869",INSIG1,0,"0,0687783","-7,068995",1,1,FAUX,INSIG1,0,"-1,870332",Gene,
"0,2780083","3,944343","-4,555689",0,0,1,"-40,46166","6,18E-136",INTS1,"0,2148938",INTS1,0,"0,0910385","-7,517237",1,1,FAUX,INTS1,0,"1,731735",Gene,
"0,08993279","-1,373194","-2,000629",0,0,1,"-40,46166","1,99E-26",INTS4,"0,7825665",INTS4,0,"0,004187101","-7,355749",1,1,FAUX,INTS4,0,"3,037789",Gene,
"0,549436","6,113521","-5,433307",0,0,1,"-40,46166","1,08E-11",INTS6,"0,163853",INTS6,0,"0,3094595","-7,613628",1,1,FAUX,INTS6,0,"1,029455",Gene,
"0,2391024","2,806036","-4,343739","12748,23",0,2,"-40,46166","-1,30E-135",IPCEF1,"-1,562649",IPCEF1,0,"0,06940176","-7,465809",1,1,FAUX,IPCEF1,0,"-1,865964",Gene,
"0,4820894","4,752924","-5,28182",0,0,1,"-40,46166","-4,61E-136",IPO11,"0,2126377",IPO11,0,"0,2457688","-7,565858",1,1,FAUX,IPO11,0,"1,177997",Gene,
"0,1716266","7,41102","-3,429397",0,0,1,"-40,46166","2,80E-136",IPO7,"0,4189485",IPO7,0,"0,02252432","-7,318024",1,1,FAUX,IPO7,0,"2,373406",Gene,
"0,112444","3,17094","-2,537762",0,0,1,"-40,46166","-1,43E-15",IQCG,"0,4814877",IQCG,0,"0,007828496","-7,619674",1,1,FAUX,IQCG,0,"2,800335",Gene,
"0,1955223","8,149219","-3,727633",0,0,1,"-40,46166","4,59E-14",IQGAP2,"0,4352813",IQGAP2,0,"0,03231368","-7,565419",1,1,FAUX,IQGAP2,0,"2,217889",Gene,
"0,1897156","6,172503","-3,661066",112,0,2,"-40,46166","8,38E-136",IQSEC1,"-0,7070788",IQSEC1,0,"0,02980029","-7,232098",1,1,FAUX,IQSEC1,0,"-2,253298",Gene,
"0,4039248","0,9703338","-5,051903",0,0,1,"-40,46166","-3,45E-136",IRAK1,"0,4104804",IRAK1,0,"0,1767855","-7,355749",1,1,FAUX,IRAK1,0,"1,375033",Gene,
"0,5483287","6,482589","-5,430879",0,0,1,"-40,46166","1,41E-14",IRAK1BP1,"0,2047777",IRAK1BP1,0,"0,3082834","-7,517237",1,1,FAUX,IRAK1BP1,0,"1,031994",Gene,
"0,2891501","7,333446","-4,605054",0,"0,09090909",2,"-40,46166","-2,27E-20",IRF2,"0,3505001",IRF2,"1,073499","0,09705948","-7,449125","0,2830473","0,5512144",FAUX,IRF2,20,"1,699194",TF,
"0,1522045","2,065072","-3,188113","68394,68","0,03703704",16,"-40,46166","-1,55E-134",IRF4,"-1,64751",IRF4,"-1,635063","0,01687368","-7,588413","0,1020358","0,4625362",FAUX,IRF4,38,"-2,493931",TF,
"0,0851578","-1,021676","-1,830272",90,"0,25",5,"-40,46166","5,19E-146",IRF6,"-1,694344",IRF6,"-1,815567","0,003437532","-6,895522","0,06943683","0,4526919",FAUX,IRF6,20,"-3,110769",TF,
"0,9456574","5,090672","-5,920427","26976,55","0,02857143",8,"-40,46166","3,77E-09",IRF8,"-0,08979218",IRF8,"-1,898121","0,8773333","-7,647897","0,05768017","0,4526919",FAUX,IRF8,19,"-0,155343",TF,
"0,4379574","2,777452","-5,159403",0,0,1,"-40,46166","-2,72E-135",IRGQ,"0,3232491",IRGQ,0,"0,2057266","-7,46046",1,1,FAUX,IRGQ,0,"1,286352",Gene,
"0,5740341","-3,593913","-5,485294",0,0,1,"-40,46166","1,60E-11",IRX3,"1,443687",IRX3,0,"0,3361153","-6,907507",1,1,FAUX,IRX3,0,"0,9735987",Gene,
"0,3526888","4,205989","-4,872914",0,0,1,"-40,46166","-2,64E-15",ISG20L2,"-0,552156",ISG20L2,0,"0,1383451","-7,647897",1,1,FAUX,ISG20L2,0,"-1,512241",Gene,
"0,07817441","-3,702197","-1,604627",24140,"0,1666667",7,"-40,46166","-3,21E-146",ISL2,"-2,255749",ISL2,"-1,687379","0,002649124","-6,966429","0,09153045","0,4625362",FAUX,ISL2,13,"-3,205945",TF,
"0,3875","-1,879666","-4,997211",0,0,1,"-40,46166","-2,73E-135",ISM1,"-1,124591",ISM1,0,"0,1638827","-7,647897",1,1,FAUX,ISM1,0,"-1,418217",Gene,
"0,2214249","5,693496","-3,96104",0,0,1,"-40,46166","1,11E-09",ITFG1,"0,2987733",ITFG1,0,"0,04301766","-7,595318",1,1,FAUX,ITFG1,0,"2,090125",Gene,
"0,3950435","-1,019622","-5,023326","15881,14",0,2,"-40,46166","1,75E-16",ITLN1,"-1,547979",ITLN1,0,"0,1699041","-7,378312",1,1,FAUX,ITLN1,0,"-1,397747",Gene,
"0,04307376","7,315692","1,079986",0,0,1,"-40,46166","1,49E-134",JARID2,"0,5848915",JARID2,0,"1,24E-04","-7,409732",1,1,FAUX,JARID2,0,"4,251227",Gene,
"0,06995214","3,815047","-1,360529","134959,7","0,008695652",31,"-40,46166","4,30E-135",JAZF1,"-1,872967",JAZF1,"-1,685149","0,0020002","-7,208109","0,09195989","0,4625362",FAUX,JAZF1,45,"-3,307169",TF,
"0,5273139","1,299493","-5,389411",0,0,1,"-40,46166","-1,44E-15",JOSD2,"-0,3274781",JOSD2,0,"0,2890561","-7,635489",1,1,FAUX,JOSD2,0,"-1,074479",Gene,
"0,04307376","-0,3486546","0,851555",0,0,1,"-40,46166","-9,17E-15",JPH4,"1,779078",JPH4,0,"1,61E-04","-7,577432",1,1,FAUX,JPH4,0,"4,166619",Gene,
"0,0777585","3,372178","-1,583497",55,"0,09090909",11,"-40,46166","2,32E-10",JRK,"0,6592756",JRK,"1,906779","0,002585379","-7,709921","0,05654923","0,4526919",FAUX,JRK,23,"3,214777",TF,
"0,5303812","7,185605","-5,396511",0,1,1,"-40,46166","-2,49E-135",JUNB,"0,4508754",JUNB,"0,9946372","0,2922372","-7,709921","0,3199127","0,5727825",FAUX,JUNB,8,"1,067317",TF,
"0,3655117","5,479233","-4,924103",0,0,1,"-40,46166","-8,32E-135",KAT2A,"0,3396294",KAT2A,0,"0,1482753","-7,568433",1,1,FAUX,KAT2A,0,"1,474166",Gene,
"0,7065572","3,095937","-5,705972",0,0,1,"-40,46166","1,08E-09",KBTBD4,"0,1129373",KBTBD4,0,"0,4939647","-7,635489",1,1,FAUX,KBTBD4,0,"0,6903525",Gene,
"0,1456757","0,4185514","-3,090887",0,0,1,"-40,46166","-3,46E-25",KCNH3,"-1,21901",KCNH3,0,"0,01502989","-7,517237",1,1,FAUX,KCNH3,0,"-2,541334",Gene,
"0,3416716","-6,874106","-4,829651",0,0,1,"-40,46166","-1,15E-15",KCNJ1,"0,729092",KCNJ1,0,"0,1305306","-7,608945",1,1,FAUX,KCNJ1,0,"1,54377",Gene,
"0,2391024","7,722043","-4,340222",0,1,1,"-40,46166","2,01E-135",KDM2A,"0,2202925",KDM2A,"0,9057088","0,069093","-7,709921","0,36509","0,6027525",FAUX,KDM2A,21,"1,868123",TF,
"0,04750074","6,455023","0,3090703",0,0,1,"-40,46166","9,29E-14",KDM4A,"0,484991",KDM4A,0,"2,97E-04","-7,595318",1,1,FAUX,KDM4A,0,"3,963255",Gene,
"0,06342547","7,379758","-1,102463","15411,12","0,25",4,"-40,46166","1,20E-135",KDM5B,"0,7909894",KDM5B,"1,149319","0,001487389","-7,709921","0,2504243","0,535917",FAUX,KDM5B,23,"3,412421",TF,
"0,1897476","1,876302","-3,661665",0,0,1,"-40,46166","4,54E-136",KIAA0040,"-1,213509",KIAA0040,0,"0,029822","-7,449125",1,1,FAUX,KIAA0040,0,"-2,252981",Gene,
"0,05340146","4,374882","-0,4830791",112,0,2,"-40,46166","-9,01E-136",KIAA0753,"0,4891638",KIAA0753,0,"7,33E-04","-6,954216",1,1,FAUX,KIAA0753,0,"3,658703",Gene,
"0,4244198","8,911159","-5,120521",0,0,1,"-40,46166","1,39E-135",KIAA1109,"0,2093586",KIAA1109,0,"0,1946637","-7,654802",1,1,FAUX,KIAA1109,0,"1,319053",Gene,
"0,3182014","3,441426","-4,735848",0,0,1,"-40,46166","4,58E-16",KIAA1328,"0,3622354",KIAA1328,0,"0,1152154","-7,568198",1,1,FAUX,KIAA1328,0,"1,610266",Gene,
"0,6293278","3,124567","-5,586281",0,0,1,"-40,46166","1,88E-09",KIF20A,"-0,499905",KIF20A,0,"0,3975025","-7,659359",1,1,FAUX,KIF20A,0,"-0,8552709",Gene,
"0,2391024","2,69204","-4,242332",8802,0,2,"-40,46166","9,89E-135",KIF21A,"-1,622163",KIF21A,0,"0,06106069","-7,527021",1,1,FAUX,KIF21A,0,"-1,927416",Gene,
"0,06587221","-0,2616852","-1,216239",0,0,1,"-40,46166","3,91E-30",KIF26A,"-2,621742",KIF26A,0,"0,00169473","-7,094736",1,1,FAUX,KIF26A,0,"-3,366229",Gene,
"0,1087218","3,588081","-2,447545",0,0,1,"-40,46166","1,04E-14",KIF27,"0,6969245",KIF27,0,"0,007044233","-7,449125",1,1,FAUX,KIF27,0,"2,841079",Gene,
"0,4763766","3,741002","-5,267516",0,0,1,"-40,46166","-8,40E-15",KIF2C,"-0,56079",KIF2C,0,"0,2406342","-7,63862",1,1,FAUX,KIF2C,0,"-1,191126",Gene,
"0,4815063","4,078952","-5,280549",0,0,1,"-40,46166","-2,42E-135",KIFC1,"-0,6154505",KIFC1,0,"0,2453072","-7,644828",1,1,FAUX,KIFC1,0,"-1,179169",Gene,
"0,1128254","3,920335","-2,548347",0,1,1,"-40,46166","3,38E-135",KIN,"0,4344583",KIN,"1,134757","0,007926162","-7,709921","0,2564773","0,538241",FAUX,KIN,15,"2,79553",TF,
"0,1836979","-1,66556","-3,599063",0,0,1,"-40,46166","-1,59E-24",KIR2DS4,"-2,385339",KIR2DS4,0,"0,0276417","-7,094736",1,1,FAUX,KIR2DS4,0,"-2,285904",Gene,
"0,1894945","-0,3716353","-3,658761",0,0,1,"-40,46166","-3,58E-135",KIR3DL1,"-2,817797",KIR3DL1,0,"0,02971699","-7,608945",1,1,FAUX,KIR3DL1,0,"-2,254517",Gene,
"0,4316497","3,556801","-5,140109","24038,56","0,06666667",15,"-40,46166","-5,30E-09",KLF1,"0,3037384",KLF1,"2,08214","0,2001472","-7,709921","0,03732965","0,4466006",FAUX,KLF1,39,"1,302673",TF,
"0,05298884","4,138835","-0,347538",15,"0,25",4,"-40,46166","4,65E-135",KLF10,"0,4702863",KLF10,"2,02944","6,28E-04","-7,709921","0,04241354","0,4466006",FAUX,KLF10,5,"3,71156",TF,
"0,05340146","3,518235","-0,5158863",21425,"0,01086957",16,"-40,46166","3,11E-28",KLF11,"-2,772967",KLF11,"-2,636946","7,61E-04","-6,901209","0,008365623","0,3561365",FAUX,KLF11,25,"-3,645857",TF,
"0,1458376","4,33973","-3,098436",0,1,1,"-40,46166","-4,37E-135",KLF13,"-1,669504",KLF13,"-0,7668315","0,01516535","-7,709921","0,4431817","0,6395552",FAUX,KLF13,19,"-2,537675",TF,
"0,1456757","5,895812","-3,09267","23224,31","0,02222222",15,"-40,46166","6,28E-16",KLF4,"-0,4917167",KLF4,"-2,998505","0,01506178","-7,274157","0,002713073","0,3212745",FAUX,KLF4,47,"-2,54047",TF,
"0,2667672","3,670993","-4,503003","11283,71","0,125",8,"-40,46166","-8,03E-15",KLF5,"-1,300055",KLF5,"-1,865386","0,08505546","-7,709921","0,06212734","0,4526919",FAUX,KLF5,28,"-1,765901",TF,
"0,231432","2,690733","-4,036573",21,"0,1428571",7,"-40,46166","-1,30E-135",KLF6,"-1,268561",KLF6,"-2,297478","0,04722965","-7,709921","0,0215915","0,4466006",FAUX,KLF6,25,"-2,047453",TF,
"0,3008276","3,99559","-4,658053",0,0,1,"-40,46166","-3,78E-135",KLHL2,"0,2298529",KLHL2,0,"0,1040092","-7,516124",1,1,FAUX,KLHL2,0,"1,663654",Gene,
"0,2881232","3,979236","-4,600741",0,0,1,"-40,46166","-1,59E-28",KLHL24,"0,2768123",KLHL24,0,"0,09651656","-7,46046",1,1,FAUX,KLHL24,0,"1,702058",Gene,
"0,2391024","-7,581263","-4,355331","32156,62",0,3,"-40,46166","1,83E-14",KLKB1,"0,1641706",KLKB1,0,"0,07042984","-7,402988",1,1,FAUX,KLKB1,0,"1,858833",Gene,
"0,3309445","3,537526","-4,785876",0,0,1,"-40,46166","2,20E-11",KLRC1,"-0,8909054",KLRC1,0,"0,12312","-7,517237",1,1,FAUX,KLRC1,0,"-1,575107",Gene,
"0,3677015","-0,6908597","-4,930961",0,0,1,"-40,46166","1,95E-136",KLRC3,"-1,274912",KLRC3,0,"0,1496655","-7,599196",1,1,FAUX,KLRC3,0,"-1,468999",Gene,
"0,04307376","1,498718","0,8279899",0,0,1,"-40,46166","2,75E-135",KREMEN1,"-3,026153",KREMEN1,0,"1,65E-04","-7,438323",1,1,FAUX,KREMEN1,0,"-4,157858",Gene,
"0,9123367","-7,437738","-5,904602",0,0,1,"-40,46166","-1,96E-09",KRT1,"-0,05663678",KRT1,0,"0,8119875","-7,659359",1,1,FAUX,KRT1,0,"-0,2394418",Gene,
"0,5024294","-4,190234","-5,331651",0,0,1,"-40,46166","3,87E-11",KRT7,"-1,258001",KRT7,0,"0,2647369","-7,565419",1,1,FAUX,KRT7,0,"-1,131153",Gene,
"0,2391024","-3,027834","-4,210912",0,0,1,"-40,46166","9,24E-136",LAMA4,"-1,708939",LAMA4,0,"0,05869784","-7,619674",1,1,FAUX,LAMA4,0,"-1,946132",Gene,
"0,3837892","4,824631","-4,985771",0,0,1,"-40,46166","2,29E-135",LANCL1,"0,2587998",LANCL1,0,"0,1613217","-7,355749",1,1,FAUX,LANCL1,0,"1,427102",Gene,
"0,1784421","-0,3518891","-3,518259",0,0,1,"-40,46166","3,20E-11",LANCL3,"-1,592955",LANCL3,0,"0,0250692","-7,568433",1,1,FAUX,LANCL3,0,"-2,327882",Gene,
"0,2391024","5,222658","-4,183669",0,0,1,"-40,46166","7,58E-16",LARP7,"0,3946648",LARP7,0,"0,05672743","-7,59388",1,1,FAUX,LARP7,0,"1,962243",Gene,
"0,2000151","-0,3749287","-3,774969",0,0,1,"-40,46166","-3,77E-135",LCA5,"0,86878",LCA5,0,"0,03423441","-7,628341",1,1,FAUX,LCA5,0,"2,192445",Gene,
"0,2391024","4,785245","-4,255659",0,0,1,"-40,46166","-5,73E-136",LCMT1,"0,2637388",LCMT1,0,"0,0620932","-7,595318",1,1,FAUX,LCMT1,0,"1,919432",Gene,
"0,4981016","2,982692","-5,32152",1,"0,5",2,"-40,46166","1,31E-135",LCOR,"0,1879456",LCOR,"2,081696","0,2607383","-7,709921","0,03737028","0,4466006",FAUX,LCOR,17,"1,140821",TF,
"0,268994","3,849178","-4,511832",0,1,1,"-40,46166","-7,51E-12",LCORL,"0,2844115",LCORL,"1,548639","0,08602771","-7,709921","0,1214686","0,4625362",FAUX,LCORL,19,"1,760215",TF,
"0,6166449","7,521152","-5,565172",0,0,1,"-40,46166","2,04E-09",LDB1,"0,1206442",LDB1,0,"0,383449","-7,613628",1,1,FAUX,LDB1,0,"0,8812608",Gene,
"0,5648065","3,84898","-5,463304","12663,99","0,01449275",5,"-40,46166","8,29E-135",LEF1,"-0,9258424",LEF1,"-1,106755","0,3244851","-7,534983","0,2683997","0,5478295",FAUX,LEF1,62,"-0,9975868",TF,
"0,1310768","8,297106","-2,86751",0,0,1,"-40,46166","-6,23E-135",LENG8,"0,4730635",LENG8,0,"0,01153605","-7,660997",1,1,FAUX,LENG8,0,"2,647984",Gene,
"0,1764244","4,910007","-3,472733",0,0,1,"-40,46166","-6,70E-14",LETMD1,"0,3505384",LETMD1,0,"0,02373026","-7,588741",1,1,FAUX,LETMD1,0,"2,351286",Gene,
"0,175524","4,019976","-3,465168",0,0,1,"-40,46166","-6,41E-15",LGALS3BP,"-1,385156",LGALS3BP,0,"0,02351502","-7,409732",1,1,FAUX,LGALS3BP,0,"-2,355159",Gene,
"0,3373802","1,857476","-4,813467",0,0,1,"-40,46166","-5,96E-135",LGMN,"-0,741839",LGMN,0,"0,1277347","-6,907507",1,1,FAUX,LGMN,0,"-1,55542",Gene,
"0,1652119","0,2553099","-3,36905",0,0,1,"-40,46166","1,13E-134",LGR4,"-1,942925",LGR4,0,"0,0209495","-7,564541",1,1,FAUX,LGR4,0,"-2,403959",Gene,
"0,2391024","-3,21552","-4,246862",1971,"0,3333333",3,"-40,46166","4,19E-135",LHX6,"2,121573",LHX6,"1,817961","0,0614096","-7,709921","0,06907006","0,4526919",FAUX,LHX6,10,"1,924705",TF,
"0,8566536","3,242672","-5,868698",0,0,1,"-40,46166","-6,04E-135",LILRA1,"-0,2516592",LILRA1,0,"0,7174975","-7,608945",1,1,FAUX,LILRA1,0,"-0,3643783",Gene,
"0,1615212","-1,723272","-3,331394",0,0,1,"-40,46166","-4,60E-19",LIMCH1,"-2,28942",LIMCH1,0,"0,02002479","-7,355749",1,1,FAUX,LIMCH1,0,"-2,422882",Gene,
"0,2115632","-0,2271228","-3,869161",0,0,1,"-40,46166","-1,71E-10",LIPT2,"0,498648",LIPT2,0,"0,03841878","-7,572955",1,1,FAUX,LIPT2,0,"2,141125",Gene,
"0,112444","4,354481","-2,538292",0,0,1,"-40,46166","4,80E-132",LMBRD2,"0,418716",LMBRD2,0,"0,007833357","-7,318024",1,1,FAUX,LMBRD2,0,"2,800095",Gene,
"0,1097673","2,329682","-2,479544",0,0,1,"-40,46166","-7,38E-146",LONRF3,"-1,765707",LONRF3,0,"0,007312809","-7,355749",1,1,FAUX,LONRF3,0,"-2,826671",Gene,
"0,2104227","-4,132535","-3,858709","1606,368",0,2,"-40,46166","1,54E-131",LPIN3,"-1,732059",LPIN3,0,"0,03792925","-7,174403",1,1,FAUX,LPIN3,0,"-2,146866",Gene,
"0,2391024","5,639675","-4,228907",0,0,1,"-40,46166","-3,68E-11",LRCH1,"0,3665175",LRCH1,0,"0,06003897","-7,552918",1,1,FAUX,LRCH1,0,"1,935431",Gene,
"0,2047183","2,9618","-3,815862",0,0,1,"-40,46166","-6,84E-147",LRIG1,"-1,152132",LRIG1,0,"0,03598939","-7,094736",1,1,FAUX,LRIG1,0,"-2,17028",Gene,
"0,09695225","4,858492","-2,183162",0,0,1,"-40,46166","3,25E-133",LRIG2,"0,4331942",LRIG2,0,"0,005175639","-7,424894",1,1,FAUX,LRIG2,0,"2,958418",Gene,
"0,6967965","4,734142","-5,691162",0,0,1,"-40,46166","-3,07E-14",LRP8,"0,1451292",LRP8,0,"0,4801346","-7,12919",1,1,FAUX,LRP8,0,"0,7127649",Gene,
"0,2391024","-7,581263","-4,355331",0,0,1,"-40,46166","-2,91E-14",LRRC25,"0,1641706",LRRC25,0,"0,07042984","-7,613628",1,1,FAUX,LRRC25,0,"1,858833",Gene,
"0,1833629","7,997623","-3,587184",0,0,1,"-40,46166","3,64E-16",LRRFIP1,"0,4374067",LRRFIP1,0,"0,02724698","-7,552918",1,1,FAUX,LRRFIP1,0,"2,292112",Gene,
"0,2002336","5,924847","-3,779165",0,0,1,"-40,46166","2,32E-132",LRRK2,"-1,914546",LRRK2,0,"0,03441027","-7,63862",1,1,FAUX,LRRK2,0,"-2,190179",Gene,
"0,06773266","5,429609","-1,279339",0,0,1,"-40,46166","-4,59E-131",LSM1,"0,45529",LSM1,0,"0,001822054","-7,449125",1,1,FAUX,LSM1,0,"3,340469",Gene,
"0,6909006","4,569765","-5,683366",0,0,1,"-40,46166","3,90E-09",LSM7,"0,1669776",LSM7,0,"0,4731079","-7,654802",1,1,FAUX,LSM7,0,"0,7242918",Gene,
"0,1897476","7,208181","-3,661715",116099,"0,04545455",23,"-40,46166","-1,45E-25",LTF,"-2,545928",LTF,"-1,458037","0,02982382","-7,061343","0,1448304","0,4722748",FAUX,LTF,47,"-2,252955",TF,
"0,1601155","5,209512","-3,304826","62300,15",0,2,"-40,46166","2,40E-132",LUZP1,"0,5325682",LUZP1,0,"0,01939777","-7,502595",1,1,FAUX,LUZP1,0,"2,436168",Gene,
"0,1000295","-2,064594","-2,254361",0,0,1,"-40,46166","2,51E-146",LY6G6F,"-2,649766",LY6G6F,0,"0,005622756","-7,094736",1,1,FAUX,LY6G6F,0,"-2,927107",Gene,
"0,7476327","-2,310094","-5,760194",0,0,1,"-40,46166","-3,92E-132",LYN,"-0,4392712",LYN,0,"0,5509761","-7,506024",1,1,FAUX,LYN,0,"-0,6013935",Gene,
"0,1214958","3,007498","-2,71903",0,0,1,"-40,46166","8,00E-12",LYSMD2,"0,4552765",LYSMD2,0,"0,009684364","-7,620197",1,1,FAUX,LYSMD2,0,"2,717284",Gene,
"0,9060112","2,504947","-5,900592",0,"0,1111111",2,"-40,46166","1,87E-132",MAF,"0,06227659",MAF,"0,5789233","0,7989435","-7,396848","0,5626409","0,7192131",FAUX,MAF,28,"0,2564189",TF,
"0,929548","0,7083949","-5,913518",0,"0,1428571",2,"-40,46166","2,84E-132",MAFG,"0,06784496",MAFG,"-1,60546","0,8451914","-7,068995","0,1083926","0,4625362",FAUX,MAFG,22,"0,1965307",TF,
"0,154794","2,405843","-3,232328",0,0,1,"-40,46166","-5,41E-132",MAGEH1,"0,5553227",MAGEH1,0,"0,01778756","-7,599196",1,1,FAUX,MAGEH1,0,"2,472162",Gene,
"0,4098096","4,619867","-5,070997",0,0,1,"-40,46166","2,10E-16",MAGOH,"0,2057143",MAGOH,0,"0,181562","-7,565858",1,1,FAUX,MAGOH,0,"1,359666",Gene,
"0,08678928","6,147601","-1,882967",0,0,1,"-40,46166","2,27E-20",MAML3,"0,7820274",MAML3,0,"0,003653605","-7,517237",1,1,FAUX,MAML3,0,"3,088302",Gene,
"0,7469588","6,669362","-5,759547",0,0,1,"-40,46166","-1,61E-132",MAN2C1,"0,1315512",MAN2C1,0,"0,5502269","-7,619674",1,1,FAUX,MAN2C1,0,"0,6025302",Gene,
"0,05587374","1,295028","-0,6134462",1970,0,2,"-40,46166","-2,95E-146",MANBA,"0,5554312",MANBA,0,"8,50E-04","-6,840354",1,1,FAUX,MANBA,0,"3,607535",Gene,
"0,08678928","-3,639908","-1,885206",0,0,1,"-40,46166","-3,46E-25",MAP2K1,"-2,13826",MAP2K1,0,"0,003663085","-7,355749",1,1,FAUX,MAP2K1,0,"-3,087346",Gene,
"0,04307376","5,576074","1,075597",0,0,1,"-40,46166","-4,54E-14",MAPKAPK5,"0,4632767",MAPKAPK5,0,"1,25E-04","-7,595318",1,1,FAUX,MAPKAPK5,0,"4,249607",Gene,
"0,2899137","5,750665","-4,6095",0,0,1,"-40,46166","-5,67E-132",MAPRE2,"0,2548783",MAPRE2,0,"0,09762256","-7,418521",1,1,FAUX,MAPRE2,0,"1,696238",Gene,
"0,2533211","-0,7410379","-4,429783",0,0,1,"-40,46166","-8,26E-132",MAPRE3,"-0,8588591",MAPRE3,0,"0,07743386","-7,595318",1,1,FAUX,MAPRE3,0,"-1,812477",Gene,
"0,7240186","-0,5368622","-5,728481",0,0,1,"-40,46166","1,39E-16",MARCO,"-0,6109873",MARCO,0,"0,5163125","-7,53624",1,1,FAUX,MARCO,0,"-0,6548584",Gene,
"0,1533589","-0,8448661","-3,204212",0,0,1,"-40,46166","2,96E-133",MARVELD2,"-1,71411",MARVELD2,0,"0,01720071","-7,355749",1,1,FAUX,MARVELD2,0,"-2,486021",Gene,
"0,2434706","6,678477","-4,379739",0,0,1,"-40,46166","4,58E-11",MAST3,"-0,5223379",MAST3,0,"0,07264827","-7,60756",1,1,FAUX,MAST3,0,"-1,843742",Gene,
"0,2391024","-7,581263","-4,355331",0,"0,1111111",2,"-40,46166","5,33E-130",MBD3,"0,1641706",MBD3,"0,8852821","0,07042984","-7,396848","0,3760045","0,6076808",FAUX,MBD3,11,"1,858833",TF,
"0,1199519","1,863909","-2,685539",0,0,1,"-40,46166","-7,39E-132",MBNL1,"0,7220143",MBNL1,0,"0,009310458","-7,577432",1,1,FAUX,MBNL1,0,"2,732753",Gene,
"0,1976887","2,353392","-3,753128",0,0,1,"-40,46166","-5,56E-132",MCEE,"0,4017273",MCEE,0,"0,03333382","-7,629745",1,1,FAUX,MCEE,0,"2,204213",Gene,
"0,9341332","-0,3328953","-5,915862",0,0,1,"-40,46166","2,59E-13",MCF2L2,"-0,07976909",MCF2L2,0,"0,8552605","-7,578708",1,1,FAUX,MCF2L2,0,"-0,1835944",Gene,
"0,1430231","0,7186895","-3,042794","7286,514",0,2,"-40,46166","6,28E-16",MCOLN2,"-2,133557",MCOLN2,0,"0,01419562","-7,32764",1,1,FAUX,MCOLN2,0,"-2,564554",Gene,
"0,0735541","6,856329","-1,482021",0,0,1,"-40,46166","-7,84E-132",MDM4,"0,505641",MDM4,0,"0,002300194","-7,545924",1,1,FAUX,MDM4,0,"3,257002",Gene,
