"data.key.column","interaction","likelihood","mor","name","selected","shared interaction","shared name","source","state","target"
"346395","interacts with","1","0.99998","GATA1 (interacts with) HBQ1","false","interacts with","GATA1 (interacts with) HBQ1","GATA1","activation","HBQ1"
"346398","interacts with","1","-0.9486631","GATA1 (interacts with) NSA2","false","interacts with","GATA1 (interacts with) NSA2","GATA1","inhibition","NSA2"
"346401","interacts with","1","-0.9629507","GATA1 (interacts with) CPSF4L","false","interacts with","GATA1 (interacts with) CPSF4L","GATA1","inhibition","CPSF4L"
"346404","interacts with","1","-0.9822067","GATA1 (interacts with) PCK1","false","interacts with","GATA1 (interacts with) PCK1","GATA1","inhibition","PCK1"
"346407","interacts with","1","0.8318285","GATA1 (interacts with) TTLL4","false","interacts with","GATA1 (interacts with) TTLL4","GATA1","activation","TTLL4"
"346410","interacts with","1","0.8515674","GATA1 (interacts with) QPCT","false","interacts with","GATA1 (interacts with) QPCT","GATA1","activation","QPCT"
"346413","interacts with","1","-0.1559586","GATA1 (interacts with) RELN","false","interacts with","GATA1 (interacts with) RELN","GATA1","inhibition","RELN"
"346416","interacts with","1","0.8989999","GATA1 (interacts with) SOX6","false","interacts with","GATA1 (interacts with) SOX6","GATA1","activation","SOX6"
"346419","interacts with","1","0.9999512","GATA1 (interacts with) SNCA","false","interacts with","GATA1 (interacts with) SNCA","GATA1","activation","SNCA"
"346422","interacts with","1","-0.01273182","GATA1 (interacts with) TRHR","false","interacts with","GATA1 (interacts with) TRHR","GATA1","inhibition","TRHR"
"346425","interacts with","1","-0.9017373","GATA1 (interacts with) TGM2","false","interacts with","GATA1 (interacts with) TGM2","GATA1","inhibition","TGM2"
"346428","interacts with","1","-0.02732269","GATA1 (interacts with) TYK2","false","interacts with","GATA1 (interacts with) TYK2","GATA1","inhibition","TYK2"
"346431","interacts with","1","0.9997869","GATA1 (interacts with) A4GALT","false","interacts with","GATA1 (interacts with) A4GALT","GATA1","activation","A4GALT"
"346434","interacts with","1","0.911608","GATA1 (interacts with) OR51V1","false","interacts with","GATA1 (interacts with) OR51V1","GATA1","activation","OR51V1"
"346437","interacts with","1","-0.9984618","GATA1 (interacts with) CELF3","false","interacts with","GATA1 (interacts with) CELF3","GATA1","inhibition","CELF3"
"346440","interacts with","1","-0.9832192","GATA1 (interacts with) SLC6A8","false","interacts with","GATA1 (interacts with) SLC6A8","GATA1","inhibition","SLC6A8"
"346443","interacts with","1","-0.9932205","GATA1 (interacts with) SLC4A1","false","interacts with","GATA1 (interacts with) SLC4A1","GATA1","inhibition","SLC4A1"
"346446","interacts with","1","-0.8760182","GATA1 (interacts with) SCARF1","false","interacts with","GATA1 (interacts with) SCARF1","GATA1","inhibition","SCARF1"
"346449","interacts with","1","0.6179971","GATA1 (interacts with) TRIM10","false","interacts with","GATA1 (interacts with) TRIM10","GATA1","activation","TRIM10"
"346452","interacts with","1","-0.8369199","GATA1 (interacts with) CA1","false","interacts with","GATA1 (interacts with) CA1","GATA1","inhibition","CA1"
"346455","interacts with","1","-0.7341607","GATA1 (interacts with) NSDHL","false","interacts with","GATA1 (interacts with) NSDHL","GATA1","inhibition","NSDHL"
"346458","interacts with","1","0.9999085","GATA1 (interacts with) NRXN3","false","interacts with","GATA1 (interacts with) NRXN3","GATA1","activation","NRXN3"
"346461","interacts with","1","0.9999955","GATA1 (interacts with) EPB42","false","interacts with","GATA1 (interacts with) EPB42","GATA1","activation","EPB42"
"346464","interacts with","1","-0.9644272","GATA3 (interacts with) ZNF492","false","interacts with","GATA3 (interacts with) ZNF492","GATA3","inhibition","ZNF492"
"346467","interacts with","1","0.9994245","GATA3 (interacts with) KLF4","false","interacts with","GATA3 (interacts with) KLF4","GATA3","activation","KLF4"
"346470","interacts with","1","0.9971658","GATA6 (interacts with) TNFSF12","false","interacts with","GATA6 (interacts with) TNFSF12","GATA6","activation","TNFSF12"
"346473","interacts with","1","0.9984601","GATA6 (interacts with) LPIN3","false","interacts with","GATA6 (interacts with) LPIN3","GATA6","activation","LPIN3"
"346476","interacts with","1","0.9998831","GATAD2B (interacts with) ZNF654","false","interacts with","GATAD2B (interacts with) ZNF654","GATAD2B","activation","ZNF654"
"346479","interacts with","1","0.7933333","GATAD2B (interacts with) ZNF600","false","interacts with","GATAD2B (interacts with) ZNF600","GATAD2B","activation","ZNF600"
"346482","interacts with","1","-0.04171943","GCM1 (interacts with) ZNF831","false","interacts with","GCM1 (interacts with) ZNF831","GCM1","inhibition","ZNF831"
"346485","interacts with","1","-0.0212848","GCM1 (interacts with) ZNF813","false","interacts with","GCM1 (interacts with) ZNF813","GCM1","inhibition","ZNF813"
"346488","interacts with","1","0.3419592","GCM1 (interacts with) FLT1","false","interacts with","GCM1 (interacts with) FLT1","GCM1","activation","FLT1"
"346491","interacts with","1","0.2437451","GCM1 (interacts with) IL1R2","false","interacts with","GCM1 (interacts with) IL1R2","GCM1","activation","IL1R2"
"346494","interacts with","1","0.1814179","GCM2 (interacts with) NR2E3","false","interacts with","GCM2 (interacts with) NR2E3","GCM2","activation","NR2E3"
"346497","interacts with","1","0.2778628","GFI1B (interacts with) CD36","false","interacts with","GFI1B (interacts with) CD36","GFI1B","activation","CD36"
"346500","interacts with","1","0.08146097","GLI1 (interacts with) GPR173","false","interacts with","GLI1 (interacts with) GPR173","GLI1","activation","GPR173"
"346503","interacts with","1","0.1595475","GLI1 (interacts with) CDC42EP2","false","interacts with","GLI1 (interacts with) CDC42EP2","GLI1","activation","CDC42EP2"
"346506","interacts with","1","0.9492041","GLI1 (interacts with) NINJ1","false","interacts with","GLI1 (interacts with) NINJ1","GLI1","activation","NINJ1"
"346509","interacts with","1","-0.001785972","GLI1 (interacts with) GLIPR1L1","false","interacts with","GLI1 (interacts with) GLIPR1L1","GLI1","inhibition","GLIPR1L1"
"346512","interacts with","1","0.1070469","GLI1 (interacts with) BTG1","false","interacts with","GLI1 (interacts with) BTG1","GLI1","activation","BTG1"
"346515","interacts with","1","0.2858791","GLI1 (interacts with) LYG1","false","interacts with","GLI1 (interacts with) LYG1","GLI1","activation","LYG1"
"346518","interacts with","1","-0.01717811","GLI1 (interacts with) USF1","false","interacts with","GLI1 (interacts with) USF1","GLI1","inhibition","USF1"
"346521","interacts with","1","0.8436967","GLI1 (interacts with) ZNF800","false","interacts with","GLI1 (interacts with) ZNF800","GLI1","activation","ZNF800"
"346524","interacts with","1","0.4481743","GLI1 (interacts with) POLR3F","false","interacts with","GLI1 (interacts with) POLR3F","GLI1","activation","POLR3F"
"346527","interacts with","1","0.7362723","GLI1 (interacts with) RAPGEFL1","false","interacts with","GLI1 (interacts with) RAPGEFL1","GLI1","activation","RAPGEFL1"
"346530","interacts with","1","0.1814179","GLI1 (interacts with) SNAPC1","false","interacts with","GLI1 (interacts with) SNAPC1","GLI1","activation","SNAPC1"
"346533","interacts with","1","0.07180269","GLI1 (interacts with) CTAGE4","false","interacts with","GLI1 (interacts with) CTAGE4","GLI1","activation","CTAGE4"
"346536","interacts with","1","0.1842045","GLI1 (interacts with) RAD23A","false","interacts with","GLI1 (interacts with) RAD23A","GLI1","activation","RAD23A"
"346539","interacts with","1","0.3056543","GLI1 (interacts with) GOLGB1","false","interacts with","GLI1 (interacts with) GOLGB1","GLI1","activation","GOLGB1"
"346542","interacts with","1","-0.006725173","GLI4 (interacts with) SLC25A29","false","interacts with","GLI4 (interacts with) SLC25A29","GLI4","inhibition","SLC25A29"
"346545","interacts with","1","0.3146772","GLIS2 (interacts with) UBXN10","false","interacts with","GLIS2 (interacts with) UBXN10","GLIS2","activation","UBXN10"
"346548","interacts with","1","0.1683352","GLIS2 (interacts with) ZC3H15","false","interacts with","GLIS2 (interacts with) ZC3H15","GLIS2","activation","ZC3H15"
"346551","interacts with","1","0.2317451","GLIS2 (interacts with) P2RY14","false","interacts with","GLIS2 (interacts with) P2RY14","GLIS2","activation","P2RY14"
"346554","interacts with","1","0.2432574","GLIS2 (interacts with) ASTN2","false","interacts with","GLIS2 (interacts with) ASTN2","GLIS2","activation","ASTN2"
"346557","interacts with","1","-0.006478505","GLIS2 (interacts with) CCDC125","false","interacts with","GLIS2 (interacts with) CCDC125","GLIS2","inhibition","CCDC125"
"346560","interacts with","1","0.1192243","GLIS2 (interacts with) PCDHGC4","false","interacts with","GLIS2 (interacts with) PCDHGC4","GLIS2","activation","PCDHGC4"
"346563","interacts with","1","-0.003871122","GLIS2 (interacts with) DFFB","false","interacts with","GLIS2 (interacts with) DFFB","GLIS2","inhibition","DFFB"
"346566","interacts with","1","0.4410502","GLIS2 (interacts with) SPINT2","false","interacts with","GLIS2 (interacts with) SPINT2","GLIS2","activation","SPINT2"
"346569","interacts with","1","0.7012724","GLIS2 (interacts with) LPXN","false","interacts with","GLIS2 (interacts with) LPXN","GLIS2","activation","LPXN"
"346572","interacts with","1","0.179447","GLIS2 (interacts with) FXYD1","false","interacts with","GLIS2 (interacts with) FXYD1","GLIS2","activation","FXYD1"
"346575","interacts with","1","0.4294437","GLYR1 (interacts with) LYPLA2P1","false","interacts with","GLYR1 (interacts with) LYPLA2P1","GLYR1","activation","LYPLA2P1"
"346578","interacts with","1","0.9774555","GLYR1 (interacts with) R3HCC1","false","interacts with","GLYR1 (interacts with) R3HCC1","GLYR1","activation","R3HCC1"
"346581","interacts with","1","0.8693944","GLYR1 (interacts with) RBM19","false","interacts with","GLYR1 (interacts with) RBM19","GLYR1","activation","RBM19"
"346584","interacts with","1","0.6049272","GLYR1 (interacts with) ALDH2","false","interacts with","GLYR1 (interacts with) ALDH2","GLYR1","activation","ALDH2"
"346587","interacts with","1","0.8812908","GLYR1 (interacts with) STMN3","false","interacts with","GLYR1 (interacts with) STMN3","GLYR1","activation","STMN3"
"346590","interacts with","1","0.716439","GLYR1 (interacts with) TAF1D","false","interacts with","GLYR1 (interacts with) TAF1D","GLYR1","activation","TAF1D"
"346593","interacts with","1","0.8376683","GLYR1 (interacts with) ZNF761","false","interacts with","GLYR1 (interacts with) ZNF761","GLYR1","activation","ZNF761"
"346596","interacts with","1","0.1566994","GLYR1 (interacts with) KCNS1","false","interacts with","GLYR1 (interacts with) KCNS1","GLYR1","activation","KCNS1"
"346599","interacts with","1","0.3593268","GLYR1 (interacts with) KCNK5","false","interacts with","GLYR1 (interacts with) KCNK5","GLYR1","activation","KCNK5"
"346602","interacts with","1","0.4288009","GLYR1 (interacts with) CFDP1","false","interacts with","GLYR1 (interacts with) CFDP1","GLYR1","activation","CFDP1"
"346605","interacts with","1","0.164262","GLYR1 (interacts with) LMOD3","false","interacts with","GLYR1 (interacts with) LMOD3","GLYR1","activation","LMOD3"
"346608","interacts with","1","0.8532355","GLYR1 (interacts with) MTHFS","false","interacts with","GLYR1 (interacts with) MTHFS","GLYR1","activation","MTHFS"
"346611","interacts with","1","0.9968268","GLYR1 (interacts with) PRICKLE3","false","interacts with","GLYR1 (interacts with) PRICKLE3","GLYR1","activation","PRICKLE3"
"346614","interacts with","1","-0.010196","GLYR1 (interacts with) CCR1","false","interacts with","GLYR1 (interacts with) CCR1","GLYR1","inhibition","CCR1"
"346617","interacts with","1","0.9805651","GLYR1 (interacts with) PRLR","false","interacts with","GLYR1 (interacts with) PRLR","GLYR1","activation","PRLR"
"346620","interacts with","1","0.8084703","GLYR1 (interacts with) TGM5","false","interacts with","GLYR1 (interacts with) TGM5","GLYR1","activation","TGM5"
"346623","interacts with","1","0.2622396","GLYR1 (interacts with) ZXDA","false","interacts with","GLYR1 (interacts with) ZXDA","GLYR1","activation","ZXDA"
"346626","interacts with","1","0.9581107","GMEB1 (interacts with) SCML1","false","interacts with","GMEB1 (interacts with) SCML1","GMEB1","activation","SCML1"
"346629","interacts with","1","0.9866278","GMEB1 (interacts with) SHOC2","false","interacts with","GMEB1 (interacts with) SHOC2","GMEB1","activation","SHOC2"
"346632","interacts with","1","0.8492065","GMEB1 (interacts with) SUCLG1","false","interacts with","GMEB1 (interacts with) SUCLG1","GMEB1","activation","SUCLG1"
"346635","interacts with","1","0.9673438","GMEB1 (interacts with) GLYCTK","false","interacts with","GMEB1 (interacts with) GLYCTK","GMEB1","activation","GLYCTK"
"346638","interacts with","1","0.3508947","GMEB1 (interacts with) ZNF253","false","interacts with","GMEB1 (interacts with) ZNF253","GMEB1","activation","ZNF253"
"346641","interacts with","1","0.9145885","GMEB1 (interacts with) ZNF257","false","interacts with","GMEB1 (interacts with) ZNF257","GMEB1","activation","ZNF257"
"346644","interacts with","1","0.2413128","GMEB1 (interacts with) ZNHIT6","false","interacts with","GMEB1 (interacts with) ZNHIT6","GMEB1","activation","ZNHIT6"
"346647","interacts with","1","0.990107","GMEB1 (interacts with) GLIPR1L1","false","interacts with","GMEB1 (interacts with) GLIPR1L1","GMEB1","activation","GLIPR1L1"
"346650","interacts with","1","0.7863335","GMEB1 (interacts with) ARL13B","false","interacts with","GMEB1 (interacts with) ARL13B","GMEB1","activation","ARL13B"
"346653","interacts with","1","0.9687126","GMEB1 (interacts with) CD99","false","interacts with","GMEB1 (interacts with) CD99","GMEB1","activation","CD99"
"346656","interacts with","1","0.9465149","GMEB1 (interacts with) DTD1","false","interacts with","GMEB1 (interacts with) DTD1","GMEB1","activation","DTD1"
"346659","interacts with","1","0.4761908","GMEB1 (interacts with) GM2A","false","interacts with","GMEB1 (interacts with) GM2A","GMEB1","activation","GM2A"
"346662","interacts with","1","0.9224284","GMEB1 (interacts with) LDB1","false","interacts with","GMEB1 (interacts with) LDB1","GMEB1","activation","LDB1"
"346665","interacts with","1","-0.06342932","GMEB1 (interacts with) PPOX","false","interacts with","GMEB1 (interacts with) PPOX","GMEB1","inhibition","PPOX"
"346668","interacts with","1","0.9866278","GMEB1 (interacts with) PFKL","false","interacts with","GMEB1 (interacts with) PFKL","GMEB1","activation","PFKL"
"346671","interacts with","1","0.8571771","GMEB1 (interacts with) DNMBP","false","interacts with","GMEB1 (interacts with) DNMBP","GMEB1","activation","DNMBP"
"346674","interacts with","1","-0.3734796","GMEB1 (interacts with) CCDC42","false","interacts with","GMEB1 (interacts with) CCDC42","GMEB1","inhibition","CCDC42"
"346677","interacts with","1","-0.009282124","GMEB1 (interacts with) SNORD62A","false","interacts with","GMEB1 (interacts with) SNORD62A","GMEB1","inhibition","SNORD62A"
"346680","interacts with","1","0.2978757","GMEB1 (interacts with) GPR107","false","interacts with","GMEB1 (interacts with) GPR107","GMEB1","activation","GPR107"
"346683","interacts with","1","0.3431445","GMEB1 (interacts with) GPR89A","false","interacts with","GMEB1 (interacts with) GPR89A","GMEB1","activation","GPR89A"
"346686","interacts with","1","0.5661718","GMEB1 (interacts with) FNDC7","false","interacts with","GMEB1 (interacts with) FNDC7","GMEB1","activation","FNDC7"
"346689","interacts with","1","0.9791793","GMEB1 (interacts with) PIBF1","false","interacts with","GMEB1 (interacts with) PIBF1","GMEB1","activation","PIBF1"
