	tf	target	confidence	mor
6677	NFIX	HLF	E	1
6678	NFIX	HMCN1	E	1
6679	NFIX	HNRNPA0	E	1
6680	NFIX	HNRNPUL1	E	1
6681	NFIX	HOMEZ	E	1
6682	NFIX	HPS1	E	1
6683	NFIX	HR	E	1
6684	NFIX	HS3ST5	E	1
6685	NFIX	HSD3B7	E	1
6686	NFIX	HSPA8	E	1
6687	NFIX	HSPB6	E	1
6688	NFIX	HSPG2	E	1
6689	NFIX	HTRA1	E	1
6690	NFIX	HYPK	E	1
6691	NFIX	ICMT	E	1
6692	NFIX	ID2	E	1
6693	NFIX	IFITM5	E	1
6694	NFIX	IFNGR1	E	1
6695	NFIX	IFT52	E	1
6696	NFIX	IGDCC4	E	1
6697	NFIX	IGFBP5	E	1
6698	NFIX	IGFBP7	E	1
6699	NFIX	IGFLR1	E	1
6700	NFIX	IL17C	E	1
6701	NFIX	IL17D	E	1
6702	NFIX	IL17RD	E	1
6703	NFIX	IL18R1	E	1
6704	NFIX	IL34	E	1
6705	NFIX	IL4I1	E	1
6706	NFIX	ILK	E	1
6707	NFIX	INPP5A	E	1
6708	NFIX	INPP5F	E	1
6709	NFIX	INSYN1	E	1
6710	NFIX	INTS11	E	1
6711	NFIX	INTS5	E	1
6712	NFIX	IPO13	E	1
6713	NFIX	IPPK	E	1
6714	NFIX	IQSEC1	E	1
6715	NFIX	IQSEC2	E	1
6716	NFIX	IRAG1	E	1
6717	NFIX	IRX6	E	1
6718	NFIX	ISLR	E	1
6719	NFIX	ITGA11	E	1
6720	NFIX	ITGA9	E	1
6721	NFIX	ITGAM	E	1
6722	NFIX	ITGB2	E	1
6723	NFIX	ITGB5	E	1
6724	NFIX	ITGBL1	E	1
6725	NFIX	ITSN1	E	1
6726	NFIX	IVL	E	1
6727	NFIX	JAKMIP3	E	1
6728	NFIX	JARID2	E	1
6729	NFIX	JCAD	E	1
6730	NFIX	KANK2	E	1
6731	NFIX	KANK4	E	1
6732	NFIX	KAT2B	E	1
6733	NFIX	KAZALD1	E	1
6734	NFIX	KCNH2	E	1
6735	NFIX	KCNJ12	E	1
6736	NFIX	KCTD1	E	1
6737	NFIX	KCTD20	E	1
6738	NFIX	KDM3B	E	1
6739	NFIX	KIAA1671	E	1
6740	NFIX	KIF13A	E	1
6741	NFIX	KIRREL1	E	1
6742	NFIX	KIRREL3	E	1
6743	NFIX	KLF1	E	1
6744	NFIX	KLHL2	E	1
6745	NFIX	KLHL33	E	1
6746	NFIX	KLHL40	E	1
6747	NFIX	KLK10	E	1
6748	NFIX	KMT2B	E	1
6749	NFIX	KMT2D	E	1
6750	NFIX	KPNA6	E	1
6751	NFIX	KRT16	E	1
6752	NFIX	KY	E	1
6753	NFIX	L3MBTL1	E	1
6754	NFIX	LAMA4	E	1
6755	NFIX	LAMB2	E	1
6756	NFIX	LAMB3	E	1
6757	NFIX	LAMC1	E	1
6758	NFIX	LAMP1	E	1
6759	NFIX	LASP1	E	1
6760	NFIX	LDB3	E	1
6761	NFIX	LDLRAD4	E	1
6762	NFIX	LDOC1	E	1
6763	NFIX	LGALS3BP	E	1
6764	NFIX	LHX6	E	1
6765	NFIX	LIMCH1	E	1
6766	NFIX	LIN52	E	1
6767	NFIX	LIPA	E	1
6768	NFIX	LIPC	E	1
6769	NFIX	LKAAEAR1	E	1
6770	NFIX	LLGL1	E	1
6771	NFIX	LMNA	E	1
6772	NFIX	LMO7	E	1
6773	NFIX	LMOD1	E	1
6774	NFIX	LNP1	E	1
6775	NFIX	LOXL1	E	1
6776	NFIX	LPP	E	1
6777	NFIX	LRP1	E	1
6778	NFIX	LRP3	E	1
6779	NFIX	LRP5	E	1
6780	NFIX	LRP5L	E	1
6781	NFIX	LRP8	E	1
6782	NFIX	LRRC29	E	1
6783	NFIX	LRRC38	E	1
6784	NFIX	LRRN1	E	1
6785	NFIX	LRRN4CL	E	1
6786	NFIX	LSP1	E	1
6787	NFIX	LTBP2	E	1
6788	NFIX	LTBP3	E	1
6789	NFIX	LTBP4	E	1
6790	NFIX	LYNX1	E	1
6791	NFIX	MADD	E	1
6792	NFIX	MAEL	E	1
6793	NFIX	MAFF	E	1
6794	NFIX	MAGED2	E	1
6795	NFIX	MAMDC4	E	1
6796	NFIX	MAMSTR	E	1
6797	NFIX	MAN1A2	E	1
6798	NFIX	MAN1C1	E	1
6799	NFIX	MAN2B1	E	1
6800	NFIX	MAN2B2	E	1
6801	NFIX	MAP1A	E	1
6802	NFIX	MAP4	E	1
6803	NFIX	MAP6	E	1
6804	NFIX	MAPK8IP1	E	1
6805	NFIX	MARCHF8	E	1
6806	NFIX	MARVELD1	E	1
6807	NFIX	MATN2	E	1
6808	NFIX	MCCD1	E	1
6809	NFIX	MCF2L2	E	1
6810	NFIX	MCM3AP	E	1
6811	NFIX	MDK	E	1
6812	NFIX	MED15	E	1
6813	NFIX	MED29	E	1
6814	NFIX	MEGF6	E	1
6815	NFIX	MEGF8	E	1
6816	NFIX	MEOX2	E	1
6817	NFIX	METTL11B	E	1
6818	NFIX	METTL24	E	1
6819	NFIX	METTL25	E	1
6820	NFIX	MEX3D	E	1
6821	NFIX	MFAP4	E	1
6822	NFIX	MFAP5	E	1
6823	NFIX	MFGE8	E	1
6824	NFIX	MIR1915HG	E	1
6825	NFIX	MLLT10	E	1
6826	NFIX	MMEL1	E	1
6827	NFIX	MMP14	E	1
6828	NFIX	MMP2	E	1
6829	NFIX	MN1	E	1
6830	NFIX	MPHOSPH10	E	1
6831	NFIX	MPP3	E	1
6832	NFIX	MPPED1	E	1
6833	NFIX	MR1	E	1
6834	NFIX	MRC2	E	1
6835	NFIX	MRGPRE	E	1
6836	NFIX	MRGPRF	E	1
6837	NFIX	MSRB3	E	1
6838	NFIX	MTA2	E	1
6839	NFIX	MTO1	E	1
6840	NFIX	MUC21	E	1
6841	NFIX	MUC7	E	1
6842	NFIX	MVB12B	E	1
6843	NFIX	MXRA5	E	1
6844	NFIX	MXRA8	E	1
6845	NFIX	MYADM	E	1
6846	NFIX	MYH10	E	1
6847	NFIX	MYH11	E	1
6848	NFIX	MYH7B	E	1
6849	NFIX	MYLK	E	1
6850	NFIX	MYOF	E	1
6851	NFIX	MZF1	E	1
6852	NFIX	NADK2	E	1
6853	NFIX	NAP1L3	E	1
6854	NFIX	NAPSA	E	1
6855	NFIX	NAT16	E	1
6856	NFIX	NAV2	E	1
6857	NFIX	NBPF3	E	1
6858	NFIX	NCK2	E	1
6859	NFIX	NCOA4	E	1
6860	NFIX	NCOR2	E	1
6861	NFIX	NCS1	E	1
6862	NFIX	NDEL1	E	1
6863	NFIX	NDFIP1	E	1
6864	NFIX	NDN	E	1
6865	NFIX	NDRG2	E	1
6866	NFIX	NDUFA13	E	1
6867	NFIX	NEK8	E	1
6868	NFIX	NEO1	E	1
6869	NFIX	NEUROD2	E	1
6870	NFIX	NEUROG3	E	1
6871	NFIX	NFATC2IP	E	1
6872	NFIX	NFIA	E	1
6873	NFIX	NFIC	E	1
6874	NFIX	NHEJ1	E	1
6875	NFIX	NIBAN1	E	1
6876	NFIX	NIPA1	E	1
6877	NFIX	NKD1	E	1
6878	NFIX	NKRF	E	1
6879	NFIX	NKX2-2	E	1
6880	NFIX	NLGN3	E	1
6881	NFIX	NLRC3	E	1
6882	NFIX	NOL4L	E	1
6883	NFIX	NOTCH2	E	1
6884	NFIX	NOTUM	E	1
6885	NFIX	NPAS1	E	1
6886	NFIX	NPTXR	E	1
6887	NFIX	NQO1	E	1
6888	NFIX	NR3C2	E	1
6889	NFIX	NRM	E	1
6890	NFIX	NRXN2	E	1
6891	NFIX	NTM	E	1
6892	NFIX	NTN1	E	1
6893	NFIX	NTRK2	E	1
6894	NFIX	NUDCD1	E	1
6895	NFIX	NUDCD3	E	1
6896	NFIX	NUDT16L1	E	1
6897	NFIX	NUP188	E	1
6898	NFIX	NXPH1	E	1
6899	NFIX	NXPH3	E	1
6900	NFIX	NYNRIN	E	1
6901	NFIX	OBSL1	E	1
6902	NFIX	OGFR	E	1
6903	NFIX	OGN	E	1
6904	NFIX	OLFML1	E	1
6905	NFIX	OLFML2A	E	1
6906	NFIX	OLFML3	E	1
6907	NFIX	OPRL1	E	1
6908	NFIX	OSCP1	E	1
6909	NFIX	OXCT2	E	1
6910	NFIX	PACS1	E	1
6911	NFIX	PACSIN3	E	1
6912	NFIX	PALM	E	1
6913	NFIX	PAM	E	1
6914	NFIX	PARD3B	E	1
6915	NFIX	PARVA	E	1
6916	NFIX	PAX5	E	1
6917	NFIX	PBX1	E	1
6918	NFIX	PBXIP1	E	1
6919	NFIX	PCDH18	E	1
6920	NFIX	PCDH7	E	1
6921	NFIX	PCDHA4	E	1
6922	NFIX	PCDHB5	E	1
6923	NFIX	PCDHB7	E	1
6924	NFIX	PCDHGA9	E	1
6925	NFIX	PCDHGB7	E	1
6926	NFIX	PCDHGC3	E	1
6927	NFIX	PCSK2	E	1
6928	NFIX	PCSK9	E	1
6929	NFIX	PCYOX1	E	1
6930	NFIX	PDE4A	E	1
6931	NFIX	PDE4B	E	1
6932	NFIX	PDGFRL	E	1
6933	NFIX	PDLIM7	E	1
6934	NFIX	PDX1	E	1
6935	NFIX	PDZD2	E	1
6936	NFIX	PDZRN3	E	1
6937	NFIX	PGM5	E	1
6938	NFIX	PHGDH	E	1
6939	NFIX	PHKA2	E	1
6940	NFIX	PHLDA3	E	1
6941	NFIX	PI16	E	1
6942	NFIX	PIDD1	E	1
6943	NFIX	PIGT	E	1
6944	NFIX	PINX1	E	1
6945	NFIX	PIP4K2A	E	1
6946	NFIX	PIPOX	E	1
6947	NFIX	PISD	E	1
6948	NFIX	PIWIL2	E	1
6949	NFIX	PLB1	E	1
6950	NFIX	PLBD2	E	1
6951	NFIX	PLCD3	E	1
6952	NFIX	PLCH1	E	1
6953	NFIX	PLD3	E	1
6954	NFIX	PLD6	E	1
6955	NFIX	PLEC	E	1
6956	NFIX	PLEKHA1	E	1
6957	NFIX	PLEKHA6	E	1
6958	NFIX	PLEKHG3	E	1
6959	NFIX	PLEKHG5	E	1
6960	NFIX	PLPP1	E	1
6961	NFIX	PLS3	E	1
6962	NFIX	PMEPA1	E	1
6963	NFIX	PMM2	E	1
6964	NFIX	PNMA1	E	1
6965	NFIX	PNMA8A	E	1
6966	NFIX	PNMA8B	E	1
6967	NFIX	PNPLA4	E	1
6968	NFIX	PODN	E	1
6969	NFIX	PODXL2	E	1
6970	NFIX	POFUT1	E	1
6971	NFIX	POGLUT3	E	1
6972	NFIX	POLE4	E	1
6973	NFIX	POLK	E	1
6974	NFIX	POLR3G	E	1
6975	NFIX	POMGNT2	E	1
6976	NFIX	POMP	E	1
6977	NFIX	PPIH	E	1
6978	NFIX	PPP1R12B	E	1
6979	NFIX	PPP1R3F	E	1
6980	NFIX	PPP2R1B	E	1
6981	NFIX	PPP2R5D	E	1
6982	NFIX	PRELID1	E	1
6983	NFIX	PRICKLE2	E	1
6984	NFIX	PRKACA	E	1
6985	NFIX	PRKCB	E	1
6986	NFIX	PRKN	E	1
6987	NFIX	PRMT7	E	1
6988	NFIX	PRPF6	E	1
6989	NFIX	PRR12	E	1
6990	NFIX	PRRT3	E	1
6991	NFIX	PRSS35	E	1
6992	NFIX	PRSS36	E	1
6993	NFIX	PSAP	E	1
6994	NFIX	PSMA5	E	1
6995	NFIX	PSMF1	E	1
6996	NFIX	PTGER1	E	1
6997	NFIX	PTGFRN	E	1
6998	NFIX	PTMS	E	1
6999	NFIX	PTPN2	E	1
7000	NFIX	PTPRA	E	1
7001	NFIX	PTPRU	E	1
7002	NFIX	PUM1	E	1
7003	NFIX	QDPR	E	1
7004	NFIX	QPRT	E	1
7005	NFIX	RAB1B	E	1
7006	NFIX	RABGGTB	E	1
7007	NFIX	RAI2	E	1
7008	NFIX	RARG	E	1
7009	NFIX	RBFOX2	E	1
7010	NFIX	RCC2	E	1
7011	NFIX	RCOR2	E	1
7012	NFIX	REC8	E	1
7013	NFIX	REEP2	E	1
7014	NFIX	REXO1	E	1
7015	NFIX	RFX7	E	1
7016	NFIX	RILPL1	E	1
7017	NFIX	RILPL2	E	1
7018	NFIX	RIMBP3	E	1
7019	NFIX	RIMBP3C	E	1
7020	NFIX	RIOK3	E	1
7021	NFIX	RIPK1	E	1
7022	NFIX	RNF165	E	1
7023	NFIX	RNF17	E	1
7024	NFIX	RNF180	E	1
7025	NFIX	RNF187	E	1
7026	NFIX	RNF212B	E	1
7027	NFIX	RNF4	E	1
7028	NFIX	RNF40	E	1
7029	NFIX	RNPEPL1	E	1
7030	NFIX	ROBO1	E	1
7031	NFIX	ROBO2	E	1
7032	NFIX	ROR1	E	1
7033	NFIX	RPA1	E	1
7034	NFIX	RPGR	E	1
7035	NFIX	RPL36A	E	1
7036	NFIX	RPRD2	E	1
7037	NFIX	RPS27L	E	1
7038	NFIX	RPTOR	E	1
7039	NFIX	RRBP1	E	1
7040	NFIX	RSU1	E	1
7041	NFIX	RTL8B	E	1
7042	NFIX	RTN2	E	1
7043	NFIX	RTN3	E	1
7044	NFIX	RTN4	E	1
7045	NFIX	RUNDC3A	E	1
7046	NFIX	RUNX1	E	1
7047	NFIX	RUNX2	E	1
7048	NFIX	S100A4	E	1
7049	NFIX	S100A6	E	1
7050	NFIX	SAE1	E	1
7051	NFIX	SALL2	E	1
7052	NFIX	SARDH	E	1
7053	NFIX	SCARA3	E	1
7054	NFIX	SCARA5	E	1
7055	NFIX	SCD5	E	1
7056	NFIX	SCGB1C1	E	1
7057	NFIX	SCGB1C2	E	1
7058	NFIX	SCGB2B2	E	1
7059	NFIX	SCN11A	E	1
7060	NFIX	SCN2B	E	1
7061	NFIX	SCN8A	E	1
7062	NFIX	SCNN1A	E	1
7063	NFIX	SCRN1	E	1
7064	NFIX	SEC14L1	E	1
7065	NFIX	SEC14L4	E	1
7066	NFIX	SEC22B	E	1
7067	NFIX	SELENBP1	E	1
7068	NFIX	SELENOS	E	1
7069	NFIX	SEMA3B	E	1
7070	NFIX	SEMA3C	E	1
7071	NFIX	SEPHS1	E	1
7072	NFIX	SEPTIN5	E	1
7073	NFIX	SEPTIN7	E	1
7074	NFIX	SEPTIN8	E	1
7075	NFIX	SEPTIN9	E	1
7076	NFIX	SERPINB9	E	1
7077	NFIX	SERTAD4	E	1
7078	NFIX	SFPQ	E	1
7079	NFIX	SFRP2	E	1
7080	NFIX	SFXN5	E	1
7081	NFIX	SGCB	E	1
7082	NFIX	SGCD	E	1
7083	NFIX	SGCE	E	1
7084	NFIX	SGK2	E	1
7085	NFIX	SH3BP2	E	1
7086	NFIX	SIGMAR1	E	1
7087	NFIX	SIX5	E	1
7088	NFIX	SKI	E	1
7089	NFIX	SLC12A9	E	1
7090	NFIX	SLC16A2	E	1
7091	NFIX	SLC17A7	E	1
7092	NFIX	SLC1A7	E	1
7093	NFIX	SLC20A2	E	1
7094	NFIX	SLC23A3	E	1
7095	NFIX	SLC24A3	E	1
7096	NFIX	SLC25A23	E	1
7097	NFIX	SLC2A4RG	E	1
7098	NFIX	SLC30A2	E	1
7099	NFIX	SLC35A3	E	1
7100	NFIX	SLC44A2	E	1
7101	NFIX	SLC52A3	E	1
7102	NFIX	SLC5A8	E	1
7103	NFIX	SLC66A2	E	1
7104	NFIX	SLC6A4	E	1
7105	NFIX	SLC7A1	E	1
7106	NFIX	SLC9A1	E	1
7107	NFIX	SLIT2	E	1
7108	NFIX	SLIT3	E	1
7109	NFIX	SLITRK6	E	1
7110	NFIX	SMARCA1	E	1
7111	NFIX	SMARCA2	E	1
7112	NFIX	SMG6	E	1
7113	NFIX	SMIM10	E	1
7114	NFIX	SMIM12	E	1
7115	NFIX	SMOC2	E	1
7116	NFIX	SNX12	E	1
7117	NFIX	SNX21	E	1
7118	NFIX	SNX33	E	1
7119	NFIX	SOD3	E	1
7120	NFIX	SOGA1	E	1
7121	NFIX	SORBS1	E	1
7122	NFIX	SORBS3	E	1
7123	NFIX	SOX15	E	1
7124	NFIX	SOX7	E	1
7125	NFIX	SP2	E	1
7126	NFIX	SPARC	E	1
7127	NFIX	SPATS2L	E	1
7128	NFIX	SPON1	E	1
7129	NFIX	SPON2	E	1
7130	NFIX	SPR	E	1
7131	NFIX	SPRED1	E	1
7132	NFIX	SPSB1	E	1
7133	NFIX	SPTAN1	E	1
7134	NFIX	SPTBN1	E	1
7135	NFIX	SPTBN4	E	1
7136	NFIX	SPTLC2	E	1
7137	NFIX	SS18L1	E	1
7138	NFIX	SSBP3	E	1
7139	NFIX	SSC5D	E	1
7140	NFIX	SSPN	E	1
7141	NFIX	SSTR3	E	1
7142	NFIX	ST6GALNAC3	E	1
7143	NFIX	STAT1	E	1
7144	NFIX	STOX2	E	1
7145	NFIX	STRN	E	1
7146	NFIX	STXBP1	E	1
7147	NFIX	SUCO	E	1
7148	NFIX	SUMF1	E	1
7149	NFIX	SUMF2	E	1
7150	NFIX	SUPT5H	E	1
7151	NFIX	SUPT7L	E	1
7152	NFIX	SUSD2	E	1
7153	NFIX	SVIL	E	1
7154	NFIX	SWT1	E	1
7155	NFIX	SYDE1	E	1
7156	NFIX	SYNC	E	1
7157	NFIX	SYNDIG1	E	1
7158	NFIX	SYNPO	E	1
7159	NFIX	SYP	E	1
7160	NFIX	SYPL1	E	1
7161	NFIX	SYPL2	E	1
7162	NFIX	TACC2	E	1
7163	NFIX	TAF10	E	1
7164	NFIX	TAF1D	E	1
7165	NFIX	TAF6	E	1
7166	NFIX	TBC1D3F	E	1
7167	NFIX	TBC1D5	E	1
7168	NFIX	TBC1D9B	E	1
7169	NFIX	TCEA3	E	1
7170	NFIX	TCEAL7	E	1
7171	NFIX	TCERG1L	E	1
7172	NFIX	TCF23	E	1
7173	NFIX	TECPR2	E	1
7174	NFIX	TEF	E	1
7175	NFIX	TGFB1	E	1
7176	NFIX	TGFBRAP1	E	1
7177	NFIX	THAP8	E	1
7178	NFIX	THRA	E	1
7179	NFIX	THSD4	E	1
7180	NFIX	TIGIT	E	1
7181	NFIX	TIMP2	E	1
7182	NFIX	TIMP3	E	1
7183	NFIX	TINAGL1	E	1
7184	NFIX	TLK1	E	1
7185	NFIX	TLR2	E	1
7186	NFIX	TMCC2	E	1
7187	NFIX	TMCO3	E	1
7188	NFIX	TMEM109	E	1
7189	NFIX	TMEM119	E	1
7190	NFIX	TMEM154	E	1
7191	NFIX	TMEM158	E	1
7192	NFIX	TMEM185A	E	1
7193	NFIX	TMEM186	E	1
7194	NFIX	TMEM222	E	1
7195	NFIX	TMEM237	E	1
7196	NFIX	TMEM241	E	1
7197	NFIX	TMEM25	E	1
7198	NFIX	TMEM33	E	1
7199	NFIX	TMEM35A	E	1
7200	NFIX	TMEM38A	E	1
7201	NFIX	TMEM43	E	1
7202	NFIX	TMEM47	E	1
7203	NFIX	TMEM86A	E	1
7204	NFIX	TMEM9	E	1
7205	NFIX	TMX2	E	1
7206	NFIX	TNFRSF19	E	1
7207	NFIX	TNNI2	E	1
7208	NFIX	TNRC18	E	1
7209	NFIX	TNRC6A	E	1
7210	NFIX	TNRC6C	E	1
7211	NFIX	TNS1	E	1
7212	NFIX	TNXB	E	1
7213	NFIX	TOR1AIP2	E	1
7214	NFIX	TP73	E	1
7215	NFIX	TPGS2	E	1
7216	NFIX	TPO	E	1
7217	NFIX	TPPP3	E	1
7218	NFIX	TRAPPC9	E	1
7219	NFIX	TRH	E	1
7220	NFIX	TRIL	E	1
7221	NFIX	TRIOBP	E	1
7222	NFIX	TRMT44	E	1
7223	NFIX	TRPV3	E	1
7224	NFIX	TSC2	E	1
7225	NFIX	TSHZ1	E	1
7226	NFIX	TSPAN18	E	1
7227	NFIX	TSPAN9	E	1
7228	NFIX	TSPEAR	E	1
7229	NFIX	TSR2	E	1
7230	NFIX	TSSK2	E	1
7231	NFIX	TSSK6	E	1
7232	NFIX	TTC28	E	1
7233	NFIX	TTC3	E	1
7234	NFIX	TTLL1	E	1
7235	NFIX	TTLL11	E	1
7236	NFIX	TUBA8	E	1
7237	NFIX	TUBB	E	1
7238	NFIX	TWIST2	E	1
7239	NFIX	UBAC2	E	1
7240	NFIX	UBALD2	E	1
7241	NFIX	UBAP1	E	1
7242	NFIX	UBE2D3	E	1
7243	NFIX	UBE2I	E	1
7244	NFIX	UBTF	E	1
7245	NFIX	UNC5C	E	1
7246	NFIX	UQCC1	E	1
7247	NFIX	USP15	E	1
7248	NFIX	USP22	E	1
7249	NFIX	USP27X	E	1
7250	NFIX	VANGL1	E	1
7251	NFIX	VAT1	E	1
7252	NFIX	VSIG10L	E	1
7253	NFIX	VSTM4	E	1
7254	NFIX	WDR45B	E	1
7255	NFIX	WFS1	E	1
7256	NFIX	WIF1	E	1
7257	NFIX	WLS	E	1
7258	NFIX	WNK4	E	1
7259	NFIX	WNT2	E	1
7260	NFIX	WNT5A	E	1
7261	NFIX	WNT7A	E	1
7262	NFIX	WWOX	E	1
7263	NFIX	XCR1	E	1
7264	NFIX	XPNPEP1	E	1
7265	NFIX	XXYLT1	E	1
7266	NFIX	YBX2	E	1
7267	NFIX	YJEFN3	E	1
7268	NFIX	ZBED1	E	1
7269	NFIX	ZBED3	E	1
7270	NFIX	ZBTB12	E	1
7271	NFIX	ZBTB22	E	1
7272	NFIX	ZBTB4	E	1
7273	NFIX	ZBTB47	E	1
7274	NFIX	ZCCHC24	E	1
7275	NFIX	ZDHHC1	E	1
7276	NFIX	ZDHHC15	E	1
7277	NFIX	ZFHX4	E	1
7278	NFIX	ZFP64	E	1
7279	NFIX	ZFYVE21	E	1
7280	NFIX	ZMIZ1	E	1
7281	NFIX	ZMYND11	E	1
7282	NFIX	ZMYND8	E	1
7283	NFIX	ZNF112	E	1
7284	NFIX	ZNF185	E	1
7285	NFIX	ZNF239	E	1
7286	NFIX	ZNF302	E	1
7287	NFIX	ZNF362	E	1
7288	NFIX	ZNF385B	E	1
7289	NFIX	ZNF420	E	1
7290	NFIX	ZNF423	E	1
7291	NFIX	ZNF462	E	1
7292	NFIX	ZNF467	E	1
7293	NFIX	ZNF503	E	1
7294	NFIX	ZNF521	E	1
7295	NFIX	ZNF618	E	1
7296	NFIX	ZNF619	E	1
7297	NFIX	ZNF703	E	1
7298	NFIX	ZNF75D	E	1
7299	NFIX	ZNF827	E	1
7300	NFIX	ZNF853	E	1
7301	NFIX	ZNHIT2	E	1
7302	NFIX	ZSWIM9	E	1
7303	NFKB1	CD40	A	1
7304	NFKB1	COL1A2	A	-1
7305	NFKB1	CR2	A	1
7306	NFKB1	EGFR	A	1
7307	NFKB1	F3	A	1
7308	NFX1	EGFR	E	1
7309	NFX1	GNG11	E	1
7310	NFYC	GFI1B	D	1
7311	NHLH1	ALOX12	E	1
7312	NHLH1	FBXL16	E	1
7313	NHLH1	KIF1A	E	1
7314	NHLH1	ONECUT2	E	1
7315	NHLH1	PDE5A	E	1
7316	NHLH1	RBM24	E	1
7317	NHLH1	RNF182	E	1
7318	NHLH1	SPAG6	E	1
7319	NKX2-1	CCDC40	E	1
7320	NKX2-1	CPLX2	E	1
7321	NKX2-1	FOXA1	E	1
7322	NKX2-1	PLEKHH2	E	1
7323	NKX2-1	SYBU	E	1
7324	NKX2-1	WDR72	E	1
7325	NKX2-1	WNT5B	E	1
7326	NKX2-1	XIRP2	E	1
7327	NKX2-2	CBLN2	E	1
7328	NKX2-2	CPLX2	E	1
7329	NKX2-2	KIF1A	E	1
7330	NKX2-3	EGR1	E	1
7331	NKX2-3	ARHGEF33	E	1
7332	NKX2-3	DDX4	E	1
7333	NKX2-3	HMGA2	E	1
7334	NKX2-3	SMAD9	E	1
7335	NKX2-3	WDR72	E	1
7336	NKX2-5	CREB5	E	1
7337	NKX2-5	CTNNA3	E	1
7338	NKX2-5	ETV1	E	1
7339	NKX2-5	HORMAD2	E	1
7340	NKX2-5	OR1D2	E	1
7341	NKX2-5	OR51B4	E	1
7342	NKX2-5	PLEKHA7	E	1
7343	NKX2-5	RBM24	E	1
7344	NKX2-5	RNF212	E	1
7345	NKX2-5	SLC18A1	E	1
7346	NKX2-5	SYCP2L	E	1
7347	NKX2-5	TNNT1	E	1
7348	NKX2-5	WNT5B	E	1
7349	NKX2-5	XIRP2	E	1
7350	NKX2-8	ALOX12	E	1
7351	NKX2-8	ETV1	E	1
7352	NKX2-8	F2RL3	E	1
7353	NKX2-8	FMO3	E	1
7354	NKX2-8	HMGA2	E	1
7355	NKX2-8	KCNMB4	E	1
7356	NKX2-8	LOXHD1	E	1
7357	NKX2-8	NHSL1	E	1
7358	NKX2-8	NYAP1	E	1
7359	NKX2-8	OR51B4	E	1
7360	NKX2-8	PPBP	E	1
7361	NKX2-8	PROS1	E	1
7362	NKX2-8	RBM24	E	1
7363	NKX2-8	SMAD9	E	1
7364	NKX3-2	C14orf39	E	1
7365	NKX3-2	CCDC40	E	1
7366	NKX3-2	CREB5	E	1
7367	NKX3-2	DHH	E	1
7368	NKX3-2	GNAI1	E	1
7369	NKX3-2	IRX3	E	1
7370	NKX3-2	MGAT3	E	1
7371	NKX3-2	NINL	E	1
7372	NKX3-2	OSBPL10	E	1
7373	NKX3-2	PDZRN4	E	1
7374	NKX3-2	SH3BP4	E	1
7375	NKX3-2	SVEP1	E	1
7376	NKX3-2	SYBU	E	1
7377	NKX6-1	ONECUT2	E	1
7378	NKX6-1	SPAG6	E	1
7379	NKX6-1	SVEP1	E	1
7380	NKX6-1	ZNF474	E	1
7381	NKX6-2	ARMC3	E	-1
7382	NKX6-2	CAV2	E	-1
7383	NKX6-2	CDS1	E	-1
7384	NKX6-2	CMTM5	E	-1
7385	NKX6-2	DAB1	E	-1
7386	NKX6-2	DHH	E	-1
7387	NKX6-2	KIF1A	E	-1
7388	NKX6-2	PDZRN4	E	-1
7389	NKX6-2	PKIB	E	-1
7390	NKX6-2	SLC6A4	E	-1
7391	NKX6-2	SV2C	E	-1
7392	NKX6-2	TGM5	E	-1
7393	NME2	ADAMTS18	D	1
7394	NME2	CASC15	D	1
7395	NME2	COL1A2	D	1
7396	NME2	CREB5	D	1
7397	NME2	CTNNA3	D	1
7398	NME2	CUX2	D	1
7399	NME2	DAB1	D	1
7400	NME2	EMCN	D	1
7401	NME2	NLGN4X	D	1
7402	NME2	PDZRN4	D	1
7403	NME2	THSD7B	D	1
7404	NME2	WDR72	D	1
7405	NME2	XIRP2	D	1
7406	NME2	ZNF423	D	1
7407	NOBOX	CAV2	E	1
7408	NOBOX	CDS1	E	1
7409	NOBOX	FOXA1	E	1
7410	NOBOX	SPIC	E	1
7411	NOTO	APBA2	E	1
7412	NOTO	PKIB	E	1
7413	NOTO	SPAG6	E	1
7414	NPAS1	CUX2	E	1
7415	NPAS1	FBXL16	E	1
7416	NPAS1	MDFI	E	1
7417	NPAS1	PLEKHA7	E	1
7418	NPAS1	TMEM132E	E	1
7419	NPAS2	CCDC40	E	1
7420	NPAS2	FOXL1	E	1
7421	NPAS2	NFIX	E	1
7422	NPAS2	NHSL1	E	1
7423	NPAS2	PLEKHA7	E	1
7424	NPAS2	POTEG	E	1
7425	NPAS2	RNF212	E	1
7426	NPAS2	SCN4B	E	1
7427	NPAS2	SYBU	E	1
7428	NPAS2	THSD7B	E	1
7429	NPAS3	CNTN1	E	1
7430	NPAS3	CTNNA3	E	1
7431	NPAS3	DSCAML1	E	1
7432	NPAS3	ETV1	E	1
7433	NPAS3	PDE5A	E	1
7434	NPAS3	ZNF423	E	1
7435	NPAS4	ACKR3	E	1
7436	NPAS4	ARMC3	E	1
7437	NPAS4	BVES	E	1
7438	NPAS4	C14orf39	E	1
7439	NPAS4	CNN1	E	1
7440	NPAS4	CSPG4	E	1
7441	NPAS4	EGR3	E	1
7442	NPAS4	FABP3	E	1
7443	NPAS4	PDE5A	E	1
7444	NPAS4	PDZRN4	E	1
