	tf	target	confidence	mor
2305	NKX6-2	LRRC6	E	-1
2306	NKX6-2	NRXN1	E	-1
2307	NKX6-2	PRR4	E	-1
2308	NKX6-2	WT1	E	-1
2309	NME2	CALN1	D	1
2310	NME2	NRXN1	D	1
2311	NME2	THSD7B	D	1
2312	NOBOX	ASB15	E	1
2313	NOBOX	AVPR1A	E	1
2314	NOBOX	LRRC7	E	1
2315	NOBOX	PRSS3	E	1
2316	NOBOX	TEK	E	1
2317	NOTO	DOCK4	E	1
2318	NOTO	KRT80	E	1
2319	NOTO	NTRK2	E	1
2320	NOTO	PRICKLE1	E	1
2321	NOTO	SIAH3	E	1
2322	NPAS2	CALN1	E	1
2323	NPAS2	THSD7B	E	1
2324	NPAS3	CPEB1	E	1
2325	NPAS3	LRCH2	E	1
2326	NPAS3	NRXN1	E	1
2327	NPAS3	NTRK2	E	1
2328	NPAS4	FLNC	E	1
2329	NPAS4	HTR2A	E	1
2330	NR0B1	CYP17A1	D	-1
2331	NR1H4	DCN	D	1
2332	NR1I3	EPX	E	1
2333	NR2C1	DUOXA1	E	-1
2334	NR2C1	RFPL3	E	-1
2335	NR2E1	CALN1	E	1
2336	NR2E1	KRT80	E	1
2337	NR2E1	UGGT2	E	1
2338	NR2E1	VCX	E	1
2339	NR2E3	DPPA4	E	1
2340	NR2E3	KRT80	E	1
2341	NR2E3	LRRC6	E	1
2342	NR2E3	WNT5B	E	1
2343	NR3C2	ASAP2	E	1
2344	NR3C2	CPEB1	E	1
2345	NR3C2	LRIG3	E	1
2346	NR3C2	PRICKLE1	E	1
2347	NR3C2	SCIN	E	1
2348	NR4A1	CYP17A1	C	1
2349	NR4A2	RIMKLA	E	1
2350	NR4A2	SCIN	E	1
2351	NR5A1	CYP17A1	A	1
2352	NR5A2	BMPER	C	1
2353	NR6A1	CLMN	E	1
2354	NR6A1	HTR2A	E	1
2355	NR6A1	WNT5B	E	1
2356	NRL	FAM124A	E	1
2357	NRL	TEK	E	1
2358	OLIG1	CALN1	E	1
2359	OLIG1	KDM7A	E	1
2360	OLIG1	TAF7L	E	1
2361	OLIG2	KDM7A	E	1
2362	OLIG2	TAF7L	E	1
2363	OLIG3	KDM7A	E	1
2364	OLIG3	TAF7L	E	1
2365	ONECUT1	NRXN1	C	1
2366	ONECUT2	ASB15	E	1
2367	ONECUT2	NETO1	E	1
2368	ONECUT3	ASB15	E	1
2369	ONECUT3	ESM1	E	1
2370	ONECUT3	NETO1	E	1
2371	OSR1	DCN	E	1
2372	OSR1	FMOD	E	1
2373	OSR1	WT1	E	1
2374	OSR2	CALN1	E	1
2375	OSR2	CPA3	E	1
2376	OSR2	CPEB1	E	1
2377	OSR2	DCN	E	1
2378	OSR2	GAS6	E	1
2379	OSR2	MRC1	E	1
2380	OSR2	TMEM145	E	1
2381	OTX1	NSUN7	E	1
2382	OTX1	PRICKLE1	E	1
2383	OVOL1	ASB15	E	1
2384	OVOL1	KRT80	E	1
2385	OVOL1	LYPD6B	E	1
2386	OVOL1	PRSS3	E	1
2387	OVOL1	ST18	E	1
2388	OVOL2	IRX3	E	-1
2389	OVOL2	KRT80	E	-1
2390	OVOL2	LYPD6B	E	-1
2391	PATZ1	GAS6	E	-1
2392	PATZ1	GRIK3	E	-1
2393	PATZ1	TFCP2	E	-1
2394	PAX1	FAM124A	E	1
2395	PAX1	PRSS3	E	1
2396	PAX2	WT1	E	1
2397	PAX2	NSUN7	E	1
2398	PAX2	SIM1	E	1
2399	PAX2	SIX6	E	1
2400	PAX2	UGGT2	E	1
2401	PAX3	WT1	D	1
2402	PAX4	INS	E	-1
2403	PAX4	GCG	E	-1
2404	PAX4	ISL1	E	1
2405	PAX4	ABRA	E	1
2406	PAX4	ADARB2	E	1
2407	PAX4	ADH1A	E	1
2408	PAX4	AIMP1	E	1
2409	PAX4	AKAP9	E	1
2410	PAX4	APC	E	1
2411	PAX4	APTX	E	1
2412	PAX4	ARMC4	E	1
2413	PAX4	ART4	E	1
2414	PAX4	BICRAL	E	1
2415	PAX4	BLVRB	E	1
2416	PAX4	BTBD8	E	1
2417	PAX4	C16orf78	E	1
2418	PAX4	CACNB1	E	1
2419	PAX4	CAPN6	E	1
2420	PAX4	CARD10	E	1
2421	PAX4	CAST	E	1
2422	PAX4	CCDC144A	E	1
2423	PAX4	CCDC180	E	1
2424	PAX4	CCPG1	E	1
2425	PAX4	CDC7	E	1
2426	PAX4	CDH18	E	1
2427	PAX4	CDKN2C	E	1
2428	PAX4	CFAP91	E	1
2429	PAX4	CHMP6	E	1
2430	PAX4	CHSY1	E	1
2431	PAX4	CLCN5	E	1
2432	PAX4	CLEC4D	E	1
2433	PAX4	CNOT1	E	1
2434	PAX4	COG6	E	1
2435	PAX4	CPSF4L	E	1
2436	PAX4	CRACDL	E	1
2437	PAX4	CREB5	E	1
2438	PAX4	CREM	E	1
2439	PAX4	CRISP2	E	1
2440	PAX4	CSMD1	E	1
2441	PAX4	CSMD3	E	1
2442	PAX4	CSN1S1	E	1
2443	PAX4	DAAM2	E	1
2444	PAX4	DBF4B	E	1
2445	PAX4	DCBLD2	E	1
2446	PAX4	DCX	E	1
2447	PAX4	DDIT4L	E	1
2448	PAX4	DDX11	E	1
2449	PAX4	DEPDC5	E	1
2450	PAX4	DHX57	E	1
2451	PAX4	DLD	E	1
2452	PAX4	DLGAP1	E	1
2453	PAX4	DMTF1	E	1
2454	PAX4	DTNB	E	1
2455	PAX4	DUXA	E	1
2456	PAX4	ELP1	E	1
2457	PAX4	ERC2	E	1
2458	PAX4	ERICH3	E	1
2459	PAX4	ERN1	E	1
2460	PAX4	ERVW-1	E	1
2461	PAX4	FBXO9	E	1
2462	PAX4	FOXP2	E	1
2463	PAX4	FYN	E	1
2464	PAX4	GALNT16	E	1
2465	PAX4	GDF2	E	1
2466	PAX4	GLYATL3	E	1
2467	PAX4	GOLGA4	E	1
2468	PAX4	GOLM1	E	1
2469	PAX4	GOPC	E	1
2470	PAX4	GPRC5C	E	1
2471	PAX4	GREB1	E	1
2472	PAX4	H1-5	E	1
2473	PAX4	HAPLN1	E	1
2474	PAX4	HCRT	E	1
2475	PAX4	HIPK1	E	1
2476	PAX4	HMGCS1	E	1
2477	PAX4	HNRNPC	E	1
2478	PAX4	HTR3A	E	1
2479	PAX4	IMPG2	E	1
2480	PAX4	INSC	E	1
2481	PAX4	IQSEC1	E	1
2482	PAX4	KCNA3	E	1
2483	PAX4	KIAA1522	E	1
2484	PAX4	KLHL14	E	1
2485	PAX4	KPNA2	E	1
2486	PAX4	KRT25	E	1
2487	PAX4	KRTAP10-8	E	1
2488	PAX4	KRTAP22-1	E	1
2489	PAX4	LAIR1	E	1
2490	PAX4	LAIR2	E	1
2491	PAX4	LIX1	E	1
2492	PAX4	LRIG1	E	1
2493	PAX4	LRRC70	E	1
2494	PAX4	LUZP2	E	1
2495	PAX4	MAK	E	1
2496	PAX4	MAP2K5	E	1
2497	PAX4	MAP4K4	E	1
2498	PAX4	MAPK10	E	1
2499	PAX4	MARK3	E	1
2500	PAX4	MCTS1	E	1
2501	PAX4	MEPE	E	1
2502	PAX4	MGST1	E	1
2503	PAX4	MINDY2	E	1
2504	PAX4	MITF	E	1
2505	PAX4	MMS19	E	1
2506	PAX4	MT4	E	1
2507	PAX4	MTFR1	E	1
2508	PAX4	MTMR6	E	1
2509	PAX4	MTMR7	E	1
2510	PAX4	MYOM3	E	1
2511	PAX4	NCBP3	E	1
2512	PAX4	NDNF	E	1
2513	PAX4	NEURL3	E	1
2514	PAX4	NPVF	E	1
2515	PAX4	NTRK2	E	1
2516	PAX4	NXPH1	E	1
2517	PAX4	OPA3	E	1
2518	PAX4	OR2B2	E	1
2519	PAX4	OR51B2	E	1
2520	PAX4	OR5H14	E	1
2521	PAX4	OR5H6	E	1
2522	PAX4	OR5M9	E	1
2523	PAX4	OR8D4	E	1
2524	PAX4	OR9Q2	E	1
2525	PAX4	OTX2	E	1
2526	PAX4	OVOL1	E	1
2527	PAX4	PABPN1	E	1
2528	PAX4	PAK1	E	1
2529	PAX4	PCM1	E	1
2530	PAX4	PHF12	E	1
2531	PAX4	PHF19	E	1
2532	PAX4	PHIP	E	1
2533	PAX4	PHOX2B	E	1
2534	PAX4	PICALM	E	1
2535	PAX4	PIN4	E	1
2536	PAX4	PLA2G2E	E	1
2537	PAX4	PPP2R2A	E	1
2538	PAX4	PPP6R3	E	1
2539	PAX4	PRMT6	E	1
2540	PAX4	PRR4	E	1
2541	PAX4	PTDSS1	E	1
2542	PAX4	PTPN12	E	1
2543	PAX4	QTRT2	E	1
2544	PAX4	RAB27A	E	1
2545	PAX4	RAE1	E	1
2546	PAX4	RECK	E	1
2547	PAX4	REXO5	E	1
2548	PAX4	RGS22	E	1
2549	PAX4	RIMS2	E	1
2550	PAX4	RIOX2	E	1
2551	PAX4	RNF111	E	1
2552	PAX4	ROBO2	E	1
2553	PAX4	RXYLT1	E	1
2554	PAX4	SALL4	E	1
2555	PAX4	SCAF4	E	1
2556	PAX4	SCO1	E	1
2557	PAX4	SEC31A	E	1
2558	PAX4	SERPINB4	E	1
2559	PAX4	SGSH	E	1
2560	PAX4	SH3KBP1	E	1
2561	PAX4	SIAH1	E	1
2562	PAX4	SIK3	E	1
2563	PAX4	SLC12A5	E	1
2564	PAX4	SLC26A3	E	1
2565	PAX4	SLC46A3	E	1
2566	PAX4	SLC7A13	E	1
2567	PAX4	SLITRK5	E	1
2568	PAX4	SMR3A	E	1
2569	PAX4	SMR3B	E	1
2570	PAX4	SNX2	E	1
2571	PAX4	SOX6	E	1
2572	PAX4	SP7	E	1
2573	PAX4	SPAG6	E	1
2574	PAX4	SPATA6L	E	1
2575	PAX4	SPN	E	1
2576	PAX4	SPTBN4	E	1
2577	PAX4	SRSF5	E	1
2578	PAX4	SYBU	E	1
2579	PAX4	SYCP2L	E	1
2580	PAX4	SYTL2	E	1
2581	PAX4	TAF9	E	1
2582	PAX4	TAFA1	E	1
2583	PAX4	TAOK1	E	1
2584	PAX4	TAS2R7	E	1
2585	PAX4	TAS2R8	E	1
2586	PAX4	TFAP2A	E	1
2587	PAX4	TJP2	E	1
2588	PAX4	TLE4	E	1
2589	PAX4	TMEM217	E	1
2590	PAX4	TMEM222	E	1
2591	PAX4	TMEM30B	E	1
2592	PAX4	TMEM40	E	1
2593	PAX4	TMOD2	E	1
2594	PAX4	TNRC6C	E	1
2595	PAX4	TOMM40	E	1
2596	PAX4	TRIQK	E	1
2597	PAX4	UBE2D3	E	1
2598	PAX4	UBR4	E	1
2599	PAX4	USP11	E	1
2600	PAX4	VARS2	E	1
2601	PAX4	VRK3	E	1
2602	PAX4	WIPF2	E	1
2603	PAX4	YME1L1	E	1
2604	PAX4	ZFHX3	E	1
2605	PAX4	ZFP64	E	1
2606	PAX4	ZKSCAN3	E	1
2607	PAX4	ZMPSTE24	E	1
2608	PAX4	ZNF428	E	1
2609	PAX4	ZNF473	E	1
2610	PAX4	ZNF550	E	1
2611	PAX4	ZNF559	E	1
2612	PAX4	ZNF652	E	1
2613	PAX4	ZNF706	E	1
2614	PAX4	ZNF853	E	1
2615	PAX4	ZPLD1	E	1
2616	PAX8	WT1	A	1
2617	PAX9	FAM124A	E	1
2618	PAX9	GRIK3	E	1
2619	PAX9	HOXA11	E	1
2620	PAX9	PRSS3	E	1
2621	PBX1	CYP17A1	E	1
2622	PBX1	AVPR1A	E	1
2623	PBX1	BMP10	E	1
2624	PBX1	GNAI1	E	1
2625	PBX1	HMGA2	E	1
2626	PBX1	NRXN1	E	1
2627	PBX1	PRICKLE1	E	1
2628	PBX1	SIM1	E	1
2629	PBX1	SLC16A2	E	1
2630	PBX1	SPARCL1	E	1
2631	PBX4	DUOXA1	E	1
2632	PBX4	LYPD6B	E	1
2633	PCGF2	HOXC8	D	1
2634	PCGF2	PLA2G7	D	1
2635	PCGF2	SIX6	D	1
2636	PEG3	SLC16A2	E	1
2637	PHOX2A	NRXN1	E	1
2638	PHOX2A	SCN3A	E	1
2639	PHOX2A	ST18	E	1
2640	PHOX2A	TAF7L	E	1
2641	PHOX2B	NRXN1	E	1
2642	PHOX2B	SCN3A	E	1
2643	PHOX2B	TAF7L	E	1
2644	PITX3	CCR10	E	1
2645	PITX3	HBE1	E	1
2646	PITX3	MSLN	E	1
2647	PITX3	PLA2G7	E	1
2648	PKNOX2	ADCY1	E	1
2649	PKNOX2	ALOX15B	E	1
2650	PKNOX2	CCDC68	E	1
2651	PKNOX2	NRXN1	E	1
2652	PKNOX2	NTRK2	E	1
2653	PKNOX2	SGIP1	E	1
2654	PKNOX2	SLC16A2	E	1
2655	PLAG1	CPEB1	E	1
2656	PLAG1	WNT5B	E	1
2657	PLAGL1	GAS6	E	1
2658	PLAGL1	LRIG3	E	1
2659	PLAGL1	TMEM176A	E	1
2660	POU2F3	DUOXA1	E	1
2661	POU2F3	KRT80	E	1
2662	POU2F3	LYPD6B	E	1
2663	POU2F3	NRXN1	E	1
2664	POU2F3	PRICKLE1	E	1
2665	POU2F3	RFPL3	E	1
2666	POU2F3	SIAH3	E	1
2667	POU3F1	GRIK3	E	1
2668	POU3F1	NTRK2	E	1
2669	POU3F1	PRICKLE1	E	1
2670	POU3F1	RFPL3	E	1
2671	POU3F1	SIAH3	E	1
2672	POU3F1	SPARCL1	E	1
2673	POU3F1	TPD52L1	E	1
2674	POU3F3	CALN1	E	1
2675	POU3F3	NSUN7	E	1
2676	POU3F3	RFPL3	E	1
2677	POU3F3	SIAH3	E	1
2678	POU3F4	HOXA13	E	1
2679	POU3F4	NRXN1	E	1
2680	POU3F4	RFPL3	E	1
2681	POU3F4	SIAH3	E	1
2682	POU3F4	SIX6	E	1
2683	POU4F1	ALOX15B	E	1
2684	POU4F1	CCDC68	E	1
2685	POU4F3	CCDC68	E	1
2686	POU4F3	SGIP1	E	1
2687	POU4F3	TEK	E	1
2688	POU5F1	WNT5B	C	1
2689	POU5F1B	NRXN1	E	1
2690	POU5F1B	RFPL3	E	1
2691	POU5F1B	SIAH3	E	1
2692	POU6F1	CCR10	E	1
2693	POU6F1	GAS6	E	1
2694	PRDM14	WNT5B	B	1
2695	PRDM15	IRF9	E	1
2696	PRDM16	ASAP2	E	1
2697	PRDM16	CGNL1	E	1
2698	PRDM16	FAM124A	E	1
2699	PRDM16	FLNC	E	1
2700	PRDM16	GRIK3	E	1
2701	PRDM16	HMGA2	E	1
2702	PRDM16	NRXN1	E	1
2703	PRDM16	NTRK2	E	1
2704	PRDM16	SCN3A	E	1
2705	PRDM16	SEMA3G	E	1
2706	PRDM16	SPARCL1	E	1
2707	PRDM2	KMT2A	E	1
2708	PRDM5	GRIK3	E	-1
2709	PRDM5	LRCH2	E	-1
2710	PRDM5	SLC16A2	E	-1
2711	PRDM5	UGGT2	E	-1
2712	PRDM6	CPEB1	E	1
2713	PRDM6	DCN	E	1
2714	PRDM6	WNT5B	E	1
2715	PRDM8	DCN	E	1
2716	PROP1	SCN3A	E	1
2717	PROP1	ST18	E	1
2718	PROP1	TAF7L	E	1
2719	PROX2	PRR4	E	1
2720	PRRX1	CPEB1	E	1
2721	PRRX1	DCN	E	1
2722	PRRX1	DOCK4	E	1
2723	PRRX1	DUOXA1	E	1
2724	PRRX1	FLNC	E	1
2725	PRRX1	HOXC8	E	1
2726	PRRX1	HTR2A	E	1
2727	PRRX1	NTRK2	E	1
2728	PRRX1	PRICKLE1	E	1
2729	PRRX1	SLC16A2	E	1
2730	PRRX1	TEK	E	1
2731	PRRX2	DCN	E	1
2732	PRRX2	FLNC	E	1
2733	PRRX2	FMOD	E	1
2734	PRRX2	GAS6	E	1
2735	PRRX2	HTR2A	E	1
2736	PRRX2	KRT80	E	1
2737	PRRX2	PRSS3	E	1
2738	PRRX2	SLC18A1	E	1
2739	PRRX2	TMEM176A	E	1
2740	PTF1A	CHST13	E	1
2741	PURG	CPEB1	E	1
2742	PURG	LRRC6	E	1
2743	PURG	NRXN1	E	1
2744	PURG	SGIP1	E	1
2745	RAX	DUOXA1	E	1
2746	RAX	KRT80	E	1
2747	RAX	PRSS3	E	1
2748	RAX	SIAH3	E	1
2749	RAX	THSD7B	E	1
2750	RAX2	KRT80	E	1
2751	RAX2	PRSS3	E	1
2752	RAX2	SLC18A1	E	1
2753	RBPJL	CYP17A1	E	1
2754	RBPJL	PRSS3	E	1
2755	RELA	SOCS3	A	1
2756	RELA	WT1	A	1
2757	RFX3	KMT2A	E	-1
2758	RFX3	LRRC6	E	-1
2759	RFX4	CALN1	E	1
2760	RFX7	KMT2A	E	1
2761	RFX8	HMGA2	E	1
2762	RFX8	TAF7L	E	1
2763	RHOXF1	PRSS3	E	1
2764	RHOXF1	WT1	E	1
2765	RLF	KDM7A	E	1
2766	RORA	CCDC68	E	1
2767	RORA	KDM7A	E	1
2768	RORA	KMT2A	E	1
2769	RORA	LRRC7	E	1
2770	RORA	TPD52L1	E	1
2771	RORA	ZSCAN21	E	1
2772	RORB	NRXN1	E	1
2773	RORB	NTRK2	E	1
2774	RORB	PRSS3	E	1
2775	RORC	BMP10	E	1
2776	RORC	DUOXA1	E	1
2777	RORC	LYPD6B	E	1
2778	RORC	PRSS3	E	1
2779	RORC	RIMKLA	E	1
2780	RORC	TPD52L1	E	1
2781	RREB1	CHST13	E	1
2782	RREB1	KDM7A	E	1
2783	RREB1	RFPL3	E	1
2784	RREB1	WT1	E	1
2785	RUNX2	WNT5B	C	1
2786	RXRG	BMPER	E	1
2787	RXRG	CRYGN	E	1
2788	RXRG	GRIK3	E	1
2789	RXRG	MSLN	E	1
2790	RXRG	NRXN1	E	1
2791	RXRG	NTRK2	E	1
2792	SALL2	CGNL1	E	1
2793	SALL2	CPEB1	E	1
2794	SALL2	KMT2A	E	1
2795	SALL2	PRICKLE1	E	1
2796	SALL2	SLC16A2	E	1
2797	SALL3	SIX6	E	1
2798	SALL4	RFPL3	E	1
2799	SATB1	HBE1	D	1
2800	SATB2	CHST13	E	1
2801	SATB2	LRRC6	E	1
2802	SCRT1	CALN1	E	-1
2803	SCRT1	CPEB1	E	-1
2804	SCRT1	ESM1	E	-1
2805	SCRT1	KRT80	E	-1
2806	SCRT1	TMEM145	E	-1
2807	SCRT2	CPEB1	E	1
2808	SCRT2	ESM1	E	1
2809	SCRT2	KRT80	E	1
2810	SCX	TMEM145	E	1
2811	SETDB1	TPD52L1	D	1
2812	SHOX	KRT80	E	1
2813	SHOX	PRSS3	E	1
2814	SHOX	SLC18A1	E	1
2815	SHOX2	KRT80	E	1
2816	SHOX2	LRCH2	E	1
2817	SHOX2	PRSS3	E	1
2818	SHOX2	SGIP1	E	1
2819	SHOX2	SLC18A1	E	1
2820	SIM1	ADAD1	E	1
2821	SIM1	ADAM2	E	1
2822	SIM1	ADAM30	E	1
2823	SIM1	ADGB	E	1
2824	SIM1	ADGRG2	E	1
2825	SIM1	AGXT2	E	1
2826	SIM1	ALPK2	E	1
2827	SIM1	AMY1B	E	1
2828	SIM1	ANKRD30A	E	1
2829	SIM1	ASB10	E	1
2830	SIM1	ATP6V0A4	E	1
2831	SIM1	BANF2	E	1
2832	SIM1	BARHL2	E	1
2833	SIM1	BPIFA1	E	1
2834	SIM1	BPIFA3	E	1
2835	SIM1	C14orf39	E	1
2836	SIM1	C1orf94	E	1
2837	SIM1	C8orf34	E	1
2838	SIM1	CASR	E	1
2839	SIM1	CCER1	E	1
2840	SIM1	CFHR5	E	1
2841	SIM1	CLC	E	1
2842	SIM1	CLDN8	E	1
2843	SIM1	CLEC2A	E	1
2844	SIM1	CPN1	E	1
2845	SIM1	CRH	E	1
2846	SIM1	CSN1S1	E	1
2847	SIM1	CSN3	E	1
2848	SIM1	CST9L	E	1
2849	SIM1	CTXN3	E	1
2850	SIM1	CYLC1	E	1
2851	SIM1	DCD	E	1
2852	SIM1	DDI1	E	1
2853	SIM1	DEFB123	E	1
2854	SIM1	DHRS7C	E	1
2855	SIM1	DLK1	E	1
2856	SIM1	FAM25A	E	1
2857	SIM1	FAM71E2	E	1
2858	SIM1	FEZF2	E	1
2859	SIM1	GSTA3	E	1
2860	SIM1	HOXA11	E	1
2861	SIM1	HOXA13	E	1
2862	SIM1	HOXB13	E	1
2863	SIM1	HOXC10	E	1
2864	SIM1	HOXC11	E	1
2865	SIM1	HOXC13	E	1
2866	SIM1	HOXD13	E	1
2867	SIM1	IQCF3	E	1
2868	SIM1	IRX5	E	1
2869	SIM1	KLHL40	E	1
2870	SIM1	KRT31	E	1
2871	SIM1	KRT33A	E	1
2872	SIM1	KRT33B	E	1
2873	SIM1	KRT35	E	1
2874	SIM1	KRT38	E	1
2875	SIM1	KRT75	E	1
2876	SIM1	KRTAP1-1	E	1
2877	SIM1	KRTAP1-5	E	1
2878	SIM1	KRTAP4-12	E	1
2879	SIM1	KRTAP4-7	E	1
2880	SIM1	KRTAP4-9	E	1
2881	SIM1	KRTAP8-1	E	1
2882	SIM1	KRTAP9-3	E	1
2883	SIM1	KRTAP9-4	E	1
2884	SIM1	LCE3D	E	1
2885	SIM1	MYBPC1	E	1
2886	SIM1	MYOD1	E	1
2887	SIM1	NEB	E	1
2888	SIM1	OTOP2	E	1
2889	SIM1	OTOP3	E	1
2890	SIM1	OTOS	E	1
2891	SIM1	PADI3	E	1
2892	SIM1	PAX2	E	1
2893	SIM1	PDHA2	E	1
2894	SIM1	PGLYRP3	E	1
2895	SIM1	PITX2	E	1
2896	SIM1	PNLIPRP3	E	1
2897	SIM1	PPP1R2C	E	1
2898	SIM1	PSG4	E	1
2899	SIM1	PSG5	E	1
2900	SIM1	PTH	E	1
2901	SIM1	RPL10L	E	1
2902	SIM1	RPS4Y1	E	1
2903	SIM1	RPTN	E	1
2904	SIM1	SAA2-SAA4	E	1
2905	SIM1	SEMG1	E	1
2906	SIM1	SEMG2	E	1
2907	SIM1	SERPINA4	E	1
2908	SIM1	SERPINA7	E	1
2909	SIM1	SERPINB12	E	1
2910	SIM1	SIX6	E	1
2911	SIM1	SLC17A6	E	1
2912	SIM1	SLC22A6	E	1
2913	SIM1	SLC25A31	E	1
2914	SIM1	SLITRK1	E	1
2915	SIM1	SMR3B	E	1
2916	SIM1	SPACA4	E	1
2917	SIM1	SPATA31D1	E	1
2918	SIM1	SPPL2C	E	1
2919	SIM1	SPZ1	E	1
2920	SIM1	STYXL2	E	1
2921	SIM1	TEX37	E	1
2922	SIM1	TEX55	E	1
2923	SIM1	TKTL2	E	1
2924	SIM1	TMIGD1	E	1
2925	SIM1	TNNC2	E	1
2926	SIM1	UGT2B10	E	1
2927	SIM1	UGT3A1	E	1
2928	SIM1	UNCX	E	1
2929	SIM1	VGLL2	E	1
2930	SIM1	ZIC3	E	1
2931	SIM1	ZIC4	E	1
2932	SIX1	CHST13	E	1
2933	SIX1	DCN	E	1
2934	SIX1	HTR3A	E	1
2935	SIX1	NETO1	E	1
2936	SIX1	NRXN1	E	1
2937	SIX2	NRXN1	C	1
2938	SIX3	CALN1	E	1
2939	SIX3	LRRC7	E	1
2940	SIX3	SCN3A	E	1
2941	SIX3	SIX6	E	1
2942	SIX4	RHBDL3	E	1
2943	SIX4	SGIP1	E	1
2944	SIX6	ABCC12	E	1
2945	SIX6	ABCG8	E	1
2946	SIX6	ACTL6B	E	1
2947	SIX6	ACTL9	E	1
2948	SIX6	ACTRT2	E	1
2949	SIX6	ADAD1	E	1
2950	SIX6	ADAM2	E	1
2951	SIX6	ADAM29	E	1
2952	SIX6	ADAM30	E	1
2953	SIX6	ADAMTS19	E	1
2954	SIX6	ADRB3	E	1
2955	SIX6	AFM	E	1
2956	SIX6	AGXT2	E	1
2957	SIX6	AHSP	E	1
2958	SIX6	ALPI	E	1
2959	SIX6	AMER3	E	1
2960	SIX6	AMY1B	E	1
2961	SIX6	ANKRD30A	E	1
2962	SIX6	ANKRD34C	E	1
2963	SIX6	APCS	E	1
2964	SIX6	APOA4	E	1
2965	SIX6	APOF	E	1
2966	SIX6	AQP12B	E	1
2967	SIX6	ARHGAP36	E	1
2968	SIX6	ASCL1	E	1
2969	SIX6	ATOH1	E	1
2970	SIX6	AVP	E	1
2971	SIX6	AWAT2	E	1
2972	SIX6	BANF2	E	1
2973	SIX6	BARHL1	E	1
2974	SIX6	BARHL2	E	1
2975	SIX6	BNIP5	E	1
2976	SIX6	BPIFA1	E	1
2977	SIX6	BPIFA3	E	1
2978	SIX6	BPIFC	E	1
2979	SIX6	C10orf90	E	1
2980	SIX6	C14orf39	E	1
2981	SIX6	C16orf78	E	1
2982	SIX6	C16orf82	E	1
2983	SIX6	C17orf64	E	1
2984	SIX6	C1orf94	E	1
2985	SIX6	C1QL2	E	1
2986	SIX6	C20orf85	E	1
2987	SIX6	C3orf22	E	1
2988	SIX6	C5orf47	E	1
2989	SIX6	CABS1	E	1
2990	SIX6	CACNG2	E	1
2991	SIX6	CACNG3	E	1
2992	SIX6	CACNG6	E	1
2993	SIX6	CAPZA3	E	1
2994	SIX6	CASR	E	1
2995	SIX6	CBLIF	E	1
2996	SIX6	CBY2	E	1
2997	SIX6	CCDC185	E	1
2998	SIX6	CCDC27	E	1
2999	SIX6	CCDC33	E	1
3000	SIX6	CCDC42	E	1
3001	SIX6	CCDC70	E	1
3002	SIX6	CCER1	E	1
3003	SIX6	CDSN	E	1
3004	SIX6	CETN1	E	1
3005	SIX6	CFHR5	E	1
3006	SIX6	CGA	E	1
3007	SIX6	CHIA	E	1
3008	SIX6	CHRNA2	E	1
3009	SIX6	CIBAR2	E	1
3010	SIX6	CLC	E	1
3011	SIX6	CLEC2A	E	1
3012	SIX6	CLPSL1	E	1
3013	SIX6	CLRN3	E	1
3014	SIX6	CNGA3	E	1
3015	SIX6	CNPY1	E	1
3016	SIX6	COL6A5	E	1
3017	SIX6	CPA5	E	1
3018	SIX6	CPN1	E	1
3019	SIX6	CRH	E	1
3020	SIX6	CSN1S1	E	1
3021	SIX6	CSN3	E	1
3022	SIX6	CST9L	E	1
3023	SIX6	CTXN3	E	1
3024	SIX6	CYLC1	E	1
3025	SIX6	CYLC2	E	1
3026	SIX6	CYP11B2	E	1
3027	SIX6	DACH2	E	1
3028	SIX6	DAZL	E	1
3029	SIX6	DDI1	E	1
3030	SIX6	DEFA1B	E	1
3031	SIX6	DEFA3	E	1
3032	SIX6	DEFA4	E	1
3033	SIX6	DEFA5	E	1
3034	SIX6	DEFA6	E	1
3035	SIX6	DEFB119	E	1
3036	SIX6	DEFB123	E	1
3037	SIX6	DGKK	E	1
3038	SIX6	DLK1	E	1
3039	SIX6	DLL3	E	1
3040	SIX6	DMRT1	E	1
3041	SIX6	DMRT3	E	1
3042	SIX6	DMRTB1	E	1
3043	SIX6	DMRTC2	E	1
3044	SIX6	DNAJB8	E	1
3045	SIX6	DRC7	E	1
3046	SIX6	DUSP9	E	1
3047	SIX6	EGR4	E	1
3048	SIX6	EN1	E	1
3049	SIX6	F9	E	1
3050	SIX6	FAM181A	E	1
3051	SIX6	FAM216B	E	1
3052	SIX6	FAM25A	E	1
3053	SIX6	FAM71B	E	1
3054	SIX6	FAM71C	E	1
3055	SIX6	FAM71E2	E	1
3056	SIX6	FDCSP	E	1
3057	SIX6	FETUB	E	1
3058	SIX6	FEZF2	E	1
3059	SIX6	FMR1NB	E	1
3060	SIX6	FOXL2	E	1
3061	SIX6	FSCB	E	1
3062	SIX6	FSHB	E	1
3063	SIX6	GABRA3	E	1
3064	SIX6	GAPDHS	E	1
3065	SIX6	GCG	E	1
3066	SIX6	GGTLC1	E	1
3067	SIX6	GH2	E	1
3068	SIX6	GHRHR	E	1
3069	SIX6	GK2	E	1
3070	SIX6	GNG13	E	1
3071	SIX6	GOLGA6L2	E	1
3072	SIX6	GPR6	E	1
3073	SIX6	GSTA3	E	1
3074	SIX6	GTSF1L	E	1
