	2260553_BL	2283265_BL	2480485_BL	2151503_BL	2010157_BL	2150901_BL	2210551_BL	2292915_BL	2382431_BL	2498789_BL	2512641_BL	2583919_BL	2616045_BL	4235533_BL
SLC16A6	0.004850411	1.91989e-05	3.611e-05	0.00952575	0.01462131	0.04125217	0.00518951	0.04901204	0.01030136	0.5776014	0.004605554	0.01480207	0.01034581	0.0006861538
SLC16A7	0.01397478	0.009672323	0.003530831	0.009639865	0.1178588	1.161196	0.08590827	0.02449155	0.03890901	0.01424472	0.03127241	0.04863945	0.0437736	0.02195239
SLC16A8	0.0001769104	0.0001691812	0.005128391	0.0129211	0.01111671	0.01039064	0.005690053	0.0009999526	0.0009789352	0.0002949228	0.0278042	0.0003623254	0.003938508	0.0006930553
SLC16A9	4.030623e-05	0.0003292233	0.01628885	0.02419869	0.02607016	0.2691063	0.0003311388	0.004763041	0.001110255	0	0.002977949	0.04409345	0.001203938	0.0002104489
SLC17A1	4.737842e-05	0	0	0	0.0006154515	5.242235e-05	6.650545e-05	0	0.0002281619	2.435979e-05	0	0	5.464807e-05	0
SLC17A2	2.179734e-05	0	0	0	0	0	2.967089e-05	0	0	0	6.085387e-06	0	2.736222e-05	0
SLC17A3	0.0001571592	0	0	0.01785376	0.00127302	0.006107984	0	6.874164e-05	0.0004552842	0.001391883	0.0005333476	1.819335e-05	0.001449995	0.0001558775
SLC17A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A5	0.2106177	0.00712418	0.01142382	0.03969055	0.4723882	0.04062091	0.1201657	0.009722825	0.1120533	0.008975208	0.3708957	0.06739071	0.1567965	0.102125
SLC17A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC17A7	0	0.0008725146	0	0	7.84686e-05	0	3.42684e-05	0	0.0003184506	0.0001018573	0.0001137397	1.752025e-05	5.471679e-05	0
SLC17A8	0	0	0	0	0	0.0002995319	0	0	0	0	0	0	0	0
SLC17A9	0.1914959	0.6469011	1.166617	0.005607715	0.6023569	0.06173129	0.6738003	0.004970706	0.8633575	0.05362557	0.1390167	0.2421481	0.3317734	0.5331163
SLC18A1	0.0001679309	0	0.00261206	0.003231566	0	0	0.000120331	0.0002190747	0	0.0002445442	0.0002816357	0.0009490529	0.0002098503	0.00103148
SLC18A2	0.02999924	0.007726271	0.5363443	0.01614324	0.01582186	0.06759637	0.004544932	0.001160201	0.001959205	0.02316023	0.0007017908	0.01557534	0.02737918	0.124643
SLC18A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC19A1	0.09301537	0.001677734	0.08178413	0.001899242	0.1891353	0.02393481	0.002696712	0.007328187	0.1867528	0.02035099	0.005142286	0.005299762	0.04218532	0.00849369
SLC19A2	0.05278264	0.001296111	0.02680074	0.2432029	0.04840394	0.01877654	0.1039404	0.04743954	0.01286463	0.0194348	0.02253323	0.01032585	0.0259342	0.05660156
SLC19A3	0	0	0	0	0	0	0	1.484296e-05	0	0	0	0	2.331393e-05	0
SLC1A1	0.0001130606	0.0002170884	0	0	0.00122611	0.001787359	0.0005320225	8.27396e-05	0.002960884	0.004481771	4.161178e-05	0.0002903996	0.000373423	6.414954e-05
SLC1A2	5.168372e-05	0.0001710444	0	8.910507e-05	0.0009860499	0.0002700958	0.000890097	0.0003177611	7.873186e-05	0.0001333626	1.670738e-05	0.0003665119	0.001190428	0.001022404
SLC1A3	0.0005018506	0.006811694	0.1445423	9.008749e-05	0.018506	0.03587667	0.02459532	0.1591837	0.008289172	0.002337771	0.006916817	0.1362527	0.06719874	0.0238887
SLC1A4	0.02083165	0.02233644	0.5754637	0.002880349	0.2240599	0.3964243	0.02538048	0.02238898	0.1220316	0.01710806	0.009296559	0.826604	0.2158624	0.03228474
SLC1A5	0.03512365	0.01426324	0.04401459	0.009217116	0.08893157	0.05370182	0.1921407	0.05651859	1.453904	0.004785175	0.04622936	4.529329	0.1511737	0.1219941
SLC1A6	0	0	0	0	0	9.558951e-05	0	0	0	0	0	0	0	0
SLC1A7	0.003040417	0	0	9.608882e-05	0.001464696	0.002523032	3.019471e-05	7.886514e-05	0.002722046	0.01265629	0.0008672057	0.002838929	0.0002568508	0.001562447
SLC20A1	2.080346	0.1594654	0.3560439	0.1769557	0.8313387	0.5406165	0.007695122	0.05284847	0.04574861	0.1517317	1.092193	0.022871	0.3504785	0.1220353
SLC20A2	0.06183875	0.01705257	0.00938401	0.01930215	0.1795359	0.01806786	0.01109908	0.03370199	0.02468817	0.003892422	0.7845092	0.001080646	0.05624387	0.01839404
SLC22A10	0.0001042426	0	0	0	0	0	0	0	0	0	0	3.927639e-06	2.33167e-05	0
SLC22A11	0	0.003544388	0.0003038443	0	5.357547e-05	0	0.003056753	0.0001177592	0	0	0.0001603978	1.105799e-05	7.00962e-05	0
SLC22A12	0.0001594002	0.0907184	0.003032429	1.295179e-05	0.01998031	9.863186e-06	0.009999082	0.001940682	0.02535806	0.009064265	0.01710909	0.0004046641	0.01338737	0.002718307
SLC22A13	0.001391908	0.0002111989	0	0.002004358	0.001621042	0.009247901	0.0006634303	0.0002183664	0.0008242813	0.001229116	0.00229926	9.473892e-05	0.002013028	0.0002316705
SLC22A14	0.0006596968	0.0003894838	0	0	0	0.0003322637	0	8.292387e-06	0.0002540348	0.0002324457	0	0.0004646372	9.326681e-05	1.990212e-05
SLC22A15	0.001624533	0.000195285	7.093594e-05	0.01157795	0.009655318	0.1471928	0.08796188	0.3725549	0.02021025	0.008671991	0.06442663	0.01677142	0.2732251	0.08216533
SLC22A16	0.02839105	0.04680065	0.4303095	0.0363391	0.1760148	0.04268621	0.1727777	0.04437526	0.7726544	0.06292046	0.02792948	0.03390753	0.08809051	0.6476415
SLC22A17	1.621228e-05	0.004831144	0	0	0.002314254	0.0007496773	4.629983e-05	0.002069238	0.006439437	0.0294465	0.001478578	0.001276708	0.001722359	0
SLC22A18AS	7.09351e-05	0.0008107357	0	0	0	0	0.0001421444	0.002005144	0.0003360155	0.0009817784	0.0001683078	1.061907e-05	0.002111553	0.0003712717
SLC22A18	0.003836301	0.004709095	0.1396761	0.0005924001	0.02661452	0.04501521	0.01702672	0.02503781	0.05898444	0.04572288	0.002413809	0.003751264	0.05465435	0.004103662
SLC22A1	0.0006115844	5.749243e-06	0	0.0003802496	0	0.007551893	0.0002527171	0.0004235705	0.0008803104	0.001376904	0.002532088	0.0004114002	0.001422319	5.804762e-05
SLC22A23	0.003182	0.007462335	0.003546204	0.03401378	0.008577391	0.04249791	0.004354639	0.04894197	0.008431335	0.001323894	0.006700468	0.04553667	0.05869518	5.500727e-05
SLC22A24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A25	0	0	0	0	0	0	0	0	0	0	0	4.035242e-05	0	0
SLC22A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A3	3.829465e-05	0	0	0.0008142859	0.002082801	0.003185809	2.675646e-05	0.0001346141	0.0002162239	0.008535042	0	0.0001056606	0.001119468	0.005432429
SLC22A4	0.004435298	0.02405943	0.1959742	0.02178677	0.1035984	0.008721118	0.06762802	0.2759778	1.162452	0.007252612	0.03832466	0.08560411	0.1807296	0.07498183
SLC22A5	0.01106801	0.09453094	0.1960529	0.01635605	0.04227194	0.7181639	0.05045675	0.006845069	1.788772	0.07938795	0.1260228	0.05723294	0.1077383	0.008363082
SLC22A6	0	0	0	0	0	0	0	2.242662e-05	0	0	0	0	0	0
SLC22A7	0	4.041583e-06	0	0	0	0.000754983	2.101105e-05	5.784919e-05	1.58929e-05	0.0001549824	5.660004e-05	8.25027e-06	0.0001168131	0
SLC22A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A9	0	0	0	0	0	0	0	0	0	3.126814e-06	0	0	0	0
SLC23A1	0.005918421	0.007072811	0.01530658	0.02419174	2.548588	0.02671284	0.001191725	0.002073288	0.01874309	0.002000604	0.01737614	0.003751432	0.03145255	0.006510132
SLC23A2	0.06622702	0.03966723	0.04351998	0.09537782	1.751657	0.1927607	0.0269449	0.005623454	0.08944919	0.03066419	0.07011778	0.01928773	0.1144229	0.07383153
SLC23A3	0.0002209087	2.867424e-05	0	0	0.01800118	0.001975874	0.0001570428	7.578751e-05	0.003372134	0.00103602	2.256222e-05	5.148429e-05	0.0003974252	0.001482532
SLC24A1	0.3722543	0.04837016	0.3033385	8.035807	6.255394	0.1450502	0.05272032	0.01936676	0.2945896	2.968592	0.09939711	0.05358057	0.2777551	0.1206362
SLC24A2	0	0	0	0	0	2.61522e-06	0	0	0.002740732	0.00725498	0	0	6.727035e-05	0
SLC24A3	0.02285194	0.07926612	0.03028393	0.04160841	0.0776664	0.03550055	0.0009170123	0.002060032	0.004641579	0.0004151792	0.01150724	0.1224463	0.01022811	0.009636699
SLC24A4	0.00263988	5.224531e-05	2.6318e-05	0.03523682	0.01645627	0.001262486	0.0008965237	0.02146571	0.007335459	0.04631555	0.1175485	0.01205722	0.01672589	0.004423673
SLC24A5	0.0003935972	0.0007406624	1.10545e-05	0	0.002155153	0.002191642	0.0001049019	0.0007089888	0.0001783803	5.408887e-05	0	0.0002425746	3.364674e-05	0.0002891545
SLC25A10	0.002398945	0.04063294	0.001249358	0.00065404	0.07582363	0.001241283	0.0249091	0.002434634	0.02898228	0.003182193	0.2102264	0.1161291	0.01672519	0.007711277
SLC25A11	0.2795278	0.5450664	0.003627696	0.1086616	0.9992894	0.03493955	0.02824977	0.04982089	0.05544008	0.03655491	0.8423045	0.1695468	0.1457426	0.1030459
SLC25A12	0.03232731	0.3907075	0.07072454	0.3127685	2.483159	0.02308183	0.2263612	0.03409367	0.5895725	0.07799198	0.4261933	0.02691155	0.2243794	0.2431901
SLC25A13	0.0370568	0.006944852	3.06981	0.2470474	3.084943	0.02992462	0.3601878	0.003197791	0.182654	0.06799237	0.189402	0.2498795	0.2906132	0.05754258
SLC25A14	0.07058295	0.02676793	0.009265174	0.09501203	0.305303	0.005907973	0.1133327	0.00573136	0.003328649	0.00937601	0.01904197	0.03922809	0.03964059	0.01296134
SLC25A15	0.009361456	0.00331123	0.01348118	0.1665785	0.3229074	0.0451345	0.004117504	0.03132876	0.0395211	0.0141686	0.07473866	0.02774594	0.04075982	0.01392011
SLC25A16	0.00697677	0.0234114	0.001940551	0.03313553	0.5213933	0.006804856	0.01298989	0.003931363	0.05326726	0.09261453	0.009696483	0.02230519	0.07179795	0.04102915
SLC25A17	0.006281043	0.01854636	0.0006963987	0.08444646	0.3959641	0.001540904	0.1116074	0.0153912	0.070423	0.009186428	0.07687967	0.02828979	0.03787823	0.06824205
SLC25A18	0.000187074	9.009177e-05	0	0	0.03624768	0.00122666	0.0003309775	0.0002234523	0.001427448	0.001612913	0	0.0008195885	0.0009383192	0.0001385004
SLC25A19	0.2542385	0.001992578	0.009851186	0.06432959	1.035239	0.01769965	0.1234003	0.01212354	0.05888924	0.001602176	0.03575367	0.01155284	0.1143427	0.02340624
SLC25A1	0.3274288	0.2123914	0.01796402	0.01158005	2.950791	0.03072097	0.2116118	0.01487604	0.1499207	0.2741119	0.125483	0.009939956	0.1284222	0.07646176
SLC25A20	1.130063	0.6339911	0.3281231	0.0741788	5.712654	0.01904915	0.1437299	0.03253103	0.1385175	0.4377047	0.1307827	0.02598547	0.2357369	1.008751
SLC25A21	0	0	0	0.0005843759	0.002502266	4.1776e-05	0.0006237183	0.0002737554	0.0001411739	0.000753744	0.0002654983	0.002470513	0.0006192398	0
SLC25A22	0.3768826	0.03342431	0.04267384	0.003189606	0.7408304	0.00474799	0.02256246	0.1276518	0.02597662	0.1033815	0.01336831	0.001380424	0.1170002	0.03746804
SLC25A23	0.01802201	0.007517468	0.002261321	0.004589598	0.09361517	0.0008200422	0.0001912618	0.009606615	0.004635896	0.04555745	0.03308818	0.001855756	0.006453016	0.000501863
SLC25A24	0.4694452	0.2957517	0.04101299	1.059433	1.447171	0.1387259	0.06655214	0.1142444	0.06993986	0.04389595	0.01343414	0.1132176	0.2028898	0.02416983
SLC25A25	0.002474963	0.08141278	0.02535446	0.09855183	0.9796496	0.002500396	0.03035017	0.1110864	0.02065228	0.08345607	0.1042293	0.02175676	0.04902093	0.01954309
SLC25A26	0.006188767	0.09616601	0.04191297	0.009632896	0.5304401	0.005738991	0.02149578	0.1074829	0.04124147	0.03987118	0.1222917	0.0496235	0.05476608	0.04211511
SLC25A27	4.417344e-05	0.0001200349	0	0.0008189728	0.047126	0.0001102195	0.0001813703	0.01117506	0.0001578821	0.007541706	2.747307e-05	1.248602e-05	0.0008046868	0
SLC25A28	0.3566552	0.05395638	0.04994056	0.06043881	3.699569	0.005232383	1.927488	0.9499258	0.04646331	0.1222616	0.02016218	0.01027975	0.2032365	0.2399249
SLC25A29	0.003507844	0.03064886	0.01452144	0.006844903	4.148707	0.0008657601	0.06397953	0.02506388	1.113939	0.03565237	0.04229027	0.009196306	0.06347764	0.005709622
SLC25A2	0.01358644	0.0003098886	0.002621817	0.003077673	0.003592182	1.82391e-05	0.0001201857	3.349051e-05	0.00229682	0.009797366	0.001140485	0.0007857004	0.001792057	0.004900625
SLC25A30	0.2443737	0.04367247	0.02414249	0.2268243	9.29861	0.04352659	0.02564724	0.06522597	0.190288	0.05637861	0.03613135	0.02770061	0.1248017	0.4062618
SLC25A31	0	0	0	0	0	0	6.307673e-05	0	0	0	0	0	0	0.0002450313
SLC25A32	0.122868	0.005320539	0.01442291	0.4489332	2.603461	0.0006037234	0.04622461	0.0432987	0.0141809	0.04582131	0.01512823	0.003977791	0.07364337	0.1636809
SLC25A33	0.1339509	0.008688581	0.0149117	0.003708205	1.680595	0.001031599	0.03673916	0.01264973	0.03973131	0.003472634	0.003957827	0.001449	0.02374643	0.1506942
SLC25A34	2.498055e-05	0.0001723211	0.0004023651	0.0001516442	0.01248765	1.771479e-05	9.487602e-05	0.0002523693	0.001676853	0.0002474385	0.0003369232	2.869709e-05	0.0009777296	0.002205281
SLC25A35	0.01146171	0.004840077	0.0008030884	5.273184e-05	0.1359965	0.001038691	0.004068266	0.04570707	0.01466908	0.004155497	0.009130489	0.0577076	0.01577535	0.0916417
SLC25A36	0.06066823	0.05332544	0.1540721	0.07643393	3.228162	0.05665747	0.07164811	0.013027	0.05979072	0.1438709	0.09049003	0.3747652	0.1065399	0.05008336
SLC25A37	0.04161616	0.01908475	0.1500503	0.859456	4.551425	0.03762052	0.4986666	0.1879563	0.307451	0.01596369	0.1974211	6.056402	0.3699873	0.1491963
SLC25A38	0.1423734	0.02560706	0.2814416	0.05800692	7.31469	0.01077068	0.05386412	0.3816649	0.2837399	0.03758715	0.01708933	2.072126	0.366975	0.04663209
SLC25A39	0.04803374	0.1171675	0.2086814	0.1644716	3.605139	1.507257	0.1008161	0.2214466	0.3871065	0.4762335	0.4667045	6.954546	0.38001	0.04485712
SLC25A3	0.741606	0.5086091	2.108997	3.245585	37.21286	0.2454672	1.045211	0.3017598	14.99866	1.819522	0.7722312	6.039691	1.836038	0.4914081
SLC25A40	0.008320453	0.01552353	0.0410715	0.5628734	2.504068	0.006869447	0.03911766	0.01231916	0.7940828	0.06797811	0.02655138	0.1176446	0.1119452	0.3304066
SLC25A41	6.180453e-06	8.410787e-05	0	0	0.04366085	0	0	0	0.0001294615	0.0001188066	0.0002819695	0	0.0004561599	0
SLC25A42	0.009198215	0.000493497	0.01132199	0.006271183	0.8520719	0.138615	0.00624465	0.0005748436	0.06070839	0.003221311	0.00185595	0.02015009	0.011046	0.04615615
SLC25A43	0.03125663	0.1112074	0.03303333	0.02553413	1.478478	0.0005621678	0.0385817	0.001801944	0.006121548	0.003750749	0.06074004	0.05115761	0.0369737	0.1425019
SLC25A44	0.06609482	0.01122819	0.03179586	0.004131183	1.0088	0.009414007	0.02193901	0.004503072	0.0732952	0.01581217	0.05480846	0.03984453	0.05856156	0.1699659
SLC25A45	0.03175921	0.01500752	0.01249054	0.008399249	2.308056	0.02285151	0.003852368	0.004170533	0.0962133	0.3546443	0.02187243	0.163156	0.1501899	0.1844826
SLC25A46	0.2006225	1.189789	0.06173556	0.1950014	15.88215	0.4340705	0.2751917	0.04701374	0.04159807	0.09455407	0.03881701	0.7820385	0.2453632	0.1104498
SLC25A4	0.004958433	0.006682565	0.001187871	0.00179862	0.06452902	0.003895737	0.0006389087	0.002153757	0.005298503	0.02021689	0.002250414	0.02943207	0.009025622	0.007624239
SLC25A5	0.5853676	0.5421809	1.402627	0.1746203	13.5265	0.1609403	0.2992911	0.4283057	0.05830194	0.6150042	3.656409	2.624786	0.7376138	0.7858381
SLC25A6	2.706261	1.594293	4.699224	0.4302838	22.90935	0.330403	5.015772	0.7165611	8.355104	1.035035	3.607186	9.498857	3.272407	12.19535
SLC26A10	0	5.255688e-05	0.0001956173	0	0.005812899	0	0	0	0.009034081	8.731974e-06	0.0001839936	0.001066379	0	0
SLC26A11	0.1742794	0.0004018588	0.0001748895	0.001101985	0.02010805	0.01589898	0.02225546	0.130852	0.1043504	0.007271601	0.002719129	0.09085552	0.02399124	0.00164577
SLC26A1	0.1938263	0.2223504	0.02496045	0.0004446907	0.02775736	0.002165677	0.005533316	0.01489059	0.1623702	0.0722373	0.007964268	0.07108244	0.05308573	0.01453764
SLC26A2	1.982868	1.454039	0.2022479	0.09203008	3.981878	0.005842	0.1360923	0.1029703	0.2794491	0.06194727	0.06984011	0.06248655	0.7986012	0.1422627
SLC26A3	0.001230327	7.479739e-05	0	0.0007967811	0.01873804	0.002623574	0.0001007544	0.001041926	0.0002122747	0.1251533	0.0001037976	0.0006694538	0.003250475	0.0003694826
SLC26A4	0.001928626	0.006730559	4.441466e-05	0	0.05771762	0.0001051961	7.020131e-05	0.0009611426	0.0003914243	6.073657e-05	0	0.0009094907	0.00224644	0.000196715
SLC26A5	0.003524715	0.0005540369	0.00075665	0.006966837	0.03370729	0.0008124973	0.008266257	0.003067931	0.0005360876	0.0003763963	0.00688221	0.0005039395	0.003680929	0.004465894
SLC26A6	0.004017429	0.0004337983	0.002207367	0.002342475	0.01891432	8.531997e-05	0.006716168	0.05199925	0.01736243	0.0001712025	0.00042969	0.001364397	0.02823851	0.00934173
SLC26A7	0.001142026	0.0001583688	0	0	0.001678789	0.0001891614	0	0.0002935124	0	0.004619608	4.764267e-06	3.386251e-05	0.000729853	0.002072473
SLC26A8	0.002655543	0.0007270591	0.0006947055	0.0003745297	0.1677085	0.0001022306	0.001637282	0.02376099	0.0448228	0.004678749	0.003740612	0.009246236	0.07053705	0.09840964
SLC26A9	0	0	0	0	0	5.188976e-06	0	0.0007879009	0.00887978	1.635464e-05	5.759756e-05	0.0001512932	0.0004639582	0.0001547225
SLC27A1	0.02825544	0.01990719	0.06269422	0.2302673	1.509868	0.0910521	0.1064958	0.1352952	0.03164189	0.03966293	0.02220722	1.90868	0.3119824	0.0229765
SLC27A2	0.005628966	0.04807512	0.1018427	0.06106497	0.2407075	0.04671223	0.009854525	0.01803737	0.07264901	0.035224	0.0109293	0.2724501	0.05744172	0.003031903
SLC27A3	0.01845353	0.00677364	0.01482969	0.0727658	0.480828	0.1594098	0.08137459	0.3190176	0.03504198	0.4873297	0.07463002	0.1071557	0.2703686	0.0231012
SLC27A4	0.1378414	0.01694822	0.09045375	0.01102938	0.7852332	0.09796789	0.1784552	0.175257	0.09500117	0.04375025	0.05824445	0.04857715	0.2896097	0.8213928
SLC27A5	0.01834244	0.001472743	0.05701276	0.002875251	0.08073139	0.00206948	0.008099483	0.006290745	0.002691669	0.004985969	0.008840735	0.002865199	0.04337722	0.01292532
SLC27A6	0.002483218	1.680643e-05	0	0	0.9886474	0.001518983	0.0008592802	0.01933674	0	4.800934e-05	0.002747489	0.0004836339	0.00592855	4.958537e-05
SLC28A1	0.0001727856	0.0001672449	0	0	0	0	0.0003745427	0	5.568726e-05	1.163798e-05	5.837844e-05	0	0.001086901	0.0001322626
SLC28A2	0.0003730885	0.0004236391	0	0.001130824	0	0.001637991	4.914379e-05	4.210244e-05	0.0007388157	0.001164291	3.737708e-05	0.0001889504	0.001976183	0.0002305684
SLC28A3	0.001145355	0	0	0.0002413696	0.04665719	0.0002910635	0.02201628	0.02067855	0.005282563	0.007130287	0.01177586	0.003253361	0.01225234	0.03424267
SLC29A1	0.1479447	0.4858854	0.293532	0.03382488	1.278337	0.03028007	0.1189966	0.2433098	0.01618503	0.07556262	0.06553663	0.777278	1.853258	0.1194224
SLC29A2	0.005677698	0.7673269	0.04435802	4.148048e-06	0.3864983	0.222128	0.0005538566	0.0003818899	0.009493062	0.09181841	0.1034277	0.0007365551	0.08013423	0.007597392
SLC29A3	0.09924429	0.01556951	0.2022697	0.01620945	4.505466	0.8446811	0.1430645	0.0605598	0.4810546	0.2723045	0.6282098	0.01770432	0.6790166	0.08074169
SLC29A4	0.0002133846	0.0006059353	0.0002864625	0.0001604466	0.0109773	0.001149805	0.0002727865	0.0001596258	0.0004796202	0.001164667	0.05189265	0.0003612001	0.003359512	0.0001865037
SLC2A10	0.0002521654	1.970632e-05	0	0	2.301717e-05	0.001107909	4.093998e-05	0.004210099	0.0003172015	0.004615787	0.06075736	0.0002355918	0.00355713	0
SLC2A11	0.01598634	0.003558826	0.03910687	0.003111319	1.138492	0.01005787	0.008306134	0.005623175	0.002590956	0.169622	0.06877823	0.02412011	0.09475482	0.01883014
SLC2A12	5.642941e-05	0.006133805	0	0	0.008416864	0.0003666072	0.003237314	0.0003514997	0.0005375834	0.002451702	0.0002199776	0.0001367352	0.01264757	0.002271935
SLC2A13	0.001228807	0.0004891403	0.008209038	0.07185932	0.09214251	0.07783771	0.1389525	0.001177739	0.003321872	0.06713623	0.0274718	0.01801187	0.03801013	0.004497905
SLC2A14	0.02707535	0.02061079	0.003780854	0.001284332	0.01212261	0.007795197	0.0004433962	0.0002169244	0.2387466	0.001834395	0.004692258	0.07195906	0.01229478	0.0003662951
SLC2A1	0.4154895	0.2815508	0.1558403	0.04820197	2.88408	0.01360411	0.4159097	0.0109652	0.2601188	0.7168557	1.862596	4.230858	0.2039232	0.3635904
SLC2A2	0	0	0	0	0	0	0	0	0	0	0	0	2.68445e-05	1.108121e-05
SLC2A3	0.2847925	0.03245162	0.1460341	0.8374189	12.5207	0.02208124	0.3630967	1.147238	0.1422639	0.3263966	0.03434341	0.9834565	0.5029748	1.812572
SLC2A4RG	0.8699424	0.01578157	0.4391064	0.05245786	0.8154742	0.0043036	0.009684002	0.04499552	0.1570394	0.03762051	0.007289001	0.167766	0.1225331	0.03533651
SLC2A4	0.0003393879	0.0003034267	0.01365004	0.05166994	0.17193	0.00343724	0.002179133	0.001037261	0.002425862	0.0002137238	0.01491129	0.1479845	0.002434531	0.003085467
SLC2A5	0.1628437	0.4485473	1.228397	2.07866	6.726301	0.3703776	0.01581506	0.1001534	0.04511009	0.101811	0.7509376	0.2577634	0.2363659	0.0337365
SLC2A6	0.00110984	0.008952506	0.007408323	0.002236662	0.02015116	0.003763965	0.02727547	0.0487457	0.0110808	0.4720509	0.003066993	0.03020112	0.02936573	0.004630848
SLC2A7	9.207644e-05	2.916205e-05	0.006534165	0.01989119	0	0.002552633	9.212303e-05	0	3.327407e-05	0.0004660873	0.000537652	0.003412493	0.0009317972	0
SLC2A8	0.01823651	0.009388778	0.0002295765	0.0004695092	0.0008836125	0.01500282	0.0004365526	0.01289789	0.003260859	0.02648377	0.01552851	0.1001238	0.007035107	0.01243362
SLC2A9	0.1143721	5.527901e-05	0.1570278	0.005544629	0.0141378	0.02872736	0.0008096869	0.2266471	0.03125495	0.0366579	0.08237972	0.121362	0.07194993	0.04717732
SLC30A10	0	0	0	0	0	0.0008630359	0	0.0006593134	5.061801e-05	0	5.80401e-05	0.0009432651	0	0
SLC30A1	0.03039588	0.01130103	0.1926279	0.1448361	0.8910158	0.03291471	0.04332557	0.08466389	0.140093	0.0516145	0.1800824	0.03757545	0.07116655	0.0355928
SLC30A2	0	0	0	0	0	0	0	0	0	5.284043e-05	0	0	6.945999e-05	0
SLC30A3	0	7.371019e-05	0	0	0.05652287	9.63215e-05	4.215505e-05	0.0002880544	8.10728e-06	0.000458705	0.0002801163	0	1.012531e-05	0.002416553
SLC30A4	0.001379687	2.232518e-05	0	0.0001772064	0.04757914	0.002658507	0.0001325101	0.0192764	0.005052974	0.15703	0.0003611682	9.999885e-05	0.002928896	0.0001549083
SLC30A5	0.04605901	0.03460684	0.008378158	0.1291113	3.445059	0.1319193	0.9832587	0.1767194	0.1424088	0.1518991	2.727625	1.082041	0.7595697	0.1530718
SLC30A6	0.05810995	0.01519564	0.09721983	0.3452858	2.999865	0.04866289	0.06475476	0.07335553	0.09142686	0.4185615	1.411762	0.1888827	0.01825307	0.1658716
SLC30A7	0.1329795	0.2265709	0.4991781	1.100596	3.225354	5.06779	0.09151453	0.6936064	0.0198246	0.04375848	0.4165489	0.4336655	0.03320018	0.0292009
SLC30A8	0	0	0	0	0	9.912738e-05	0	0	0	1.152072e-05	0	0	2.362716e-05	1.905994e-05
SLC30A9	0.06674787	1.509112	0.05055135	1.020408	3.668787	0.2421055	0.4955131	0.2270835	0.1297958	0.4972079	0.4472743	1.014384	0.09133928	0.07326748
SLC31A1	0.02111918	0.001499788	0.00188397	0.05223279	0.2556073	0.005522486	0.01106108	0.4011992	0.4971168	0.01200583	0.419142	0.02847442	0.006325311	0.005590459
SLC31A2	0.0420155	0.004769468	0.00478852	0.00925472	0.2433136	0.009808006	0.1618782	0.7241844	0.003432548	0.1037778	0.05259763	0.1088774	0.1231519	0.00549282
SLC32A1	0	9.293817e-05	0	0	0.007683587	0	0	0	1.512611e-05	0	0.0007457864	0	8.660416e-05	0
SLC33A1	0.1013013	0.01408933	0.04914605	0.2181847	1.792687	0.7887627	0.1023206	0.1237933	0.01345309	0.8556089	0.0641018	0.09351074	0.06508469	0.03080576
SLC34A1	0.001351313	0.001574301	0	0	0	0.001319563	0.0006298523	0.0009128818	0.0009009699	0.002739304	0.0004123244	0.001339803	0.005495375	0.0004869426
SLC34A2	0.002460803	0	0	0	0.002019686	0	0	7.849756e-05	0.0002088653	0.0003214836	0.0005453386	0.0004370232	0.0002256624	0.0005758154
SLC34A3	0.01514341	0.000444772	8.106895e-05	0.0003710466	0.01350513	0.01095773	0.001442311	5.767435e-05	0.002656991	0.006349854	0.001307201	0.0105902	0.01891426	0.006848081
SLC35A1	0.09887317	0.07062956	0.009623905	0.02838678	0.3780616	0.1922297	0.1078331	0.01762691	0.252698	0.1697178	0.1483005	0.07092266	0.008621351	0.187237
SLC35A2	0.2362703	0.01302881	0.00525444	0.009044153	0.1401418	0.3329326	0.01600971	0.0125868	0.03495008	0.02891477	0.05939733	0.03440676	0.02386097	0.05674923
SLC35A3	0.01767624	0.4562547	0.1016478	0.01206223	0.007655653	0.454367	0.2309723	0.02050263	0.3609459	0.008126557	0.0294066	0.07369091	0.007275349	0.03188904
SLC35A4	0.2400251	0.4058237	0.05622165	0.1147517	0.001910328	0.002203368	0.002348491	0.1545209	0.03773483	0.006669237	0.03758318	0.02681773	0.4019559	0.0663964
SLC35A5	0.08914561	0.01350814	0.009076088	0.09092848	0.8386192	0.03033863	0.0818423	0.2501888	0.04320392	0.009865639	0.04111704	0.105058	0.1288747	1.813009
SLC35B1	0.08904873	0.1618143	0.01052135	0.1824006	0.01377615	0.01929083	0.9916687	0.2588858	0.1182301	0.05188526	0.06160585	0.1273557	0.2613924	0.9429558
SLC35B2	0.2178596	0.3961365	0.001020354	0.0225148	0.03596851	0.05080758	0.0609255	0.1084179	0.1049501	0.08387997	0.1211239	0.008580449	0.07392979	0.5242047
SLC35B3	0.1529799	0.008490283	0.3020891	0.02833412	0.003768604	0.0175065	0.02018395	0.116524	0.09396127	0.02083051	0.3430263	0.08494369	0.2127869	0.30267
