	2410163_BL	2450523_BL	2463247_BL	2247707_BL	2620771_BL	2430935_BL	2264225_BL	2297941_BL	2263055_BL	2150901_BL	2370233_BL	2502699_BL	2512641_BL	4128869_BL	4235533_BL	4259035_BL
B4GALNT4	8.86862106941573e-05	0.0268795421142245	0.0100439340097172	0.000470600111198628	9.96710065782384e-06	0.00038369780799117	0.000731592097363754	0.00137905085874645	0.000266306317910636	0.00302138364853145	0.00117188086150398	0.000833173334272151	7.82165553654867e-05	0.00459953302650261	2.06500640796728e-05	0.000424027941414165
B4GALT1	0.0289044962101727	0.303604796548337	2.07760591102358	0.0163553666137761	0.327470205523948	0.155778615313829	3.41778918945335	0.558152308647505	0.166975161562643	1.24512429557424	5.36855113942151	0.142806777275204	0.249562442561055	0.974543326187843	2.97365063892212	1.35464451396933
B4GALT2	0.0233537411217153	0.00605803212891226	0.0818246402428945	0.000415688586912849	0.0086495492902324	0.0483943333058679	0.00992238404732884	0.0101065623701901	0.00955769197957709	0.0432608279082534	0.818797684511267	0.00142742196239273	0.0181829523812163	0.0180933074841096	0.215330807547236	0.0343462632545474
B4GALT3	0.00781954127728797	0.257336164734695	0.971114170520756	0.00184546128705677	0.035981179226992	0.0459990149734206	0.0231774966606222	0.323453889957675	0.0551116539574642	0.848352700885923	0.0155674735821707	0.125569529832021	0.161304377325073	0.0973222641399508	2.15974959535625	1.36592686036757
B4GALT4	0.00581161975418591	0.00264610823412223	0.033777010236637	0.00154670326018051	0.00418625907785161	0.0422169229103438	0.0061767878360819	0.00530384317491247	0.0128513140001889	0.201399681071342	0.397320084327231	0.0288158142896645	0.0216848121136957	0.0222010576766138	0.418187670776797	0.0976667018600658
B4GALT5	0.206158662655451	1.34592204818941	0.587478413613574	0.46371902569795	0.166430561917828	0.0998727672154259	0.0658053056746859	0.112274833759083	0.101229740027373	0.0948129334200086	1.49560208708453	0.469054249743354	0.133690139019948	0.103608404586579	0.25306577635508	1.16439259442844
B4GALT6	0.0594259195713365	1.59702686475938	0.128857476464548	0.00730937054403371	0.0788866014304567	0.012267967363711	0.0277184260231606	0.0114043397895977	0.378835580226051	0.0938523848896322	0.138877932607709	0.370798007932967	0.0106743564987156	0.103462583851392	0.65462690993775	1.26657146100411
B4GALT7	0.00774591664945149	0.917592966475332	0.143482437455437	0.00041464156701061	0.00337639881623674	0.00884324700485306	0.0449186882088791	0.101417949518541	0.0841214704271013	0.0716199729255334	0.0467936541095109	0.00963738104098221	0.0533685656322338	0.0256841462873811	0.150782365182061	0.455199599001606
B9D1	0.000475130177316946	0.0637080254834469	0.0069643286201006	0.000561863241555041	0.000160923853428128	0.000381726047371382	0.00251871715733161	0.026641279612593	0.0053922351865465	0.00442777217472827	0.336572370704206	0.00129776076858914	0.00107500508507998	0.00282806191404603	0.00637972578475769	0.0187282120732089
B9D2	0.0104420986421273	0.00577179497914666	0.00150147324564511	0.00131540800567858	0.338518760032219	0.00867872142460203	0.0586422680178034	0.0439742093324495	0.0249680064908407	0.00458416611416029	0.370379915613853	0.0029394377257811	0.00250467854881189	0.00618941206827577	0.0826910611332055	0.289246830908448
BAALC	0.0340404627267173	0.096314383490428	0.0882905780853466	0.000259967466097108	0.0422535900527222	0.000274945786295596	3.87001264446272	0.00451553177690268	1.4887700397701	1.55707479644926	0.722981878834303	0.00198724454086931	0.000136334248846589	0.448925781050517	0.061352100275328	3.10406743052782
BAAT	1.72016160276884e-05	0	0.000106420577653285	0.000160973613317573	0	4.54092026392024e-05	0.000199775489314402	1.33287294866984e-05	0.000600074126832254	1.90276393849632e-05	0.00246048188867241	1.53704657481766e-05	5.61040380031973e-05	7.22533892247531e-06	0.000122704200550657	0.000519770165861994
BACE1	0.00255244281928414	0.017723688428677	0.0824310707707711	0.237104239734853	0.00347920133111203	0.00812235062790135	0.0215252851387807	0.00596390986117082	0.0167559935229372	0.0347269607997419	0.583967226695465	0.00653878438578082	0.375973692793825	0.0539769602228343	0.144811218468505	0.498979359227513
BACE2	0.000126804810316316	0.00437752872830617	0.00402300507334754	8.39697862923938e-05	3.63726274285056e-06	0.00529254445954398	0.0023861341490294	0.000154910006339498	0.0179109571660422	0.0169372540490361	0.0192700701079486	0.00038374674632351	0.00174544206065657	0.000989734807183933	0.00158937264427186	0.215894666955047
BACH1	0.0170152843821767	0.264319618821477	0.0975253710056219	0.0195597690413552	0.284435019701567	0.334565335031393	2.45546733708855	0.00481113308422936	0.551439411943025	1.21515173539306	0.441078901756859	0.067966589997807	0.0358867222703721	0.230792125365844	2.88850633470846	0.160237241123144
BACH2	0.00657556331194001	0.000382460673637761	0.00384563240664968	0.0473156444223773	0.000212185523094578	0.00919932719338035	0.104048189863356	0.0364495686643731	0.00262684558013274	0.0195815221505478	0.022063995794915	0.0100720759956174	0.00670303506396201	0.0294511057522183	0.0276995237313815	0.106264592567568
BAD	0.00246034658550504	0.000749509732751363	0.00744146959530118	0.00512344882950303	0.000772386226837311	0.00271769448868601	0.0414282898286707	0.00296273441641485	0.00585336369591458	0.0037396428789554	0.14991727382758	0.000590615104991039	0.0106078252943751	0.290538045608943	0.0858685235672824	0.0528321138189038
BAG1	0.0814080053710602	0.0490350392326602	0.0925749453302432	0.0635934515790553	0.0182772569892065	0.0862232399697592	1.57718748338379	0.0814594085075743	0.0985794698578894	3.45333360695096	5.57562629665641	0.152223237748775	0.0910117008440115	2.04574174608271	1.79215918542038	5.30902707387004
BAG2	0.0241802194582869	0.00277959706560992	0.0562268300386832	0.00225306922002993	0.00335764151855999	0.00169525550999237	0.00676001694611231	0.0226410752517783	0.0327660602071045	0.0271894455996053	0.169922174222184	0.00449670353487913	0.00250430389108554	0.00233247353201358	0.154009351946481	0.102062038059246
BAG3	0.0435696960682163	0.0106073565009719	0.00825145703487936	0.00837992266590651	0.000133745795102312	0.00904840434314405	0.0772072674079772	0.833827189615748	0.129338017604723	0.00835958766841401	0.53409553046311	0.00352755079634165	0.011935093296285	0.00797795435036318	0.0337934189522855	0.213129550064895
BAG4	0.0494773467323288	0.0215621731264927	0.0197251189889432	0.00750490061725553	0.0165903346728663	0.06325662152574	0.540098610069221	0.0509740051775648	0.381866903925744	0.0103232141759763	0.294039650835072	0.0786026499344527	0.0868532244788656	0.071751995965331	0.551874517330507	1.25776452784776
BAG5	0.111690512296139	0.0199867863556729	0.0885016941315498	0.00563893802546933	0.0480338696640875	0.0256573905538674	0.481487225645837	0.0354125650796371	0.324616120561959	0.142250794336497	0.179113732691515	0.018674315099245	0.0396380196318481	0.0119498886846249	1.41722270371612	0.976793740719956
BAGE2	0.000134303914106444	0	8.4180669565475e-05	4.63874461147095e-05	0	0	0.00102107597413616	0.00035599068409664	0	0	0	0.000740087360360693	1.9742451860919e-05	0	0	0
BAHCC1	0.479964004175923	0.302199927882729	0.137686012381224	0.252788513534505	0.943460773950279	0.00595553242436894	0.00860527305899261	0.17029676866633	0.32553805902454	0.0436689331627605	26.9394722136276	0.0697379085908868	0.136313173048908	0.0387313102686241	16.9280145145918	2.64442392388908
BAHD1	0.0210475495698125	0.0108235583911808	0.0781610203397698	0.0789570382227928	0.0369236311180449	0.0210873372253772	0.0338722087391776	0.351208810352252	0.159818130397918	0.00844438054375289	1.5552825743832	0.0447888440101114	0.0466853630176822	0.30146475590264	1.99749743293972	0.347138914879933
BAIAP2L1	0.000407166516866121	0.00309690369005362	0.103211396809654	0.00411724445998648	0.000902927195469862	0.0024453957067422	0.000331004608310599	0.006760593504703	0.000446477491691944	0.0150157874037512	0.134478285120624	0.00212127012849775	0.00154667221742684	0.00991440590868304	0.0676182205278386	0.00859664813650397
BAIAP2L2	0.00169730195177791	0.00128491505925732	0.00120869623914752	0.00113762094703932	0.00337024860919458	0.00140811165930484	0.000187986214298813	0.00142224711144225	0.00352421085406432	0.00120722718388455	0.0295177237674017	0.00061272616816692	0.00806571549303111	0.00301047172327507	0.0593384384223889	0.0100917173776351
BAIAP2	0.0544090633075057	0.00354608144567488	0.0226558274113337	0.00263382531904058	0.00352650375205514	0.0127507731047168	0.0114435708053808	0.110097254854755	0.00337440485122173	0.0060014113430431	0.10558755574324	0.0110156718103842	0.039174498029861	0.072028382450043	0.134546459213557	0.00558942089745346
BAIAP3	0.0231833370608179	0.0456496865244487	0.00369761569253347	0.00725370662410184	0.000903910212936506	0.116485714054603	0.00218111808359295	0.00857053334994088	0.00096936508774039	0.53556377868774	0.165727872088152	0.0434604899489681	0.049694038223739	0.0107589868536679	0.0298640856164426	0.0139089667993145
BAK1	0.00425626699600597	0.0252496586747491	0.0855997439498046	0.0415277078597298	0.0100788054768184	0.0123108870603549	0.132442355632525	0.180162414071888	0.0105381855738158	0.0796264141832651	0.799179160053525	0.0291566345487628	0.0184546611821938	0.0502511237782193	1.52414037130508	0.0662603242180721
BAMBI	6.92904982082635e-05	0.00478712221233139	0.0199565724282681	0.00155843642265937	0.000835256092462738	0.00127828358690531	0.00129638856989739	0.118309155503639	0.000250945143146548	0.140588567352648	0.00985699048997448	0.00123309405881674	0.0112539762209481	0.00177792547707515	1.26808478892583	0.00901634829696608
BANF1	0.175938594352501	0.130071890117756	0.0162468943979	0.166810417092059	0.139714203627541	0.0623828642804762	0.06816160593212	0.210428769739534	0.0442673235523685	0.0309806630596993	4.15219936107293	0.0372607368871608	0.530070847149827	0.180949999354647	5.3640361744577	0.200082892844466
BANF2	0	0	0	0	0	0	0	0	0	0	0.000191288304805298	0	0	0	0	0
BANK1	0.00516720990601202	0.0562615805329442	0.00745921504798613	0.0370933908154863	0.0142348231886322	0.0036035585711085	0.0100194580252927	0.111609487993461	0.0979343586572174	0.064473662151728	0.486380691464751	0.026958459077689	0.0520932386175021	0.0961014183865057	2.23696909880776	1.49131278856839
BANP	0.0105590727664729	0.0495247669422063	0.0174014397906415	0.0599304524845643	0.0418710996517923	0.0565739326951935	0.0366196715797831	0.051638602678159	0.0197678486833442	0.246059010936185	0.148729565710687	0.242325405255813	0.0196874001927387	0.0495429897340929	2.40673488785775	0.0587732193018066
BAP1	0.0156695361716993	0.16942581531952	0.0409742848919947	0.0666352731003637	6.79734261405504	0.0592893886075428	0.264579934183039	0.19683681145454	0.475922991845101	0.454520899187991	9.63929833102327	0.636383506129775	0.0779575064430858	0.718963348580501	8.93380740718821	0.774682087846024
BARD1	0.461694756539573	0.00269804432556597	0.039061929974442	0.00936140935573196	0.00480963731817535	0.00705299732999165	0.0268057309939123	0.317615281878138	0.300601723835929	0.135472625417819	1.44914594343138	1.1794016714726	0.0210583580017758	0.052242115190367	0.231131478522432	0.0609089193406955
BARHL1	0.000160616529613015	0.000194127453512211	0.000147640174216479	2.92512714122324e-05	0.00293139686090373	2.78503873001306e-05	0.00143751942394541	0.00267817000925038	0.000491259558483295	0.000133883944173147	0.00465555188001477	0.000534649580966272	6.95349830163212e-05	0.000336017317497609	0.0032209135675095	0.000233302280207131
BARHL2	0	0	7.3805298278448e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
BARX1	0	0	0	0	0	0	0	6.82012167701265e-06	0	0	0	0	0	0	0.000169757437347181	0
BARX2	0	0	0	0	0	0	0	0	0	8.20117746745884e-05	0	0	0	0	0	0
BASP1	0.00338966164341044	0.00206496482387923	0.064626267716643	0.0123291439492271	5.27572602274974e-05	0.554945513760462	0.322551644904667	0.00997261750181776	0.00319307390059573	0.0251957319487947	0.167689061320513	0.0370544816943373	0.0124953173202196	0.0100640573948878	0.0156119269684379	0.0117363923872703
BATF2	0.000198731591060411	0.00048959337756809	0.000940686627557219	5.80457506820834e-05	0.000858156932485398	0.00394619818754172	0.000868103616853189	0.000114681156018742	0.00164483605935748	1.8527555503302e-05	0.00937009702566857	0.0095372294656311	0.000356349567028956	0.000292238483934127	0.020568520543051	2.01636049235821e-06
BATF3	0.000779589218221739	0.000852555379471953	0.000583002737180644	0.000589025140410759	0.000456718350463153	0.00288777753504936	0.000155422856654581	0.00125944849489774	0.00140117719437417	0.000118345208241075	0.0265189817198658	0.000312696048053478	1.83176363757783e-05	5.29014311575654e-05	0	0.00119097493854169
BATF	0.00993291002701285	0.0326259069781686	0.00809420395148243	0.0122055738992657	0.00974570876900757	0.00808720620033711	0.0579384605742608	0.0724807599502361	0.00767204432038996	0.0692569050482877	0.0314227253066754	0.0820254807992204	0.000876169294116003	0.00956582249880234	0.0613567954888938	0.00986079143263296
BAX	0.00977741546484038	0.00793812828175369	0.02124809888124	0.0302500910985513	0.456781235525156	0.0184675512641372	0.302222841102648	0.0329113275879497	0.0183199754494856	0.218724088029943	0.112802976068968	0.169012213972905	0.0380922901567711	0.0561313536921801	0.096880764617528	0.748318471744342
BAZ1A	1.49297375873491	0.0951486015149325	0.085566454818771	0.0545828799954641	3.24047855700176	9.72425592048254	3.56649407962332	0.204435211052486	0.477192524501138	4.30498478195775	2.12343687248875	2.30941666289897	1.81231475226113	1.60737028777804	1.25110949718507	2.58106242839255
BAZ1B	0.650893651846337	0.683036657712601	0.154402512430613	0.0320447186712524	4.11844988610593	0.195022153465739	1.33763223763749	0.518820991828013	0.0765277901053116	0.334695246229012	8.04475122905841	1.80191097690818	0.280088645427091	0.310067383141647	10.9686310459579	3.2492951865899
BAZ2A	1.18924689871242	0.534840817701848	0.280292642524767	0.0812473243207944	1.13815274619464	0.0723652998371291	7.64623499678378	0.564672743150832	0.209362198657256	2.28282487055666	12.7329119554458	4.17262028685445	3.22981578548404	0.387500105016285	37.1869502090844	8.30322838966762
BAZ2B	6.2820190082075	0.346233832798503	0.329001057056388	0.0428055274201847	0.853462177934927	1.60509823078943	3.92881145074418	1.52972488910061	0.109236736480548	4.18924436381174	14.1736719743371	4.048000178844	0.836804577556562	0.111715754585991	24.0889231202798	8.60432643054709
BBC3	0.0114179929946223	0.00331209880122631	0.0468276808466962	0.000177667815242079	0.00787491117052408	0.0518406708057299	0.00138097708575455	0.00240557420879616	0.00370363803044657	0.00304330858403616	0.00386812636587103	0.0106190183378408	0.00383826586071963	0.00435787249048114	0.0719603154567482	0.0253358610206985
BBOX1	0	0	0	0	0	0	0.000117804201752991	8.13687051815331e-06	0	0	0	0	0	0	0	0
BBS10	0.0397287204493831	0.00676435124038095	0.00176395270721776	0.00299818233199508	0.0165333979873691	0.000594346015760705	0.0115427206172163	0.00108585044866279	0.0467844958287221	0.131675014459109	0.212524189347262	0.00420466314760991	0.00933668060092557	0.00383288435986915	0.0924237061101813	0.0749408099664868
BBS12	0.029813051768482	0.00316358831430772	0.00433954300428612	0.0036505280777337	0.0109950500555663	0.00055832011411883	0.0019803349860163	0.00146785630306419	0.0136472404509632	0.00280282714218648	0.103874182433774	0.0120312678440856	0.00241772562105497	0.0035950619301937	0.0195746117198145	0.0212689548613187
BBS1	0.610462419049938	0.0188842528969706	0.127551150751217	0.04200960348231	0.106617765251308	0.13485377044881	0.032405298883139	0.436211476596677	0.0253481616915991	0.00866214286740117	0.128751667859842	0.0878395366279033	0.0103521492639238	0.0227181494086464	0.174496192514744	0.244693236283045
BBS2	0.59889310404056	0.402966803207296	0.287270926391654	0.0359305616976794	0.071997436351881	0.0322395795382728	0.027877136346152	0.290021548767691	0.043558194152995	0.0417004077489236	2.67372019904943	0.160851263155988	0.324016328677203	0.129794243510329	0.475087010376506	0.224271640854176
BBS4	0.0167845767981627	0.0473373305284054	0.078469148206915	0.00829272329829851	0.0427789015046462	0.217056741848606	0.063538296770319	0.0403509538504916	0.0358671285663211	0.0293977209601723	2.30524871351501	0.0296222235472032	0.125695903430179	0.0851787643494318	1.55495058844607	0.225555945168301
